number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.12172284644194757	2020-03-12 18:44:47.441825	2020-03-12 18:45:21.901299	64	128	0.09359889949581406	128	0.023287927643785816	0.8966397131463576	0.0009363295880149813	0.12172284644194757	0.03277153558052434	0.05852059925093633	43.02200374531835	0.053997442717369365	0.0009363295880149813	0.12172284644194757	0.03277153558052434	0.05852059925093633	43.02200374531835	0.053997442717369365	4243280305	250.0	0.0009363295880149813	0.12172284644194757	0.03277153558052434	0.05852059925093633	43.02200374531835	0.053997442717369365	10	COMPLETE
11	0.10112359550561797	2020-03-12 18:45:21.912087	2020-03-12 18:45:33.893159	256	256	0.00940742932223816	256	0.020537749971100736	0.9706627504171085	0.0	0.10112359550561797	0.02153558052434457	0.042134831460674156	46.73361423220974	0.04569267911332528	0.0	0.10112359550561797	0.02153558052434457	0.042134831460674156	46.73361423220974	0.04569267911332528	1276159321	150.0	0.0	0.10112359550561797	0.02153558052434457	0.042134831460674156	46.73361423220974	0.04569267911332528	11	COMPLETE
12	0.10674157303370786	2020-03-12 18:45:33.903105	2020-03-12 18:45:54.151097	64	256	0.04057639569167622	512	0.0402156997217799	0.9689409363725352	0.0	0.10674157303370786	0.026685393258426966	0.04915730337078652	46.57022471910113	0.04725035601883173	0.0	0.10674157303370786	0.026685393258426966	0.04915730337078652	46.57022471910113	0.04725035601883173	191140015	250.0	0.0	0.10674157303370786	0.026685393258426966	0.04915730337078652	46.57022471910113	0.04725035601883173	12	COMPLETE
13	0.10908239700374532	2020-03-12 18:45:54.162958	2020-03-12 18:46:11.891681	128	128	0.0023424648997623135	128	0.00619325925213709	0.9862517051796398	0.0	0.10908239700374532	0.02294007490636704	0.04728464419475655	47.65449438202247	0.0462912946122743	0.0	0.10908239700374532	0.02294007490636704	0.04728464419475655	47.65449438202247	0.0462912946122743	3460276456	150.0	0.0	0.10908239700374532	0.02294007490636704	0.04728464419475655	47.65449438202247	0.0462912946122743	13	COMPLETE
14	0.09925093632958802	2020-03-12 18:46:11.903470	2020-03-12 18:46:37.298296	128	256	0.004941299356052317	512	0.060461982218713316	1.0005645658349973	0.0	0.09925093632958802	0.021067415730337078	0.04447565543071161	48.22261235955056	0.04445249155317399	0.0	0.09925093632958802	0.021067415730337078	0.04447565543071161	48.22237827715356	0.044452611104959995	3578761080	300.0	0.0	0.09925093632958802	0.021067415730337078	0.04447565543071161	48.22284644194757	0.04445237465809433	14	COMPLETE
15	0.08614232209737828	2020-03-12 18:46:37.310572	2020-03-12 18:46:54.881588	64	128	0.010014415382243031	128	0.28857322995827994	1.0218543498445483	0.0	0.08614232209737828	0.02200374531835206	0.04447565543071161	49.27621722846442	0.04298163915674779	0.0	0.08614232209737828	0.02200374531835206	0.04447565543071161	49.27574906367041	0.04298206464344634	3171555324	150.0	0.0	0.08614232209737828	0.02200374531835206	0.04447565543071161	49.276685393258425	0.04298122787091498	15	COMPLETE
16	0.08895131086142322	2020-03-12 18:46:54.891410	2020-03-12 18:47:06.750333	64	256	0.005500276842031299	256	0.0674863309294428	1.015732897710655	0.0	0.08895131086142322	0.017790262172284643	0.03745318352059925	48.92883895131086	0.04201224926488303	0.0	0.08895131086142322	0.017790262172284643	0.03745318352059925	48.92883895131086	0.04201224926488303	808244393	150.0	0.0	0.08895131086142322	0.017790262172284643	0.03745318352059925	48.92883895131086	0.04201224926488303	16	COMPLETE
17	0.09737827715355805	2020-03-12 18:47:06.760070	2020-03-12 18:47:16.086895	128	64	0.005284282776684509	512	0.22581728765679376	0.9945733840402899	0.0	0.09737827715355805	0.019662921348314606	0.04681647940074907	47.98829588014981	0.04399684515500975	0.0	0.09737827715355805	0.019662921348314606	0.04681647940074907	47.98829588014981	0.04399684515500975	1907935858	150.0	0.0	0.09737827715355805	0.019662921348314606	0.04681647940074907	47.98829588014981	0.04399684515500975	17	COMPLETE
18	0.0950374531835206	2020-03-12 18:47:16.096735	2020-03-12 18:47:33.829264	64	128	0.004627805059186653	128	0.020362323021448303	0.9885021920249647	0.0	0.0950374531835206	0.019194756554307114	0.03838951310861423	47.63670411985019	0.04366111765585679	0.0	0.0950374531835206	0.019194756554307114	0.03838951310861423	47.63670411985019	0.04366111765585679	1870674546	150.0	0.0	0.0950374531835206	0.019194756554307114	0.03838951310861423	47.63670411985019	0.04366111765585679	18	COMPLETE
19	0.11095505617977527	2020-03-12 18:47:33.839072	2020-03-12 18:47:43.114656	64	64	0.0013237233947847322	512	0.0019031144292602506	1.0051557048579698	0.0	0.11095505617977527	0.019662921348314606	0.04400749063670412	48.506554307116104	0.045213683975398294	0.0	0.11095505617977527	0.019662921348314606	0.04400749063670412	48.506554307116104	0.045213683975398294	1069427332	150.0	0.0	0.11095505617977527	0.019662921348314606	0.04400749063670412	48.506554307116104	0.045213683975398294	19	COMPLETE
20	0.14559925093632958	2020-03-12 18:47:43.126480	2020-03-12 18:48:22.589019	128	64	0.09305130658772626	512	0.006461096071670765	0.8651087545939766	0.0056179775280898875	0.14559925093632958	0.03745318352059925	0.06601123595505617	41.478932584269664	0.05998898015777513	0.0056179775280898875	0.14559925093632958	0.03745318352059925	0.06601123595505617	41.478932584269664	0.05998898015777513	611276919	500.0	0.0056179775280898875	0.14559925093632958	0.03745318352059925	0.06601123595505617	41.478932584269664	0.05998898015777513	20	COMPLETE
21	0.09878277153558053	2020-03-12 18:48:22.605677	2020-03-12 18:48:56.959914	256	128	0.00289515915054624	256	0.025299415133067264	1.0102205434238558	0.0	0.09878277153558053	0.02294007490636704	0.04681647940074907	48.66198501872659	0.04499966735845854	0.0	0.09878277153558053	0.02294007490636704	0.04681647940074907	48.66198501872659	0.04499966735845854	3119451633	350.0	0.0	0.09878277153558053	0.02294007490636704	0.04681647940074907	48.66198501872659	0.04499966735845854	21	COMPLETE
22	0.09316479400749064	2020-03-12 18:48:56.970835	2020-03-12 18:49:06.573833	128	128	0.003317006157925727	512	0.13529756667165524	1.0055536564896477	0.0	0.09316479400749064	0.023876404494382022	0.0449438202247191	48.49812734082397	0.04435091586296993	0.0	0.09316479400749064	0.023876404494382022	0.0449438202247191	48.49812734082397	0.04435091586296993	892413547	150.0	0.0	0.09316479400749064	0.023876404494382022	0.0449438202247191	48.49812734082397	0.04435091586296993	22	COMPLETE
23	0.11189138576779026	2020-03-12 18:49:06.592501	2020-03-12 18:49:18.647324	128	256	0.007320042915709364	256	0.9496423999593109	1.003149599892049	0.0	0.11189138576779026	0.025280898876404494	0.04728464419475655	48.41947565543071	0.04687112233010564	0.0	0.11189138576779026	0.025280898876404494	0.04728464419475655	48.41947565543071	0.04687112233010564	3581280524	150.0	0.0	0.11189138576779026	0.025280898876404494	0.04728464419475655	48.41947565543071	0.04687112233010564	23	COMPLETE
24	0.10018726591760299	2020-03-12 18:49:18.657885	2020-03-12 18:49:36.368912	256	128	0.001993080649553677	128	0.0379134799200668	1.0061070479187515	0.0	0.10018726591760299	0.023876404494382022	0.050093632958801496	48.4747191011236	0.04618210503342683	0.0	0.10018726591760299	0.023876404494382022	0.050093632958801496	48.4747191011236	0.04618210503342683	215818979	150.0	0.0	0.10018726591760299	0.023876404494382022	0.050093632958801496	48.4747191011236	0.04618210503342683	24	COMPLETE
25	0.14887640449438203	2020-03-12 18:49:36.380729	2020-03-12 18:50:17.893799	256	256	0.08293520539216831	512	0.752505376429221	0.880517030129565	0.0	0.14887640449438203	0.033707865168539325	0.0650749063670412	42.267322097378276	0.0571319181947205	0.0	0.14887640449438203	0.033707865168539325	0.0650749063670412	42.267322097378276	0.0571319181947205	1372305759	450.0	0.0	0.14887640449438203	0.033707865168539325	0.0650749063670412	42.267322097378276	0.0571319181947205	25	COMPLETE
26	0.10533707865168539	2020-03-12 18:50:17.909212	2020-03-12 18:50:40.828687	256	128	0.012003502738007616	512	0.022414466091869933	0.9731253825026923	0.0	0.10533707865168539	0.02153558052434457	0.052434456928838954	46.65496254681648	0.046826358451266925	0.0	0.10533707865168539	0.02153558052434457	0.052434456928838954	46.65496254681648	0.046826358451266925	3150661501	300.0	0.0	0.10533707865168539	0.02153558052434457	0.052434456928838954	46.65496254681648	0.046826358451266925	26	COMPLETE
27	0.10159176029962547	2020-03-12 18:50:40.839506	2020-03-12 18:50:51.877063	256	256	0.002622101221238447	512	0.0524272487794512	1.0171614829485727	0.0	0.10159176029962547	0.023876404494382022	0.05149812734082397	49.039794007490634	0.04539884077709506	0.0	0.10159176029962547	0.023876404494382022	0.05149812734082397	49.039794007490634	0.04539884077709506	685794597	150.0	0.0	0.10159176029962547	0.023876404494382022	0.05149812734082397	49.039794007490634	0.04539884077709506	27	COMPLETE
28	0.11704119850187265	2020-03-12 18:50:51.888935	2020-03-12 18:51:31.508510	64	128	0.01828354347278267	256	0.006220555352711508	0.91089251349865	0.0	0.11704119850187265	0.02247191011235955	0.054775280898876406	43.75421348314607	0.05038333902577321	0.0	0.11704119850187265	0.02247191011235955	0.054775280898876406	43.75421348314607	0.05038333902577321	4032218446	400.0	0.0	0.11704119850187265	0.02247191011235955	0.054775280898876406	43.75421348314607	0.05038333902577321	28	COMPLETE
29	0.09737827715355805	2020-03-12 18:51:31.520627	2020-03-12 18:51:47.846972	256	256	0.0035083521858003276	512	0.5551325722266921	1.0044476990500806	0.0	0.09737827715355805	0.024344569288389514	0.05196629213483146	48.43398876404494	0.0457696022227683	0.0	0.09737827715355805	0.024344569288389514	0.05196629213483146	48.43398876404494	0.0457696022227683	4239220267	200.0	0.0	0.09737827715355805	0.024344569288389514	0.05196629213483146	48.43398876404494	0.0457696022227683	29	COMPLETE
30	0.09269662921348315	2020-03-12 18:51:47.859297	2020-03-12 18:52:05.478233	64	128	0.004886777644031336	128	0.05564292384743944	1.0189441468319	0.0	0.09269662921348315	0.02247191011235955	0.04073033707865169	49.181179775280896	0.04348705421916164	0.0	0.09269662921348315	0.02247191011235955	0.04073033707865169	49.181179775280896	0.04348705421916164	597072044	150.0	0.0	0.09269662921348315	0.02247191011235955	0.04073033707865169	49.181179775280896	0.04348705421916164	30	COMPLETE
31	0.18632958801498128	2020-03-12 18:52:05.490285	2020-03-12 18:54:53.888687	256	64	0.006407103897557342	128	0.0014286199257982344	0.7720000170361362	0.009363295880149813	0.18632958801498128	0.047752808988764044	0.08286516853932584	36.82233146067416	0.07366552826989853	0.009363295880149813	0.18632958801498128	0.047752808988764044	0.08286516853932584	36.82209737827716	0.07366559066691226	3923831819		0.009363295880149813	0.18632958801498128	0.047752808988764044	0.08286516853932584	36.822565543071164	0.07366546687928824	31	COMPLETE
32	0.08380149812734082	2020-03-12 18:54:53.905015	2020-03-12 18:55:11.636543	128	64	0.0013175577736476362	128	0.11228416224159747	1.0359298069159106	0.0	0.08380149812734082	0.015917602996254682	0.03885767790262172	49.98314606741573	0.04059329661319344	0.0	0.08380149812734082	0.015917602996254682	0.03885767790262172	49.98314606741573	0.04059329661319344	252250547	150.0	0.0	0.08380149812734082	0.015917602996254682	0.03885767790262172	49.98314606741573	0.04059329661319344	32	COMPLETE
33	0.10112359550561797	2020-03-12 18:55:11.648513	2020-03-12 18:55:23.962245	256	64	0.0010868965907444613	256	0.003752374413242334	0.9931695253521985	0.0009363295880149813	0.10112359550561797	0.025280898876404494	0.048220973782771535	47.87921348314607	0.04610382544324589	0.0009363295880149813	0.10112359550561797	0.025280898876404494	0.048220973782771535	47.87921348314607	0.04610382544324589	643229888	150.0	0.0009363295880149813	0.10112359550561797	0.025280898876404494	0.048220973782771535	47.87921348314607	0.04610382544324589	33	COMPLETE
34	0.1203183520599251	2020-03-12 18:55:23.974504	2020-03-12 18:55:47.389006	128	256	0.07353370716233572	256	0.0041775593487026474	0.8974507636903377	0.0	0.1203183520599251	0.03136704119850187	0.0552434456928839	43.06367041198502	0.05328193322779754	0.0	0.1203183520599251	0.03136704119850187	0.0552434456928839	43.06367041198502	0.05328193322779754	613541794	250.0	0.0	0.1203183520599251	0.03136704119850187	0.0552434456928839	43.06367041198502	0.05328193322779754	34	COMPLETE
35	0.08848314606741572	2020-03-12 18:55:47.401533	2020-03-12 18:55:57.007381	64	128	0.005717848727715563	512	0.0010187164162085173	1.0259035395454852	0.0	0.08848314606741572	0.025280898876404494	0.04400749063670412	49.49672284644195	0.04369236992997229	0.0	0.08848314606741572	0.025280898876404494	0.04400749063670412	49.49672284644195	0.04369236992997229	1415853749	150.0	0.0	0.08848314606741572	0.025280898876404494	0.04400749063670412	49.49672284644195	0.04369236992997229	35	COMPLETE
36	0.10627340823970037	2020-03-12 18:55:57.017768	2020-03-12 18:56:23.569933	128	256	0.0014429441725721747	128	0.01682658124711345	1.0011104610696266	0.0	0.10627340823970037	0.020131086142322098	0.04588014981273408	48.28838951310861	0.045065113298011605	0.0	0.10627340823970037	0.020131086142322098	0.04588014981273408	48.28838951310861	0.045065113298011605	2327310792	200.0	0.0	0.10627340823970037	0.020131086142322098	0.04588014981273408	48.28838951310861	0.045065113298011605	36	COMPLETE
37	0.10908239700374532	2020-03-12 18:56:23.581680	2020-03-12 18:56:35.794112	64	256	0.0016829072653675031	256	0.0018459956607719081	1.0010976761279538	0.0	0.10908239700374532	0.024344569288389514	0.05056179775280899	48.278558052434455	0.047382918064811944	0.0	0.10908239700374532	0.024344569288389514	0.05056179775280899	48.278558052434455	0.047382918064811944	2607871575	150.0	0.0	0.10908239700374532	0.024344569288389514	0.05056179775280899	48.278558052434455	0.047382918064811944	37	COMPLETE
38	0.09222846441947566	2020-03-12 18:56:35.806400	2020-03-12 18:56:54.431376	256	128	0.0041656739412297165	512	0.7735611220797406	1.0228445593769966	0.0	0.09222846441947566	0.024344569288389514	0.04447565543071161	49.364700374531836	0.04415678783703162	0.0	0.09222846441947566	0.024344569288389514	0.04447565543071161	49.364700374531836	0.04415678783703162	326763987	250.0	0.0	0.09222846441947566	0.024344569288389514	0.04447565543071161	49.364700374531836	0.04415678783703162	38	COMPLETE
39	0.11189138576779026	2020-03-12 18:56:54.443076	2020-03-12 18:57:46.157576	128	256	0.010342454963869966	128	0.12612320309025338	0.9101436298291725	0.0	0.11189138576779026	0.024812734082397005	0.050093632958801496	43.70411985018727	0.05045081154882563	0.0	0.11189138576779026	0.024812734082397005	0.050093632958801496	43.70411985018727	0.05045081154882563	3931631155	350.0	0.0	0.11189138576779026	0.024812734082397005	0.050093632958801496	43.70411985018727	0.05045081154882563	39	COMPLETE
40	0.09316479400749064	2020-03-12 18:57:46.170489	2020-03-12 18:58:03.823948	64	64	0.02265380030619024	128	0.9964551200996548	1.006127963098959	0.0	0.09316479400749064	0.018258426966292134	0.03838951310861423	48.5566479400749	0.04336194571904245	0.0	0.09316479400749064	0.018258426966292134	0.03838951310861423	48.5566479400749	0.04336194571904245	3678693312	150.0	0.0	0.09316479400749064	0.018258426966292134	0.03838951310861423	48.5566479400749	0.04336194571904245	40	COMPLETE
41	0.10252808988764045	2020-03-12 18:58:03.834021	2020-03-12 18:58:15.715902	128	64	0.004347531306921548	256	0.03568065517354358	0.9868206344579769	0.0	0.10252808988764045	0.02294007490636704	0.04447565543071161	47.588951310861425	0.04640414377211588	0.0	0.10252808988764045	0.02294007490636704	0.04447565543071161	47.588951310861425	0.04640414377211588	3456687942	150.0	0.0	0.10252808988764045	0.02294007490636704	0.04447565543071161	47.588951310861425	0.04640414377211588	41	COMPLETE
42	0.08848314606741572	2020-03-12 18:58:15.726819	2020-03-12 18:58:32.968535	64	64	0.001998216060091193	256	0.2899950499210744	1.0313721820119113	0.0	0.08848314606741572	0.016853932584269662	0.030430711610486893	49.80477528089887	0.04045818023639343	0.0	0.08848314606741572	0.016853932584269662	0.030430711610486893	49.80477528089887	0.04045818023639343	2757718740	200.0	0.0	0.08848314606741572	0.016853932584269662	0.030430711610486893	49.80477528089887	0.04045818023639343	42	COMPLETE
43	0.09691011235955056	2020-03-12 18:58:32.980359	2020-03-12 18:58:42.604357	64	128	0.08132756097836277	512	0.055272879593418534	0.9947782067777344	0.0	0.09691011235955056	0.018726591760299626	0.046348314606741575	47.81788389513109	0.04450608076651694	0.0	0.09691011235955056	0.018726591760299626	0.046348314606741575	47.81788389513109	0.04450608076651694	3462575882	150.0	0.0	0.09691011235955056	0.018726591760299626	0.046348314606741575	47.81788389513109	0.04450608076651694	43	COMPLETE
44	0.10252808988764045	2020-03-12 18:58:42.616427	2020-03-12 18:58:54.663618	64	256	0.0047266519161237065	256	0.297379722388583	1.0117209050036995	0.0	0.10252808988764045	0.023876404494382022	0.04541198501872659	48.811797752808985	0.045612257171731556	0.0	0.10252808988764045	0.023876404494382022	0.04541198501872659	48.811797752808985	0.045612257171731556	3505201590	150.0	0.0	0.10252808988764045	0.023876404494382022	0.04541198501872659	48.811797752808985	0.045612257171731556	44	COMPLETE
45	0.12172284644194757	2020-03-12 18:58:54.681256	2020-03-12 18:59:35.045839	128	128	0.009617256528413703	512	0.022808435878013397	0.957936355599973	0.0	0.12172284644194757	0.027153558052434457	0.05758426966292135	46.088951310861425	0.05081469584577844	0.0	0.12172284644194757	0.027153558052434457	0.05758426966292135	46.088951310861425	0.05081469584577844	481458935	500.0	0.0	0.12172284644194757	0.027153558052434457	0.05758426966292135	46.088951310861425	0.05081469584577844	45	COMPLETE
46	0.09222846441947566	2020-03-12 18:59:35.058319	2020-03-12 18:59:49.003266	256	64	0.001438698759074135	512	0.13843476446715058	1.0282786625423486	0.0	0.09222846441947566	0.0149812734082397	0.040262172284644196	49.58988764044944	0.041680813109946896	0.0	0.09222846441947566	0.0149812734082397	0.040262172284644196	49.58988764044944	0.041680813109946896	3387880388	200.0	0.0	0.09222846441947566	0.0149812734082397	0.040262172284644196	49.58988764044944	0.041680813109946896	46	COMPLETE
47	0.2303370786516854	2020-03-12 18:59:49.015564	2020-03-12 19:02:04.424767	128	128	0.079202285172423	128	0.4316048979353179	0.6350095279380498	0.009363295880149813	0.2303370786516854	0.06320224719101124	0.11095505617977527	30.22237827715356	0.08678091394383372	0.009363295880149813	0.2303370786516854	0.06320224719101124	0.11095505617977527	30.22237827715356	0.08678091394383372	648530855	850.0	0.009363295880149813	0.2303370786516854	0.06320224719101124	0.11095505617977527	30.22237827715356	0.08678091394383372	47	COMPLETE
48	0.20318352059925093	2020-03-12 19:02:04.443629	2020-03-12 19:03:32.054971	128	64	0.034219588340374196	512	0.024463943062460018	0.6662094631059661	0.0149812734082397	0.20318352059925093	0.04915730337078652	0.09410112359550561	31.772940074906366	0.08209901415608042	0.0149812734082397	0.20318352059925093	0.04915730337078652	0.09410112359550561	31.772940074906366	0.08209901415608042	3508097875		0.0149812734082397	0.20318352059925093	0.04915730337078652	0.09410112359550561	31.772940074906366	0.08209901415608042	48	COMPLETE
49	0.10065543071161048	2020-03-12 19:03:32.065111	2020-03-12 19:03:45.731487	256	64	0.0020922402477037876	512	0.04316187106402197	0.9883727356939741	0.00046816479400749064	0.10065543071161048	0.021067415730337078	0.03698501872659176	47.62102059925093	0.0444846591831248	0.00046816479400749064	0.10065543071161048	0.021067415730337078	0.03698501872659176	47.62078651685393	0.04448471416431025	3846341541	200.0	0.00046816479400749064	0.10065543071161048	0.021067415730337078	0.03698501872659176	47.62125468164794	0.044484605034987634	49	COMPLETE
50	0.17275280898876405	2020-03-12 19:03:45.743110	2020-03-12 19:06:35.497783	128	64	0.012766218842657481	128	0.18998488857173204	0.7759400223153347	0.006086142322097378	0.17275280898876405	0.042134831460674156	0.07724719101123595	37.13436329588015	0.06850124104356559	0.006086142322097378	0.17275280898876405	0.042134831460674156	0.07724719101123595	37.13436329588015	0.06850124104356559	2799227461		0.006086142322097378	0.17275280898876405	0.042134831460674156	0.07724719101123595	37.13436329588015	0.06850124104356559	50	COMPLETE
51	0.12265917602996254	2020-03-12 19:06:35.509824	2020-03-12 19:08:09.250675	128	128	0.0049151887360354175	128	0.43072533359569226	0.9152307231293133	0.0	0.12265917602996254	0.027153558052434457	0.05852059925093633	43.99485018726592	0.05114552254829756	0.0	0.12265917602996254	0.027153558052434457	0.05852059925093633	43.99485018726592	0.05114552254829756	2293714056	600.0	0.0	0.12265917602996254	0.027153558052434457	0.05852059925093633	43.99485018726592	0.05114552254829756	51	COMPLETE
52	0.10486891385767791	2020-03-12 19:08:09.268786	2020-03-12 19:08:21.178614	128	64	0.0017237440343849956	256	0.15685541921370044	0.9990933160768466	0.0	0.10486891385767791	0.024812734082397005	0.04728464419475655	48.2186329588015	0.04665553822499365	0.0	0.10486891385767791	0.024812734082397005	0.04728464419475655	48.2186329588015	0.04665553822499365	1631488117	150.0	0.0	0.10486891385767791	0.024812734082397005	0.04728464419475655	48.2186329588015	0.04665553822499365	52	COMPLETE
53	0.10486891385767791	2020-03-12 19:08:21.190827	2020-03-12 19:08:33.011946	64	128	0.001251792688527166	256	0.007733414712936662	0.9724207592758347	0.0	0.10486891385767791	0.024344569288389514	0.04915730337078652	46.88061797752809	0.04691897549419705	0.0	0.10486891385767791	0.024344569288389514	0.04915730337078652	46.88061797752809	0.04691897549419705	507996787	150.0	0.0	0.10486891385767791	0.024344569288389514	0.04915730337078652	46.88061797752809	0.04691897549419705	53	COMPLETE
