number	value	datetime_start	datetime_complete	params_loss.margin	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.3748229461756374	2020-04-26 21:03:59.375116	2020-04-26 21:34:04.222566	3.2923854647016526	9.714242108337828	0.039178338218364674	128	53	0.09153018179756943	512	0.4221966001981972	0.17669971671388102	0.3748229461756374	0.28310906515580736	0.3110835694050991	8557.212818696884	0.24421446469996858	0.17669971671388102	0.3748229461756374	0.28310906515580736	0.3110835694050991	8557.209985835694	0.24421446494657725	3341004311	500	0.17669971671388102	0.3748229461756374	0.28310906515580736	0.3110835694050991	8557.215651558074	0.24421446445367	0	COMPLETE
1	0.38792492917847027	2020-04-26 21:34:04.268898	2020-04-26 23:09:27.575861	6.930519628413696	2.9272358015958795	0.039994431091801536	256	50	0.0010168502914879602	128	0.4548582222111514	0.21352691218130312	0.38792492917847027	0.3029390934844193	0.3372875354107649	9219.616412889518	0.2713566412286917	0.21352691218130312	0.38792492917847027	0.3029390934844193	0.3372875354107649	9219.603045325779	0.27135665437208834	4145413866	450	0.21352691218130312	0.38792492917847027	0.3029390934844193	0.3372875354107649	9219.629780453257	0.2713566282283733	1	COMPLETE
2	0.3932365439093484	2020-04-26 23:09:27.686856	2020-04-27 00:01:15.797412	9.66262056707634	1.249515938704552	0.019673211483922665	256	99	0.011351352116617846	256	0.42175357792788026	0.17245042492917848	0.3932365439093484	0.2893059490084986	0.3213526912181303	8548.00283286119	0.24613892367289772	0.17245042492917848	0.3932365439093484	0.2893059490084986	0.3213526912181303	8547.99681303116	0.24613892612720967	3538464198	400	0.17245042492917848	0.3932365439093484	0.2893059490084986	0.3213526912181303	8548.008852691219	0.24613892122949213	2	COMPLETE
3	0.39589235127478756	2020-04-27 00:01:15.855496	2020-04-27 00:56:58.621593	3.7030503323634854	7.350457615394042	0.03204680239712188	256	80	0.027716579751275575	256	0.41823091717868616	0.17475212464589235	0.39589235127478756	0.3059490084985836	0.3473796033994334	8476.741678470255	0.25281802169803436	0.17475212464589235	0.39589235127478756	0.3059490084985836	0.3473796033994334	8476.736012747875	0.25281802190611713	3064952548	450	0.17475212464589235	0.39589235127478756	0.3059490084985836	0.3473796033994334	8476.747344192634	0.2528180214901057	3	COMPLETE
4	0.39642351274787535	2020-04-27 00:56:58.671069	2020-04-27 01:27:39.649353	4.838898486538822	8.566976074727576	0.04577883874965008	64	90	0.016032019074017783	256	0.4189309729722056	0.18537535410764872	0.39642351274787535	0.334985835694051	0.3654390934844193	8491.382347733712	0.2692494985711579	0.18537535410764872	0.39642351274787535	0.334985835694051	0.3654390934844193	8491.379780453257	0.2692494992538305	2587684752	300	0.18537535410764872	0.39642351274787535	0.334985835694051	0.3654390934844193	8491.384915014165	0.2692494978899737	4	COMPLETE
5	0.41041076487252126	2020-04-27 01:27:39.699082	2020-04-27 02:52:31.416894	8.077721942782679	3.778856287935387	0.04934916555366719	256	86	0.003021733973888686	256	0.43464588792857806	0.23194050991501416	0.41041076487252126	0.3634915014164306	0.38562322946175637	8809.601983002833	0.303010627581116	0.23194050991501416	0.41041076487252126	0.3634915014164306	0.38562322946175637	8809.59330736544	0.3030106278472644	1222007825	650	0.23194050991501416	0.41041076487252126	0.3634915014164306	0.38562322946175637	8809.610658640227	0.3030106273151039	5	COMPLETE
6	0.40084985835694054	2020-04-27 02:52:31.465078	2020-04-27 03:23:29.543810	6.32611102150435	7.720166683982391	0.09653994558594184	256	16	0.002190766508753899	512	0.4391757440403583	0.2096317280453258	0.40084985835694054	0.35924220963172804	0.3815509915014164	8901.805949008498	0.2884960358174617	0.2096317280453258	0.40084985835694054	0.35924220963172804	0.3815509915014164	8901.788597733712	0.2884960374411954	3567359320	550	0.2096317280453258	0.40084985835694054	0.35924220963172804	0.3815509915014164	8901.823300283286	0.2884960341962022	6	COMPLETE
7	0.28523371104815864	2020-04-27 03:23:29.577459	2020-04-27 04:11:22.750717	0.6379959471663347	2.8207970039310952	0.01876267809936028	256	73	0.03799276296881408	256	0.3930557397051939	0.09419263456090651	0.28523371104815864	0.13190509915014165	0.16076487252124647	7966.283463172805	0.14175383071522335	0.09419263456090651	0.28523371104815864	0.13190509915014165	0.16076487252124647	7966.2769121813035	0.14175383121737298	2291369167	400	0.09419263456090651	0.28523371104815864	0.13190509915014165	0.16076487252124647	7966.290014164306	0.1417538302134984	7	COMPLETE
8	0.38190509915014165	2020-04-27 04:11:22.788243	2020-04-27 05:15:05.380361	5.618083515377289	5.14341205151014	0.021820544220665476	256	79	0.0070077058257541885	128	0.41003848805589393	0.15262039660056656	0.38190509915014165	0.26327903682719545	0.2953257790368272	8311.25690509915	0.22456770246130886	0.15262039660056656	0.38190509915014165	0.26327903682719545	0.2953257790368272	8311.251947592067	0.22456770292145348	411988009	300	0.15262039660056656	0.38190509915014165	0.26327903682719545	0.2953257790368272	8311.261862606232	0.22456770200165582	8	COMPLETE
9	0.3672096317280453	2020-04-27 05:15:05.415154	2020-04-27 05:45:37.566971	0.9539820876012461	8.929105561487708	0.05687817691442407	256	11	0.0048849833535173715	512	0.4317066438170256	0.16890934844192634	0.3672096317280453	0.29337818696883855	0.3248937677053824	8750.500531161473	0.24256399302777104	0.16890934844192634	0.3672096317280453	0.29337818696883855	0.3248937677053824	8750.48742917847	0.24256399625111588	2040908679	550	0.16890934844192634	0.3672096317280453	0.29337818696883855	0.3248937677053824	8750.513633144476	0.24256398982096886	9	COMPLETE
