number	value	datetime_start	datetime_complete	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
10	0.9176029962546817	2020-05-19 06:52:06.263054	2020-05-19 07:24:54.489466	0.26359281575098936	0.3505292387329578	0.3210519334219296	256	128	512	0.32593405902302847	0.08397859386395147	0.3951310861423221	0.9176029962546817	0.7106741573033708	0.8117977528089888	4.059925093632959	0.5797506843393133	0.3951310861423221	0.9176029962546817	0.7106741573033708	0.8117977528089888	4.059925093632959	0.5797506843393133		1813813022.0		0.3951310861423221	0.9176029962546817	0.7106741573033708	0.8117977528089888	4.059925093632959	0.5797506843393133	10		COMPLETE
11	0.9606741573033708	2020-05-19 07:24:54.538715	2020-05-19 07:29:49.030219	0.15751611994960202	0.12933494609362628	0.47390581663408093	128	64	128	0.00765518955207706	0.06505209461468436	0.47846441947565543	0.9606741573033708	0.8043071161048689	0.8974719101123596	3.1329588014981273	0.6557701564920038	0.47846441947565543	0.9606741573033708	0.8043071161048689	0.8974719101123596	3.1329588014981273	0.6557701564920038		1783016272.0	800.0	0.47846441947565543	0.9606741573033708	0.8043071161048689	0.8974719101123596	3.1329588014981273	0.6557701564920038	11		COMPLETE
12	0.10955056179775281	2020-05-19 07:29:49.092409	2020-05-19 07:30:34.078160	0.1705814167091862	0.3167504031920272	0.45221339159301943	64	256	128	0.5864291750118281	1.0048686508019542	0.012640449438202247	0.10955056179775281	0.0351123595505618	0.054775280898876406	48.4747191011236	0.055898416872080546	0.012640449438202247	0.10955056179775281	0.0351123595505618	0.054775280898876406	48.4747191011236	0.055898416872080546		999967700.0	150.0	0.012640449438202247	0.10955056179775281	0.0351123595505618	0.054775280898876406	48.4747191011236	0.055898416872080546	12		COMPLETE
13	0.9606741573033708	2020-05-19 07:30:34.166225	2020-05-19 07:38:00.690282	0.3942865953543184	0.1466546709263069	0.17067570809931704	256	64	128	0.17679615525743775	0.06420055519587148	0.48782771535580527	0.9606741573033708	0.8146067415730337	0.9049625468164794	3.093632958801498	0.6649169958897254	0.48782771535580527	0.9606741573033708	0.8146067415730337	0.9049625468164794	3.093632958801498	0.6649169958897254		2561454137.0	500.0	0.48782771535580527	0.9606741573033708	0.8146067415730337	0.9049625468164794	3.093632958801498	0.6649169958897254	13		COMPLETE
14	0.9386704119850188	2020-05-19 07:38:00.740011	2020-05-19 08:06:37.450415	0.30819237777422637	0.3523337397936379	0.4390709198079842	256	128	512	0.09920966032567552	0.07377957510203821	0.4405430711610487	0.9386704119850188	0.7490636704119851	0.8473782771535581	3.556179775280899	0.615931726722324	0.4405430711610487	0.9386704119850188	0.7490636704119851	0.8473782771535581	3.556179775280899	0.615931726722324		1429349138.0	900.0	0.4405430711610487	0.9386704119850188	0.7490636704119851	0.8473782771535581	3.556179775280899	0.615931726722324	14		COMPLETE
15	0.09878277153558053	2020-05-19 08:06:37.508754	2020-05-19 08:08:18.986693	0.22320502709579007	0.217380744022879	0.1390700335547496	128	256	128	0.654406639109863	1.002222544872045	0.010299625468164793	0.09878277153558053	0.02902621722846442	0.05102996254681648	48.320692883895134	0.05279253972745517	0.010299625468164793	0.09878277153558053	0.02902621722846442	0.05102996254681648	48.320692883895134	0.05279253972745517		1956875331.0	150.0	0.010299625468164793	0.09878277153558053	0.02902621722846442	0.05102996254681648	48.320692883895134	0.05279253972745517	15		COMPLETE
16	0.9311797752808989	2020-05-19 08:08:19.030234	2020-05-19 08:11:00.115404	0.18747101084278067	0.16384941946117515	0.475180900273238	64	64	128	0.0033276545698750293	0.08042193914254367	0.40168539325842695	0.9311797752808989	0.7134831460674157	0.8305243445692884	3.881554307116105	0.5849504704027844	0.40168539325842695	0.9311797752808989	0.7134831460674157	0.8305243445692884	3.881554307116105	0.5849504704027844		2791079931.0	700.0	0.40168539325842695	0.9311797752808989	0.7134831460674157	0.8305243445692884	3.881554307116105	0.5849504704027844	16		COMPLETE
17	0.9138576779026217	2020-05-19 08:11:00.173538	2020-05-19 08:20:56.032510	0.48866719888249066	0.23786601753818096	0.47495198773281466	128	256	256	0.23411551662288618	0.08758830190252527	0.37640449438202245	0.9138576779026217	0.6849250936329588	0.7940074906367042	4.22191011235955	0.5597588753567139	0.37640449438202245	0.9138576779026217	0.6849250936329588	0.7940074906367042	4.22191011235955	0.5597588753567139		3122206324.0	700.0	0.37640449438202245	0.9138576779026217	0.6849250936329588	0.7940074906367042	4.22191011235955	0.5597588753567139	17		COMPLETE
18	0.9602059925093633	2020-05-19 08:20:56.085470	2020-05-19 08:23:46.968179	0.15317232124564883	0.23635472762911008	0.3140531559850589	64	256	128	0.004090305399190727	0.0674578534188063	0.45880149812734083	0.9602059925093633	0.7860486891385767	0.8885767790262172	3.245318352059925	0.6424995696311377	0.45880149812734083	0.9602059925093633	0.7860486891385767	0.8885767790262172	3.245318352059925	0.6424995696311377		3093864950.0	450.0	0.45880149812734083	0.9602059925093633	0.7860486891385767	0.8885767790262172	3.245318352059925	0.6424995696311377	18		COMPLETE
19	0.9676966292134831	2020-05-19 08:23:47.023046	2020-05-19 08:33:42.997047	0.14027674017544137	0.17141088230763457	0.26377298670140625	128	256	256	0.042939176255808766	0.06228081606963321	0.5023408239700374	0.9676966292134831	0.8211610486891385	0.9101123595505618	2.991573033707865	0.6754094249919316	0.5023408239700374	0.9676966292134831	0.8211610486891385	0.9101123595505618	2.991573033707865	0.6754094249919316		1521069599.0	700.0	0.5023408239700374	0.9676966292134831	0.8211610486891385	0.9101123595505618	2.991573033707865	0.6754094249919316	19		COMPLETE
20	0.903558052434457	2020-05-19 08:33:43.043190	2020-05-19 08:38:58.223890	0.41931554616531974	0.34673005035694204	0.2838809972295609	128	64	512	0.08280775975038888	0.08859505412196705	0.3796816479400749	0.903558052434457	0.6830524344569289	0.7916666666666666	4.271067415730337	0.5597431994232113	0.3796816479400749	0.903558052434457	0.6830524344569289	0.7916666666666666	4.271067415730337	0.5597431994232113		3451297435.0	1000.0	0.3796816479400749	0.903558052434457	0.6830524344569289	0.7916666666666666	4.271067415730337	0.5597431994232113	20		COMPLETE
21	0.11095505617977527	2020-05-19 08:38:58.277496	2020-05-19 08:39:28.958674	0.29387940581612537	0.4339141024939047	0.10686543876378313	64	128	256	0.4824212105015766	0.9654612173369915	0.012172284644194757	0.11095505617977527	0.03323970037453183	0.0552434456928839	46.50187265917603	0.05704666652733293	0.012172284644194757	0.11095505617977527	0.03323970037453183	0.0552434456928839	46.50187265917603	0.05704666652733293		3961887968.0	150.0	0.012172284644194757	0.11095505617977527	0.03323970037453183	0.0552434456928839	46.50187265917603	0.05704666652733293	21		COMPLETE
22	0.9307116104868914	2020-05-19 08:39:29.016659	2020-05-19 08:48:58.237019	0.17483589200627087	0.4761255128990036	0.3514372912680904	256	64	512	0.08519193341899528	0.07948295382367733	0.4232209737827715	0.9307116104868914	0.7345505617977528	0.8347378277153558	3.8398876404494384	0.6020967497439336	0.4232209737827715	0.9307116104868914	0.7345505617977528	0.8347378277153558	3.8398876404494384	0.6020967497439336		2062984143.0	650.0	0.4232209737827715	0.9307116104868914	0.7345505617977528	0.8347378277153558	3.8398876404494384	0.6020967497439336	22		COMPLETE
23	0.9321161048689138	2020-05-19 08:48:58.293410	2020-05-19 08:54:29.169429	0.20004330490305008	0.4837638353445063	0.1907391820919654	128	64	512	0.0027906146523853	0.07894402700441468	0.4091760299625468	0.9321161048689138	0.725187265917603	0.8328651685393258	3.8080524344569286	0.5924812978242281	0.4091760299625468	0.9321161048689138	0.725187265917603	0.8328651685393258	3.8080524344569286	0.5924812978242281		2879128695.0		0.4091760299625468	0.9321161048689138	0.725187265917603	0.8328651685393258	3.8080524344569286	0.5924812978242281	23		COMPLETE
24	0.9344569288389513	2020-05-19 08:54:29.216779	2020-05-19 09:00:54.869861	0.46913091589165823	0.48066384106233107	0.24394705077133014	128	128	128	0.018112153647839368	0.07871679221506646	0.4035580524344569	0.9344569288389513	0.7284644194756554	0.8286516853932584	3.797752808988764	0.5906813064704746	0.4035580524344569	0.9344569288389513	0.7284644194756554	0.8286516853932584	3.797752808988764	0.5906813064704746		3515212971.0	700.0	0.4035580524344569	0.9344569288389513	0.7284644194756554	0.8286516853932584	3.797752808988764	0.5906813064704746	24		COMPLETE
25	0.9653558052434457	2020-05-19 09:00:54.954614	2020-05-19 09:50:57.234440	0.15060594495665575	0.3172854258485567	0.3630669352569129	256	256	512	0.02677725456148632	0.062329757091857854	0.4934456928838951	0.9653558052434457	0.8178838951310862	0.9119850187265918	3.0004681647940075	0.6698047427239038	0.4934456928838951	0.9653558052434457	0.8178838951310862	0.9119850187265918	3.0004681647940075	0.6698047427239038		949519201.0	800.0	0.4934456928838951	0.9653558052434457	0.8178838951310862	0.9119850187265918	3.0004681647940075	0.6698047427239038	25		COMPLETE
26	0.9367977528089888	2020-05-19 09:50:57.292682	2020-05-19 09:55:24.137578	0.11648633206737724	0.4079426352062707	0.23812956825286247	128	64	512	0.03908280806084521	0.07852343501948686	0.42228464419475653	0.9367977528089888	0.7340823970037453	0.8417602996254682	3.790262172284644	0.6010443030642217	0.42228464419475653	0.9367977528089888	0.7340823970037453	0.8417602996254682	3.790262172284644	0.6010443030642217		3654055512.0	850.0	0.42228464419475653	0.9367977528089888	0.7340823970037453	0.8417602996254682	3.790262172284644	0.6010443030642217	26		COMPLETE
27	0.922752808988764	2020-05-19 09:55:24.196569	2020-05-19 09:58:55.487353	0.2722451425085528	0.3466537713027682	0.46083269893463397	64	128	128	0.004584834590606142	0.0820956369635234	0.4044943820224719	0.922752808988764	0.7059925093632958	0.8164794007490637	3.9616104868913857	0.5843971810101956	0.4044943820224719	0.922752808988764	0.7059925093632958	0.8164794007490637	3.9616104868913857	0.5843971810101956		941829986.0	700.0	0.4044943820224719	0.922752808988764	0.7059925093632958	0.8164794007490637	3.9616104868913857	0.5843971810101956	27		COMPLETE
28	0.9077715355805244	2020-05-19 09:58:55.542860	2020-05-19 10:03:54.240992	0.43740534947342824	0.37559199613038063	0.2603297939246765	128	64	512	0.01082604385499511	0.09090675450059191	0.3661048689138577	0.9077715355805244	0.672752808988764	0.7865168539325843	4.38061797752809	0.5506664366200441	0.3661048689138577	0.9077715355805244	0.672752808988764	0.7865168539325843	4.38061797752809	0.5506664366200441		3261454257.0	950.0	0.3661048689138577	0.9077715355805244	0.672752808988764	0.7865168539325843	4.38061797752809	0.5506664366200441	28		COMPLETE
29	0.9414794007490637	2020-05-19 10:03:54.294167	2020-05-19 10:07:57.915768	0.14433192631510738	0.2276633324200458	0.4944705010484607	128	64	256	0.002357829711212902	0.07420052150839919	0.4363295880149813	0.9414794007490637	0.7425093632958801	0.850187265917603	3.5809925093632957	0.6136087813219048	0.4363295880149813	0.9414794007490637	0.7425093632958801	0.850187265917603	3.5809925093632957	0.6136087813219048		1389239161.0	750.0	0.4363295880149813	0.9414794007490637	0.7425093632958801	0.850187265917603	3.5809925093632957	0.6136087813219048	29		COMPLETE
30	0.9653558052434457	2020-05-19 10:07:57.970459	2020-05-19 10:41:40.612184	0.2673930719021578	0.11186322917087721	0.14883240550490096	256	256	256	0.010111345578633685	0.060769088170403954	0.5117041198501873	0.9653558052434457	0.8356741573033708	0.923689138576779	2.922752808988764	0.6844030681316275	0.5117041198501873	0.9653558052434457	0.8356741573033708	0.923689138576779	2.922752808988764	0.6844030681316275		771471142.0	550.0	0.5117041198501873	0.9653558052434457	0.8356741573033708	0.923689138576779	2.922752808988764	0.6844030681316275	30		COMPLETE
31	0.9316479400749064	2020-05-19 10:41:40.670623	2020-05-19 10:49:53.793378	0.23811817713813055	0.432819802814421	0.34834445757250176	128	128	512	0.03992883434079636	0.0769771954510361	0.42790262172284643	0.9316479400749064	0.7331460674157303	0.8300561797752809	3.712078651685393	0.603805008473332	0.42790262172284643	0.9316479400749064	0.7331460674157303	0.8300561797752809	3.712078651685393	0.603805008473332		82422283.0	1000.0	0.42790262172284643	0.9316479400749064	0.7331460674157303	0.8300561797752809	3.712078651685393	0.603805008473332	31		COMPLETE
32	0.954119850187266	2020-05-19 10:49:53.852897	2020-05-19 10:54:29.529613	0.30624763077801476	0.31718923467423144	0.16083839417870097	64	128	128	0.0015880819838652086	0.0681073173177725	0.4583333333333333	0.954119850187266	0.7734082397003745	0.8773408239700374	3.281367041198502	0.6358127680319736	0.4583333333333333	0.954119850187266	0.7734082397003745	0.8773408239700374	3.281367041198502	0.6358127680319736		644645310.0	900.0	0.4583333333333333	0.954119850187266	0.7734082397003745	0.8773408239700374	3.281367041198502	0.6358127680319736	32		COMPLETE
33		2020-05-19 10:54:29.585204	2020-05-19 10:54:34.131943	0.4354834781015562	0.33654715518603506	0.3937066536847106	256	64	256	0.41880951061056043														CUDA out of memory. Tried to allocate 3.75 GiB (GPU 0; 11.91 GiB total capacity; 3.89 GiB already allocated; 3.71 GiB free; 7.62 GiB reserved in total by PyTorch)									33	Setting status of trial#33 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
34	0.9597378277153558	2020-05-19 10:54:34.174151	2020-05-19 11:07:42.221383	0.4278396493485227	0.26811485739954444	0.26700485509784144	256	128	128	0.06266889169789693	0.06528653175402642	0.4897003745318352	0.9597378277153558	0.8132022471910112	0.9021535580524345	3.143258426966292	0.6659911452663835	0.4897003745318352	0.9597378277153558	0.8132022471910112	0.9021535580524345	3.143258426966292	0.6659911452663835		946517499.0	450.0	0.4897003745318352	0.9597378277153558	0.8132022471910112	0.9021535580524345	3.143258426966292	0.6659911452663835	34		COMPLETE
35	0.9264981273408239	2020-05-19 11:07:42.276818	2020-05-19 11:10:38.849746	0.39357561180101264	0.1994678282727862	0.3814877316635146	64	128	128	0.11454934595533345	0.0831103369197721	0.3815543071161049	0.9264981273408239	0.6999063670411985	0.8146067415730337	4.008426966292135	0.569173723941346	0.3815543071161049	0.9264981273408239	0.6999063670411985	0.8146067415730337	4.008426966292135	0.569173723941346		2903703984.0	650.0	0.3815543071161049	0.9264981273408239	0.6999063670411985	0.8146067415730337	4.008426966292135	0.569173723941346	35		COMPLETE
36	0.9260299625468165	2020-05-19 11:10:38.902606	2020-05-19 11:15:32.365283	0.4954568017723985	0.292432190986655	0.12552041843690465	128	64	256	0.13251078201982205	0.08126692868130847	0.4058988764044944	0.9260299625468165	0.726123595505618	0.826310861423221	3.9204119850187267	0.5889122909166067	0.4058988764044944	0.9260299625468165	0.726123595505618	0.826310861423221	3.9204119850187267	0.5889122909166067		1552695707.0	900.0	0.4058988764044944	0.9260299625468165	0.726123595505618	0.826310861423221	3.9204119850187267	0.5889122909166067	36		COMPLETE
37	0.9559925093632958	2020-05-19 11:15:32.425124	2020-05-19 11:19:45.350868	0.36542590541224584	0.1406491798357836	0.22693012610155583	128	64	128	0.11743123994709724	0.06691285104958222	0.47097378277153557	0.9559925093632958	0.799625468164794	0.8918539325842697	3.2256554307116105	0.6519408128799087	0.47097378277153557	0.9559925093632958	0.799625468164794	0.8918539325842697	3.2256554307116105	0.6519408128799087		3529877680.0	700.0	0.47097378277153557	0.9559925093632958	0.799625468164794	0.8918539325842697	3.2256554307116105	0.6519408128799087	37		COMPLETE
38	0.9606741573033708	2020-05-19 11:19:45.403119	2020-05-19 11:26:00.974298	0.29197345971358285	0.18008461258470218	0.20561536827343657	128	128	256	0.028627124468361385	0.06380742729017128	0.476123595505618	0.9606741573033708	0.8099250936329588	0.8946629213483146	3.079119850187266	0.6566386026430409	0.476123595505618	0.9606741573033708	0.8099250936329588	0.8946629213483146	3.079119850187266	0.6566386026430409		1452314180.0	750.0	0.476123595505618	0.9606741573033708	0.8099250936329588	0.8946629213483146	3.079119850187266	0.6566386026430409	38		COMPLETE
39	0.9583333333333334	2020-05-19 11:26:01.033064	2020-05-19 11:30:47.724825	0.3310914001443823	0.1021535217207763	0.30574843691112596	128	128	128	0.014132796485227889	0.06520655214322613	0.48267790262172283	0.9583333333333334	0.7963483146067416	0.8881086142322098	3.137172284644195	0.6571350770159395	0.48267790262172283	0.9583333333333334	0.7963483146067416	0.8881086142322098	3.137172284644195	0.6571350770159395		3580645770.0	550.0	0.48267790262172283	0.9583333333333334	0.7963483146067416	0.8881086142322098	3.137172284644195	0.6571350770159395	39		COMPLETE
40	0.9091760299625468	2020-05-19 11:30:47.783412	2020-05-19 11:37:41.389081	0.49749320279015496	0.37817886658893674	0.4186437602781268	128	256	256	0.09033104073463577	0.0891641158460594	0.3604868913857678	0.9091760299625468	0.6764981273408239	0.7935393258426966	4.2982209737827715	0.548437048755978	0.3604868913857678	0.9091760299625468	0.6764981273408239	0.7935393258426966	4.2982209737827715	0.548437048755978		577678165.0	500.0	0.3604868913857678	0.9091760299625468	0.6764981273408239	0.7935393258426966	4.2982209737827715	0.548437048755978	40		COMPLETE
41	0.899812734082397	2020-05-19 11:37:41.449781	2020-05-19 11:40:36.132712	0.26001150217025615	0.41723070272932006	0.2090070497571749	64	64	512	0.0014517444353384392	0.09269061481601067	0.36563670411985016	0.899812734082397	0.6577715355805244	0.774812734082397	4.471441947565543	0.543308055142343	0.36563670411985016	0.899812734082397	0.6577715355805244	0.774812734082397	4.471441947565543	0.543308055142343		2987091943.0	1000.0	0.36563670411985016	0.899812734082397	0.6577715355805244	0.774812734082397	4.471441947565543	0.543308055142343	41		COMPLETE
42	0.9499063670411985	2020-05-19 11:40:36.191266	2020-05-19 11:48:31.684219	0.10537493522523117	0.33017528521754813	0.29044299599477524	128	128	128	0.30762739701380815	0.07039535481113006	0.4508426966292135	0.9499063670411985	0.7780898876404494	0.8721910112359551	3.3885767790262173	0.6328853522360396	0.4508426966292135	0.9499063670411985	0.7780898876404494	0.8721910112359551	3.3885767790262173	0.6328853522360396		3346837721.0	850.0	0.4508426966292135	0.9499063670411985	0.7780898876404494	0.8721910112359551	3.3885767790262173	0.6328853522360396	42		COMPLETE
43	0.9555243445692884	2020-05-19 11:48:31.734568	2020-05-19 12:28:50.700790	0.2827713184699213	0.28434963785836836	0.4004498230123843	256	256	512	0.03784153615575845	0.06657047283727578	0.4653558052434457	0.9555243445692884	0.7907303370786517	0.8820224719101124	3.2036516853932584	0.6438932127390126	0.4653558052434457	0.9555243445692884	0.7907303370786517	0.8820224719101124	3.2036516853932584	0.6438932127390126		3049622642.0	650.0	0.4653558052434457	0.9555243445692884	0.7907303370786517	0.8820224719101124	3.2036516853932584	0.6438932127390126	43		COMPLETE
44	0.27668539325842695	2020-05-19 12:28:50.751154	2020-05-19 12:32:47.982385	0.16223194618010905	0.2970216657140011	0.23891939795758757	64	128	512	0.39610639231814054	0.5878941082571763	0.04728464419475655	0.27668539325842695	0.11470037453183521	0.15730337078651685	28.14700374531835	0.12852262226614244	0.04728464419475655	0.27668539325842695	0.11470037453183521	0.15730337078651685	28.14700374531835	0.12852262226614244		3200170481.0		0.04728464419475655	0.27668539325842695	0.11470037453183521	0.15730337078651685	28.14700374531835	0.12852262226614244	44		COMPLETE
45	0.9040262172284644	2020-05-19 12:32:48.033043	2020-05-19 12:48:03.699136	0.1495665316119129	0.11666448626815731	0.3172144225889345	128	256	512	0.36950181295546375	0.09334582983505692	0.36329588014981273	0.9040262172284644	0.6704119850187266	0.7860486891385767	4.516385767790262	0.5471084327493606	0.36329588014981273	0.9040262172284644	0.6704119850187266	0.7860486891385767	4.516385767790262	0.5471084327493606		3800136244.0		0.36329588014981273	0.9040262172284644	0.6704119850187266	0.7860486891385767	4.516385767790262	0.5471084327493606	45		COMPLETE
46	0.8937265917602997	2020-05-19 12:48:03.749693	2020-05-19 12:50:11.496799	0.1499387556456871	0.49455202166501266	0.3453751595908835	64	64	256	0.04502303736287621	0.09540333087583969	0.33754681647940077	0.8937265917602997	0.6437265917602997	0.7649812734082397	4.60065543071161	0.5243721170114283	0.33754681647940077	0.8937265917602997	0.6437265917602997	0.7649812734082397	4.60065543071161	0.5243721170114283		4207189996.0	650.0	0.33754681647940077	0.8937265917602997	0.6437265917602997	0.7649812734082397	4.60065543071161	0.5243721170114283	46		COMPLETE
47	0.9335205992509363	2020-05-19 12:50:11.545178	2020-05-19 12:53:44.683103	0.24910663099984787	0.21371024501917144	0.3264848620762343	64	64	256	0.09446807154999116	0.08049367304825074	0.40730337078651685	0.9335205992509363	0.7125468164794008	0.8305243445692884	3.8810861423220975	0.5892765803540971	0.40730337078651685	0.9335205992509363	0.7125468164794008	0.8305243445692884	3.8810861423220975	0.5892765803540971		4074162344.0		0.40730337078651685	0.9335205992509363	0.7125468164794008	0.8305243445692884	3.8810861423220975	0.5892765803540971	47		COMPLETE
