number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.8661048689138576	2020-03-13 10:55:29.484997	2020-03-13 11:04:06.653153	3.150960580001124	128	95	0.06103959704238027	128	0.11675679851986105	0.26264044943820225	0.8661048689138576	0.5308988764044944	0.6680711610486891	5.62687265917603	0.4454810617643345	0.26264044943820225	0.8661048689138576	0.5308988764044944	0.6680711610486891	5.62687265917603	0.4454810617643345	2817308191	850.0	0.26264044943820225	0.8661048689138576	0.5308988764044944	0.6680711610486891	5.62687265917603	0.4454810617643345	0	COMPLETE
1	0.10720973782771535	2020-03-13 11:04:06.698359	2020-03-13 11:04:40.093884	4.96938137038968	256	84	0.004173906319625022	512	0.9982067376936783	0.008426966292134831	0.10720973782771535	0.03089887640449438	0.05337078651685393	48.12078651685393	0.05335194307765122	0.008426966292134831	0.10720973782771535	0.03089887640449438	0.05337078651685393	48.12078651685393	0.05335194307765122	4051242287	150.0	0.008426966292134831	0.10720973782771535	0.03089887640449438	0.05337078651685393	48.12078651685393	0.05335194307765122	1	COMPLETE
2	0.10533707865168539	2020-03-13 11:04:40.120698	2020-03-13 11:05:36.422498	5.330435263416663	128	80	0.002359860102109926	256	0.9942984792974181	0.012172284644194757	0.10533707865168539	0.033707865168539325	0.05664794007490637	47.934925093632955	0.056090224004332494	0.012172284644194757	0.10533707865168539	0.033707865168539325	0.05664794007490637	47.934925093632955	0.056090224004332494	3747301723	200.0	0.012172284644194757	0.10533707865168539	0.033707865168539325	0.05664794007490637	47.934925093632955	0.056090224004332494	2	COMPLETE
3	0.11704119850187265	2020-03-13 11:05:36.444542	2020-03-13 11:06:26.931358	6.034733983267478	64	57	0.002850314549959696	256	0.996736831882836	0.016853932584269662	0.11704119850187265	0.04260299625468165	0.0650749063670412	48.109550561797754	0.06130051741423863	0.016853932584269662	0.11704119850187265	0.04260299625468165	0.0650749063670412	48.109550561797754	0.06130051741423863	3271459529	200.0	0.016853932584269662	0.11704119850187265	0.04260299625468165	0.0650749063670412	48.109550561797754	0.06130051741423863	3	COMPLETE
4	0.5833333333333334	2020-03-13 11:06:26.952331	2020-03-13 11:09:57.168740	9.067499980932809	64	86	0.012428475164540079	256	0.21285374555126363	0.07350187265917603	0.5833333333333334	0.21207865168539325	0.33286516853932585	10.389513108614231	0.21791324544848067	0.07350187265917603	0.5833333333333334	0.21207865168539325	0.33286516853932585	10.389513108614231	0.21791324544848067	2576205806	650.0	0.07350187265917603	0.5833333333333334	0.21207865168539325	0.33286516853932585	10.389513108614231	0.21791324544848067	4	COMPLETE
5	0.10299625468164794	2020-03-13 11:09:57.195802	2020-03-13 11:10:56.851336	1.7206728921120393	128	45	0.004000332411837621	128	0.985446541502981	0.010767790262172285	0.10299625468164794	0.03417602996254682	0.05337078651685393	47.54026217228464	0.05507156011586252	0.010767790262172285	0.10299625468164794	0.03417602996254682	0.05337078651685393	47.54026217228464	0.05507156011586252	325546111	150.0	0.010767790262172285	0.10299625468164794	0.03417602996254682	0.05337078651685393	47.54026217228464	0.05507156011586252	5	COMPLETE
6	0.6446629213483146	2020-03-13 11:10:56.878982	2020-03-13 11:12:16.115833	4.6202908697016465	256	5	0.020027118891157922	512	0.19333935454871493	0.10065543071161048	0.6446629213483146	0.2556179775280899	0.37687265917602997	9.381086142322097	0.2518580037127579	0.10065543071161048	0.6446629213483146	0.2556179775280899	0.37687265917602997	9.381086142322097	0.2518580037127579	1224393922	500.0	0.10065543071161048	0.6446629213483146	0.2556179775280899	0.37687265917602997	9.381086142322097	0.2518580037127579	6	COMPLETE
7	0.7827715355805244	2020-03-13 11:12:16.143261	2020-03-13 11:18:02.453535	8.026787179673605	256	60	0.01984135504581951	256	0.1480931379363178	0.1502808988764045	0.7827715355805244	0.37780898876404495	0.523876404494382	7.177902621722846	0.3303016408251559	0.1502808988764045	0.7827715355805244	0.37780898876404495	0.523876404494382	7.177902621722846	0.3303016408251559	3126142316	950.0	0.1502808988764045	0.7827715355805244	0.37780898876404495	0.523876404494382	7.177902621722846	0.3303016408251559	7	COMPLETE
8	0.7897940074906367	2020-03-13 11:18:02.481373	2020-03-13 11:26:10.113003	6.51399536738181	128	2	0.028902977226356343	128	0.14242833872388505	0.1999063670411985	0.7897940074906367	0.4204119850187266	0.5674157303370787	6.9110486891385765	0.37288802872153215	0.1999063670411985	0.7897940074906367	0.4204119850187266	0.5674157303370787	6.9110486891385765	0.37288802872153215	895651859		0.1999063670411985	0.7897940074906367	0.4204119850187266	0.5674157303370787	6.9110486891385765	0.37288802872153215	8	COMPLETE
9	0.7621722846441947	2020-03-13 11:26:10.134632	2020-03-13 11:32:57.170473	5.681557593316755	128	46	0.021474707656623498	128	0.15182665203635193	0.17790262172284643	0.7621722846441947	0.40215355805243447	0.5299625468164794	7.37125468164794	0.3485424742112479	0.17790262172284643	0.7621722846441947	0.40215355805243447	0.5299625468164794	7.37125468164794	0.3485424742112479	1263669747	750.0	0.17790262172284643	0.7621722846441947	0.40215355805243447	0.5299625468164794	7.37125468164794	0.3485424742112479	9	COMPLETE
10	0.7378277153558053	2020-03-13 11:32:57.196906	2020-03-13 11:36:58.617785	1.7057662919369168	128	79	0.020031759901472667	512	0.1557517479241857	0.1760299625468165	0.7378277153558053	0.37219101123595505	0.5088951310861424	7.549157303370786	0.3386355652234809	0.1760299625468165	0.7378277153558053	0.37219101123595505	0.5088951310861424	7.549157303370786	0.3386355652234809	2482162684		0.1760299625468165	0.7378277153558053	0.37219101123595505	0.5088951310861424	7.549157303370786	0.3386355652234809	10	COMPLETE
11	0.46629213483146065	2020-03-13 11:36:58.644992	2020-03-13 11:42:05.469108	8.698278847620783	128	20	0.003179505646143593	256	0.3366329734028781	0.06601123595505617	0.46629213483146065	0.1699438202247191	0.27247191011235955	16.298220973782772	0.18442825967505072	0.06601123595505617	0.46629213483146065	0.1699438202247191	0.27247191011235955	16.298220973782772	0.18442825967505072	2108381404		0.06601123595505617	0.46629213483146065	0.1699438202247191	0.27247191011235955	16.298220973782772	0.18442825967505072	11	COMPLETE
12	0.8155430711610487	2020-03-13 11:42:05.519361	2020-03-13 11:51:13.383462	3.40399908081912	256	14	0.014674647276799228	128	0.1361006597023848	0.20926966292134833	0.8155430711610487	0.46301498127340823	0.5898876404494382	6.59691011235955	0.38888506060020356	0.20926966292134833	0.8155430711610487	0.46301498127340823	0.5898876404494382	6.59691011235955	0.38888506060020356	129287978		0.20926966292134833	0.8155430711610487	0.46301498127340823	0.5898876404494382	6.59691011235955	0.38888506060020356	12	COMPLETE
13	0.6924157303370787	2020-03-13 11:51:13.411044	2020-03-13 11:54:50.088833	4.98016986272395	256	19	0.007699621635897573	256	0.1757126730859754	0.12921348314606743	0.6924157303370787	0.301498127340824	0.4353932584269663	8.525280898876405	0.28550818144965	0.12921348314606743	0.6924157303370787	0.301498127340824	0.4353932584269663	8.525280898876405	0.28550818144965	3558873077	750.0	0.12921348314606743	0.6924157303370787	0.301498127340824	0.4353932584269663	8.525280898876405	0.28550818144965	13	COMPLETE
14	0.8651685393258427	2020-03-13 11:54:50.114956	2020-03-13 11:58:01.465282	1.9829882635259803	256	13	0.06840606918178567	128	0.1151900144951411	0.2607677902621723	0.8651685393258427	0.5313670411985019	0.674625468164794	5.551498127340824	0.446969031880531	0.2607677902621723	0.8651685393258427	0.5313670411985019	0.674625468164794	5.551498127340824	0.446969031880531	1762403346	400.0	0.2607677902621723	0.8651685393258427	0.5313670411985019	0.674625468164794	5.551498127340824	0.446969031880531	14	COMPLETE
15	0.1104868913857678	2020-03-13 11:58:01.492772	2020-03-13 11:58:59.317390	8.66336715743688	256	25	0.001233001758201774	128	1.0126307832071912	0.009831460674157303	0.1104868913857678	0.03323970037453183	0.05945692883895131	48.870318352059925	0.05429328510057197	0.009831460674157303	0.1104868913857678	0.03323970037453183	0.05945692883895131	48.870318352059925	0.05429328510057197	1397551814	150.0	0.009831460674157303	0.1104868913857678	0.03323970037453183	0.05945692883895131	48.870318352059925	0.05429328510057197	15	COMPLETE
16	0.1104868913857678	2020-03-13 11:58:59.344638	2020-03-13 11:59:20.304502	9.586698406608187	128	40	0.0011823270613518185	512	0.9965772109894494	0.010299625468164793	0.1104868913857678	0.03323970037453183	0.054775280898876406	48.10814606741573	0.05553631781413921	0.010299625468164793	0.1104868913857678	0.03323970037453183	0.054775280898876406	48.10814606741573	0.05553631781413921	1051133691	150.0	0.010299625468164793	0.1104868913857678	0.03323970037453183	0.054775280898876406	48.10814606741573	0.05553631781413921	16	COMPLETE
17	0.677434456928839	2020-03-13 11:59:20.333220	2020-03-13 12:05:23.411917	5.032329523448176	256	97	0.004845317646497726	128	0.19817637685470088	0.13717228464419476	0.677434456928839	0.29634831460674155	0.42696629213483145	9.577247191011235	0.2884062805869468	0.13717228464419476	0.677434456928839	0.29634831460674155	0.42696629213483145	9.577247191011235	0.2884062805869468	1902177037	600.0	0.13717228464419476	0.677434456928839	0.29634831460674155	0.42696629213483145	9.577247191011235	0.2884062805869468	17	COMPLETE
18	0.08941947565543071	2020-03-13 12:05:23.439223	2020-03-13 12:06:21.099513	4.450042545480208	64	27	0.001955849182738507	128	1.0080519573525821	0.009363295880149813	0.08941947565543071	0.031835205992509365	0.048220973782771535	48.61610486891386	0.051431964114954896	0.009363295880149813	0.08941947565543071	0.031835205992509365	0.048220973782771535	48.61610486891386	0.051431964114954896	3993242798	150.0	0.009363295880149813	0.08941947565543071	0.031835205992509365	0.048220973782771535	48.61610486891386	0.051431964114954896	18	COMPLETE
19	0.8089887640449438	2020-03-13 12:06:21.143508	2020-03-13 12:13:16.427664	1.2940719995025385	64	3	0.02363079698741198	128	0.13022716405839843	0.2303370786516854	0.8089887640449438	0.4606741573033708	0.5997191011235955	6.297752808988764	0.4033258619668427	0.2303370786516854	0.8089887640449438	0.4606741573033708	0.5997191011235955	6.297752808988764	0.4033258619668427	1751157574	900.0	0.2303370786516854	0.8089887640449438	0.4606741573033708	0.5997191011235955	6.297752808988764	0.4033258619668427	19	COMPLETE
20	0.7411048689138576	2020-03-13 12:13:16.454520	2020-03-13 12:20:38.238379	5.123342488508518	256	88	0.012298699219654522	256	0.15821371259680542	0.1441947565543071	0.7411048689138576	0.33848314606741575	0.477059925093633	7.671816479400749	0.3115739554582105	0.1441947565543071	0.7411048689138576	0.33848314606741575	0.477059925093633	7.671816479400749	0.3115739554582105	2925973760		0.1441947565543071	0.7411048689138576	0.33848314606741575	0.477059925093633	7.671816479400749	0.3115739554582105	20	COMPLETE
