number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.005705808513066302	2020-03-24 04:53:37.433409	2020-03-24 06:01:53.561850	128	64	1	0.02607171707785365	512	0.938331802666164	0.9920375130982455	0.005135227661759671	0.005705808513066302	0.005249343832020997	0.005391989044847655	7087.93783521625	0.005765290158490334	0.005135227661759671	0.005705808513066302	0.005249343832020997	0.005391989044847655	7087.934697021568	0.005765290530083422	1917584412	150	0.005135227661759671	0.005705808513066302	0.005249343832020997	0.005391989044847655	7087.940973410932	0.005765289787536118	0	COMPLETE
1	0.005934040853588954	2020-03-24 06:01:53.616032	2020-03-24 07:05:44.259174	64	64	2	0.009603859355254237	128	0.9575983855155731	0.9955340828719784	0.005135227661759671	0.005934040853588954	0.005363460002282323	0.005449047129978318	7113.235706949675	0.005786462576923952	0.005135227661759671	0.005934040853588954	0.005363460002282323	0.005449047129978318	7113.232825516376	0.005786463046486376	109767963	150	0.005135227661759671	0.005934040853588954	0.005363460002282323	0.005449047129978318	7113.238588382974	0.005786462108844389	1	COMPLETE
2	0.005991098938719616	2020-03-24 07:05:44.330403	2020-03-24 08:52:36.526969	128	128	1	0.014355508212557579	256	0.02465102010319214	0.9962748150345855	0.005135227661759671	0.005991098938719616	0.005391989044847655	0.0055346342576743125	7118.467533949561	0.005859415802752225	0.005135227661759671	0.005991098938719616	0.005391989044847655	0.0055346342576743125	7118.463397238389	0.005859416580645567	2217711849	150	0.005135227661759671	0.005991098938719616	0.005391989044847655	0.0055346342576743125	7118.471670660732	0.005859415028017834	2	COMPLETE
3	0.0058484537258929594	2020-03-24 08:52:36.579933	2020-03-24 12:04:40.578532	128	256	1	0.08313059612384835	512	0.02040658444742685	0.9905402555334957	0.005135227661759671	0.0058484537258929594	0.005277872874586329	0.005420518087412987	7077.261868081707	0.0057992414945158815	0.005135227661759671	0.0058484537258929594	0.005277872874586329	0.005420518087412987	7077.2568469702155	0.005799241963678534	1360044285	150	0.005135227661759671	0.0058484537258929594	0.005277872874586329	0.005420518087412987	7077.266889193199	0.005799241026236002	3	COMPLETE
4	0.005620221385370307	2020-03-24 12:04:40.612013	2020-03-24 15:03:35.672529	64	256	1	0.0038710423722820297	512	0.06377172826806897	0.9841110889781101	0.005135227661759671	0.005620221385370307	0.005277872874586329	0.0053349309597169915	7030.775519228575	0.005776004050380954	0.005135227661759671	0.005620221385370307	0.005277872874586329	0.0053349309597169915	7030.771853246605	0.005776004317694366	3081586869	150	0.005135227661759671	0.005620221385370307	0.005277872874586329	0.0053349309597169915	7030.779185210545	0.0057760037832653675	4	COMPLETE
5	0.005762866598196964	2020-03-24 15:03:35.707307	2020-03-24 16:32:26.390044	256	64	1	0.030461279059409367	128	0.19214739953767254	0.9985388875318063	0.005135227661759671	0.005762866598196964	0.005306401917151661	0.005477576172543649	7134.049184069383	0.005781795453721962	0.005135227661759671	0.005762866598196964	0.005306401917151661	0.005477576172543649	7134.046074403743	0.0057817958206658445	360673527	150	0.005135227661759671	0.005762866598196964	0.005306401917151661	0.005477576172543649	7134.052293735022	0.005781795087387068	5	COMPLETE
6	0.005563163300239644	2020-03-24 16:32:26.424849	2020-03-24 19:33:49.923037	64	256	2	0.00902721441828366	128	0.05147817904748519	0.9967432929936072	0.005135227661759671	0.005563163300239644	0.005277872874586329	0.005391989044847655	7121.8991070409675	0.005738034524893208	0.005135227661759671	0.005563163300239644	0.005277872874586329	0.005391989044847655	7121.895498117083	0.005738034932378908	1427945464	150	0.005135227661759671	0.005563163300239644	0.005277872874586329	0.005391989044847655	7121.902715964852	0.005738034118101275	6	COMPLETE
7	0.005734337555631633	2020-03-24 19:33:49.967026	2020-03-24 21:22:34.476833	128	128	1	0.002932407276590903	128	0.003738980913202899	0.9992590802852016	0.005135227661759671	0.005734337555631633	0.005220814789455666	0.0053349309597169915	7138.789041994751	0.005737575783764877	0.005135227661759671	0.005734337555631633	0.005220814789455666	0.0053349309597169915	7138.785147780441	0.005737576186982611	1142932590	150	0.005135227661759671	0.005734337555631633	0.005220814789455666	0.0053349309597169915	7138.792936209061	0.005737575381124697	7	COMPLETE
8	0.00567727947050097	2020-03-24 21:22:34.517459	2020-03-25 00:37:34.473467	128	256	2	0.011028341562294054	128	0.06836946339549103	0.9883340785825021	0.005135227661759671	0.00567727947050097	0.005220814789455666	0.005363460002282323	7061.358781239302	0.00576107645441619	0.005135227661759671	0.00567727947050097	0.005220814789455666	0.005363460002282323	7061.353703069725	0.0057610774108366415	1850964552	150	0.005135227661759671	0.00567727947050097	0.005220814789455666	0.005363460002282323	7061.363859408878	0.005761075500886122	8	COMPLETE
9	0.005391989044847655	2020-03-25 00:37:34.512676	2020-03-25 02:22:57.454092	128	128	2	0.05088494893815905	512	0.020488578143809045	0.984945419445438	0.005135227661759671	0.005391989044847655	0.005249343832020997	0.005306401917151661	7036.83351877211	0.005714934769126329	0.005135227661759671	0.005391989044847655	0.005249343832020997	0.005306401917151661	7036.829567499714	0.005714935141346716	616924154	150	0.005135227661759671	0.005391989044847655	0.005249343832020997	0.005306401917151661	7036.837470044506	0.0057149343973113866	9	COMPLETE
10	0.005705808513066302	2020-03-25 02:22:57.492423	2020-03-25 04:09:31.349610	128	128	1	0.018917853619968904	256	0.03936476544036422	0.9898664382224636	0.005135227661759671	0.005705808513066302	0.005277872874586329	0.005506105215108981	7071.536274677622	0.005757598895561033	0.005135227661759671	0.005705808513066302	0.005277872874586329	0.005506105215108981	7071.532466050439	0.00575759915861382	44922701	150	0.005135227661759671	0.005705808513066302	0.005277872874586329	0.005506105215108981	7071.540083304804	0.005757598632697334	10	COMPLETE
11	0.00567727947050097	2020-03-25 04:09:31.385435	2020-03-25 06:16:24.053921	256	128	1	0.0020173270961336273	256	0.02191059586359699	1.0129482085783716	0.005135227661759671	0.00567727947050097	0.005277872874586329	0.005391989044847655	7238.356227889992	0.005730551453030489	0.005135227661759671	0.00567727947050097	0.005277872874586329	0.005391989044847655	7238.352105443341	0.005730551991230115	2878751125	150	0.005135227661759671	0.00567727947050097	0.005277872874586329	0.005391989044847655	7238.360350336643	0.005730550916180993	11	COMPLETE
