number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0006561679790026247	2020-03-24 05:44:59.019335	2020-03-24 07:37:04.866506	256	2	0.07640599837909241	0.17386953049496157	512	0.0027983848717168447	0.9820968405718868	0.00011411617026132602	0.0006561679790026247	0.00034234851078397807	0.0003994065959146411	7015.704082505991	0.0007425507021530411	0.00011411617026132602	0.0006561679790026247	0.00034234851078397807	0.0003994065959146411	7015.652516261554	0.0007425577591364734	3161578422	150	0.00011411617026132602	0.0006561679790026247	0.00034234851078397807	0.0003994065959146411	7015.755648750428	0.0007425436730623124	0	COMPLETE
1	0.0008273422343946138	2020-03-24 07:37:04.913916	2020-03-24 08:15:55.514270	64	2	0.003541788779049449	0.15254214058604387	256	0.009713610351130502	0.9931896812561347	0.00014264521282665753	0.0008273422343946138	0.00028529042565331506	0.0004564646810453041	7095.5414241698045	0.000820751114115576	0.00014264521282665753	0.0008273422343946138	0.00028529042565331506	0.0004564646810453041	7095.527958461714	0.0008207521524020183	962360203	150	0.00014264521282665753	0.0008273422343946138	0.00028529042565331506	0.0004564646810453041	7095.554889877896	0.0008207500768034477	1	COMPLETE
2	0.0005991098938719617	2020-03-24 08:15:55.560237	2020-03-24 10:10:13.179713	256	2	0.002149567463314429	0.061788926112328925	128	0.003151757235365592	1.004722049054252	2.8529042565331506e-05	0.0005991098938719617	0.00019970329795732054	0.00034234851078397807	7180.921873216935	0.000776871908438535	2.8529042565331506e-05	0.0005991098938719617	0.00019970329795732054	0.00034234851078397807	7180.871790482712	0.0007768785730507916	2568285111	150	2.8529042565331506e-05	0.0005991098938719617	0.00019970329795732054	0.00034234851078397807	7180.971955951159	0.0007768652658158298	2	COMPLETE
3	0.0007417551066986192	2020-03-24 10:10:13.214961	2020-03-24 10:50:52.687538	64	2	0.0030470582510112344	0.05426309294437926	128	0.9305607557097244	1.0035781713218601	8.558712769599452e-05	0.0007417551066986192	0.0003138194682186466	0.0004564646810453041	7171.987761040739	0.0007630473467650428	8.558712769599452e-05	0.0007417551066986192	0.0003138194682186466	0.0004564646810453041	7171.974323861691	0.0007630494526615015	3465896912	150	8.558712769599452e-05	0.0007417551066986192	0.0003138194682186466	0.0004564646810453041	7172.0011982197875	0.0007630452466231782	3	COMPLETE
4	0.0003994065959146411	2020-03-24 10:50:52.724430	2020-03-24 12:43:04.731895	256	1	0.022440217248114194	0.035272143278364115	256	0.2550826856266733	0.9947712483009418	8.558712769599452e-05	0.0003994065959146411	0.00022823234052265205	0.00022823234052265205	7108.97208433185	0.0006320289909799311	8.558712769599452e-05	0.0003994065959146411	0.00022823234052265205	0.00022823234052265205	7108.923028643158	0.0006320358404824941	1071398442	150	8.558712769599452e-05	0.0003994065959146411	0.00022823234052265205	0.00022823234052265205	7109.021140020541	0.0006320221619272043	4	COMPLETE
5	0.0010270455323519343	2020-03-24 12:43:04.769395	2020-03-24 14:35:09.542834	256	1	0.004847277559724802	0.0861635250922704	512	0.5533439471104744	1.0014185957959165	0.0002567613830879836	0.0010270455323519343	0.0004279356384799726	0.0005420518087412986	7154.134642816387	0.0009649774919668666	0.0002567613830879836	0.0010270455323519343	0.0004279356384799726	0.0005420518087412986	7154.110179162387	0.0009649799939049277	695141272	150	0.0002567613830879836	0.0010270455323519343	0.0004279356384799726	0.0005420518087412986	7154.159106470387	0.0009649749932225687	5	COMPLETE
6	0.0014835102133972384	2020-03-24 14:35:09.589389	2020-03-24 16:27:21.805014	256	2	0.05165172981443887	0.014522507721292672	256	0.003146415976169672	1.003232597958373	0.00017117425539198904	0.0014835102133972384	0.0006276389364372932	0.0009129293620906082	7168.479858495949	0.0011074969527567746	0.00017117425539198904	0.0014835102133972384	0.0006276389364372932	0.0009129293620906082	7168.429219445396	0.001107505128303539	2954039285	150	0.00017117425539198904	0.0014835102133972384	0.0006276389364372932	0.0009129293620906082	7168.530497546502	0.0011074888057614667	6	COMPLETE
7	0.0005705808513066301	2020-03-24 16:27:21.853323	2020-03-24 17:05:17.889104	64	2	0.06476441863824277	0.16341914908635422	512	0.005896477749196472	0.9804410069511988	8.558712769599452e-05	0.0005705808513066301	0.00019970329795732054	0.00028529042565331506	7003.398536460117	0.0007508695874975352	8.558712769599452e-05	0.0005705808513066301	0.00019970329795732054	0.00028529042565331506	7003.386083533037	0.0007508736333496792	2477643822	150	8.558712769599452e-05	0.0005705808513066301	0.00019970329795732054	0.00028529042565331506	7003.410989387196	0.0007508655608668854	7	COMPLETE
8	0.0005991098938719617	2020-03-24 17:05:17.924487	2020-03-24 18:57:22.721771	256	1	0.08708495793697384	0.021935956523509957	512	0.004191500747796207	0.9887439041720072	8.558712769599452e-05	0.0005991098938719617	0.0002567613830879836	0.0003138194682186466	7064.716050439347	0.0006875168974162158	8.558712769599452e-05	0.0005991098938719617	0.0002567613830879836	0.0003138194682186466	7064.666409905283	0.0006875561262935301	3199927987	150	8.558712769599452e-05	0.0005991098938719617	0.0002567613830879836	0.0003138194682186466	7064.7656909734105	0.0006874791359788384	8	COMPLETE
9	0.0005135227661759672	2020-03-24 18:57:22.759728	2020-03-24 20:49:37.003187	256	2	0.002994064152357233	0.016473547825756118	256	0.010793869512469927	0.9754038215176172	5.705808513066301e-05	0.0005135227661759672	0.00017117425539198904	0.0003138194682186466	6966.100293849138	0.0007165085535263614	5.705808513066301e-05	0.0005135227661759672	0.00017117425539198904	0.0003138194682186466	6966.0579995435355	0.000716520320692884	961927945	150	5.705808513066301e-05	0.0005135227661759672	0.00017117425539198904	0.0003138194682186466	6966.142588154741	0.0007164969098573199	9	COMPLETE
10	0.0009985164897866028	2020-03-24 20:49:37.039567	2020-03-24 21:27:33.300182	64	1	0.005080193114307994	0.02597710140824337	512	0.0012380933612550816	0.9914120134363575	8.558712769599452e-05	0.0009985164897866028	0.0002567613830879836	0.0006276389364372932	7083.967148807486	0.0008846502321340831	8.558712769599452e-05	0.0009985164897866028	0.0002567613830879836	0.0006276389364372932	7083.956749971471	0.0008846528859996325	3732411613	150	8.558712769599452e-05	0.0009985164897866028	0.0002567613830879836	0.0006276389364372932	7083.977547643501	0.0008846475884110995	10	COMPLETE
11	0.00048499372361063563	2020-03-24 21:27:33.335727	2020-03-24 22:30:38.301344	128	1	0.0062155847342326345	0.036609869559840684	256	0.015179383873825364	1.011877683653185	5.705808513066301e-05	0.00048499372361063563	0.00014264521282665753	0.00028529042565331506	7230.321137167637	0.000621136279250655	5.705808513066301e-05	0.00048499372361063563	0.00014264521282665753	0.00028529042565331506	7230.29593175853	0.0006211408590540424	3836261155	150	5.705808513066301e-05	0.00048499372361063563	0.00014264521282665753	0.00028529042565331506	7230.346342576743	0.0006211317223623177	11	COMPLETE
12	0.00048499372361063563	2020-03-24 22:30:38.342243	2020-03-24 23:33:44.217882	128	2	0.02428883436774092	0.05721994400676676	256	0.009300758118845714	0.9867155683342956	2.8529042565331506e-05	0.00048499372361063563	0.00014264521282665753	0.00019970329795732054	7048.3435895241355	0.0006185538728353723	2.8529042565331506e-05	0.00048499372361063563	0.00014264521282665753	0.00019970329795732054	7048.318754992582	0.0006185577940657633	642374957	150	2.8529042565331506e-05	0.00048499372361063563	0.00014264521282665753	0.00019970329795732054	7048.368424055689	0.0006185499644727195	12	COMPLETE
13	0.002310852447791852	2020-03-24 23:33:44.256235	2020-03-25 01:25:56.040836	256	1	0.01744137427830441	0.2431772692247926	256	0.00806630338679117	0.9846823080280223	5.705808513066301e-05	0.002310852447791852	0.00019970329795732054	0.00028529042565331506	7034.422030126669	0.0009372585819179875	5.705808513066301e-05	0.002310852447791852	0.00019970329795732054	0.00028529042565331506	7034.374044277074	0.0009372744367165028	1662010478	150	5.705808513066301e-05	0.002310852447791852	0.00019970329795732054	0.00028529042565331506	7034.470015976264	0.0009372430096149692	13	COMPLETE
14	0.0004279356384799726	2020-03-25 01:25:56.095256	2020-03-25 03:20:14.092757	256	2	0.0027108331268878845	0.1212957067059505	128	0.06680300772101173	1.0041921789742252	5.705808513066301e-05	0.0004279356384799726	8.558712769599452e-05	0.00019970329795732054	7173.963910761155	0.0006650295604925272	5.705808513066301e-05	0.0004279356384799726	8.558712769599452e-05	0.00019970329795732054	7173.911502909962	0.0006650367594810486	3694007638	150	5.705808513066301e-05	0.0004279356384799726	8.558712769599452e-05	0.00019970329795732054	7174.016318612347	0.0006650223794271266	14	COMPLETE
15	0.0008558712769599452	2020-03-25 03:20:14.129903	2020-03-25 05:12:25.451798	256	1	0.016972603970398584	0.224143104866962	256	0.022188747270153936	0.9923351682218841	0.00019970329795732054	0.0008558712769599452	0.00034234851078397807	0.0003994065959146411	7089.924554946936	0.0008293766238658429	0.00019970329795732054	0.0008558712769599452	0.00034234851078397807	0.0003994065959146411	7089.87866598197	0.0008293861225373252	775109530	150	0.00019970329795732054	0.0008558712769599452	0.00034234851078397807	0.0003994065959146411	7089.970443911902	0.0008293671886057023	15	COMPLETE
16	0.005620221385370307	2020-03-25 05:12:25.488121	2020-03-25 06:14:31.448671	128	2	0.001094340295967805	0.06686041885823356	512	0.05409103342938841	0.9617446794395857	0.00510669861919434	0.005620221385370307	0.0053349309597169915	0.005363460002282323	6866.626141161702	0.005735676513435622	0.00510669861919434	0.005620221385370307	0.0053349309597169915	0.005363460002282323	6866.622075773137	0.0057356771764297656	139119354	150	0.00510669861919434	0.005620221385370307	0.0053349309597169915	0.005363460002282323	6866.630206550268	0.005735675851504018	16	COMPLETE
