number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.125	2020-03-13 16:08:04.252169	2020-03-13 16:08:20.631134	3.8268997340139634	0.02183184511892855	64	0.0023657694817484	512	0.003499151513606791	0.9136348125700968	0.009831460674157303	0.125	0.033707865168539325	0.0599250936329588	43.889044943820224	0.059327900295919715	0.009831460674157303	0.125	0.033707865168539325	0.0599250936329588	43.889044943820224	0.059327900295919715	3405492418	250	0.009831460674157303	0.125	0.033707865168539325	0.0599250936329588	43.889044943820224	0.059327900295919715	0	COMPLETE
1	0.1549625468164794	2020-03-13 16:08:20.648933	2020-03-13 16:08:45.433180	6.213444270926961	0.023937738818389873	128	0.027298634648878682	256	0.11830793167420375	0.858415438001801	0.018726591760299626	0.1549625468164794	0.05056179775280899	0.08426966292134831	41.21161048689139	0.0730268972338143	0.018726591760299626	0.1549625468164794	0.05056179775280899	0.08426966292134831	41.21161048689139	0.0730268972338143	1123886518	300	0.018726591760299626	0.1549625468164794	0.05056179775280899	0.08426966292134831	41.21161048689139	0.0730268972338143	1	COMPLETE
2	0.12265917602996254	2020-03-13 16:08:45.450576	2020-03-13 16:09:05.148288	8.948878383176286	0.03607043709561846	64	0.0026731748445145576	256	0.006567796138801292	0.9192585125905619	0.01638576779026217	0.12265917602996254	0.03698501872659176	0.0599250936329588	44.21816479400749	0.06290710166482767	0.01638576779026217	0.12265917602996254	0.03698501872659176	0.0599250936329588	44.21816479400749	0.06290710166482767	3885018944	250	0.01638576779026217	0.12265917602996254	0.03698501872659176	0.0599250936329588	44.21816479400749	0.06290710166482767	2	COMPLETE
3	0.12453183520599251	2020-03-13 16:09:05.160136	2020-03-13 16:09:20.017191	4.263638164712628	0.04659174648587082	64	0.0013663872361361525	256	0.04895066245680027	0.9421868293654271	0.01544943820224719	0.12453183520599251	0.04260299625468165	0.06975655430711611	45.43398876404494	0.06381020764060562	0.01544943820224719	0.12453183520599251	0.04260299625468165	0.06975655430711611	45.43398876404494	0.06381020764060562	1408413088	200	0.01544943820224719	0.12453183520599251	0.04260299625468165	0.06975655430711611	45.43398876404494	0.06381020764060562	3	COMPLETE
4	0.14934456928838952	2020-03-13 16:09:20.028956	2020-03-13 16:09:48.397214	1.831931462643476	0.020475766452326297	256	0.023159655302292272	128	0.03703997642270045	0.8496516671246231	0.01638576779026217	0.14934456928838952	0.048220973782771535	0.08052434456928839	40.857677902621724	0.07145538741588102	0.01638576779026217	0.14934456928838952	0.048220973782771535	0.08052434456928839	40.857677902621724	0.07145538741588102	568255166	250	0.01638576779026217	0.14934456928838952	0.048220973782771535	0.08052434456928839	40.857677902621724	0.07145538741588102	4	COMPLETE
5	0.1399812734082397	2020-03-13 16:09:48.409092	2020-03-13 16:10:13.235211	9.19470261696285	0.01357501473403585	128	0.007502613390741352	512	0.0011771581797586196	0.8754119833805756	0.017322097378277154	0.1399812734082397	0.04119850187265917	0.06647940074906367	42.01076779026217	0.06751965495174032	0.017322097378277154	0.1399812734082397	0.04119850187265917	0.06647940074906367	42.01076779026217	0.06751965495174032	2000933667	350	0.017322097378277154	0.1399812734082397	0.04119850187265917	0.06647940074906367	42.01076779026217	0.06751965495174032	5	COMPLETE
6	0.15355805243445692	2020-03-13 16:10:13.246094	2020-03-13 16:10:38.503110	6.417635545008718	0.015870267667296937	128	0.018554293368361837	256	0.07519145173632677	0.8329550862148376	0.017322097378277154	0.15355805243445692	0.054307116104868915	0.08614232209737828	39.95224719101124	0.07495334990043427	0.017322097378277154	0.15355805243445692	0.054307116104868915	0.08614232209737828	39.95224719101124	0.07495334990043427	4126204765	300	0.017322097378277154	0.15355805243445692	0.054307116104868915	0.08614232209737828	39.95224719101124	0.07495334990043427	6	COMPLETE
7	0.1446629213483146	2020-03-13 16:10:38.515105	2020-03-13 16:10:58.693511	1.254286756483446	0.022638090382063696	128	0.0012977645415830112	256	0.039116963853641405	0.8491537595884561	0.0149812734082397	0.1446629213483146	0.05102996254681648	0.07677902621722846	40.679073033707866	0.07052104922151359	0.0149812734082397	0.1446629213483146	0.05102996254681648	0.07677902621722846	40.67883895131086	0.07052220233676977	1643889267	250	0.0149812734082397	0.1446629213483146	0.05102996254681648	0.07677902621722846	40.679307116104866	0.07051997298060783	7	COMPLETE
8	0.15215355805243447	2020-03-13 16:10:58.705295	2020-03-13 16:11:24.518483	7.497176620165913	0.024659023062664598	256	0.07446851267485025	256	0.04327228800893464	0.8771134745844114	0.020599250936329586	0.15215355805243447	0.05337078651685393	0.08239700374531835	42.193820224719104	0.07367878317049883	0.020599250936329586	0.15215355805243447	0.05337078651685393	0.08239700374531835	42.193820224719104	0.07367878317049883	3181286231	300	0.020599250936329586	0.15215355805243447	0.05337078651685393	0.08239700374531835	42.193820224719104	0.07367878317049883	8	COMPLETE
9	0.14372659176029962	2020-03-13 16:11:24.530621	2020-03-13 16:11:37.363863	1.0989653568417719	0.013096190450188467	128	0.08931275471553189	512	0.02621459542088962	0.8851230889279744	0.015917602996254682	0.14372659176029962	0.04073033707865169	0.06788389513108614	42.54213483146067	0.06692967724456424	0.015917602996254682	0.14372659176029962	0.04073033707865169	0.06788389513108614	42.54213483146067	0.06692967724456424	4289074081	200	0.015917602996254682	0.14372659176029962	0.04073033707865169	0.06788389513108614	42.54213483146067	0.06692967724456424	9	COMPLETE
