number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10486891385767791	2020-04-06 12:22:46.665463	2020-04-06 12:23:18.267745	0.9044068719871966	9.911388829352763	128	45	512	0.9858636393522223	0.010767790262172285	0.10486891385767791	0.026217228464419477	0.05149812734082397	47.63810861423221	0.05377430056056454	0.010767790262172285	0.10486891385767791	0.026217228464419477	0.05149812734082397	47.63810861423221	0.05377430056056454	3536559169	150	0.010767790262172285	0.10486891385767791	0.026217228464419477	0.05149812734082397	47.63810861423221	0.05377430056056454	0	COMPLETE
1	0.09597378277153558	2020-04-06 12:23:18.315380	2020-04-06 12:23:49.591271	0.3516688657727495	14.98184547170587	256	68	512	0.9902939160610811	0.007958801498127341	0.09597378277153558	0.027153558052434457	0.05056179775280899	47.76123595505618	0.05142057371388116	0.007958801498127341	0.09597378277153558	0.027153558052434457	0.05056179775280899	47.76123595505618	0.05142057371388116	1682975146	150	0.007958801498127341	0.09597378277153558	0.027153558052434457	0.05056179775280899	47.76123595505618	0.05142057371388116	1	COMPLETE
2	0.10908239700374532	2020-04-06 12:23:49.618747	2020-04-06 12:24:48.922967	0.7970797499104254	11.80273630916156	256	61	512	0.9796008141929361	0.012640449438202247	0.10908239700374532	0.03651685393258427	0.05758426966292135	47.34550561797753	0.05737456822224522	0.012640449438202247	0.10908239700374532	0.03651685393258427	0.05758426966292135	47.34550561797753	0.05737456822224522	1036701028	250	0.012640449438202247	0.10908239700374532	0.03651685393258427	0.05758426966292135	47.34550561797753	0.05737456822224522	2	COMPLETE
3	0.0997191011235955	2020-04-06 12:24:48.968252	2020-04-06 12:25:17.253388	0.4063561185277619	28.777888012915206	128	20	512	1.0076341549377568	0.009363295880149813	0.0997191011235955	0.025749063670411985	0.04541198501872659	48.61985018726592	0.051345837227481456	0.009363295880149813	0.0997191011235955	0.025749063670411985	0.04541198501872659	48.61985018726592	0.051345837227481456	4268812387	150	0.009363295880149813	0.0997191011235955	0.025749063670411985	0.04541198501872659	48.61985018726592	0.051345837227481456	3	COMPLETE
4	0.09925093632958802	2020-04-06 12:25:17.281591	2020-04-06 12:26:14.954775	0.6605604897810512	6.54053190370572	256	8	512	0.9977119101302119	0.0	0.09925093632958802	0.0	0.0449438202247191	48.13038389513109	0.03716268121334759	0.09925093632958802	0.5646067415730337	0.09925093632958802	0.09925093632958802	18.50374531835206	0.17772444434221152	2573562462	250	0.0	0.09925093632958802	0.0	0.0	77.75702247191012	0.021237784259422483	4	COMPLETE
5	0.1100187265917603	2020-04-06 12:26:14.982906	2020-04-06 12:27:22.910558	0.27504827695583434	3.8299375963613826	64	58	256	0.9895363172170905	0.008426966292134831	0.1100187265917603	0.03698501872659176	0.0552434456928839	47.854166666666664	0.054843438177233986	0.008426966292134831	0.1100187265917603	0.03698501872659176	0.0552434456928839	47.85346441947566	0.05484375877933111	1056973302	200	0.008426966292134831	0.1100187265917603	0.03698501872659176	0.0552434456928839	47.85486891385768	0.054843124899801886	5	COMPLETE
6	0.07911985018726592	2020-04-06 12:27:22.937608	2020-04-06 12:28:32.317661	0.9429744179381488	7.969330766875911	256	58	256	0.9724596033600065	0.00749063670411985	0.07911985018726592	0.02902621722846442	0.0552434456928839	46.90870786516854	0.04872668528396505	0.01638576779026217	0.4597378277153558	0.06835205992509363	0.0800561797752809	33.02340823970037	0.1052566178062344	2527922759	200	0.00749063670411985	0.06975655430711611	0.00749063670411985	0.037921348314606744	60.7940074906367	0.03619856780591967	6	COMPLETE
7	0.07724719101123595	2020-04-06 12:28:32.339195	2020-04-06 12:29:41.381835	0.6607515230374372	5.875502547689708	64	80	256	1.0011269409254835	0.0	0.07724719101123595	0.0018726591760299626	0.07724719101123595	48.33848314606742	0.03789647997084025	0.07724719101123595	0.8829588014981273	0.07724719101123595	0.08146067415730338	16.792602996254683	0.17636637598366034	406652919	200	0.0	0.07724719101123595	0.0	0.0018726591760299626	79.88436329588015	0.02177685554221577	7	COMPLETE
8	0.10018726591760299	2020-04-06 12:29:41.453203	2020-04-06 12:31:08.739097	0.8703797333767084	10.899070866700747	256	32	128	1.005066304910607	0.0	0.10018726591760299	0.0	0.062265917602996254	48.555945692883896	0.03785066169868538	0.10018726591760299	0.30337078651685395	0.10018726591760299	0.10018726591760299	23.49625468164794	0.16713030787469554	3942227385	150	0.0	0.08333333333333333	0.0	0.0	73.61563670411985	0.022090134464647287	8	COMPLETE
9	0.10861423220973783	2020-04-06 12:31:08.766495	2020-04-06 12:31:40.259003	0.8905807925035778	27.31995448266897	128	93	512	1.0028686982802768	0.008426966292134831	0.10861423220973783	0.028089887640449437	0.05149812734082397	48.4002808988764	0.05191565984314739	0.008426966292134831	0.10861423220973783	0.028089887640449437	0.05149812734082397	48.4002808988764	0.05191565984314739	4146058882	150	0.008426966292134831	0.10861423220973783	0.028089887640449437	0.05149812734082397	48.4002808988764	0.05191565984314739	9	COMPLETE
