Replicate	Epoch	Loss
0	0	0.0029321510617245808
0	1	0.001804549309357615
0	2	0.0017322159136782722
0	3	0.0017057639199322381
0	4	0.0016431927979961723
0	5	0.0009664875436941458
0	6	0.00015496284131300835
0	7	6.364262111457898e-05
0	8	3.254670361581085e-05
0	9	2.298820051383339e-05
0	10	1.4909855853969672e-05
0	11	4.918687488738738e-05
0	12	1.2381251517878369e-05
0	13	2.000176839905338e-05
0	14	1.3810179043507691e-05
0	15	7.657666792787753e-06
0	16	8.04054445205576e-06
0	17	1.256089970302575e-05
0	18	8.49182863553099e-06
0	19	5.41901992461195e-06
0	20	6.280179049322538e-06
0	21	8.070157960341966e-06
0	22	1.0343638687231211e-05
0	23	6.2885402391102904e-06
0	24	5.353478042867386e-06
0	25	7.526614070630375e-06
0	26	8.417814960131242e-06
0	27	7.754040196666314e-06
0	28	5.931056023701375e-06
0	29	4.570210850118296e-06
0	30	4.194637318270959e-06
0	31	4.88325892061614e-06
0	32	4.595880689963725e-06
0	33	5.187539155096769e-06
0	34	7.885764451702647e-06
0	35	4.420845909732383e-06
0	36	6.5448957992995315e-06
0	37	4.8311432991207605e-06
0	38	3.770391326335445e-06
0	39	3.5165512657254626e-06
0	40	4.332621599276204e-06
0	41	2.591386319078655e-06
0	42	4.03619355491507e-06
0	43	5.187385374934071e-06
0	44	3.4922773889455777e-06
0	45	3.201014873201859e-06
0	46	2.9685221686934866e-06
0	47	4.204029098234123e-06
0	48	3.42690570081688e-06
0	49	3.2014541561865356e-06
0	50	3.3170392744319865e-06
0	51	3.264634378927761e-06
0	52	3.351141518424468e-06
0	53	2.3335406718114246e-06
0	54	2.897038580438219e-06
0	55	2.5144739297813134e-06
0	56	2.5925857986132865e-06
0	57	2.3439255420243575e-06
0	58	2.163492192542917e-06
0	59	2.8458111936444495e-06
0	60	1.9741394143790086e-06
0	61	1.9843316593300955e-06
0	62	2.306779472760599e-06
0	63	2.3936140996804697e-06
0	64	2.8263359867846962e-06
0	65	2.9290944782111964e-06
0	66	1.9229711717497035e-06
0	67	1.957850680753038e-06
0	68	1.970379105800095e-06
0	69	2.2044440132604545e-06
0	70	2.2497246387367286e-06
0	71	1.590293622890366e-06
0	72	1.236310960407731e-06
0	73	1.814815726726989e-06
0	74	2.24782213719888e-06
0	75	2.0901495154111433e-06
0	76	1.7963748497141775e-06
0	77	1.9421899487163304e-06
0	78	2.0019660103662005e-06
0	79	1.6854701727654165e-06
0	80	1.6625944208224957e-06
0	81	2.0689431434138956e-06
0	82	1.8380100514860141e-06
0	83	1.5482223650073054e-06
0	84	2.313613066689563e-06
0	85	1.5621519550453816e-06
0	86	1.5201013437000733e-06
0	87	1.5692661456779523e-06
0	88	1.6629595700962404e-06
0	89	2.317755274233774e-06
0	90	1.9487613624651063e-06
0	91	1.4274160492324188e-06
0	92	1.9692628899345013e-06
0	93	1.7592534794809747e-06
0	94	1.8396720874242816e-06
0	95	1.3298211402593274e-06
0	96	1.5681349511478501e-06
0	97	1.910546901387734e-06
0	98	1.5372326140243001e-06
0	99	1.5710682477837871e-06
0	100	2.095235808979404e-06
0	101	1.4906295952661306e-06
0	102	1.2380890894285806e-06
0	103	1.766475282263473e-06
0	104	1.3439407883776284e-06
0	105	1.15931615508365e-06
0	106	1.5906860310813015e-06
0	107	1.9686558451395048e-06
0	108	1.8194116939460895e-06
0	109	2.128685844936278e-06
0	110	1.494202111047548e-06
0	111	1.190335533259675e-06
0	112	1.8473293898492074e-06
0	113	1.5773615835325353e-06
0	114	2.00875509372146e-06
0	115	2.0275383315592606e-06
0	116	1.1505123357167423e-06
0	117	2.089477221779384e-06
0	118	1.5292098800181214e-06
0	119	1.6449438698588416e-06
0	120	1.609106817332841e-06
0	121	1.4510143209072418e-06
0	122	1.5615060673397238e-06
0	123	1.5622809080495775e-06
0	124	1.8206245701745417e-06
0	125	2.096529626499081e-06
0	126	1.428119916458775e-06
0	127	1.4387898431246636e-06
0	128	1.4941291903370825e-06
0	129	1.0488863782345148e-06
0	130	1.242154899197276e-06
0	131	1.6520242350187122e-06
0	132	1.1915098940253992e-06
0	133	2.415458821793071e-06
0	134	1.4334436918450667e-06
0	135	2.216462234001894e-06
0	136	1.5150436765651037e-06
0	137	1.252387740587705e-06
0	138	1.437770570962082e-06
0	139	1.9867044807241015e-06
0	140	1.505593172109529e-06
0	141	1.7004382793005683e-06
0	142	1.5592980897848874e-06
0	143	1.1584918522614542e-06
0	144	1.2318391078874636e-06
0	145	1.5173381793411929e-06
0	146	1.2045895323220278e-06
0	147	1.2034905030812298e-06
0	148	1.1775805768485282e-06
0	149	1.1675433455485939e-06
0	150	1.7559186131775121e-06
0	151	1.2884954345318645e-06
0	152	1.4140681710531926e-06
0	153	1.183836071325222e-06
0	154	1.5119165873912187e-06
0	155	1.2422696454466052e-06
0	156	1.2492381366493673e-06
0	157	1.782856492804474e-06
0	158	1.4250433617422499e-06
0	159	1.1874021372744758e-06
0	160	1.4023942678787922e-06
0	161	1.2685094966764125e-06
0	162	1.252423409375456e-06
0	163	9.546292934995775e-07
0	164	1.101999612582218e-06
0	165	1.4108275727757117e-06
0	166	1.1256967365453794e-06
0	167	1.4505214048338345e-06
0	168	1.4879135776703855e-06
0	169	1.616115622408264e-06
0	170	9.664929794347748e-07
0	171	1.324219321509744e-06
0	172	1.3584626430647803e-06
0	173	1.393333200299995e-06
0	174	1.3218162920309764e-06
0	175	1.314216834465799e-06
0	176	1.6966128897635685e-06
0	177	1.3175411062991105e-06
0	178	1.4015915656703034e-06
0	179	1.7165376769214425e-06
0	180	1.330623556192442e-06
0	181	1.4101352424154061e-06
0	182	8.682490633805881e-07
0	183	1.3783010139380623e-06
0	184	1.2092840560793538e-06
0	185	1.3913504169622136e-06
0	186	1.014435756883928e-06
0	187	1.0274821925668534e-06
0	188	1.233958449502273e-06
0	189	1.1983204924166261e-06
0	190	1.162635075717978e-06
0	191	1.563913974395979e-06
0	192	1.0391326483227644e-06
0	193	1.1482613798536685e-06
0	194	1.0975045410569237e-06
0	195	1.5187200343998817e-06
0	196	1.226885555604183e-06
0	197	1.138029939788121e-06
0	198	1.141237272724565e-06
0	199	1.0586026871387421e-06
0	200	1.2406703336077238e-06
0	201	9.238199875161148e-07
0	202	1.7172696307344606e-06
0	203	1.1265714449402927e-06
0	204	1.2228119873435268e-06
0	205	1.3932476385276383e-06
0	206	1.002132648636341e-06
0	207	1.075888742506661e-06
0	208	1.148408945435303e-06
0	209	1.3464686791496887e-06
0	210	1.4371298949861162e-06
0	211	1.0061548445647265e-06
0	212	1.015882824363878e-06
0	213	1.121302229507705e-06
0	214	1.3464283383101015e-06
0	215	1.0463289803994977e-06
0	216	1.0754069405645914e-06
0	217	1.910912382860177e-06
0	218	1.0065939395570133e-06
0	219	1.2439703657278228e-06
0	220	1.210089997297054e-06
0	221	1.0349716201921473e-06
0	222	1.2137594477264664e-06
0	223	1.2178837389841245e-06
0	224	1.1123687122078436e-06
0	225	1.0532983645903266e-06
0	226	9.278552552985311e-07
0	227	9.127537498686035e-07
0	228	1.2306043128461382e-06
0	229	1.197012633460922e-06
0	230	1.6549173509850744e-06
0	231	1.1961088804547776e-06
0	232	1.1081561512578276e-06
0	233	1.3361747628635737e-06
0	234	1.3357893686121515e-06
0	235	1.3296157487081415e-06
0	236	1.4057094274420637e-06
0	237	1.4308954835224158e-06
0	238	1.030050337335381e-06
0	239	9.4161304582615e-07
0	240	9.898407893643208e-07
0	241	1.0880578106139107e-06
0	242	1.313647474296665e-06
0	243	1.6696165636610562e-06
0	244	1.5868359654103308e-06
0	245	1.0005331707661189e-06
0	246	1.099081371883745e-06
0	247	1.3391918286924247e-06
0	248	9.720875202173847e-07
0	249	8.91240175085488e-07
0	250	1.0804664910137168e-06
