number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.0001327903682719547	2020-01-10 18:09:12.146870	2020-01-10 18:17:36.405367	350.0	61.0	0.01320254499996179	600.0	1.0383396954695885	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	21051.04426345609	0.00021764250409834164	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	21050.714013810197	0.0002177328394876403	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	21051.374513101982	0.00021755560151085447	9	0.0002655807365439094	0.00017705382436260624				
10	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 18:17:36.406309	2020-01-10 18:26:59.716805	450.0	51.0	0.013728039926799976	1500.0	1.0415094564852891	0.0	0.0002213172804532578	4.426345609065156e-05	4.426345609065156e-05	21115.06103930595	0.0002256027696961142	0.0	0.0002213172804532578	4.426345609065156e-05	4.426345609065156e-05	21114.72145007082	0.0002256203853306475	0.0	0.0002213172804532578	4.426345609065156e-05	4.426345609065156e-05	21115.400628541076	0.0002255853509590903	10	0.0002655807365439094	0.00023607176581680832				
11	TrialState.COMPLETE	0.010446175637393768	2020-01-10 18:26:59.717698	2020-01-10 18:42:39.739563	450.0	1.0	0.003337429352087692	2000.0	0.9560605130034302	0.0019180830972615676	0.010446175637393768	0.004131255901794146	0.007790368271954674	19382.09972556657	0.004564896523617406	0.0019180830972615676	0.010446175637393768	0.004131255901794146	0.007790368271954674	19382.092746694994	0.004564896574960895	0.0019180830972615676	0.010446175637393768	0.004131255901794146	0.007790368271954674	19382.10670443815	0.004564896472284582	11			0.010003541076487252	0.010269121813031162		
12	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 18:42:39.740520	2020-01-10 18:51:09.544135	350.0	51.0	0.006422263068460126	1800.0	1.0495496546094556	0.0	0.00017705382436260624	0.0	8.852691218130312e-05	21278.030497521246	0.00022132353816753383	0.0	0.00017705382436260624	0.0	8.852691218130312e-05	21277.827195467424	0.00022132821310013275	0.0	0.00017705382436260624	0.0	8.852691218130312e-05	21278.23379957507	0.0002213188810040446	12	0.00017705382436260624	0.00017705382436260624				
13	TrialState.COMPLETE	0.0003541076487252125	2020-01-10 18:51:09.545051	2020-01-10 18:57:55.997210	150.0	81.0	0.002002688787448354	1500.0	1.0274452884618188	0.0	0.0003541076487252125	0.0	0.0	20829.908241855523	0.0002522514625899017	0.0	0.0003541076487252125	0.0	0.0	20829.87283109065	0.00025225219335852533	0.0	0.0003541076487252125	0.0	0.0	20829.943652620397	0.00025225073250970993	13	0.0003541076487252125	0.0003541076487252125				
14	TrialState.COMPLETE	4.426345609065156e-05	2020-01-10 18:57:55.998101	2020-01-10 19:06:51.965201	350.0	91.0	0.0010468384703158748	1200.0	1.0363968838778128	0.0	4.426345609065156e-05	0.0	4.426345609065156e-05	21011.29289128895	0.00021464181043611577	0.0	4.426345609065156e-05	0.0	4.426345609065156e-05	21011.211667847027	0.0002146445031849593	0.0	4.426345609065156e-05	0.0	4.426345609065156e-05	21011.37411473088	0.00021463912412367112	14	8.852691218130312e-05	5.901794145420208e-05				
15	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 19:06:51.966145	2020-01-10 19:13:08.162889	50.0	31.0	0.03449162062224987	600.0	0.9705372445843825	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	19676.08854904391	0.00026943526986876454	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	19676.052230878187	0.00026943626341183397	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	19676.124867209634	0.000269434277412163	15	8.852691218130312e-05	0.00017705382436260624				
16	TrialState.COMPLETE	0.000796742209631728	2020-01-10 19:13:08.163769	2020-01-10 19:19:50.612243	50.0	81.0	0.01872457678160337	1800.0	0.9968468798172705	0.0003541076487252125	0.000796742209631728	0.0004426345609065156	0.0006639518413597734	20209.35778151558	0.0007007444542975726	0.0003541076487252125	0.000796742209631728	0.0004426345609065156	0.0006639518413597734	20209.220077903683	0.0007007499241648681	0.0003541076487252125	0.000796742209631728	0.0004426345609065156	0.0006639518413597734	20209.495485127478	0.000700739020478263	16	0.00017705382436260624	0.0005901794145420207				
17	TrialState.COMPLETE	0.0	2020-01-10 19:19:50.613330	2020-01-10 19:26:16.318573	150.0	11.0	0.0011456460403220041	2000.0	1.0123103113472345	0.0	0.0	0.0	0.0	20523.344104107648	0.00018918796469607522	0.0	0.0	0.0	0.0	20523.319139518415	0.00018918856337148346	0.0	0.0	0.0	0.0	20523.369068696884	0.00018918736697356737	17	0.0	0.0				
18	TrialState.COMPLETE	0.0027974504249291786	2020-01-10 19:26:16.319520	2020-01-10 19:35:58.926133	150.0	31.0	0.05084189782688261	1700.0	0.9586196478678802	0.0004957507082152975	0.0027974504249291786	0.0012393767705382436	0.0019475920679886685	19434.447503541076	0.001429046913461727	0.0004957507082152975	0.0027974504249291786	0.0012393767705382436	0.0019475920679886685	19434.40240793201	0.001429047877798778	0.0004957507082152975	0.0027974504249291786	0.0012393767705382436	0.0019475920679886685	19434.49259915014	0.0014290459501227625	18		0.0027738432483474977	0.002788597733711048			
19	TrialState.COMPLETE	0.0016377478753541077	2020-01-10 19:35:58.927072	2020-01-10 19:42:29.825279	150.0	11.0	0.007147725862872419	1000.0	0.9874830680902761	8.852691218130312e-05	0.0016377478753541077	0.0006196883852691218	0.0010623229461756375	20019.22191483711	0.0007888707469228258	8.852691218130312e-05	0.0016377478753541077	0.0006196883852691218	0.0010623229461756375	20019.154922096317	0.0007888733531702252	8.852691218130312e-05	0.0016377478753541077	0.0006196883852691218	0.0010623229461756375	20019.288907577902	0.0007888681479284084	19	0.0002655807365439094	0.0011803588290840415				
20	TrialState.COMPLETE	0.008734655335221907	2020-01-10 19:42:29.826208	2020-01-10 19:58:08.185019	450.0	1.0	0.021222650710027966	800.0	0.9398837744351742	0.0026853163361661944	0.008734655335221907	0.004987016052880076	0.006669027384324835	19054.051596435318	0.00504072988491503	0.0026853163361661944	0.008734655335221907	0.004987016052880076	0.006669027384324835	19054.04866029273	0.005040729963348731	0.0026853163361661944	0.008734655335221907	0.004987016052880076	0.006669027384324835	19054.054532577902	0.00504072980653852	20			0.007878895184135978	0.008392351274787536		
21	TrialState.COMPLETE	0.0002655807365439094	2020-01-10 19:58:08.186000	2020-01-10 20:07:30.747950	450.0	51.0	0.0209205119403211	1200.0	1.0364758090828974	8.852691218130312e-05	0.0002655807365439094	8.852691218130312e-05	0.0002213172804532578	21013.259892882437	0.00031980879160501975	8.852691218130312e-05	0.0002655807365439094	8.852691218130312e-05	0.0002213172804532578	21012.93510977337	0.0003198175353199065	8.852691218130312e-05	0.0002655807365439094	8.852691218130312e-05	0.0002213172804532578	21013.5846759915	0.0003198000670354767	21	0.00017705382436260624	0.00023607176581680832				
22	TrialState.COMPLETE	0.0002655807365439094	2020-01-10 20:07:30.749459	2020-01-10 20:13:55.553298	50.0	21.0	0.003075599758724465	2000.0	1.0201789331643434	0.0	0.0002655807365439094	4.426345609065156e-05	0.00017705382436260624	20682.582617740794	0.00026159512774472977	0.0	0.0002655807365439094	4.426345609065156e-05	0.00017705382436260624	20682.556435906514	0.0002615971153478821	0.0	0.0002655807365439094	4.426345609065156e-05	0.00017705382436260624	20682.60879957507	0.00026159315038710025	22	0.0003541076487252125	0.0002950897072710104				
23	TrialState.COMPLETE	0.0003098441926345609	2020-01-10 20:13:55.554263	2020-01-10 20:24:00.911469	450.0	81.0	0.001509533331626273	1500.0	1.0296576909614035	0.0	0.0003098441926345609	8.852691218130312e-05	0.00017705382436260624	20874.7890625	0.0002576782730785385	0.0	0.0003098441926345609	8.852691218130312e-05	0.00017705382436260624	20874.665235481585	0.00025768106824205177	0.0	0.0003098441926345609	8.852691218130312e-05	0.00017705382436260624	20874.912889518415	0.00025767548207133664	23	0.0002655807365439094	0.0002950897072710104				
24	TrialState.COMPLETE	0.0004426345609065156	2020-01-10 20:24:00.912413	2020-01-10 20:30:31.413907	50.0	51.0	0.03088653096164043	1900.0	0.9886812822754353	8.852691218130312e-05	0.0004426345609065156	0.0002213172804532578	0.0003098441926345609	20043.754271423513	0.0004036043261523313	8.852691218130312e-05	0.0004426345609065156	0.0002213172804532578	0.0003098441926345609	20043.69055417847	0.0004036052208541604	8.852691218130312e-05	0.0004426345609065156	0.0002213172804532578	0.0003098441926345609	20043.817988668554	0.00040360343194451313	24	0.00017705382436260624	0.0003541076487252125				
25	TrialState.COMPLETE	0.0002655807365439094	2020-01-10 20:30:31.414832	2020-01-10 20:37:56.551437	250.0	41.0	0.008322689236921019	2000.0	1.0295445230742986	0.0	0.0002655807365439094	0.0	0.00017705382436260624	20872.46899344901	0.0002611770402434079	0.0	0.0002655807365439094	0.0	0.00017705382436260624	20872.333436614732	0.00026117984311085956	0.0	0.0002655807365439094	0.0	0.00017705382436260624	20872.604550283286	0.0002611742403257721	25	0.0003541076487252125	0.0002950897072710104				
26	TrialState.COMPLETE	0.00141643059490085	2020-01-10 20:37:56.552382	2020-01-10 20:45:26.289537	250.0	71.0	0.042974860824991815	1200.0	1.0017831188897588	0.0005311614730878187	0.00141643059490085	0.0010180594900849858	0.0013279036827195468	20309.653793378187	0.0010807563509950707	0.0005311614730878187	0.00141643059490085	0.0010180594900849858	0.0013279036827195468	20309.39695467422	0.0010807669244570475	0.0005311614730878187	0.00141643059490085	0.0010180594900849858	0.0013279036827195468	20309.910632082152	0.0010807458274684598	26	0.0003541076487252125	0.0010623229461756375				
27	TrialState.COMPLETE	0.0	2020-01-10 20:45:26.290496	2020-01-10 20:55:45.388284	450.0	91.0	0.003273679648963267	1300.0	1.0345472005672327	0.0	0.0	0.0	0.0	20973.844679532576	0.00017798792769708	0.0	0.0	0.0	0.0	20973.602735481585	0.00017799686847864665	0.0	0.0	0.0	0.0	20974.08662358357	0.0001779790068363251	27	0.0	0.0				
28	TrialState.COMPLETE	0.0	2020-01-10 20:55:45.389283	2020-01-10 21:02:13.018546	50.0	51.0	0.0011973807134967283	1800.0	1.0122866207428278	0.0	0.0	0.0	0.0	20522.640691395183	0.00020482430183887243	0.0	0.0	0.0	0.0	20522.630842776205	0.00020482442444378133	0.0	0.0	0.0	0.0	20522.650540014165	0.000204824179267826	28	0.0	0.0				
29	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 21:02:13.019470	2020-01-10 21:08:49.419962	50.0	81.0	0.013101587597340699	1000.0	1.0225231648729385	0.0	0.00017705382436260624	0.0	0.0001327903682719547	20730.253452549576	0.0002423587429044003	0.0	0.00017705382436260624	0.0	0.0001327903682719547	20730.13256905099	0.00024236098654354207	0.0	0.00017705382436260624	0.0	0.0001327903682719547	20730.37433604816	0.00024235650252377663	29	0.0003541076487252125	0.00023607176581680832				
30	TrialState.COMPLETE	0.000398371104815864	2020-01-10 21:08:49.420999	2020-01-10 21:17:07.167692	350.0	41.0	0.024171019145062995	1900.0	1.0048979121923578	0.0	0.000398371104815864	0.0002655807365439094	0.0003098441926345609	20372.60381993626	0.0003535073477880711	0.0	0.000398371104815864	0.0002655807365439094	0.0003098441926345609	20372.391598796035	0.00035351298941106154	0.0	0.000398371104815864	0.0002655807365439094	0.0003098441926345609	20372.816041076487	0.0003535017326194499	30	0.0002655807365439094	0.0003541076487252125				
31	TrialState.COMPLETE	0.010741265344664777	2020-01-10 21:17:07.168615	2020-01-10 21:32:40.765216	450.0	1.0	0.034834279064953316	1100.0	0.9112411345964976	0.0028033522190745986	0.010741265344664777	0.005813267233238904	0.007731350330500472	18473.096863196413	0.005644465371262121	0.0028033522190745986	0.010741265344664777	0.005813267233238904	0.007731350330500472	18473.093484419263	0.005644465517719848	0.0028033522190745986	0.010741265344664777	0.005813267233238904	0.007731350330500472	18473.10024197356	0.0056444652250354456	31			0.009295325779036826	0.010162889518413598		
32	TrialState.COMPLETE	0.0	2020-01-10 21:32:40.766172	2020-01-10 21:39:56.758455	250.0	51.0	0.0070167170226321796	800.0	1.0393594632246161	0.0	0.0	0.0	0.0	21071.381241147308	0.00018557832820184078	0.0	0.0	0.0	0.0	21071.251062322946	0.00018558192514244492	0.0	0.0	0.0	0.0	21071.51141997167	0.00018557474173582406	32	0.0	0.0				
33	TrialState.COMPLETE	0.0	2020-01-10 21:39:56.759328	2020-01-10 21:49:26.018797	450.0	61.0	0.00492683688692885	800.0	1.0495791444085465	0.0	0.0	0.0	0.0	21278.174442280455	0.00019996788659373726	0.0	0.0	0.0	0.0	21277.920812677054	0.00019997419623429485	0.0	0.0	0.0	0.0	21278.428071883853	0.0001999615902921421	33	0.0	0.0				
34	TrialState.COMPLETE	0.00980435552407932	2020-01-10 21:49:26.019680	2020-01-10 22:16:12.771100	450.0	21.0	0.024232859269044716	900.0	0.9707267922295545	0.0021689093484419265	0.00980435552407932	0.0038509206798866854	0.006860835694050991	19679.670513898724	0.004550982169877424	0.0021689093484419265	0.00980435552407932	0.0038509206798866854	0.006860835694050991	19679.48902266289	0.0045509885559188385	0.0021689093484419265	0.00980435552407932	0.0038509206798866854	0.006860835694050991	19679.852005134562	0.004550975802485946	34					0.008941218130311615	0.009434439498178874
35	TrialState.COMPLETE	0.0003098441926345609	2020-01-10 22:16:12.771957	2020-01-10 22:22:28.177405	50.0	21.0	0.06195447902476587	800.0	0.9791982238090455	0.0	0.0003098441926345609	0.0	0.0	19851.604528151558	0.0002721029188855414	0.0	0.0003098441926345609	0.0	0.0	19851.57754957507	0.00027210337464158836	0.0	0.0003098441926345609	0.0	0.0	19851.631506728045	0.00027210246354328685	35	0.0004426345609065156	0.0003541076487252125				
36	TrialState.COMPLETE	0.007891541885876164	2020-01-10 22:22:28.178321	2020-01-10 22:42:37.308427	350.0	31.0	0.04609530167506827	1500.0	0.9498936930794135	0.0016946580331849454	0.007891541885876164	0.00424929178470255	0.006045123431808984	19257.214791582355	0.003917200655588747	0.0016946580331849454	0.007891541885876164	0.00424929178470255	0.006045123431808984	19257.101047146905	0.003917206168850635	0.0016946580331849454	0.007891541885876164	0.00424929178470255	0.006045123431808984	19257.328536017805	0.003917195180298487	36				0.006657223796033994	0.0073772426817752595	
37	TrialState.COMPLETE	8.852691218130312e-05	2020-01-10 22:42:37.310047	2020-01-10 22:53:03.304034	450.0	91.0	0.004969278002259465	1700.0	1.044276352255435	0.0	8.852691218130312e-05	4.426345609065156e-05	8.852691218130312e-05	21171.426677584986	0.00023851899333602206	0.0	8.852691218130312e-05	4.426345609065156e-05	8.852691218130312e-05	21171.175637393768	0.00023852613494817693	0.0	8.852691218130312e-05	4.426345609065156e-05	8.852691218130312e-05	21171.677717776205	0.0002385118856961242	37	0.00017705382436260624	0.00011803588290840416				
38	TrialState.COMPLETE	0.0004868980169971671	2020-01-10 22:53:03.305013	2020-01-10 22:59:41.167399	50.0	71.0	0.0017386629958075098	1500.0	1.0182246364391017	0.00017705382436260624	0.0004868980169971671	0.00017705382436260624	0.0002213172804532578	20642.95830382436	0.00042003224095621183	0.00017705382436260624	0.0004868980169971671	0.00017705382436260624	0.0002213172804532578	20642.94679532578	0.0004200323454818434	0.00017705382436260624	0.0004868980169971671	0.00017705382436260624	0.0002213172804532578	20642.969812322946	0.0004200321364562179	38	0.0004426345609065156	0.00047214353163361664				
39	TrialState.COMPLETE	0.0	2020-01-10 22:59:41.168320	2020-01-10 23:06:17.148268	50.0	81.0	0.05718098313695049	1000.0	0.99796878922875	0.0	0.0	0.0	0.0	20232.06871901558	0.00018926758320959115	0.0	0.0	0.0	0.0	20231.970830382437	0.00018927322774618216	0.0	0.0	0.0	0.0	20232.166607648724	0.00018926196826857665	39	0.0	0.0				
40	TrialState.COMPLETE	0.0001327903682719547	2020-01-10 23:06:17.149285	2020-01-10 23:11:33.377356	50.0	1.0	0.014734932804767379	1200.0	0.964684937417041	0.0	0.0001327903682719547	0.0	8.852691218130312e-05	19556.955404567987	0.0002797814935692544	0.0	0.0001327903682719547	0.0	8.852691218130312e-05	19556.954098796035	0.0002797815044396583	0.0	0.0001327903682719547	0.0	8.852691218130312e-05	19556.956710339942	0.0002797814827006709	40	8.852691218130312e-05	0.00011803588290840416				
41	TrialState.COMPLETE	0.010136331444759207	2020-01-10 23:11:33.378273	2020-01-10 23:35:10.846841	350.0	11.0	0.01193716620803013	1500.0	0.9664329781534792	0.0023680949008498585	0.010136331444759207	0.004669794617563739	0.007214943342776204	19592.353775672804	0.004886656718070798	0.0023680949008498585	0.010136331444759207	0.004669794617563739	0.007214943342776204	19592.22169351983	0.004886660654849398	0.0023680949008498585	0.010136331444759207	0.004669794617563739	0.007214943342776204	19592.48585782578	0.0048866527948469235	41					0.009206798866855524	0.009737960339943343
42	TrialState.COMPLETE	0.0002655807365439094	2020-01-10 23:35:10.847643	2020-01-10 23:44:56.915687	450.0	71.0	0.03528190406256123	500.0	1.0288028757061194	0.0001327903682719547	0.0002655807365439094	0.0001327903682719547	0.0001327903682719547	20857.490903859773	0.0003661951939232171	0.0001327903682719547	0.0002655807365439094	0.0001327903682719547	0.0001327903682719547	20856.916651912183	0.00036621470901614534	0.0001327903682719547	0.0002655807365439094	0.0001327903682719547	0.0001327903682719547	20858.065155807366	0.0003661757303053379	42	0.00017705382436260624	0.00023607176581680832				
43	TrialState.COMPLETE	0.0008410056657223796	2020-01-10 23:44:56.917332	2020-01-10 23:51:23.968643	50.0	61.0	0.033335361636953866	1900.0	0.9787881931507985	0.0	0.0008410056657223796	0.0003098441926345609	0.0005311614730878187	19843.1393634915	0.0004751502261246592	0.0	0.0008410056657223796	0.0003098441926345609	0.0005311614730878187	19843.040810906514	0.00047638375133262766	0.0	0.0008410056657223796	0.0003098441926345609	0.0005311614730878187	19843.237916076487	0.00047416262317323104	43	0.0002655807365439094	0.0006491973559962229				
44	TrialState.COMPLETE	0.0004868980169971671	2020-01-10 23:51:23.969591	2020-01-11 00:00:04.999722	350.0	81.0	0.019414452820282355	500.0	1.0343928182717772	8.852691218130312e-05	0.0004868980169971671	0.0002655807365439094	0.0003541076487252125	20970.368028505665	0.000393530284893444	8.852691218130312e-05	0.0004868980169971671	0.0002655807365439094	0.0003541076487252125	20969.95949893768	0.00039354201886278333	8.852691218130312e-05	0.0004868980169971671	0.0002655807365439094	0.0003541076487252125	20970.776558073656	0.00039351857896503784	44	0.0004426345609065156	0.00047214353163361664				
45	TrialState.COMPLETE	0.0002213172804532578	2020-01-11 00:00:05.001102	2020-01-11 00:08:59.838886	350.0	91.0	0.009023287237086994	1600.0	1.0455971101773813	0.0	0.0002213172804532578	0.0	0.0	21197.962176876772	0.00023024077831943548	0.0	0.0002213172804532578	0.0	0.0	21197.61415545326	0.00023025534700723234	0.0	0.0002213172804532578	0.0	0.0	21198.31019830028	0.00023022634131681144	45	0.0002655807365439094	0.00023607176581680832				
46	TrialState.COMPLETE	8.852691218130312e-05	2020-01-11 00:08:59.839821	2020-01-11 00:15:30.993004	150.0	11.0	0.005023858932609712	600.0	0.9955460990384641	0.0	8.852691218130312e-05	0.0	0.0	20183.05141200425	0.00020977776271491038	0.0	8.852691218130312e-05	0.0	0.0	20182.98742917847	0.00020977906515371201	0.0	8.852691218130312e-05	0.0	0.0	20183.115394830027	0.00020977646161578467	46	0.00017705382436260624	0.00011803588290840416				
47	TrialState.COMPLETE	0.00017705382436260624	2020-01-11 00:15:30.993943	2020-01-11 00:22:46.293297	250.0	21.0	0.006911384549332247	700.0	1.0346431596020014	0.0	0.00017705382436260624	0.0	0.0	20975.479218307366	0.00019886028438788252	0.0	0.00017705382436260624	0.0	0.0	20975.346715651558	0.00019886238921497046	0.0	0.00017705382436260624	0.0	0.0	20975.611720963174	0.00019885818118638903	47	0.0	0.00011803588290840416				
48	TrialState.COMPLETE	0.006834277620396601	2020-01-11 00:22:46.294182	2020-01-11 00:31:58.200528	250.0	1.0	0.004662145495039639	1900.0	0.9580407547982979	0.003576487252124646	0.006834277620396601	0.0038597733711048157	0.005594900849858357	19422.532241501416	0.004683891964999287	0.003576487252124646	0.006834277620396601	0.0038597733711048157	0.005594900849858357	19422.529178470257	0.004683892021674793	0.003576487252124646	0.006834277620396601	0.0038597733711048157	0.005594900849858357	19422.53530453258	0.00468389190834844	48		0.005842776203966006	0.006462464589235127			
49	TrialState.COMPLETE	0.0002213172804532578	2020-01-11 00:31:58.201452	2020-01-11 00:40:06.004339	350.0	11.0	0.002663345334599312	1500.0	1.0237626452712232	0.0	0.0002213172804532578	0.0	0.0	20755.30933516289	0.00024560587760059075	0.0	0.0002213172804532578	0.0	0.0	20755.138057719545	0.00024560905639515427	0.0	0.0002213172804532578	0.0	0.0	20755.480612606232	0.00024560270160849443	49	0.0002655807365439094	0.00023607176581680832				
50	TrialState.COMPLETE	8.852691218130312e-05	2020-01-11 00:40:06.005588	2020-01-11 00:48:59.071115	350.0	91.0	0.002012126857128739	1200.0	1.0260957951535274	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20802.625841005665	0.000264473009602237	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20802.515138101982	0.000264476084185391	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20802.73654390935	0.00026446994162390085	50	0.00017705382436260624	0.00011803588290840416				
51	TrialState.COMPLETE	0.0027620396600566573	2020-01-11 00:48:59.072105	2020-01-11 00:57:10.921846	150.0	1.0	0.023106338131888712	1800.0	0.9518271295014775	0.00028328611898016995	0.0027620396600566573	0.0013456090651558074	0.0016643059490084986	19296.41032223796	0.0013768682098066539	0.00028328611898016995	0.0027620396600566573	0.0013456090651558074	0.0016643059490084986	19296.409171388103	0.0013768682213437444	0.00028328611898016995	0.0027620396600566573	0.0013456090651558074	0.0016643059490084986	19296.411473087817	0.0013768681982721015	51		0.002360717658168083	0.002611543909348442			
