number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.12078651685393259	2020-03-13 13:25:47.802285	2020-03-13 13:25:57.314177	2.1211941971975223	0.017051020808708604	128	0.025056299448927413	512	0.09816201715441517	0.9877406489435402	0.009831460674157303	0.12078651685393259	0.03838951310861423	0.06179775280898876	47.61938202247191	0.057967340558288394	0.009831460674157303	0.12078651685393259	0.03838951310861423	0.06179775280898876	47.61938202247191	0.057967340558288394	3151936874	150	0.009831460674157303	0.12078651685393259	0.03838951310861423	0.06179775280898876	47.61938202247191	0.057967340558288394	0	COMPLETE
1	0.11844569288389513	2020-03-13 13:25:57.332309	2020-03-13 13:26:08.050929	3.8876568150055624	0.019459656477986927	64	0.08060505010129386	256	0.1347091534753513	0.9913999175117438	0.010767790262172285	0.11844569288389513	0.030430711610486893	0.05852059925093633	47.890917602996254	0.05533039022821878	0.010767790262172285	0.11844569288389513	0.030430711610486893	0.05852059925093633	47.890917602996254	0.05533039022821878	2006085456	150	0.010767790262172285	0.11844569288389513	0.030430711610486893	0.05852059925093633	47.890917602996254	0.05533039022821878	1	COMPLETE
2	0.10627340823970037	2020-03-13 13:26:08.062916	2020-03-13 13:26:22.740971	3.435634853967493	0.029822337608241413	128	0.007328315290213486	128	0.00790201341462916	1.02380739472203	0.014044943820224719	0.10627340823970037	0.03745318352059925	0.054775280898876406	49.3623595505618	0.05668393801222839	0.014044943820224719	0.10627340823970037	0.03745318352059925	0.054775280898876406	49.3623595505618	0.05668393801222839	2823563901	150	0.014044943820224719	0.10627340823970037	0.03745318352059925	0.054775280898876406	49.3623595505618	0.05668393801222839	2	COMPLETE
3	0.10205992509363296	2020-03-13 13:26:22.753148	2020-03-13 13:26:33.975709	8.483928817638887	0.08691089002400629	256	0.039575830221408585	256	0.006061854485176463	1.0119329426700967	0.009831460674157303	0.10205992509363296	0.028089887640449437	0.04868913857677903	48.91573033707865	0.052169061507987835	0.009831460674157303	0.10205992509363296	0.028089887640449437	0.04868913857677903	48.91573033707865	0.052169061507987835	2385122725	150	0.009831460674157303	0.10205992509363296	0.028089887640449437	0.04868913857677903	48.91573033707865	0.052169061507987835	3	COMPLETE
4	0.11189138576779026	2020-03-13 13:26:33.987788	2020-03-13 13:26:44.735359	2.916551423889784	0.04691279297352125	64	0.008026249978831225	256	0.04232856186612737	0.9906234966577048	0.008895131086142321	0.11189138576779026	0.03323970037453183	0.052434456928838954	47.81226591760299	0.054374001166632734	0.008895131086142321	0.11189138576779026	0.03323970037453183	0.052434456928838954	47.81226591760299	0.054374001166632734	110181307	150	0.008895131086142321	0.11189138576779026	0.03323970037453183	0.052434456928838954	47.81226591760299	0.054374001166632734	4	COMPLETE
5	0.10955056179775281	2020-03-13 13:26:44.747398	2020-03-13 13:26:56.516459	2.6939336161875875	0.08722317572241743	256	0.011044578313736687	256	0.10510936627090932	0.999401830628598	0.012640449438202247	0.10955056179775281	0.039794007490636704	0.06179775280898876	48.23033707865169	0.058214906794388704	0.012640449438202247	0.10955056179775281	0.039794007490636704	0.06179775280898876	48.23033707865169	0.058214906794388704	2843580435	150	0.012640449438202247	0.10955056179775281	0.039794007490636704	0.06179775280898876	48.23033707865169	0.058214906794388704	5	COMPLETE
6	0.0847378277153558	2020-03-13 13:26:56.528516	2020-03-13 13:27:08.378382	9.58497609825774	0.02096721924871873	128	0.00586760687669838	256	0.01056377663746291	1.0239622978430785	0.008426966292134831	0.0847378277153558	0.02949438202247191	0.04868913857677903	49.38787453183521	0.049627676471185156	0.008426966292134831	0.0847378277153558	0.02949438202247191	0.04868913857677903	49.3876404494382	0.04962777702204297	3268014918	150	0.008426966292134831	0.0847378277153558	0.02949438202247191	0.04868913857677903	49.38810861423221	0.04962757797238566	6	COMPLETE
7	0.11095505617977527	2020-03-13 13:27:08.388801	2020-03-13 13:27:24.296812	3.244911677570622	0.04295757775904627	128	0.014532373850815404	128	0.11431070634505014	1.0054527122679093	0.007958801498127341	0.11095505617977527	0.03417602996254682	0.054775280898876406	48.52200374531835	0.053221571802209114	0.007958801498127341	0.11095505617977527	0.03417602996254682	0.054775280898876406	48.52200374531835	0.053221571802209114	1391124569	150	0.007958801498127341	0.11095505617977527	0.03417602996254682	0.054775280898876406	48.52200374531835	0.053221571802209114	7	COMPLETE
8	0.10252808988764045	2020-03-13 13:27:24.308690	2020-03-13 13:27:35.537843	6.955243467817528	0.040802329330755074	256	0.0013677138294326781	256	0.00896897051344615	1.0089775727214187	0.011704119850187267	0.10252808988764045	0.031835205992509365	0.054307116104868915	48.653558052434455	0.054408575688763075	0.011704119850187267	0.10252808988764045	0.031835205992509365	0.054307116104868915	48.653558052434455	0.054408575688763075	2755494557	150	0.011704119850187267	0.10252808988764045	0.031835205992509365	0.054307116104868915	48.653558052434455	0.054408575688763075	8	COMPLETE
9	0.12593632958801498	2020-03-13 13:27:35.550151	2020-03-13 13:27:46.972205	8.237153097354675	0.02659505147047219	128	0.0014099941950672069	256	0.00786545352303231	0.9743683712290119	0.0149812734082397	0.12593632958801498	0.04728464419475655	0.07116104868913857	47.049157303370784	0.06315863464832315	0.0149812734082397	0.12593632958801498	0.04728464419475655	0.07116104868913857	47.049157303370784	0.06315863464832315	516673647	150	0.0149812734082397	0.12593632958801498	0.04728464419475655	0.07116104868913857	47.049157303370784	0.06315863464832315	9	COMPLETE
