number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.18720757731370535	2020-01-21 11:15:34.098042	2020-01-21 11:39:29.669527	0.3707076789159768	21.626223903440504	150.0	1	50.0	0.008023864185268268	800.0	0.08090984283915642	0.058727034120734906	0.18720757731370535	0.1051937121990186	0.13229630263608352	565.6913014949218	0.10410888643520788	0.058727034120734906	0.18720757731370535	0.1051937121990186	0.13229630263608352	565.6908236334589	0.10410892161589412	0.058727034120734906	0.18720757731370535	0.1051937121990186	0.13229630263608352	565.6917793563848	0.10410885297477503	9	0.1917722241241584	0.18872912625052304									
10	TrialState.COMPLETE	0.23228346456692914	2020-01-21 11:39:29.670466	2020-01-21 12:03:25.001377	0.5468995694058012	6.137247419691216	250.0	2	20.0	0.0013635222766113235	1200.0	0.09657057380666473	0.0671003081136597	0.23228346456692914	0.12369479630263608	0.16265120392559626	678.6044876183955	0.12153226955702592	0.06710744037430104	0.23228346456692914	0.12369479630263608	0.16268686522880293	678.6016561109209	0.12153905474834319	0.0671003081136597	0.23228346456692914	0.12369479630263608	0.16265120392559626	678.6073191258702	0.12152784311594003	10	0.24118452584731256	0.2352504849937236									
11	TrialState.COMPLETE	0.19465365742325688	2020-01-21 12:03:25.002302	2020-01-21 12:27:15.756772	0.4102011939098017	4.247469991634093	150.0	2	50.0	0.08779096520801509	500.0	0.26753235803444275	0.0685766860664156	0.19465365742325688	0.11792479744379779	0.14594744950359467	1894.1954453383544	0.11138615725612376	0.0685766860664156	0.19465365742325688	0.11792479744379779	0.14594744950359467	1894.1937121990186	0.11138637702257553	0.0685766860664156	0.19465365742325688	0.11792479744379779	0.14594744950359467	1894.1971784776904	0.11138597783948857	11	0.19861919433983796	0.19597550306211722									
12	TrialState.COMPLETE	0.2068070295560881	2020-01-21 12:27:15.757671	2020-01-21 13:57:45.908699	0.6554425429215126	24.53374866063346	350.0	2	30.0	0.0018194146165250668	1000.0	0.15968861389455608	0.053897701193147955	0.2068070295560881	0.1096466202594241	0.14642372601975479	1129.8058424309281	0.1059817978544501	0.05396109906551536	0.20683555859865344	0.10974488696159357	0.1464966335729773	1129.7936716243803	0.10602087214555357	0.053897701193147955	0.2068070295560881	0.1096466202594241	0.14642372601975479	1129.8180132374757	0.10595759022989269	12						0.20683963417616277	0.20682129407737077				
13	TrialState.COMPLETE	0.2615399977176766	2020-01-21 13:57:45.909628	2020-01-21 14:20:40.470613	0.7014614863797233	2.4865390487785906	50.0	1	30.0	0.002806055147032321	700.0	0.06408466552926015	0.08866826429305033	0.2615399977176766	0.15805802807257788	0.1970714937806687	446.29578554718705	0.14793957676680877	0.08866826429305033	0.2615399977176766	0.15805802807257788	0.1970714937806687	446.29571779071097	0.14793957690160775	0.08866826429305033	0.2615399977176766	0.15805802807257788	0.1970714937806687	446.29585330366314	0.14793957663251198	13	0.2660333219217163	0.2630377724523565									
14	TrialState.COMPLETE	0.2227761611320324	2020-01-21 14:20:40.471564	2020-01-21 14:45:44.902749	0.45551977451697756	6.321110099993852	150.0	2	80.0	0.0030496084668042663	900.0	0.09437857159079248	0.0563163300239644	0.2227761611320324	0.1187949332420404	0.15390705237932215	664.4814989158964	0.11258177114484932	0.0563163300239644	0.2227761611320324	0.1187949332420404	0.15390705237932215	664.4791666666666	0.11258370301290649	0.0563163300239644	0.2227761611320324	0.1187949332420404	0.15390705237932215	664.483831165126	0.11258021167750627	14	0.22873159876754537	0.22476130701053673									
15	TrialState.COMPLETE	0.14386381050194813	2020-01-21 14:45:44.903662	2020-01-21 15:41:57.161398	0.4499761455325082	25.800722005132755	50.0	1	20.0	0.03742052265507642	1200.0	0.28872900181578504	0.04683246115974633	0.14386381050194813	0.08287686865228804	0.10285127402552942	2044.3365530395656	0.08207912209138148	0.04683246115974633	0.14386381050194813	0.08287686865228804	0.10285127402552942	2044.3351591920575	0.08207913114227156	0.04683246115974633	0.14386381050194813	0.08287686865228804	0.10285127402552942	2044.337946887074	0.08207911324745149	15				0.14451101221043022	0.14413347788048234						
16	TrialState.COMPLETE	0.19852219559511583	2020-01-21 15:41:57.162309	2020-01-21 16:24:01.062012	0.5302806136011337	14.800776078851866	450.0	2	30.0	0.013593315732792124	1200.0	0.15950954564467748	0.05643044619422572	0.19852219559511583	0.11186237589866484	0.1449731826999886	1125.7060681273535	0.10508452259059284	0.05644756361976492	0.19853360721214197	0.1118851991327171	0.14498459431701471	1125.702636083533	0.10509710113444538	0.05643044619422572	0.19852219559511583	0.11186237589866484	0.1449731826999886	1125.7095001711743	0.10507665196732939	16		0.1997508463615961	0.19898293963254593								
17	TrialState.COMPLETE	0.20203316976682262	2020-01-21 16:24:01.062906	2020-01-21 17:44:14.993405	0.9505153141526512	29.79990239886047	150.0	2	40.0	0.007654719325043568	900.0	0.14615053567057876	0.04974831044670141	0.20203316976682262	0.10870833174838652	0.14172277378371181	1032.7166400395602	0.1017200070923727	0.049824387893542293	0.2020775482774798	0.10876538983351719	0.14179568133693432	1032.7081415547693	0.10176119224773054	0.04974831044670141	0.20202999987320425	0.10870833174838652	0.14172277378371181	1032.7251385243512	0.10169538707991065	17						0.20349766061850963	0.2026738845144357				
18	TrialState.COMPLETE	0.173667693712199	2020-01-21 17:44:14.994325	2020-01-21 18:24:10.207803	0.2729191896504364	2.157553069339742	450.0	2	20.0	0.060554866577838394	2000.0	0.38601461896704237	0.070740613944996	0.173667693712199	0.11598196964509871	0.13810338925025675	2740.7137538514207	0.1066947493684204	0.070740613944996	0.173667693712199	0.11598196964509871	0.13810338925025675	2740.712102019856	0.1066947533891756	0.070740613944996	0.173667693712199	0.11598196964509871	0.13810338925025675	2740.7154056829854	0.10669474541870506	18		0.17485450188291682	0.17411274677621819								
19	TrialState.COMPLETE	0.20925418742946986	2020-01-21 18:24:10.208720	2020-01-21 19:49:59.024144	0.9568357473663076	23.900343654002178	150.0	2	90.0	0.002657134523030247	1900.0	0.16088374621484333	0.05207501236258511	0.20925418742946986	0.11162780377090545	0.14789138676506017	1139.1085007037163	0.10554159868952229	0.052103541405150444	0.2092922261528903	0.11167218228156263	0.1479516147438092	1139.0974615491905	0.1055595783599111	0.05207501236258511	0.20925418742946986	0.11162780377090545	0.14789138676506017	1139.1195398582424	0.10553013152185882	19						0.2095458176423599	0.20938177564760926				
20	TrialState.COMPLETE	0.027009871048727603	2020-01-21 19:49:59.025064	2020-01-21 20:13:04.218537	0.47668395683004783	2.7204958191194053	50.0	1	80.0	0.08621687558620933	500.0	0.9034539335292038	0.006640134657080909	0.027009871048727603	0.01837270341207349	0.022216991897751913	6448.220611520027	0.014707417254180845	0.006640134657080909	0.027009871048727603	0.01837270341207349	0.022216991897751913	6448.21808313363	0.014707417508185178	0.006640134657080909	0.027009871048727603	0.01837270341207349	0.022216991897751913	6448.223139906425	0.014707417000510608	20	0.026860093575259616	0.026959945224238273									
21	TrialState.COMPLETE	0.1959588611206208	2020-01-21 20:13:04.219535	2020-01-21 20:39:22.330051	0.1505972223587979	14.860165055060875	350.0	1	30.0	0.008328352983889351	1000.0	0.1505117450625203	0.05086728289398608	0.1959588611206208	0.12348796074403744	0.15208119365514094	1059.236309625699	0.10405043084195731	0.05086728289398608	0.1959588611206208	0.12348796074403744	0.15208119365514094	1059.2356070980259	0.10405045582108069	0.05086728289398608	0.1959588611206208	0.12348796074403744	0.15208119365514094	1059.2370121533722	0.1040504070400221	21	0.2011440146068698	0.19768724561603712									
22	TrialState.COMPLETE	0.21281714785651792	2020-01-21 20:39:22.331147	2020-01-21 22:00:40.039565	0.3969672236774634	18.198514220433502	150.0	2	50.0	0.0021503690272047056	800.0	0.1565536713005107	0.05654139247086868	0.21281714785651792	0.11645555175168322	0.15069674261731777	1108.001469245692	0.10988857480865048	0.05657626130067075	0.21284884679270163	0.11649042058148529	0.15075380070244843	1107.990531527762	0.1099140418354132	0.05654139247086868	0.21281714785651792	0.11645555175168322	0.15069674261731777	1108.0124069636222	0.1098723002479274	22						0.21222754764350107	0.21255919776332308				
23	TrialState.COMPLETE	0.29141703754422	2020-01-21 22:00:40.040468	2020-01-21 22:29:52.023782	0.8809273322967213	6.831162875699921	350.0	1	60.0	0.0014948001050413982	2000.0	0.06040943267881695	0.1108995207120849	0.29141703754422	0.18486106356270685	0.22678449161246148	419.24090993381265	0.1727678700848691	0.1108995207120849	0.29141703754422	0.18486106356270685	0.22678449161246148	419.2407494579482	0.1727678710607647	0.1108995207120849	0.29141703754422	0.18486106356270685	0.22678449161246148	419.24107040967704	0.1727678691140385	23	0.29817128837156226	0.29366845448666745									
24	TrialState.COMPLETE	0.36680293479939047	2020-01-21 22:29:52.024721	2020-01-22 01:20:07.302729	0.28360622469756713	23.9476725024689	150.0	1	50.0	0.001855552210745408	1600.0	0.03270246566545681	0.12185760987037746	0.36680293479939047	0.21628202804572702	0.2741691335897591	222.37062330923467	0.2017734830363752	0.12185760987037746	0.36680293479939047	0.21628202804572702	0.2741691335897591	222.37041437595238	0.20177368811382657	0.12185760987037746	0.36680293479939047	0.21628202804572702	0.2741691335897591	222.370832242517	0.20177333651236087	24										0.36587546121952147	0.3663681815588269
25	TrialState.COMPLETE	0.1993680817071779	2020-01-22 01:20:07.303624	2020-01-22 02:25:52.603625	0.5112985713588616	16.460721183144294	50.0	2	10.0	0.003009114696679358	600.0	0.17992719259746773	0.04967262923656282	0.1993680817071779	0.09864629693027502	0.13144756361976492	1275.306983196394	0.09842845715289757	0.04969402601848682	0.1994001768800639	0.09866056145155769	0.13147609266233026	1275.2988595515235	0.09844095838294978	0.04967262923656282	0.1993680817071779	0.09864629693027502	0.13144756361976492	1275.3151068412644	0.09842065024320457	25					0.1987618395526646	0.19910826364095793					
26	TrialState.COMPLETE	0.19600403210468256	2020-01-22 02:25:52.604512	2020-01-22 03:26:01.714959	0.23617761009143	23.537623257883606	350.0	2	70.0	0.02400364640471733	1200.0	0.18479215257357234	0.05105272167066073	0.19600403210468256	0.10814884552474419	0.14127106394309408	1305.4488925976643	0.0999903261844198	0.05110502491536384	0.1960230514663928	0.10823443265244019	0.14131385750694206	1305.440859294762	0.10002651762546269	0.05105272167066073	0.19600403210468256	0.10814884552474419	0.14127106394309408	1305.4569259005668	0.09996815369112919	26			0.19966050439347255	0.19746662102019857							
27	TrialState.COMPLETE	0.20872255098547465	2020-01-22 03:26:01.715890	2020-01-22 05:46:22.720032	0.38506123507678736	27.48999635719439	150.0	2	60.0	0.0015078047306587654	2000.0	0.2066483768038465	0.052962129733783274	0.20872255098547465	0.11050928416556625	0.14568151807111068	1471.081779519408	0.10514442696670724	0.05299677214261261	0.20873885329551198	0.11054188878564093	0.14571819826869467	1471.0701019709493	0.1051675911360113	0.052962129733783274	0.20872255098547465	0.11050928416556625	0.14568151807111068	1471.0934570678664	0.105130254216708	27								0.20742040397124273	0.20812156005582913		
