number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
59	0.06928838951310862	2020-04-10 04:46:38.466502	2020-04-10 04:47:08.198549	64	64	58	512	1.0881049834306906	0.0	0.06928838951310862	0.011235955056179775	0.024344569288389514	52.52574906367041	0.03586109686412986	0.0	0.06928838951310862	0.011235955056179775	0.024344569288389514	52.52574906367041	0.03586109686412986	328830015	150	0.0	0.06928838951310862	0.011235955056179775	0.024344569288389514	52.52574906367041	0.03586109686412986	59	COMPLETE
60	0.05383895131086142	2020-04-10 04:47:08.220440	2020-04-10 04:48:07.339337	64	64	63	256	1.1570133659151498	0.0	0.05383895131086142	0.009363295880149813	0.021067415730337078	55.903323970037455	0.03206061205009975	0.0	0.05383895131086142	0.009363295880149813	0.021067415730337078	55.90308988764045	0.032060648398298044	121272752	150	0.0	0.05383895131086142	0.009363295880149813	0.021067415730337078	55.903558052434455	0.03206057615064464	60	COMPLETE
61	0.3586142322097378	2020-04-10 04:48:07.365989	2020-04-10 04:55:03.102740	256	256	4	128	0.5171810725532918	0.05711610486891386	0.3586142322097378	0.14700374531835206	0.22705992509363296	24.861423220973784	0.15638735961056824	0.05711610486891386	0.3586142322097378	0.14700374531835206	0.22705992509363296	24.861423220973784	0.15638735961056824	754165880	550	0.05711610486891386	0.3586142322097378	0.14700374531835206	0.22705992509363296	24.861423220973784	0.15638735961056824	61	COMPLETE
62	0.2401685393258427	2020-04-10 04:55:03.129936	2020-04-10 05:01:26.210018	256	128	20	128	0.6566173228302671	0.0	0.2401685393258427	0.05898876404494382	0.11797752808988764	31.484550561797754	0.08160233221794772	0.0	0.2401685393258427	0.05898876404494382	0.11797752808988764	31.484550561797754	0.08160233221794772	606471129	450	0.0	0.2401685393258427	0.05898876404494382	0.11797752808988764	31.484550561797754	0.08160233221794772	62	COMPLETE
63	0.39279026217228463	2020-04-10 05:01:26.237025	2020-04-10 05:07:07.126683	64	64	2	128	0.5203749188134789	0.08614232209737828	0.39279026217228463	0.199438202247191	0.26264044943820225	24.984550561797754	0.18968878175024523	0.08614232209737828	0.39279026217228463	0.199438202247191	0.26264044943820225	24.984550561797754	0.18968878175024523	2853636066	450	0.08614232209737828	0.39279026217228463	0.199438202247191	0.26264044943820225	24.984550561797754	0.18968878175024523	63	COMPLETE
64	0.04962546816479401	2020-04-10 05:07:07.153923	2020-04-10 05:08:49.473115	128	128	43	128	1.2029737114090095	0.0	0.04962546816479401	0.007958801498127341	0.01544943820224719	57.88389513108614	0.02965955023736414	0.0	0.04962546816479401	0.007958801498127341	0.01544943820224719	57.88389513108614	0.02965955023736414	2819161809	150	0.0	0.04962546816479401	0.007958801498127341	0.01544943820224719	57.88389513108614	0.02965955023736414	64	COMPLETE
65	0.07350187265917603	2020-04-10 05:08:49.511631	2020-04-10 05:09:17.505435	64	64	36	512	1.058813967354847	0.0	0.07350187265917603	0.015917602996254682	0.02949438202247191	51.06413857677903	0.037961180181651316	0.0	0.07350187265917603	0.015917602996254682	0.02949438202247191	51.06413857677903	0.037961180181651316	525480992	150	0.0	0.07350187265917603	0.015917602996254682	0.02949438202247191	51.06413857677903	0.037961180181651316	65	COMPLETE
66	0.05102996254681648	2020-04-10 05:09:17.532605	2020-04-10 05:10:09.628584	64	64	66	256	1.1725067553609219	0.0	0.05102996254681648	0.008426966292134831	0.019194756554307114	56.642322097378276	0.03097142393671083	0.0	0.05102996254681648	0.008426966292134831	0.019194756554307114	56.642322097378276	0.03097142393671083	250499469	150	0.0	0.05102996254681648	0.008426966292134831	0.019194756554307114	56.642322097378276	0.03097142393671083	66	COMPLETE
67	0.07818352059925093	2020-04-10 05:10:09.655396	2020-04-10 05:10:47.040732	64	256	59	512	1.0831560143426564	0.0	0.07818352059925093	0.012172284644194757	0.0299625468164794	52.25234082397004	0.037370430912399645	0.0	0.07818352059925093	0.012172284644194757	0.0299625468164794	52.25234082397004	0.037370430912399645	2554397166	150	0.0	0.07818352059925093	0.012172284644194757	0.0299625468164794	52.25234082397004	0.037370430912399645	67	COMPLETE
68	0.0449438202247191	2020-04-10 05:10:47.067865	2020-04-10 05:12:23.795492	64	128	67	128	1.213247618325794	0.0	0.0449438202247191	0.011235955056179775	0.020599250936329586	58.5440074906367	0.030287271594088498	0.0	0.0449438202247191	0.011235955056179775	0.020599250936329586	58.5440074906367	0.030287271594088498	999996222	150	0.0	0.0449438202247191	0.011235955056179775	0.020599250936329586	58.5440074906367	0.030287271594088498	68	COMPLETE
69	0.27153558052434457	2020-04-10 05:12:23.834189	2020-04-10 05:15:07.680543	64	128	4	512	0.5353308675979868	0.025280898876404494	0.27153558052434457	0.09925093632958802	0.14653558052434457	25.4812734082397	0.11319592666347528	0.025280898876404494	0.27153558052434457	0.09925093632958802	0.14653558052434457	25.4812734082397	0.11319592666347528	534531153	650	0.025280898876404494	0.27153558052434457	0.09925093632958802	0.14653558052434457	25.4812734082397	0.11319592666347528	69	COMPLETE
70	0.19756554307116106	2020-04-10 05:15:07.727546	2020-04-10 05:19:44.368208	64	128	24	256	0.713051674678252	0.0	0.19756554307116106	0.039794007490636704	0.08895131086142322	34.243445692883896	0.06964964324011184	0.0	0.19756554307116106	0.039794007490636704	0.08895131086142322	34.243445692883896	0.06964964324011184	2931518812	600	0.0	0.19756554307116106	0.039794007490636704	0.08895131086142322	34.243445692883896	0.06964964324011184	70	COMPLETE
71	0.3955992509363296	2020-04-10 05:19:44.412943	2020-04-10 05:25:12.678980	128	256	2	128	0.5504553212927242	0.09316479400749064	0.3955992509363296	0.19194756554307116	0.25795880149812733	26.450842696629213	0.19183719713432526	0.09316479400749064	0.3955992509363296	0.19194756554307116	0.25795880149812733	26.450842696629213	0.19183719713432526	1978858091	450	0.09316479400749064	0.3955992509363296	0.19194756554307116	0.25795880149812733	26.450842696629213	0.19183719713432526	71	COMPLETE
72	0.3852996254681648	2020-04-10 05:25:12.726109	2020-04-10 05:35:55.781634	256	128	6	128	0.43681119901672255	0.060393258426966294	0.3852996254681648	0.15870786516853932	0.23314606741573032	20.902153558052433	0.16568294688928292	0.060393258426966294	0.3852996254681648	0.15870786516853932	0.23314606741573032	20.902153558052433	0.16568294688928292	2749222710	800	0.060393258426966294	0.3852996254681648	0.15870786516853932	0.23314606741573032	20.902153558052433	0.16568294688928292	72	COMPLETE
73	0.07303370786516854	2020-04-10 05:35:55.825018	2020-04-10 05:36:25.765816	256	64	31	512	1.0465687567748352	0.0	0.07303370786516854	0.011235955056179775	0.026217228464419477	50.46114232209738	0.03783579253968763	0.0	0.07303370786516854	0.011235955056179775	0.026217228464419477	50.46114232209738	0.03783579253968763	2132405087	150	0.0	0.07303370786516854	0.011235955056179775	0.026217228464419477	50.46114232209738	0.03783579253968763	73	COMPLETE
74	0.05758426966292135	2020-04-10 05:36:25.792757	2020-04-10 05:37:02.418463	128	64	97	512	1.119153343601508	0.0	0.05758426966292135	0.010767790262172285	0.023876404494382022	53.95692883895131	0.03428184022315476	0.0	0.05758426966292135	0.010767790262172285	0.023876404494382022	53.95692883895131	0.03428184022315476	2548455323	150	0.0	0.05758426966292135	0.010767790262172285	0.023876404494382022	53.95692883895131	0.03428184022315476	74	COMPLETE
75	0.2752808988764045	2020-04-10 05:37:02.444993	2020-04-10 05:38:41.590014	256	64	1	256	0.5281445494938418	0.02949438202247191	0.2752808988764045	0.09550561797752809	0.14559925093632958	25.23314606741573	0.11529681800863177	0.02949438202247191	0.2752808988764045	0.09550561797752809	0.14559925093632958	25.23314606741573	0.11529681800863177	2597070133	250	0.02949438202247191	0.2752808988764045	0.09550561797752809	0.14559925093632958	25.23314606741573	0.11529681800863177	75	COMPLETE
76	0.04962546816479401	2020-04-10 05:38:41.631716	2020-04-10 05:39:13.076804	64	64	94	512	1.1460845350769213	0.0	0.04962546816479401	0.012640449438202247	0.02247191011235955	55.344569288389515	0.03285916127040788	0.0	0.04962546816479401	0.012640449438202247	0.02247191011235955	55.344569288389515	0.03285916127040788	2113070859	150	0.0	0.04962546816479401	0.012640449438202247	0.02247191011235955	55.344569288389515	0.03285916127040788	76	COMPLETE
77	0.24578651685393257	2020-04-10 05:39:13.103047	2020-04-10 05:42:24.025719	256	256	23	512	0.651437437610024	0.0	0.24578651685393257	0.04868913857677903	0.10720973782771535	31.68492509363296	0.07940367666870589	0.0	0.24578651685393257	0.04868913857677903	0.10720973782771535	31.68492509363296	0.07940367666870589	367351795	650	0.0	0.24578651685393257	0.04868913857677903	0.10720973782771535	31.68492509363296	0.07940367666870589	77	COMPLETE
78	0.06788389513108614	2020-04-10 05:42:24.047055	2020-04-10 05:43:11.080413	64	256	91	512	1.0873447005194001	0.0	0.06788389513108614	0.008895131086142321	0.025749063670411985	52.471441947565545	0.035905257324296766	0.0	0.06788389513108614	0.008895131086142321	0.025749063670411985	52.471441947565545	0.035905257324296766	960778247	150	0.0	0.06788389513108614	0.008895131086142321	0.025749063670411985	52.471441947565545	0.035905257324296766	78	COMPLETE
79	0.13717228464419476	2020-04-10 05:43:11.102383	2020-04-10 05:45:15.248694	64	64	25	512	0.7974471488709418	0.0	0.13717228464419476	0.02902621722846442	0.05664794007490637	38.107911985018724	0.05589982858519535	0.0	0.13717228464419476	0.02902621722846442	0.05664794007490637	38.107677902621724	0.05589992913605317	3391291632	450	0.0	0.13717228464419476	0.02902621722846442	0.05664794007490637	38.10814606741573	0.055899730086395864	79	COMPLETE
80	0.2710674157303371	2020-04-10 05:45:15.275815	2020-04-10 05:46:54.952271	128	128	4	256	0.5318654167190305	0.024812734082397005	0.2710674157303371	0.09691011235955056	0.14934456928838952	25.31320224719101	0.1128538126780794	0.024812734082397005	0.2710674157303371	0.09691011235955056	0.14934456928838952	25.31320224719101	0.1128538126780794	2653065	250	0.024812734082397005	0.2710674157303371	0.09691011235955056	0.14934456928838952	25.31320224719101	0.1128538126780794	80	COMPLETE
81	0.05056179775280899	2020-04-10 05:46:55.010775	2020-04-10 05:48:25.836897	256	64	51	128	1.1903354939934885	0.0	0.05056179775280899	0.008895131086142321	0.018726591760299626	57.48829588014981	0.031098910809785368	0.0	0.05056179775280899	0.008895131086142321	0.018726591760299626	57.48829588014981	0.031098910809785368	191719147	150	0.0	0.05056179775280899	0.008895131086142321	0.018726591760299626	57.48829588014981	0.031098910809785368	81	COMPLETE
82	0.41198501872659177	2020-04-10 05:48:25.863481	2020-04-10 06:00:35.105429	64	256	5	128	0.46221235567661983	0.06975655430711611	0.41198501872659177	0.15308988764044945	0.23689138576779026	22.437031835205993	0.1712393361679806	0.06975655430711611	0.41198501872659177	0.15308988764044945	0.23689138576779026	22.43679775280899	0.17123939287398762	1100048633	900	0.06975655430711611	0.41198501872659177	0.15308988764044945	0.23689138576779026	22.437265917602996	0.1712392803343737	82	COMPLETE
83	0.05102996254681648	2020-04-10 06:00:35.127477	2020-04-10 06:01:23.535739	256	256	70	512	1.1894373308487014	0.0	0.05102996254681648	0.010299625468164793	0.019194756554307114	57.449438202247194	0.031013871592789493	0.0	0.05102996254681648	0.010299625468164793	0.019194756554307114	57.449438202247194	0.031013871592789493	522427545	150	0.0	0.05102996254681648	0.010299625468164793	0.019194756554307114	57.449438202247194	0.031013871592789493	83	COMPLETE
84	0.13623595505617977	2020-04-10 06:01:23.599025	2020-04-10 06:04:33.999539	64	64	25	128	0.8114068351201155	0.0	0.13623595505617977	0.023876404494382022	0.050093632958801496	39.11563670411985	0.05439368307557778	0.0	0.13623595505617977	0.023876404494382022	0.050093632958801496	39.11563670411985	0.05439368307557778	4165355267	250	0.0	0.13623595505617977	0.023876404494382022	0.050093632958801496	39.11563670411985	0.05439368307557778	84	COMPLETE
85	0.21676029962546817	2020-04-10 06:04:34.033900	2020-04-10 06:07:27.455673	64	256	12	512	0.6419177442040881	0.004213483146067416	0.21676029962546817	0.05758426966292135	0.10580524344569288	30.51498127340824	0.08162805667302163	0.004213483146067416	0.21676029962546817	0.05758426966292135	0.10580524344569288	30.51498127340824	0.08162805667302163	2647870127	650	0.004213483146067416	0.21676029962546817	0.05758426966292135	0.10580524344569288	30.51498127340824	0.08162805667302163	85	COMPLETE
86	0.05383895131086142	2020-04-10 06:07:27.479327	2020-04-10 06:08:20.088117	128	64	55	256	1.1588209969103196	0.0	0.05383895131086142	0.007958801498127341	0.019662921348314606	55.91596441947566	0.03179826603049067	0.0	0.05383895131086142	0.007958801498127341	0.019662921348314606	55.91573033707865	0.031798417982712025	3078592166	150	0.0	0.05383895131086142	0.007958801498127341	0.019662921348314606	55.91619850187266	0.03179811787707485	86	COMPLETE
87	0.039794007490636704	2020-04-10 06:08:20.115485	2020-04-10 06:09:57.727325	64	256	81	128	1.2519391743633688	0.0	0.039794007490636704	0.005149812734082397	0.013108614232209739	60.44428838951311	0.02694886030256892	0.0	0.039794007490636704	0.005149812734082397	0.013108614232209739	60.44428838951311	0.02694886030256892	834809647	150	0.0	0.039794007490636704	0.005149812734082397	0.013108614232209739	60.44428838951311	0.02694886030256892	87	COMPLETE
88	0.14700374531835206	2020-04-10 06:09:57.748872	2020-04-10 06:12:12.894409	64	128	20	256	0.768348768524379	0.0	0.14700374531835206	0.025280898876404494	0.060861423220973786	36.62265917602996	0.05735592607703876	0.0	0.14700374531835206	0.025280898876404494	0.060861423220973786	36.62265917602996	0.05735592607703876	3190840949	300	0.0	0.14700374531835206	0.025280898876404494	0.060861423220973786	36.62265917602996	0.05735592607703876	88	COMPLETE
89	0.07162921348314606	2020-04-10 06:12:12.923361	2020-04-10 06:13:04.765624	64	128	32	256	1.074367358882943	0.0	0.07162921348314606	0.017322097378277154	0.031835205992509365	51.85346441947566	0.03860957987452238	0.0	0.07162921348314606	0.017322097378277154	0.031835205992509365	51.85346441947566	0.03860957987452238	660166062	150	0.0	0.07162921348314606	0.017322097378277154	0.031835205992509365	51.85346441947566	0.03860957987452238	89	COMPLETE
90	0.0599250936329588	2020-04-10 06:13:04.789902	2020-04-10 06:13:59.285450	128	256	34	256	1.1449774569755051	0.0	0.0599250936329588	0.009363295880149813	0.024812734082397005	55.221441947565545	0.032820665453268734	0.0	0.0599250936329588	0.009363295880149813	0.024812734082397005	55.221441947565545	0.032820665453268734	1925052613	150	0.0	0.0599250936329588	0.009363295880149813	0.024812734082397005	55.221441947565545	0.032820665453268734	90	COMPLETE
91	0.04728464419475655	2020-04-10 06:13:59.313449	2020-04-10 06:15:00.377516	64	256	85	256	1.1855235110396303	0.0	0.04728464419475655	0.010767790262172285	0.019662921348314606	57.24297752808989	0.030731566313355312	0.0	0.04728464419475655	0.010767790262172285	0.019662921348314606	57.24297752808989	0.030731566313355312	3027467954	150	0.0	0.04728464419475655	0.010767790262172285	0.019662921348314606	57.24297752808989	0.030731566313355312	91	COMPLETE
92	0.030430711610486893	2020-04-10 06:15:00.399366	2020-04-10 06:16:41.072824	256	256	38	128	1.2822394049796189	0.0	0.030430711610486893	0.006086142322097378	0.01544943820224719	61.79634831460674	0.02553703563512349	0.0	0.030430711610486893	0.006086142322097378	0.01544943820224719	61.79634831460674	0.02553703563512349	3467401834	150	0.0	0.030430711610486893	0.006086142322097378	0.01544943820224719	61.79634831460674	0.02553703563512349	92	COMPLETE
93	0.04681647940074907	2020-04-10 06:16:41.112283	2020-04-10 06:17:32.230538	256	256	80	512	1.1852935502874187	0.0	0.04681647940074907	0.007958801498127341	0.020131086142322098	57.27153558052434	0.03083394438771066	0.0	0.04681647940074907	0.007958801498127341	0.020131086142322098	57.27153558052434	0.03083394438771066	130507174	150	0.0	0.04681647940074907	0.007958801498127341	0.020131086142322098	57.27153558052434	0.03083394438771066	93	COMPLETE
94	0.11938202247191011	2020-04-10 06:17:32.285224	2020-04-10 06:20:50.968042	128	64	24	128	0.8261841768817453	0.0	0.11938202247191011	0.026217228464419477	0.05337078651685393	39.44241573033708	0.053292449626614974	0.0	0.11938202247191011	0.026217228464419477	0.05337078651685393	39.44241573033708	0.053292449626614974	2960875731	250	0.0	0.11938202247191011	0.026217228464419477	0.05337078651685393	39.44241573033708	0.053292449626614974	94	COMPLETE
95	0.07116104868913857	2020-04-10 06:20:50.993670	2020-04-10 06:21:22.836024	128	128	47	512	1.0939223661474633	0.0	0.07116104868913857	0.013576779026217229	0.024812734082397005	52.80711610486891	0.036344547380161206	0.0	0.07116104868913857	0.013576779026217229	0.024812734082397005	52.80711610486891	0.036344547380161206	2977211040	150	0.0	0.07116104868913857	0.013576779026217229	0.024812734082397005	52.80711610486891	0.036344547380161206	95	COMPLETE
96	0.25749063670411987	2020-04-10 06:21:22.863199	2020-04-10 06:23:05.163643	256	128	8	512	0.5722100463519675	0.011235955056179775	0.25749063670411987	0.08286516853932584	0.14138576779026218	27.19007490636704	0.09808450886614661	0.011235955056179775	0.25749063670411987	0.08286516853932584	0.14138576779026218	27.19007490636704	0.09808450886614661	263392810	400	0.011235955056179775	0.25749063670411987	0.08286516853932584	0.14138576779026218	27.19007490636704	0.09808450886614661	96	COMPLETE
97	0.05196629213483146	2020-04-10 06:23:05.199522	2020-04-10 06:24:00.318615	128	128	42	256	1.160878017776705	0.0	0.05196629213483146	0.00749063670411985	0.018726591760299626	56.026685393258425	0.03132710738256843	0.0	0.05196629213483146	0.00749063670411985	0.018726591760299626	56.026685393258425	0.03132710738256843	3201343194	150	0.0	0.05196629213483146	0.00749063670411985	0.018726591760299626	56.026685393258425	0.03132710738256843	97	COMPLETE
98	0.06132958801498127	2020-04-10 06:24:00.345275	2020-04-10 06:24:47.274434	128	256	81	512	1.1320447240561973	0.0	0.06132958801498127	0.010299625468164793	0.02294007490636704	54.655430711610485	0.03404674268626334	0.0	0.06132958801498127	0.010299625468164793	0.02294007490636704	54.655430711610485	0.03404674268626334	1596236589	150	0.0	0.06132958801498127	0.010299625468164793	0.02294007490636704	54.655430711610485	0.03404674268626334	98	COMPLETE
99	0.03417602996254682	2020-04-10 06:24:47.296263	2020-04-10 06:26:30.012744	128	256	84	128	1.3116207492175034	0.0	0.03417602996254682	0.006086142322097378	0.014044943820224719	63.38061797752809	0.02605245539436901	0.0	0.03417602996254682	0.006086142322097378	0.014044943820224719	63.38061797752809	0.02605245539436901	2812254410	150	0.0	0.03417602996254682	0.006086142322097378	0.014044943820224719	63.38061797752809	0.02605245539436901	99	COMPLETE
