number	value	datetime_start	datetime_complete	params_loss.margin	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
14	0.8951310861423221	2020-04-07 16:25:29.340297	2020-04-07 16:43:54.291309	9.896700295180338	3.464984168407245	0.026916083261693723	64	17	128	0.10172366604561245	0.2883895131086142	0.8951310861423221	0.5959737827715356	0.7537453183520599	4.890917602996255	0.48619401427463543	0.2883895131086142	0.8951310861423221	0.5959737827715356	0.7537453183520599	4.890917602996255	0.48619401427463543	2972515893	600	0.2883895131086142	0.8951310861423221	0.5959737827715356	0.7537453183520599	4.890917602996255	0.48619401427463543	14	COMPLETE
15	0.8834269662921348	2020-04-07 16:43:54.323763	2020-04-07 16:59:03.194644	3.212825287973012	3.1972125798641833	0.03418618328551915	256	68	128	0.10809431092688039	0.2841760299625468	0.8834269662921348	0.5678838951310862	0.727996254681648	5.18188202247191	0.47416302911926295	0.2841760299625468	0.8834269662921348	0.5678838951310862	0.727996254681648	5.181647940074907	0.47416576692507584	402154802	450	0.2841760299625468	0.8834269662921348	0.5678838951310862	0.727996254681648	5.182116104868914	0.4741605650940313	15	COMPLETE
16	0.8520599250936329	2020-04-07 16:59:03.222406	2020-04-07 17:14:35.678329	9.640425211725505	8.669403147915585	0.05981858524249347	64	38	128	0.1237154824367972	0.24344569288389514	0.8520599250936329	0.5191947565543071	0.6760299625468165	5.955992509363296	0.431417930143766	0.24344569288389514	0.8520599250936329	0.5191947565543071	0.6760299625468165	5.955992509363296	0.431417930143766	1458195298	550	0.24344569288389514	0.8520599250936329	0.5191947565543071	0.6760299625468165	5.955992509363296	0.431417930143766	16	COMPLETE
17	0.8965355805243446	2020-04-07 17:14:35.704817	2020-04-07 17:38:28.385678	1.5237786715911477	7.480021078396089	0.0583583080823719	128	50	128	0.10228198578351	0.30243445692883897	0.8965355805243446	0.6100187265917603	0.7439138576779026	4.902387640449438	0.49551675411260343	0.30243445692883897	0.8965355805243446	0.6109550561797753	0.7439138576779026	4.901685393258427	0.4955613929953551	3127589391	750	0.30243445692883897	0.8965355805243446	0.6100187265917603	0.7439138576779026	4.90308988764045	0.49548326277183075	17	COMPLETE
18	0.8679775280898876	2020-04-07 17:38:28.431424	2020-04-07 18:01:35.118027	3.8836832243177337	8.964227969242476	0.08000170556832932	256	99	128	0.12190432069048787	0.24531835205992508	0.8679775280898876	0.5215355805243446	0.6858614232209738	5.8710205992509366	0.4339904220167687	0.24531835205992508	0.8679775280898876	0.5215355805243446	0.6858614232209738	5.870786516853933	0.4339917558196006	296963658	700	0.24531835205992508	0.8679775280898876	0.5215355805243446	0.6858614232209738	5.87125468164794	0.43398918348556764	18	COMPLETE
19	0.8890449438202247	2020-04-07 18:01:35.144503	2020-04-07 18:11:21.280035	5.760839966258186	9.731361518531257	0.022338061232308932	64	91	128	0.10848011944463916	0.2902621722846442	0.8890449438202247	0.5809925093632958	0.7303370786516854	5.211610486891386	0.4796848239061391	0.2902621722846442	0.8890449438202247	0.5809925093632958	0.7303370786516854	5.211610486891386	0.4796848239061391	171592770	350	0.2902621722846442	0.8890449438202247	0.5809925093632958	0.7303370786516854	5.211610486891386	0.4796848239061391	19	COMPLETE
20	0.8965355805243446	2020-04-07 18:11:21.313369	2020-04-07 18:27:43.428256	2.218434361874631	3.9230053904139965	0.09430521766171752	128	16	128	0.10226123602119054	0.299625468164794	0.8965355805243446	0.5917602996254682	0.7532771535580525	4.908707865168539	0.4921007005795643	0.299625468164794	0.8965355805243446	0.5917602996254682	0.7532771535580525	4.908707865168539	0.4921007005795643	917158768	600	0.299625468164794	0.8965355805243446	0.5917602996254682	0.7532771535580525	4.908707865168539	0.4921007005795643	20	COMPLETE
21	0.7467228464419475	2020-04-07 18:27:43.453735	2020-04-07 18:31:00.771797	4.2032008735956845	7.796963126743114	0.06125680304849629	256	10	512	0.18020010713840162	0.13295880149812733	0.7467228464419475	0.3693820224719101	0.5323033707865169	8.65496254681648	0.3131677393508956	0.13295880149812733	0.7467228464419475	0.3698501872659176	0.5327715355805244	8.654494382022472	0.31319854499967875	892964341	400	0.13295880149812733	0.7467228464419475	0.3693820224719101	0.5323033707865169	8.655430711610487	0.3131439257737112	21	COMPLETE
22	0.5402621722846442	2020-04-07 18:31:00.799558	2020-04-07 18:34:54.857158	9.956346232605057	8.540154359756324	0.08174331606476473	256	2	256	0.33636020265488226	0.0852059925093633	0.5402621722846442	0.24157303370786518	0.34176029962546817	16.155898876404493	0.22137145871410935	0.0852059925093633	0.5402621722846442	0.24157303370786518	0.34176029962546817	16.155898876404493	0.22137145871410935	79813250	400	0.0852059925093633	0.5402621722846442	0.24157303370786518	0.34176029962546817	16.155898876404493	0.22137145871410935	22	COMPLETE
23	0.8820224719101124	2020-04-07 18:34:54.880112	2020-04-07 18:42:32.003235	6.163556637196979	2.6665415512897424	0.029409405671951175	64	9	128	0.11042306093980422	0.2940074906367041	0.8820224719101124	0.5650749063670412	0.723314606741573	5.311095505617978	0.47862173413609305	0.2940074906367041	0.8820224719101124	0.5650749063670412	0.723314606741573	5.310861423220974	0.4786223050687687	809825623	300	0.2940074906367041	0.8820224719101124	0.5650749063670412	0.723314606741573	5.311329588014981	0.4786211903906877	23	COMPLETE
24	0.825374531835206	2020-04-07 18:42:32.030793	2020-04-07 18:47:22.166722	6.910552731269815	3.239837407298188	0.01392312644277322	256	2	512	0.1427318088671939	0.2144194756554307	0.825374531835206	0.47097378277153557	0.6301498127340824	6.842696629213483	0.3981817855611904	0.2144194756554307	0.825374531835206	0.47097378277153557	0.6301498127340824	6.842696629213483	0.3981817855611904	1940996748	600	0.2144194756554307	0.825374531835206	0.47097378277153557	0.6301498127340824	6.842696629213483	0.3981817855611904	24	COMPLETE
25	0.8867041198501873	2020-04-07 18:47:22.189412	2020-04-07 18:52:50.933903	4.963041497581492	2.1187705272679973	0.01738400987737337	64	15	256	0.10898642067026612	0.3080524344569288	0.8867041198501873	0.5861423220973783	0.7336142322097379	5.227059925093633	0.4908999172084877	0.3080524344569288	0.8867041198501873	0.5861423220973783	0.7336142322097379	5.227059925093633	0.4908999172084877	595253606	400	0.3080524344569288	0.8867041198501873	0.5861423220973783	0.7336142322097379	5.227059925093633	0.4908999172084877	25	COMPLETE
26	0.7771535580524345	2020-04-07 18:52:50.956620	2020-04-07 18:55:30.493153	2.062510834226963	9.112775705569362	0.018679986664979602	256	8	512	0.1651122411425236	0.1694756554307116	0.7771535580524345	0.42228464419475653	0.5716292134831461	7.932116104868914	0.35389043118090635	0.1694756554307116	0.7771535580524345	0.42228464419475653	0.5716292134831461	7.932116104868914	0.35389043118090635	3607861576	350	0.1694756554307116	0.7771535580524345	0.42228464419475653	0.5716292134831461	7.932116104868914	0.35389043118090635	26	COMPLETE
27	0.8946629213483146	2020-04-07 18:55:30.520141	2020-04-07 19:08:12.845395	6.522865864539498	7.668884735763923	0.011243545559253276	64	74	128	0.10147617693662588	0.30664794007490637	0.8946629213483146	0.601123595505618	0.7373595505617978	4.866573033707865	0.49577384882303965	0.30664794007490637	0.8946629213483146	0.601123595505618	0.7373595505617978	4.866573033707865	0.49577384882303965	1622703739	450	0.30664794007490637	0.8946629213483146	0.601123595505618	0.7373595505617978	4.866573033707865	0.49577384882303965	27	COMPLETE
28	0.8890449438202247	2020-04-07 19:08:12.876535	2020-04-07 19:17:11.547616	1.4992838145466492	2.331529507361923	0.010624659550711573	64	33	256	0.11042898236459979	0.2720037453183521	0.8890449438202247	0.5636704119850188	0.7144194756554307	5.28932584269663	0.4639301202480739	0.2720037453183521	0.8890449438202247	0.5636704119850188	0.7144194756554307	5.28932584269663	0.4639301202480739	4068556717	600	0.2720037453183521	0.8890449438202247	0.5636704119850188	0.7144194756554307	5.28932584269663	0.4639301202480739	28	COMPLETE
29	0.901685393258427	2020-04-07 19:17:11.572659	2020-04-07 19:26:47.930032	2.9063615392852395	1.0721069394144709	0.010132918727279519	64	72	128	0.1033086220050154	0.301498127340824	0.901685393258427	0.6025280898876404	0.7443820224719101	4.958333333333333	0.49187227155971935	0.301498127340824	0.901685393258427	0.6025280898876404	0.7443820224719101	4.958333333333333	0.49187227155971935	4011682445	350	0.301498127340824	0.901685393258427	0.6025280898876404	0.7443820224719101	4.958333333333333	0.49187227155971935	29	COMPLETE
30	0.87687265917603	2020-04-07 19:26:47.959257	2020-04-07 19:30:05.613241	5.038987589876775	3.873814077727053	0.03821687184673935	64	36	512	0.1148785221911897	0.28230337078651685	0.87687265917603	0.5800561797752809	0.7195692883895131	5.5065543071161045	0.4735868655612609	0.28230337078651685	0.87687265917603	0.5800561797752809	0.7195692883895131	5.5065543071161045	0.4735868655612609	2038963083	400	0.28230337078651685	0.87687265917603	0.5800561797752809	0.7195692883895131	5.5065543071161045	0.4735868655612609	30	COMPLETE
31	0.9058988764044944	2020-04-07 19:30:05.675310	2020-04-07 19:45:04.232141	9.975899098606517	8.496481144507406	0.01831615733942022	128	21	128	0.10255122642653684	0.29868913857677903	0.9058988764044944	0.5894194756554307	0.7401685393258427	4.92251872659176	0.4886985699440608	0.29868913857677903	0.9058988764044944	0.5894194756554307	0.7401685393258427	4.9222846441947565	0.4887045720568046	1779737879	550	0.29868913857677903	0.9058988764044944	0.5894194756554307	0.7401685393258427	4.922752808988764	0.48869342527599485	31	COMPLETE
32	0.8759363295880149	2020-04-07 19:45:04.259462	2020-04-07 19:56:31.844450	6.650610775890078	4.043584974480739	0.014985411055994546	256	57	128	0.11217755782208667	0.27762172284644193	0.8759363295880149	0.5786516853932584	0.724250936329588	5.387172284644195	0.4705856201536036	0.27762172284644193	0.8759363295880149	0.5786516853932584	0.724250936329588	5.387172284644195	0.4705856201536036	2464803919	400	0.27762172284644193	0.8759363295880149	0.5786516853932584	0.724250936329588	5.387172284644195	0.4705856201536036	32	COMPLETE
33	0.901685393258427	2020-04-07 19:56:31.866944	2020-04-07 20:11:27.845740	4.376579254135355	2.7092867738599216	0.012733113698082017	128	99	128	0.09773339687372219	0.30852059925093633	0.901685393258427	0.6226591760299626	0.7537453183520599	4.689606741573034	0.5016899808366262	0.30852059925093633	0.901685393258427	0.6226591760299626	0.7537453183520599	4.689606741573034	0.5016899808366262	2081127864	500	0.30852059925093633	0.901685393258427	0.6226591760299626	0.7537453183520599	4.689606741573034	0.5016899808366262	33	COMPLETE
34	0.9157303370786517	2020-04-07 20:11:27.867788	2020-04-07 20:28:47.997776	6.067658579404816	3.0562621191810164	0.0314133082489672	64	39	128	0.09456112131926367	0.33286516853932585	0.9157303370786517	0.6395131086142322	0.776685393258427	4.544007490636704	0.5230597326654975	0.33286516853932585	0.9157303370786517	0.6395131086142322	0.776685393258427	4.544007490636704	0.5230597326654975	1782905106	600	0.33286516853932585	0.9157303370786517	0.6395131086142322	0.776685393258427	4.544007490636704	0.5230597326654975	34	COMPLETE
35	0.8927902621722846	2020-04-07 20:28:48.032691	2020-04-07 20:39:52.268341	5.9747896485087155	9.600984685640956	0.012644428340463355	64	53	128	0.10451555019942171	0.28323970037453183	0.8927902621722846	0.5889513108614233	0.7382958801498127	5.025749063670412	0.48142177633779815	0.28323970037453183	0.8927902621722846	0.5889513108614233	0.7382958801498127	5.025749063670412	0.48142177633779815	2146761049	400	0.28323970037453183	0.8927902621722846	0.5889513108614233	0.7382958801498127	5.025749063670412	0.48142177633779815	35	COMPLETE
36	0.8843632958801498	2020-04-07 20:39:52.315503	2020-04-07 20:50:17.608395	8.41912035040585	6.858310374858269	0.01403269307686941	256	95	128	0.10959260561416267	0.3047752808988764	0.8843632958801498	0.5898876404494382	0.7331460674157303	5.2617041198501875	0.4892842432714527	0.3047752808988764	0.8843632958801498	0.5898876404494382	0.7331460674157303	5.2617041198501875	0.4892842432714527	836736946	350	0.3047752808988764	0.8843632958801498	0.5898876404494382	0.7331460674157303	5.2617041198501875	0.4892842432714527	36	COMPLETE
37	0.8459737827715356	2020-04-07 20:50:17.631334	2020-04-07 20:57:18.121105	7.860186588985087	5.782421677765591	0.013778890664026794	256	86	512	0.13217805327118587	0.2345505617977528	0.8459737827715356	0.5	0.6526217228464419	6.329588014981273	0.4205017698434365	0.2345505617977528	0.8459737827715356	0.5	0.6526217228464419	6.329588014981273	0.4205017698434365	2450587459	550	0.2345505617977528	0.8459737827715356	0.5	0.6526217228464419	6.329588014981273	0.4205017698434365	37	COMPLETE
38	0.8810861423220974	2020-04-07 20:57:18.148385	2020-04-07 21:01:24.071541	9.174609564378944	8.0991891802176	0.03126624384478118	64	32	512	0.11215830580697636	0.2958801498127341	0.8810861423220974	0.5894194756554307	0.7294007490636704	5.3937265917602994	0.4841365591686499	0.2958801498127341	0.8810861423220974	0.5894194756554307	0.7294007490636704	5.3937265917602994	0.4841365591686499	2651886448	500	0.2958801498127341	0.8810861423220974	0.5894194756554307	0.7294007490636704	5.3937265917602994	0.4841365591686499	38	COMPLETE
39	0.8806179775280899	2020-04-07 21:01:24.093895	2020-04-07 21:23:05.266534	2.0149421538169943	8.857141774305088	0.05832310302084786	256	96	128	0.11295109054715502	0.27902621722846443	0.8806179775280899	0.5622659176029963	0.7130149812734082	5.422752808988764	0.46596683151788965	0.27902621722846443	0.8806179775280899	0.5622659176029963	0.7130149812734082	5.422752808988764	0.46596683151788965	2715976039	650	0.27902621722846443	0.8806179775280899	0.5622659176029963	0.7130149812734082	5.422752808988764	0.46596683151788965	39	COMPLETE
40	0.8618913857677902	2020-04-07 21:23:05.289208	2020-04-07 21:27:03.993171	5.292787183302361	7.6043350434100185	0.05254656882440157	128	29	256	0.1262757913907118	0.2345505617977528	0.8618913857677902	0.522003745318352	0.6914794007490637	6.067883895131086	0.4303973750194513	0.2345505617977528	0.8618913857677902	0.522003745318352	0.6914794007490637	6.067883895131086	0.4303973750194513	689106975	300	0.2345505617977528	0.8618913857677902	0.522003745318352	0.6914794007490637	6.067883895131086	0.4303973750194513	40	COMPLETE
41	0.8361423220973783	2020-04-07 21:27:04.057695	2020-04-07 21:34:41.977239	5.527137176205888	3.1208989111236045	0.025273135504545706	256	9	256	0.13744692261111033	0.20692883895131087	0.8361423220973783	0.48642322097378277	0.6502808988764045	6.590823970037453	0.4013737697492684	0.20692883895131087	0.8361423220973783	0.48642322097378277	0.6502808988764045	6.590823970037453	0.4013737697492684	1326439416	550	0.20692883895131087	0.8361423220973783	0.48642322097378277	0.6502808988764045	6.590823970037453	0.4013737697492684	41	COMPLETE
42	0.8773408239700374	2020-04-07 21:34:42.005124	2020-04-07 21:37:03.787685	2.029595752288879	5.7994114837813395	0.07453106739198821	64	51	512	0.11581686096987949	0.25749063670411987	0.8773408239700374	0.5557116104868914	0.7069288389513109	5.560861423220974	0.45103280778408933	0.25749063670411987	0.8773408239700374	0.5557116104868914	0.7069288389513109	5.560861423220974	0.45103280778408933	2350651299	300	0.25749063670411987	0.8773408239700374	0.5557116104868914	0.7069288389513109	5.560861423220974	0.45103280778408933	42	COMPLETE
43	0.802434456928839	2020-04-07 21:37:03.813774	2020-04-07 21:49:43.445514	9.282104506147716	6.733319283751834	0.0690580922115193	128	76	128	0.1566243386672189	0.18305243445692884	0.802434456928839	0.4330524344569288	0.5908239700374532	7.543071161048689	0.3664814243310449	0.18305243445692884	0.802434456928839	0.4330524344569288	0.5908239700374532	7.543071161048689	0.3664814243310449	1888618395	450	0.18305243445692884	0.802434456928839	0.4330524344569288	0.5908239700374532	7.543071161048689	0.3664814243310449	43	COMPLETE
44	0.8328651685393258	2020-04-07 21:49:43.509408	2020-04-07 21:54:39.232340	1.9737713756917188	3.116939066427764	0.021938141163431794	128	47	512	0.1389534430227797	0.23829588014981273	0.8328651685393258	0.49204119850187267	0.6446629213483146	6.663389513108614	0.42002500728122677	0.23829588014981273	0.8328651685393258	0.49204119850187267	0.6446629213483146	6.663389513108614	0.42002500728122677	354028805	550	0.23829588014981273	0.8328651685393258	0.49204119850187267	0.6446629213483146	6.663389513108614	0.42002500728122677	44	COMPLETE
45	0.897003745318352	2020-04-07 21:54:39.254552	2020-04-07 22:11:13.246250	8.419343441092357	4.906976514090377	0.015415780557729694	256	66	128	0.10512200639886635	0.2907303370786517	0.897003745318352	0.577247191011236	0.7373595505617978	5.041666666666667	0.48008909039073366	0.2907303370786517	0.897003745318352	0.577247191011236	0.7373595505617978	5.041666666666667	0.48008909039073366	3405481655	550	0.2907303370786517	0.897003745318352	0.577247191011236	0.7373595505617978	5.041666666666667	0.48008909039073366	45	COMPLETE
46	0.7673220973782772	2020-04-07 22:11:13.333550	2020-04-07 22:17:14.911216	5.57298471403435	9.475510943892287	0.027734829211572484	256	1	256	0.16859335406885695	0.15262172284644196	0.7673220973782772	0.38670411985018727	0.549625468164794	8.09316479400749	0.3315128621717872	0.15262172284644196	0.7673220973782772	0.38670411985018727	0.549625468164794	8.09316479400749	0.3315128621717872	1079165031	650	0.15262172284644196	0.7673220973782772	0.38670411985018727	0.549625468164794	8.09316479400749	0.3315128621717872	46	COMPLETE
47	0.8895131086142322	2020-04-07 22:17:14.937331	2020-04-07 22:24:39.279404	8.318624774932786	4.232427547790246	0.02804561198453298	128	63	256	0.10888451156433156	0.28558052434456926	0.8895131086142322	0.5739700374531835	0.721441947565543	5.227528089887641	0.47466685391812025	0.28558052434456926	0.8895131086142322	0.5739700374531835	0.721441947565543	5.227528089887641	0.47466685391812025	2395570118	500	0.28558052434456926	0.8895131086142322	0.5739700374531835	0.721441947565543	5.227528089887641	0.47466685391812025	47	COMPLETE
48	0.723314606741573	2020-04-07 22:24:39.334239	2020-04-07 22:26:42.097248	6.381822153326215	2.9548141399317123	0.07709043133358232	256	37	512	0.19714277943296268	0.12219101123595505	0.723314606741573	0.3160112359550562	0.4653558052434457	9.504213483146067	0.28933350114046746	0.12219101123595505	0.723314606741573	0.3160112359550562	0.4653558052434457	9.504213483146067	0.28933350114046746	2205867308	250	0.12219101123595505	0.723314606741573	0.3160112359550562	0.4653558052434457	9.504213483146067	0.28933350114046746	48	COMPLETE
49	0.7504681647940075	2020-04-07 22:26:42.118606	2020-04-07 22:32:35.026355	8.723373710765424	9.85637791921108	0.05129560714718404	256	4	256	0.18060148352921038	0.11376404494382023	0.7504681647940075	0.34691011235955055	0.5140449438202247	8.697331460674157	0.29523078016868326	0.11376404494382023	0.7504681647940075	0.34691011235955055	0.5140449438202247	8.697097378277153	0.29523523888100717	1258888923	450	0.11376404494382023	0.7504681647940075	0.34691011235955055	0.5140449438202247	8.69756554307116	0.2952268787953999	49	COMPLETE
50	0.8787453183520599	2020-04-07 22:32:35.051873	2020-04-07 22:42:43.713993	2.3045737912233344	9.154445514558512	0.02048756350859157	64	6	128	0.11347356157495958	0.2762172284644195	0.8787453183520599	0.5702247191011236	0.7139513108614233	5.456460674157303	0.4670462208208496	0.2762172284644195	0.8787453183520599	0.5702247191011236	0.7139513108614233	5.456460674157303	0.4670462208208496	1904991883	550	0.2762172284644195	0.8787453183520599	0.5702247191011236	0.7139513108614233	5.456460674157303	0.4670462208208496	50	COMPLETE
