number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.00017705382436260624	2020-04-25 19:28:06.631637	2020-04-25 19:46:57.604090	6.1468758464054964	0.036838738549206	64	17	0.003099043987747482	256	0.994166601028521	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20155.37783286119	0.00027989262322405056	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20155.371990084986	0.0002798926773765018	2064239187	150	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20155.383675637393	0.00027989256908223377	0	COMPLETE
1	0.0003541076487252125	2020-04-25 19:46:57.649330	2020-04-25 20:03:04.804715	4.416584891877703	0.013245256990054749	256	84	0.003188240342472937	512	0.9833854511436956	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	19936.42572592068	0.00029669508616949047	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	19936.418201133143	0.0002966967706733561	3695641941	150	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	19936.433250708214	0.0002966934078507213	1	COMPLETE
2	0.0003541076487252125	2020-04-25 20:03:04.849601	2020-04-25 20:46:35.895402	7.34776351763211	0.013813485874214503	256	49	0.0010440657274516094	128	0.9924895417037313	0.0	0.0003541076487252125	0.0	0.0	20120.900407223795	0.00024357558168736432	0.0	0.0003541076487252125	0.0	0.0	20120.89447592068	0.00024357562326101268	3790250013	150	0.0	0.0003541076487252125	0.0	0.0	20120.90633852691	0.00024357554012008624	2	COMPLETE
3	0.0003541076487252125	2020-04-25 20:46:35.929293	2020-04-25 20:56:44.955250	4.147963019630697	0.02054877771549069	128	1	0.08149926619867108	512	1.0039170722823387	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20352.51062322946	0.0003130717779571735	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20352.505134560906	0.0003130718758250613	680184382	150	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20352.516111898018	0.0003130716801340157	3	COMPLETE
4	0.0003541076487252125	2020-04-25 20:56:44.987126	2020-04-25 21:07:26.319718	1.4795355434324031	0.015324718540392667	64	7	0.012461806391935	512	1.0031404680460636	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20336.993360481585	0.0002663967815776245	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20336.987960339942	0.0002663968134628591	1064775015	150	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20336.998760623228	0.0002663967496974035	4	COMPLETE
5	0.0	2020-04-25 21:07:26.352868	2020-04-25 21:29:04.904404	5.584687285736932	0.011724239834975453	128	97	0.05256837637153486	256	1.0200732554748184	0.0	0.0	0.0	0.0	20680.260888810197	0.00022597062258977217	0.0	0.0	0.0	0.0	20680.255134560906	0.00022597067669018778	686356460	150	0.0	0.0	0.0	0.0	20680.26664305949	0.00022597056849937313	5	COMPLETE
6	0.0	2020-04-25 21:29:04.937477	2020-04-25 21:45:35.814732	5.738017490031255	0.017831265421689252	256	93	0.004142434117267497	512	1.0136940484017625	0.0	0.0	0.0	0.0	20551.068519830027	0.00018485034701326415	0.0	0.0	0.0	0.0	20551.061437677054	0.00018485041139242262	1008414095	150	0.0	0.0	0.0	0.0	20551.075601983004	0.0001848502826511433	6	COMPLETE
7	0.00017705382436260624	2020-04-25 21:45:35.851276	2020-04-25 22:09:35.998810	4.08166578300699	0.02688151193775083	256	62	0.0031786854003079392	256	0.9889084939459126	0.0	0.00017705382436260624	0.0	0.0	20048.41271246459	0.00024627962087432685	0.0	0.00017705382436260624	0.0	0.0	20048.402620396602	0.00024627983332922314	1576577532	150	0.0	0.00017705382436260624	0.0	0.0	20048.422804532576	0.0002462794085787425	7	COMPLETE
8	0.00017705382436260624	2020-04-25 22:09:36.034613	2020-04-25 22:30:46.842781	5.228535160484554	0.029229007097067952	128	59	0.0015145345079356676	256	1.0020184979902664	0.0	0.00017705382436260624	0.0	0.0	20314.417935552407	0.0002352780130723718	0.0	0.00017705382436260624	0.0	0.0	20314.41200424929	0.00023527804216340553	226512665	150	0.0	0.00017705382436260624	0.0	0.0	20314.423866855523	0.000235277983984137	8	COMPLETE
9	0.0003541076487252125	2020-04-25 22:30:46.879978	2020-04-25 22:51:28.323122	9.29077662336856	0.042678564828181255	64	76	0.0021185662103781664	256	1.0110328516167795	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20496.945290368272	0.0003992937224251601	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20496.939624645893	0.0003992937706048758	1870353229	150	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20496.95095609065	0.00039929367425625814	9	COMPLETE
10	0.00017705382436260624	2020-04-25 22:51:28.362551	2020-04-25 23:31:27.848829	5.8333064625708495	0.025633833140200544	256	45	0.021630877510673927	128	1.0038261511414568	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20350.81258852691	0.0002466575043411811	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20350.80276203966	0.00024665755880596906	2323337561	150	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20350.822415014165	0.00024665744988462625	10	COMPLETE
11	0.00017705382436260624	2020-04-25 23:31:27.886409	2020-04-25 23:55:09.906785	1.3729832204783246	0.028672357255525797	256	54	0.0018274683558911421	256	0.9988151242441256	0.0	0.00017705382436260624	0.0	0.0	20249.058781869688	0.0002362259558829638	0.0	0.00017705382436260624	0.0	0.0	20249.050814447593	0.00023622603144413573	304149461	150	0.0	0.00017705382436260624	0.0	0.0	20249.066749291786	0.0002362258803421527	11	COMPLETE
12	0.0	2020-04-25 23:55:09.945419	2020-04-26 00:08:10.145935	2.0408102204599565	0.02380753187230652	256	35	0.0023616313984642645	512	1.0002465381170644	0.0	0.0	0.0	0.0	20278.694316572237	0.00021804032944078107	0.0	0.0	0.0	0.0	20278.68466713881	0.00021804043552757014	3926759446	150	0.0	0.0	0.0	0.0	20278.703966005665	0.00021804022338142275	12	COMPLETE
13	0.0005311614730878187	2020-04-26 00:08:10.209769	2020-04-26 00:47:02.759377	9.723306902947161	0.013874321626140176	128	56	0.057934541186823035	128	1.011291680389881	0.0	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	20501.874380311616	0.0004098424009769978	0.0	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	20501.8677407932	0.00040984249246329074	4203922248	150	0.0	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	20501.881019830027	0.00040984230952855854	13	COMPLETE
14	0.0	2020-04-26 00:47:02.815159	2020-04-26 00:57:46.557954	6.597510747830924	0.02930285018870967	64	12	0.07907511035653846	512	1.0044811279436678	0.0	0.0	0.0	0.0	20364.23459631728	0.0002198293516657184	0.0	0.0	0.0	0.0	20364.231409348442	0.0002198293851520132	2565778313	150	0.0	0.0	0.0	0.0	20364.23778328612	0.00021982931818882435	14	COMPLETE
15	0.00017705382436260624	2020-04-26 00:57:46.594996	2020-04-26 01:36:57.568843	9.583158695080845	0.017714332606406535	128	99	0.005201550070153043	128	0.9981187895289149	0.0	0.00017705382436260624	0.0	0.0	20235.236455382437	0.00023557473146953555	0.0	0.00017705382436260624	0.0	0.0	20235.231232294616	0.00023557481589197657	4112823511	150	0.0	0.00017705382436260624	0.0	0.0	20235.241678470255	0.00023557464708362226	15	COMPLETE
16	0.0003541076487252125	2020-04-26 01:36:57.606675	2020-04-26 02:15:14.370268	4.674949173216688	0.010733235573178387	64	97	0.001687747697443609	128	0.9960936927044	0.0	0.0003541076487252125	0.0	0.0	20194.51292492918	0.00028251231111876964	0.0	0.0003541076487252125	0.0	0.0	20194.50814447592	0.0002825123916889922	1260920587	150	0.0	0.0003541076487252125	0.0	0.0	20194.517705382437	0.00028251223057646694	16	COMPLETE
17	0.0	2020-04-26 02:15:14.409768	2020-04-26 02:34:32.829854	5.40406840478396	0.015331254695122452	128	32	0.0010231713290131921	256	1.001139695611958	0.0	0.0	0.0	0.0	20296.297804532576	0.00023600930572802273	0.0	0.0	0.0	0.0	20296.292315864022	0.00023600937277535024	523464572	150	0.0	0.0	0.0	0.0	20296.303293201134	0.00023600923871034112	17	COMPLETE
18	0.00017705382436260624	2020-04-26 02:34:32.869876	2020-04-26 02:56:12.323304	4.870579658514085	0.011233659540575503	256	48	0.05066039419577593	256	0.9991057928475623	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20254.70254957507	0.00039690748671080436	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20254.692634560906	0.0003969075400702717	1971061307	150	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20254.712464589236	0.0003969074333581992	18	COMPLETE
19	0.0	2020-04-26 02:56:12.360904	2020-04-26 03:15:05.548598	9.064501895689796	0.026640578471055745	64	35	0.0012631117852503876	256	0.995353167882187	0.0	0.0	0.0	0.0	20179.21379249292	0.00021069645746856215	0.0	0.0	0.0	0.0	20179.20945467422	0.00021069651016054048	185207674	150	0.0	0.0	0.0	0.0	20179.218130311616	0.00021069640479913883	19	COMPLETE
20	0.00017705382436260624	2020-04-26 03:15:05.586183	2020-04-26 03:27:00.613424	6.47974616272258	0.03832025372871045	64	76	0.049393956879910585	512	0.9954125031993412	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20180.762747875353	0.00040619269349725636	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20180.757967422098	0.0004061927234104494	267288316	150	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20180.76752832861	0.000406192663588644	20	COMPLETE
21	0.0	2020-04-26 03:27:00.654453	2020-04-26 03:38:54.925543	8.801253411781738	0.08194836545035565	64	77	0.0014748979396399838	512	1.007703704090812	0.0	0.0	0.0	0.0	20429.648725212464	0.00018291193399775106	0.0	0.0	0.0	0.0	20429.64323654391	0.00018291200614960212	3829080698	150	0.0	0.0	0.0	0.0	20429.65421388102	0.00018291186186568265	21	COMPLETE
22	0.0	2020-04-26 03:38:54.965787	2020-04-26 04:18:52.905008	9.495769741249937	0.023235098803632986	256	46	0.0027952979569878128	128	1.0043844511435773	0.0	0.0	0.0	0.0	20362.157666430594	0.000160855856544524	0.0	0.0	0.0	0.0	20362.14730878187	0.00016085598375731674	183565822	150	0.0	0.0	0.0	0.0	20362.16802407932	0.00016085572938010322	22	COMPLETE
23	0.0	2020-04-26 04:18:52.942528	2020-04-26 04:32:02.153985	1.9591325663197443	0.025171101421510664	256	39	0.005588086234087374	512	1.0047591109998997	0.0	0.0	0.0	0.0	20369.540633852692	0.00023614366885050988	0.0	0.0	0.0	0.0	20369.53133852691	0.0002361437290950766	3114262486	150	0.0	0.0	0.0	0.0	20369.54992917847	0.00023614360861581407	23	COMPLETE
24	0.0	2020-04-26 04:32:02.191758	2020-04-26 04:43:52.538507	5.088576069530217	0.012569174079701626	64	73	0.03141964022025931	512	1.014126666430328	0.0	0.0	0.0	0.0	20559.851363314447	0.0001854113759351933	0.0	0.0	0.0	0.0	20559.845963172804	0.00018541140947485514	4215013766	150	0.0	0.0	0.0	0.0	20559.85676345609	0.0001854113424005069	24	COMPLETE
25	0.0	2020-04-26 04:43:52.576331	2020-04-26 05:08:34.685745	7.948158663272317	0.013537470376023217	256	78	0.008405912198874934	256	1.0270850879381603	0.0	0.0	0.0	0.0	20822.789660056656	0.00015635418076918303	0.0	0.0	0.0	0.0	20822.78275495751	0.00015635422426748025	963632689	150	0.0	0.0	0.0	0.0	20822.796565155808	0.0001563541372766441	25	COMPLETE
26	0.0	2020-04-26 05:08:34.722995	2020-04-26 05:27:19.668751	7.273919822264816	0.01871232173043746	64	25	0.04252481448274641	256	0.9875893931705706	0.0	0.0	0.0	0.0	20021.535676345607	0.00021359224466681358	0.0	0.0	0.0	0.0	20021.53116147309	0.0002135924156553342	2517730307	150	0.0	0.0	0.0	0.0	20021.54019121813	0.00021359207379283187	26	COMPLETE
27	0.0	2020-04-26 05:27:19.706110	2020-04-26 06:10:54.520567	3.931309727020185	0.0724556420522362	256	54	0.06420548515904077	128	0.9937245288088508	0.0	0.0	0.0	0.0	20146.10357648725	0.0002105941315515689	0.0	0.0	0.0	0.0	20146.094015580737	0.00021059422718756776	4067968597	150	0.0	0.0	0.0	0.0	20146.113137393768	0.0002105940359399873	27	COMPLETE
28	0.00017705382436260624	2020-04-26 06:10:54.558378	2020-04-26 06:32:28.185461	4.575837144585574	0.09101873015521023	128	93	0.014519617494906528	256	1.0063454161697025	0.0	0.00017705382436260624	0.0	0.0	20402.041342067987	0.00019652305031885327	0.0	0.00017705382436260624	0.0	0.0	20402.03328611898	0.00019652319215035903	3795569865	150	0.0	0.00017705382436260624	0.0	0.0	20402.049398016996	0.0001965229085402076	28	COMPLETE
29	0.00017705382436260624	2020-04-26 06:32:28.224698	2020-04-26 06:51:42.587691	4.433970158379103	0.0791804298719494	128	11	0.011473892861631502	256	1.007379232116446	0.0	0.00017705382436260624	0.0	0.0	20423.023016997166	0.00021864452785844672	0.0	0.00017705382436260624	0.0	0.0	20423.015757790366	0.00021864459339353978	2410272932	150	0.0	0.00017705382436260624	0.0	0.0	20423.030276203965	0.00021864446233587958	29	COMPLETE
30	0.0005311614730878187	2020-04-26 06:51:42.626931	2020-04-26 07:12:32.186299	2.1461510841552163	0.015242474512220824	256	4	0.002129311544209092	256	0.9894051266509999	0.0	0.0005311614730878187	0.0005311614730878187	0.0005311614730878187	20058.156781161473	0.00043497648918391354	0.0	0.0005311614730878187	0.0005311614730878187	0.0005311614730878187	20058.149256373938	0.00043497963994792847	1655672483	150	0.0	0.0005311614730878187	0.0005311614730878187	0.0005311614730878187	20058.16430594901	0.0004349733566227148	30	COMPLETE
31	0.0	2020-04-26 07:12:32.223847	2020-04-26 07:31:23.233483	6.6808425283823905	0.013651798160590964	64	41	0.06951121949745709	256	1.0086949737278263	0.0	0.0	0.0	0.0	20449.447769121813	0.0001772979705506462	0.0	0.0	0.0	0.0	20449.443696883853	0.00017729812831667353	4216442735	150	0.0	0.0	0.0	0.0	20449.451841359773	0.00017729781294451035	31	COMPLETE
32	0.0003541076487252125	2020-04-26 07:31:23.277543	2020-04-26 08:09:31.545587	1.92125081325921	0.07096062740531223	64	76	0.004905065034127872	128	0.9821258690658512	0.0	0.0003541076487252125	0.0	0.0	19910.908463172804	0.0002461284726273598	0.0	0.0003541076487252125	0.0	0.0	19910.903505665723	0.0002461295816389652	756094644	150	0.0	0.0003541076487252125	0.0	0.0	19910.913420679888	0.000246127367253484	32	COMPLETE
33	0.0003541076487252125	2020-04-26 08:09:31.584415	2020-04-26 08:32:58.563144	5.2825147514086375	0.04000195928391946	256	50	0.0054173881829837804	256	0.9954970485209091	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20182.191306657223	0.000577621663677179	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20182.18183427762	0.0005776217340917859	3922731561	150	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20182.200779036826	0.0005776215932751053	33	COMPLETE
34	0.0005311614730878187	2020-04-26 08:32:58.600497	2020-04-26 08:54:07.582112	9.177193945206513	0.05715978605090039	256	29	0.0011557724124236436	256	0.9974077758855007	0.00017705382436260624	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20220.77319405099	0.000404120588029693	0.00017705382436260624	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20220.763633144477	0.0004041207085252143	3027185114	150	0.00017705382436260624	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20220.78275495751	0.00040412046758199054	34	COMPLETE
35	0.00017705382436260624	2020-04-26 08:54:07.619348	2020-04-26 09:15:14.843875	6.587221990922465	0.04033819418154555	256	27	0.001886791025722509	256	0.9997655496324086	0.0	0.00017705382436260624	0.0	0.0	20268.68599504249	0.00027711180683931766	0.0	0.00017705382436260624	0.0	0.0	20268.676345609067	0.00027814729183512916	3715789670	150	0.0	0.00017705382436260624	0.0	0.0	20268.69564447592	0.0002761798621121306	35	COMPLETE
36	0.0003541076487252125	2020-04-26 09:15:14.881332	2020-04-26 09:39:27.572003	3.608113462330552	0.031945444118423504	256	68	0.003213518755696061	256	0.9882868357804451	0.0	0.0003541076487252125	0.0	0.0003541076487252125	20035.562234419263	0.0002790133182841619	0.0	0.0003541076487252125	0.0	0.0003541076487252125	20035.554886685553	0.0002790133852686825	3381864772	150	0.0	0.0003541076487252125	0.0	0.0003541076487252125	20035.569582152973	0.00027901325131053466	36	COMPLETE
37	0.0	2020-04-26 09:39:27.609660	2020-04-26 09:50:20.282581	2.9234271335160336	0.08360947722955824	64	34	0.003912628743934795	512	0.9973014356292484	0.0	0.0	0.0	0.0	20217.9055417847	0.00023857708435428226	0.0	0.0	0.0	0.0	20217.899079320112	0.00023857713210441198	1448921474	150	0.0	0.0	0.0	0.0	20217.91200424929	0.00023857703661314127	37	COMPLETE
38	0.0	2020-04-26 09:50:20.322658	2020-04-26 10:06:49.186274	9.546800486106363	0.016096399546161683	256	93	0.044797206508902586	512	1.0006727113859624	0.0	0.0	0.0	0.0	20287.04789305949	0.00021325495595506791	0.0	0.0	0.0	0.0	20287.040722379603	0.00021325505812484178	1647497655	150	0.0	0.0	0.0	0.0	20287.055063739375	0.00021325485381753524	38	COMPLETE
