number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.9634831460674157	2020-05-14 19:56:06.948797	2020-05-14 19:57:35.213443	128	0.4529751347225133	0.32239980349287584	35	0.2580937227620904	0.0046175060058025776	512	0.002287629513697274	0.06125075202644541	0.5112359550561798	0.9634831460674157	0.8192883895131086	0.9119850187265918	2.9377340823970037	0.6792857166683431	0.5112359550561798	0.9634831460674157	0.8192883895131086	0.9119850187265918	2.9377340823970037	0.6792857166683431	2723384473	500	0.5112359550561798	0.9634831460674157	0.8192883895131086	0.9119850187265918	2.9377340823970037	0.6792857166683431	10	COMPLETE
11	0.9583333333333334	2020-05-14 19:57:35.325205	2020-05-14 19:59:42.993775	64	0.3320385660924961	0.39870303465610313	55	0.007512928287886189	0.0013165130300324308	128	0.0072200812668944	0.0683188032086813	0.4803370786516854	0.9583333333333334	0.7846441947565543	0.8838951310861424	3.259831460674157	0.650935815965301	0.4803370786516854	0.9583333333333334	0.7846441947565543	0.8838951310861424	3.259831460674157	0.650935815965301	2699676881	450	0.4803370786516854	0.9583333333333334	0.7846441947565543	0.8838951310861424	3.259831460674157	0.650935815965301	11	COMPLETE
12	0.9625468164794008	2020-05-14 19:59:43.140340	2020-05-14 20:00:33.793191	64	0.10664597033362921	0.3465867408179156	42	0.08779836670484414	0.018662235784385788	128	0.6213869866349746	0.06714906419491333	0.476123595505618	0.9625468164794008	0.8066479400749064	0.9012172284644194	3.217696629213483	0.6562764131907138	0.476123595505618	0.9625468164794008	0.8066479400749064	0.9012172284644194	3.217696629213483	0.6562764131907138	719222038	200	0.476123595505618	0.9625468164794008	0.8066479400749064	0.9012172284644194	3.217696629213483	0.6562764131907138	12	COMPLETE
13	0.947565543071161	2020-05-14 20:00:33.903387	2020-05-14 20:01:45.575166	64	0.35698608551326283	0.27521376979476125	36	0.4230478789846858	0.0024516917667754975	256	0.001760295683855104	0.07391948645676343	0.44662921348314605	0.947565543071161	0.7467228464419475	0.8628277153558053	3.5426029962546814	0.6204384377055735	0.44662921348314605	0.947565543071161	0.7467228464419475	0.8628277153558053	3.5426029962546814	0.6204384377055735	4047811780	350	0.44662921348314605	0.947565543071161	0.7467228464419475	0.8628277153558053	3.5426029962546814	0.6204384377055735	13	COMPLETE
14	0.971441947565543	2020-05-14 20:01:45.676735	2020-05-14 20:02:57.903352	256	0.3255330442303517	0.07577137463765043	19	0.2630933803673002	0.0058077249510777055	512	0.36505408887362867	0.05784545554901553	0.5201310861423221	0.971441947565543	0.8567415730337079	0.9307116104868914	2.7743445692883895	0.6936820470388757	0.5201310861423221	0.971441947565543	0.8567415730337079	0.9307116104868914	2.7743445692883895	0.6936820470388757	917672594	400	0.5201310861423221	0.971441947565543	0.8567415730337079	0.9307116104868914	2.7743445692883895	0.6936820470388757	14	COMPLETE
15	0.9634831460674157	2020-05-14 20:02:58.025352	2020-05-14 20:05:00.508285	256	0.45487089884264686	0.44703328183888397	22	0.3892185735904909	0.0010900184504778507	128	0.029838039732292945	0.06270821761751498	0.47237827715355807	0.9634831460674157	0.8061797752808989	0.9068352059925093	3.002808988764045	0.6557821199404772	0.47237827715355807	0.9634831460674157	0.8061797752808989	0.9068352059925093	3.002808988764045	0.6557821199404772	72095446	450	0.47237827715355807	0.9634831460674157	0.8061797752808989	0.9068352059925093	3.002808988764045	0.6557821199404772	15	COMPLETE
16	0.9653558052434457	2020-05-14 20:05:00.621956	2020-05-14 20:06:20.844694	128	0.37027140769738176	0.09554263800855833	17	0.44987203753577487	0.011943902546331792	512	0.0324733095912865	0.06336526388445457	0.48735955056179775	0.9653558052434457	0.8085205992509363	0.8974719101123596	3.0308988764044944	0.6621067652029529	0.48735955056179775	0.9653558052434457	0.8085205992509363	0.8974719101123596	3.0308988764044944	0.6621067652029529	1920309630	450	0.48735955056179775	0.9653558052434457	0.8085205992509363	0.8974719101123596	3.0308988764044944	0.6621067652029529	16	COMPLETE
17	0.9686329588014981	2020-05-14 20:06:20.954273	2020-05-14 20:08:01.237305	256	0.0625491481275301	0.11143499067729346	55	0.29487140500897757	0.0015860065205686726	512	0.007316870546763746	0.060141194310939214	0.5079588014981273	0.9686329588014981	0.8323970037453183	0.9185393258426966	2.894194756554307	0.6813920186900666	0.5079588014981273	0.9686329588014981	0.8323970037453183	0.9185393258426966	2.894194756554307	0.6813920186900666	1905241065	500	0.5079588014981273	0.9686329588014981	0.8323970037453183	0.9185393258426966	2.894194756554307	0.6813920186900666	17	COMPLETE
18	0.9672284644194756	2020-05-14 20:08:01.360600	2020-05-14 20:09:13.370353	256	0.33057899266604535	0.033442069329629065	63	0.4455372237347874	0.0019426916583264171	512	0.11108688892528368	0.05853601262646584	0.5196629213483146	0.9672284644194756	0.8408239700374532	0.9180711610486891	2.8047752808988764	0.689154359238683	0.5196629213483146	0.9672284644194756	0.8408239700374532	0.9180711610486891	2.8047752808988764	0.689154359238683	1823550990	350	0.5196629213483146	0.9672284644194756	0.8408239700374532	0.9180711610486891	2.8047752808988764	0.689154359238683	18	COMPLETE
19	0.9709737827715356	2020-05-14 20:09:13.506078	2020-05-14 20:10:29.950155	128	0.4289563271991774	0.05130435927247978	59	0.21363095470807159	0.0015765003697377742	256	0.0018946915502916779	0.061272870758827425	0.5084269662921348	0.9709737827715356	0.8352059925093633	0.9213483146067416	2.9419475655430714	0.6837079250708932	0.5084269662921348	0.9709737827715356	0.8352059925093633	0.9213483146067416	2.9419475655430714	0.6837079250708932	3773933362	350	0.5084269662921348	0.9709737827715356	0.8352059925093633	0.9213483146067416	2.9419475655430714	0.6837079250708932	19	COMPLETE
20	0.9648876404494382	2020-05-14 20:10:30.058485	2020-05-14 20:12:16.653116	128	0.4573451084906868	0.4261324478782484	53	0.2594058741162565	0.0019338007923382597	128	0.5643545923713335	0.06504946550326457	0.4695692883895131	0.9648876404494382	0.8057116104868914	0.9063670411985019	3.108614232209738	0.6541468178973038	0.4695692883895131	0.9648876404494382	0.8057116104868914	0.9063670411985019	3.108614232209738	0.6541468178973038	761384588	400	0.4695692883895131	0.9648876404494382	0.8057116104868914	0.9063670411985019	3.108614232209738	0.6541468178973038	20	COMPLETE
21	0.9597378277153558	2020-05-14 20:12:16.759963	2020-05-14 20:13:19.937537	128	0.36800510349632387	0.17726400986836327	41	0.02390695964449685	0.007484251259632769	128	0.0035338137991463045	0.06442628340963065	0.4794007490636704	0.9597378277153558	0.8113295880149812	0.9073033707865169	3.095505617977528	0.6611386040214885	0.4794007490636704	0.9597378277153558	0.8113295880149812	0.9073033707865169	3.095505617977528	0.6611386040214885	463688751	250	0.4794007490636704	0.9597378277153558	0.8113295880149812	0.9073033707865169	3.095505617977528	0.6611386040214885	21	COMPLETE
22	0.9480337078651685	2020-05-14 20:13:20.046341	2020-05-14 20:15:02.167004	64	0.053123628518603805	0.3767250734265747	24	0.4279640632053837	0.00226538609525176	256	0.003187083729353266	0.07481237207382416	0.43211610486891383	0.9480337078651685	0.7443820224719101	0.8520599250936329	3.588014981273408	0.6127368909878008	0.43211610486891383	0.9480337078651685	0.7443820224719101	0.8520599250936329	3.588014981273408	0.6127368909878008	2286825357	500	0.43211610486891383	0.9480337078651685	0.7443820224719101	0.8520599250936329	3.588014981273408	0.6127368909878008	22	COMPLETE
23	0.974250936329588	2020-05-14 20:15:02.306691	2020-05-14 20:15:56.348003	256	0.009203710879507832	0.0005285821759047904	55	0.46381836779221297	0.003490777358928527	256	0.0011148354724850936	0.056421872420229495	0.5023408239700374	0.974250936329588	0.8445692883895131	0.922752808988764	2.7102059925093633	0.6832004042460711	0.5023408239700374	0.974250936329588	0.8445692883895131	0.922752808988764	2.7102059925093633	0.6832004042460711	2502870553	250	0.5023408239700374	0.974250936329588	0.8445692883895131	0.922752808988764	2.7102059925093633	0.6832004042460711	23	COMPLETE
24	0.9691011235955056	2020-05-14 20:15:56.476550	2020-05-14 20:17:14.143398	256	0.20074337598699304	0.049343957720863585	45	0.24244495508619524	0.0016762475690027352	256	0.003258221520048872	0.05851543395891646	0.5051498127340824	0.9691011235955056	0.8333333333333334	0.924625468164794	2.8071161048689137	0.6829201731134946	0.5051498127340824	0.9691011235955056	0.8333333333333334	0.924625468164794	2.8071161048689137	0.6829201731134946	3386748327	350	0.5051498127340824	0.9691011235955056	0.8333333333333334	0.924625468164794	2.8071161048689137	0.6829201731134946	24	COMPLETE
25	0.9653558052434457	2020-05-14 20:17:14.252494	2020-05-14 20:18:05.412929	128	0.18752794806346695	0.3904056801594293	33	0.09547842005970764	0.02037748906449342	512	0.001127248990780876	0.06343000319311988	0.4911048689138577	0.9653558052434457	0.8155430711610487	0.900749063670412	3.0426029962546814	0.6663793412204734	0.4911048689138577	0.9653558052434457	0.8155430711610487	0.900749063670412	3.0426029962546814	0.6663793412204734	35692231	300	0.4911048689138577	0.9653558052434457	0.8155430711610487	0.900749063670412	3.0426029962546814	0.6663793412204734	25	COMPLETE
26	0.9620786516853933	2020-05-14 20:18:05.518093	2020-05-14 20:19:04.905819	64	0.2084737280451323	0.07713133073305456	50	0.07699946312959766	0.009173958817484323	512	0.0026076857020867913	0.0637156842590383	0.4794007490636704	0.9620786516853933	0.8085205992509363	0.9002808988764045	3.0491573033707864	0.6592254105437169	0.4794007490636704	0.9620786516853933	0.8085205992509363	0.9002808988764045	3.0491573033707864	0.6592254105437169	2683216963	350	0.4794007490636704	0.9620786516853933	0.8085205992509363	0.9002808988764045	3.0491573033707864	0.6592254105437169	26	COMPLETE
27	0.9578651685393258	2020-05-14 20:19:05.016169	2020-05-14 20:20:04.542995	128	0.12181826263138473	0.25516959619554247	22	0.3037113794333618	0.031011156704257987	512	0.02576016086170195	0.06669948918113576	0.4461610486891386	0.9578651685393258	0.7729400749063671	0.8815543071161048	3.190074906367041	0.6296745501670901	0.4461610486891386	0.9578651685393258	0.7729400749063671	0.8815543071161048	3.190074906367041	0.6296745501670901	2333962383	350	0.4461610486891386	0.9578651685393258	0.7729400749063671	0.8815543071161048	3.190074906367041	0.6296745501670901	27	COMPLETE
28	0.9573970037453183	2020-05-14 20:20:04.650645	2020-05-14 20:21:09.600275	128	0.3264868209971695	0.08895788511305464	59	0.26213455254530116	0.03796643529621513	128	0.0015938136152620682	0.07049332469813387	0.4447565543071161	0.9573970037453183	0.7640449438202247	0.8740636704119851	3.3773408239700373	0.6261414810227969	0.4447565543071161	0.9573970037453183	0.7640449438202247	0.8740636704119851	3.3773408239700373	0.6261414810227969	65664236	250	0.4447565543071161	0.9573970037453183	0.7640449438202247	0.8740636704119851	3.3773408239700373	0.6261414810227969	28	COMPLETE
29	0.9630149812734082	2020-05-14 20:21:09.702453	2020-05-14 20:22:12.389223	128	0.07914182111490731	0.08099884099307769	20	0.08589475702153088	0.0017604071543030407	128	0.04468440417622225	0.06327045133881522	0.499063670411985	0.9630149812734082	0.8239700374531835	0.9058988764044944	3.036048689138577	0.6718204762605222	0.499063670411985	0.9630149812734082	0.8239700374531835	0.9058988764044944	3.036048689138577	0.6718204762605222	4276057710	250	0.499063670411985	0.9630149812734082	0.8239700374531835	0.9058988764044944	3.036048689138577	0.6718204762605222	29	COMPLETE
30	0.954119850187266	2020-05-14 20:22:12.492457	2020-05-14 20:23:30.307949	128	0.16512920371901302	0.4803878885899457	29	0.032485936698545825	0.0014308900445247107	512	0.019014288646094772	0.07069908649126967	0.4410112359550562	0.954119850187266	0.7762172284644194	0.8787453183520599	3.387172284644195	0.6266827708514472	0.4410112359550562	0.954119850187266	0.7762172284644194	0.8787453183520599	3.387172284644195	0.6266827708514472	4190885913	450	0.4410112359550562	0.954119850187266	0.7762172284644194	0.8787453183520599	3.387172284644195	0.6266827708514472	30	COMPLETE
31	0.949438202247191	2020-05-14 20:23:30.416737	2020-05-14 20:24:46.763525	256	0.06624751742927826	0.31223072816034514	30	0.008394608755093957	0.001283613579750626	256	0.005323625660163716	0.07293653368953379	0.44803370786516855	0.949438202247191	0.776685393258427	0.8670411985018727	3.5032771535580522	0.6283055274772658	0.44803370786516855	0.949438202247191	0.776685393258427	0.8670411985018727	3.5032771535580522	0.6283055274772658	1193902847	350	0.44803370786516855	0.949438202247191	0.776685393258427	0.8670411985018727	3.5032771535580522	0.6283055274772658	31	COMPLETE
32	0.950374531835206	2020-05-14 20:24:46.870121	2020-05-14 20:26:21.983891	64	0.06139547586964689	0.4582668832087081	55	0.16568333532112284	0.0015041322260527293	256	0.02662280871673111	0.07271391421657628	0.4405430711610487	0.950374531835206	0.75187265917603	0.8600187265917603	3.4737827715355807	0.6176437357256516	0.4405430711610487	0.950374531835206	0.75187265917603	0.8600187265917603	3.4737827715355807	0.6176437357256516	1491864322	450	0.4405430711610487	0.950374531835206	0.75187265917603	0.8600187265917603	3.4737827715355807	0.6176437357256516	32	COMPLETE
33	0.9686329588014981	2020-05-14 20:26:22.068112	2020-05-14 20:27:53.449385	256	0.42985275845756277	0.21771533493093465	44	0.39899638053994835	0.0036118491850194016	256	0.004867668772616885	0.05939334937221325	0.5070224719101124	0.9686329588014981	0.8295880149812734	0.9218164794007491	2.8548689138576777	0.6800250239346425	0.5070224719101124	0.9686329588014981	0.8295880149812734	0.9218164794007491	2.8548689138576777	0.6800250239346425	1090838818	400	0.5070224719101124	0.9686329588014981	0.8295880149812734	0.9218164794007491	2.8548689138576777	0.6800250239346425	33	COMPLETE
34	0.9630149812734082	2020-05-14 20:27:53.545659	2020-05-14 20:29:39.716016	64	0.33975810290143227	0.053109066250563886	43	0.29769363961406126	0.0012760091024276556	256	0.4993255596237086	0.0639763862716055	0.4789325842696629	0.9630149812734082	0.8117977528089888	0.9087078651685393	3.060861423220974	0.6605459453607433	0.4789325842696629	0.9630149812734082	0.8117977528089888	0.9087078651685393	3.060861423220974	0.6605459453607433	1278092473	500	0.4789325842696629	0.9630149812734082	0.8117977528089888	0.9087078651685393	3.060861423220974	0.6605459453607433	34	COMPLETE
35	0.9578651685393258	2020-05-14 20:29:39.823313	2020-05-14 20:30:45.961394	128	0.23332761895998178	0.33903921577343915	39	0.017128894872461553	0.03606484394532118	128	0.05648842309203251	0.06445890985785073	0.4892322097378277	0.9578651685393258	0.8183520599250936	0.9026217228464419	3.0978464419475658	0.6664570771592988	0.4892322097378277	0.9578651685393258	0.8183520599250936	0.9026217228464419	3.0978464419475658	0.6664570771592988	2215443344	250	0.4892322097378277	0.9578651685393258	0.8183520599250936	0.9026217228464419	3.0978464419475658	0.6664570771592988	35	COMPLETE
36	0.9644194756554307	2020-05-14 20:30:46.107235	2020-05-14 20:32:07.421787	64	0.17223505372437437	0.1547658368424531	32	0.10104836509111254	0.0028603718895842084	256	0.01925446787166296	0.06354545651279278	0.475187265917603	0.9644194756554307	0.8075842696629213	0.8932584269662921	3.044943820224719	0.6549643823204672	0.475187265917603	0.9644194756554307	0.8075842696629213	0.8932584269662921	3.044943820224719	0.6549643823204672	1318374619	400	0.475187265917603	0.9644194756554307	0.8075842696629213	0.8932584269662921	3.044943820224719	0.6549643823204672	36	COMPLETE
37	0.9597378277153558	2020-05-14 20:32:07.556755	2020-05-14 20:32:55.976496	64	0.053116720637845616	0.336095602855612	53	0.11376914452917997	0.018976930072462834	256	0.07266727554016056	0.06638485544591388	0.46722846441947563	0.9597378277153558	0.8029026217228464	0.8890449438202247	3.175561797752809	0.6483750856265136	0.46722846441947563	0.9597378277153558	0.8029026217228464	0.8890449438202247	3.175561797752809	0.6483750856265136	3056254509	250	0.46722846441947563	0.9597378277153558	0.8029026217228464	0.8890449438202247	3.175561797752809	0.6483750856265136	37	COMPLETE
38	0.9639513108614233	2020-05-14 20:32:56.083459	2020-05-14 20:33:48.436206	256	0.48796488982426867	0.025770402328184172	28	0.0856473537527942	0.002068175320497204	512	0.8375301465047462	0.06545274760591543	0.5308988764044944	0.9639513108614233	0.8544007490636704	0.9241573033707865	3.1568352059925093	0.7006783216963859	0.5308988764044944	0.9639513108614233	0.8544007490636704	0.9241573033707865	3.1568352059925093	0.7006783216963859	559648694	300	0.5308988764044944	0.9639513108614233	0.8544007490636704	0.9241573033707865	3.1568352059925093	0.7006783216963859	38	COMPLETE
39	0.9573970037453183	2020-05-14 20:33:48.530438	2020-05-14 20:34:27.140808	128	0.057278976299719175	0.00951188934358993	31	0.06850080141801757	0.04302486608691382	256	0.5360340697965469	0.06716941323912658	0.4957865168539326	0.9573970037453183	0.8286516853932584	0.9119850187265918	3.233614232209738	0.6729163343134972	0.4957865168539326	0.9573970037453183	0.8286516853932584	0.9119850187265918	3.233614232209738	0.6729163343134972	3112994607	200	0.4957865168539326	0.9573970037453183	0.8286516853932584	0.9119850187265918	3.233614232209738	0.6729163343134972	39	COMPLETE
40	0.920880149812734	2020-05-14 20:34:27.243537	2020-05-14 20:35:18.409416	128	0.2943367263432114	0.2501175733266977	39	0.3366039556012212	0.056654801931713475	512	0.005515004945780222	0.0898617942423354	0.33801498127340823	0.920880149812734	0.6577715355805244	0.797752808988764	4.286516853932584	0.5327256652346881	0.33801498127340823	0.920880149812734	0.6577715355805244	0.797752808988764	4.286516853932584	0.5327256652346881	3124841948	300	0.33801498127340823	0.920880149812734	0.6577715355805244	0.797752808988764	4.286516853932584	0.5327256652346881	40	COMPLETE
41	0.9667602996254682	2020-05-14 20:35:18.513947	2020-05-14 20:37:23.223040	128	0.02624173896218146	0.4188168959300683	21	0.2691132301132444	0.0022510453855767083	128	0.0059988619772813065	0.06021075644216427	0.48642322097378277	0.9667602996254682	0.824438202247191	0.9068352059925093	2.8852996254681647	0.6671897631075296	0.48642322097378277	0.9667602996254682	0.824438202247191	0.9068352059925093	2.8852996254681647	0.6671897631075296	3627703504	450	0.48642322097378277	0.9667602996254682	0.824438202247191	0.9068352059925093	2.8852996254681647	0.6671897631075296	41	COMPLETE
42	0.951310861423221	2020-05-14 20:37:23.317853	2020-05-14 20:38:39.624314	256	0.28369174268959774	0.23739441049743804	20	0.11962625702032775	0.04696624744591812	128	0.7258166103401054	0.06967510826788033	0.4559925093632959	0.951310861423221	0.7808988764044944	0.8885767790262172	3.3375468164794007	0.6379727385365151	0.4559925093632959	0.951310861423221	0.7808988764044944	0.8885767790262172	3.3375468164794007	0.6379727385365151	4286979673	300	0.4559925093632959	0.951310861423221	0.7808988764044944	0.8885767790262172	3.3375468164794007	0.6379727385365151	42	COMPLETE
43	0.9222846441947565	2020-05-14 20:38:39.735188	2020-05-14 20:39:44.903421	64	0.13105102549051573	0.3918055880707215	18	0.3990539215946891	0.03993219407051418	256	0.006943367534640379	0.09458813118427462	0.2907303370786517	0.9222846441947565	0.5908239700374532	0.7617041198501873	4.522003745318352	0.48826885413389587	0.2907303370786517	0.9222846441947565	0.5908239700374532	0.7617041198501873	4.522003745318352	0.48826885413389587	4088387154	300	0.2907303370786517	0.9222846441947565	0.5908239700374532	0.7617041198501873	4.522003745318352	0.48826885413389587	43	COMPLETE
44	0.9564606741573034	2020-05-14 20:39:45.023787	2020-05-14 20:40:54.768290	256	0.0030325847405101025	0.2088860822263658	27	0.21272139311211258	0.002229133233361668	512	0.33089261954980675	0.0647390191042133	0.5187265917602997	0.9564606741573034	0.8342696629213483	0.9101123595505618	3.118445692883895	0.6869253211863373	0.5187265917602997	0.9564606741573034	0.8342696629213483	0.9101123595505618	3.118445692883895	0.6869253211863373	1476241756	400	0.5187265917602997	0.9564606741573034	0.8342696629213483	0.9101123595505618	3.118445692883895	0.6869253211863373	44	COMPLETE
45	0.9250936329588015	2020-05-14 20:40:54.898392	2020-05-14 20:42:14.835465	64	0.3543043295925015	0.1651214780220841	21	0.41216266846965754	0.031638794529304626	128	0.024094064468678268	0.08987622415169041	0.3506554307116105	0.9250936329588015	0.6582397003745318	0.7921348314606742	4.300561797752809	0.5381117950959513	0.3506554307116105	0.9250936329588015	0.6582397003745318	0.7921348314606742	4.300561797752809	0.5381117950959513	2337038661	300	0.3506554307116105	0.9250936329588015	0.6582397003745318	0.7921348314606742	4.300561797752809	0.5381117950959513	45	COMPLETE
46	0.9634831460674157	2020-05-14 20:42:14.938220	2020-05-14 20:43:11.639249	64	0.1380876117513971	0.33245305565679356	57	0.040838050656075375	0.006516905811947604	512	0.7173908975713214	0.0679109749961505	0.4794007490636704	0.9634831460674157	0.8113295880149812	0.9105805243445693	3.2495318352059925	0.6608016951054217	0.4794007490636704	0.9634831460674157	0.8113295880149812	0.9105805243445693	3.2495318352059925	0.6608016951054217	3939961007	350	0.4794007490636704	0.9634831460674157	0.8113295880149812	0.9105805243445693	3.2495318352059925	0.6608016951054217	46	COMPLETE
