number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.2615542622389593	2020-03-02 14:31:04.062748	2020-03-02 15:50:08.524319	7.331248842823103	128	21	0.0021312367843164125	128	0.12238475614040656	0.06330594545247062	0.2615542622389593	0.1324888736733995	0.18076001369394043	829.8250028529043	0.12689514280975156	0.06330594545247062	0.2615542622389593	0.1324888736733995	0.18078854273650577	829.8234337555632	0.12689570656388843	1009783671	200	0.06330594545247062	0.2615542622389593	0.1324888736733995	0.18076001369394043	829.8265719502454	0.1268946671859454	0	COMPLETE
1	0.23699075659020882	2020-03-02 15:50:08.579947	2020-03-02 16:18:57.210836	6.049086805591832	64	21	0.007576579434766727	512	0.07719543014768682	0.0542337099166952	0.23699075659020882	0.11725436494351249	0.16238731028186695	529.985264749515	0.11453400515634994	0.0542337099166952	0.23699075659020882	0.11725436494351249	0.16238731028186695	529.9847940203127	0.11453408904463477	1484987873	200	0.0542337099166952	0.23699075659020882	0.11725436494351249	0.16238731028186695	529.9857354787173	0.11453392709366852	1	COMPLETE
2	0.2530526075544905	2020-03-02 16:18:57.255399	2020-03-02 19:21:44.301013	0.5550067219384427	128	70	0.038807478942029704	256	0.12127972590092434	0.049041424169804865	0.2530526075544905	0.11237589866484081	0.16446993038913615	837.6001512039256	0.11172757552681434	0.049041424169804865	0.2530526075544905	0.11237589866484081	0.16446993038913615	837.596542280041	0.1117275947027495	3786170124	550	0.049041424169804865	0.2530526075544905	0.11237589866484081	0.16446993038913615	837.6037601278101	0.11172755655788183	2	COMPLETE
3	0.25955722925938607	2020-03-02 19:21:44.334567	2020-03-02 19:57:08.066398	8.230919048115336	64	84	0.005281509956647381	512	0.06282645409830799	0.05720073034348967	0.25955722925938607	0.12532808398950132	0.17591007645783407	432.15803663129066	0.12279866904512893	0.05720073034348967	0.25955722925938607	0.12532808398950132	0.17591007645783407	432.1575088440032	0.12279867541301949	519225696	200	0.05720073034348967	0.25955722925938607	0.12532808398950132	0.17591007645783407	432.1585644185781	0.12279866273129207	3	COMPLETE
4	0.19744950359465938	2020-03-02 19:57:08.099522	2020-03-02 20:52:36.321445	7.575828641875636	64	42	0.008833400241635097	128	0.14768475272525244	0.0396553691658108	0.19744950359465938	0.09083647152801552	0.13017802122560768	1010.7622960173456	0.09113738989005114	0.0396553691658108	0.19744950359465938	0.09083647152801552	0.13017802122560768	1010.7608125071323	0.0911374347227977	1438883009	150	0.0396553691658108	0.19744950359465938	0.09083647152801552	0.13017802122560768	1010.7637795275591	0.09113734705807577	4	COMPLETE
5	0.2390448476549127	2020-03-02 20:52:36.355587	2020-03-02 21:43:53.074351	9.241165829576104	128	12	0.0833415038197368	128	0.0897133895963716	0.059882460344630836	0.2390448476549127	0.12313134771197079	0.16652402145384002	613.9474922971585	0.11899955717214344	0.059882460344630836	0.2390448476549127	0.12313134771197079	0.16652402145384002	613.9465080451901	0.11899958634485976	88078956	150	0.059882460344630836	0.2390448476549127	0.12313134771197079	0.16652402145384002	613.948476549127	0.11899952879114839	5	COMPLETE
6	0.17616683784092205	2020-03-02 21:43:53.108460	2020-03-02 22:43:30.889233	2.6649544798229883	128	89	0.001814164837806422	256	0.16452352033440026	0.030497546502339382	0.17616683784092205	0.07628665981969646	0.11328882802693141	1125.2545503822892	0.07863713591585411	0.030497546502339382	0.17616683784092205	0.07628665981969646	0.11328882802693141	1125.2520826201073	0.07863715784170287	4030865274	200	0.030497546502339382	0.17616683784092205	0.07628665981969646	0.11328882802693141	1125.257018144471	0.0786371143601387	6	COMPLETE
7	0.19131575944311308	2020-03-02 22:43:30.928240	2020-03-02 23:45:16.297224	6.642965231233145	256	100	0.006380458806769861	512	0.13570678237415207	0.03939860778272281	0.19131575944311308	0.09152116854958348	0.12732511696907453	923.0632203583248	0.09033709981401598	0.03939860778272281	0.19131575944311308	0.09152116854958348	0.12732511696907453	923.0606812735365	0.09033720850387306	1624566242	200	0.03939860778272281	0.19131575944311308	0.09152116854958348	0.12732511696907453	923.065759443113	0.09033699606997274	7	COMPLETE
8	0.33561565673855986	2020-03-02 23:45:16.332972	2020-03-03 00:15:36.935697	8.500014259710502	256	13	0.003042395509796251	512	0.06289801112153162	0.09577199589181787	0.33561565673855986	0.1864372931644414	0.2429533264863631	426.57640077598995	0.172373846692077	0.09577199589181787	0.33561565673855986	0.1864372931644414	0.2429533264863631	426.5756590208833	0.17237385175419784	1624262533	200	0.09577199589181787	0.33561565673855986	0.1864372931644414	0.2429533264863631	426.5771425310967	0.17237384167207248	8	COMPLETE
9	0.17234394613716764	2020-03-03 00:15:37.005337	2020-03-03 00:49:01.619431	2.06691526115093	128	42	0.0241695067770743	256	0.1487380347186784	0.0370306972498003	0.17234394613716764	0.08373273992924797	0.1157137966449846	1023.9897866027616	0.08316206713151615	0.0370306972498003	0.17234394613716764	0.08373273992924797	0.1157137966449846	1023.9879322149949	0.08316208207467352	83522481	150	0.0370306972498003	0.17234394613716764	0.08373273992924797	0.1157137966449846	1023.9916409905284	0.08316205238384836	9	COMPLETE
