number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.021069405099150142	2020-04-13 16:40:20.417597	2020-04-13 19:47:45.781424	256	1	0.06577547124853932	256	0.001975804249310287	0.844419303317604	0.0056657223796034	0.021069405099150142	0.008852691218130312	0.012039660056657223	17118.735924220964	0.010569479393836699	0.0056657223796034	0.021246458923512748	0.008852691218130312	0.012039660056657223	17118.323300283286	0.010581819735820857	946537906	200	0.0056657223796034	0.02071529745042493	0.008852691218130312	0.012039660056657223	17119.14854815864	0.010560457234541135	0	COMPLETE
1	0.3438385269121813	2020-04-13 19:47:45.823219	2020-04-13 20:46:15.831477	64	2	0.0020528457563362486	256	0.4609204621798411	0.20129748419292606	0.027974504249291786	0.3438385269121813	0.21777620396600567	0.2777974504249292	4079.8748229461758	0.1419937143879844	0.027974504249291786	0.3438385269121813	0.21777620396600567	0.2777974504249292	4079.873052407932	0.14199371440822062	3332720855	200	0.027974504249291786	0.3438385269121813	0.21777620396600567	0.2777974504249292	4079.876593484419	0.1419937143677521	1	COMPLETE
2	0.020361189801699715	2020-04-13 20:46:15.862478	2020-04-13 21:34:08.909558	64	2	0.0718094180607809	512	0.6262720299132691	0.8666480922011175	0.003186968838526912	0.020361189801699715	0.008321529745042492	0.012924929178470254	17571.195910056656	0.009687574030000702	0.003186968838526912	0.020361189801699715	0.008321529745042492	0.012924929178470254	17571.05152266289	0.009687633802299825	1569548210	150	0.003186968838526912	0.020361189801699715	0.008321529745042492	0.012924929178470254	17571.340297450424	0.00968751569822973	2	COMPLETE
3	0.24575070821529746	2020-04-13 21:34:08.936051	2020-04-13 23:06:32.638602	64	1	0.012620851842399855	512	0.3049301273602833	0.18476094580470223	0.031161473087818695	0.24575070821529746	0.1253541076487252	0.17262747875354106	3744.677230878187	0.10171649703944768	0.031161473087818695	0.24575070821529746	0.1253541076487252	0.17262747875354106	3744.675283286119	0.10171649867115908	1556038980	250	0.031161473087818695	0.24575070821529746	0.1253541076487252	0.17262747875354106	3744.679178470255	0.10171649541421607	3	COMPLETE
4	0.02531869688385269	2020-04-13 23:06:32.660286	2020-04-13 23:53:23.734566	64	1	0.08764208549317774	512	0.01585442336560557	0.9022923453518842	0.004426345609065156	0.02531869688385269	0.009915014164305949	0.015580736543909348	18291.324539660058	0.011384444008790235	0.009029745042492918	0.02531869688385269	0.014695467422096316	0.017174220963172806	18291.07223796034	0.015067291513205256	1539592726	150	0.004426345609065156	0.02531869688385269	0.00796742209631728	0.011685552407932011	18291.576841359773	0.010518990633677349	4	COMPLETE
5	0.10375354107648725	2020-04-13 23:53:23.755536	2020-04-14 02:26:57.327143	128	2	0.006842142411759795	128	0.38257824724276546	0.5201964220734931	0.018413597733711047	0.10375354107648725	0.04780453257790368	0.06958215297450425	10545.245750708214	0.0455815051048787	0.018413597733711047	0.10393059490084985	0.04780453257790368	0.06958215297450425	10545.172096317281	0.04560831095213984	404362853	300	0.018413597733711047	0.10375354107648725	0.04780453257790368	0.06958215297450425	10545.31940509915	0.0455746326612909	5	COMPLETE
6	0.014695467422096316	2020-04-14 02:26:57.353916	2020-04-14 03:30:47.273429	128	2	0.02032769312173236	256	0.05066399538019208	0.874442946796219	0.0026558073654390935	0.014695467422096316	0.005488668555240793	0.00796742209631728	17728.421122521246	0.007064205581938058	0.0026558073654390935	0.014695467422096316	0.005488668555240793	0.00796742209631728	17728.302584985835	0.007064207759964464	2224027086	150	0.0026558073654390935	0.014695467422096316	0.005488668555240793	0.00796742209631728	17728.539660056656	0.007064203411028094	6	COMPLETE
7	0.32825779036827196	2020-04-14 03:30:47.299321	2020-04-14 05:17:09.764165	128	2	0.001347538125567758	512	0.0900248335005741	0.28498830100282974	0.024079320113314446	0.32825779036827196	0.21458923512747877	0.2719546742209632	5776.264429886685	0.1366704918314389	0.024079320113314446	0.32825779036827196	0.21458923512747877	0.2719546742209632	5776.263456090652	0.13667049188684427	206653904	200	0.024079320113314446	0.32825779036827196	0.21458923512747877	0.2719546742209632	5776.26540368272	0.13667049177606197	7	COMPLETE
8	0.028151558073654392	2020-04-14 05:17:09.808536	2020-04-14 06:31:34.494950	64	1	0.07319713544536033	512	0.027796701406318857	0.8842581478534028	0.004957507082152974	0.028151558073654392	0.012570821529745042	0.018413597733711047	17925.48822592068	0.012453758239628613	0.008321529745042492	0.028151558073654392	0.015226628895184136	0.020538243626062325	17924.7572592068	0.015265658939073641	2277471454	200	0.004957507082152974	0.028151558073654392	0.010092067988668555	0.01593484419263456	17926.219192634562	0.011609140559053708	8	COMPLETE
9	0.3429532577903683	2020-04-14 06:31:34.520902	2020-04-14 07:30:08.331183	64	2	0.0029883350600210705	256	0.4737068845723712	0.187452063091102	0.02762039660056657	0.3429532577903683	0.209985835694051	0.27655807365439095	3799.1486366855524	0.13977451676775698	0.02762039660056657	0.3429532577903683	0.209985835694051	0.27673512747875356	3799.1476628895184	0.1397777365959232	1318316978	200	0.02762039660056657	0.3429532577903683	0.209985835694051	0.27655807365439095	3799.1496104815865	0.13977183346778815	9	COMPLETE
