number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.13813762410133515	2020-03-23 09:10:46.636670	2020-03-23 09:29:16.857874	1.6783819995871654	64	1	27	0.02951434417758716	0.024974123744584225	256	0.4842117525299153	0.062478603218076	0.13813762410133515	0.09514435695538058	0.11411617026132603	3442.232340522652	0.0899060296785268	0.062478603218076	0.13813762410133515	0.09514435695538058	0.11411617026132603	3442.13979230857	0.08990606931475482	3456843769	150	0.062478603218076	0.13813762410133515	0.09514435695538058	0.11411617026132603	3442.324888736734	0.08990599036187343	10	COMPLETE
11	0.3359580052493438	2020-03-23 09:29:16.894962	2020-03-23 09:52:01.588285	0.7812086489067074	64	1	31	0.0021246235702523544	0.04113303160741427	512	0.0398340827629918	0.1255848453725893	0.3359580052493438	0.2133972383886797	0.2601278101106927	274.1613032066644	0.1973382990939704	0.1255848453725893	0.3359580052493438	0.2133972383886797	0.2601278101106927	274.161132032409	0.1973382999777237	1329067906	250	0.1255848453725893	0.3359580052493438	0.2133972383886797	0.2601278101106927	274.1614743809198	0.19733829821366597	11	COMPLETE
12	0.08045190003423486	2020-03-23 09:52:01.642783	2020-03-23 10:24:42.573069	2.7350022987010973	256	1	22	0.0905083108404431	0.04015412566490791	128	0.786538322632776	0.06915439917836358	0.08045190003423486	0.07811251854387767	0.07874015748031496	5600.797244094489	0.0749036524163213	0.06915439917836358	0.08045190003423486	0.07811251854387767	0.07879721556544562	5591.9553235193425	0.07490647767856204	2991639998	150	0.06915439917836358	0.08045190003423486	0.07811251854387767	0.07874015748031496	5609.639164669634	0.07490104677365995	12	COMPLETE
13	0.11668378409220587	2020-03-23 10:24:42.615925	2020-03-23 10:43:32.068506	3.1232520118737903	64	2	33	0.01948039368483468	0.21534838457765346	256	0.37827271005074675	0.05329225151203926	0.11668378409220587	0.0786830993951843	0.093717904827114	2700.9385627068355	0.07621176805651751	0.05329225151203926	0.11668378409220587	0.0786830993951843	0.093717904827114	2700.9346114344403	0.07621177673054973	1042278383	150	0.05329225151203926	0.11668378409220587	0.0786830993951843	0.093717904827114	2700.942513979231	0.07621175947462348	13	COMPLETE
14	0.15325801666096087	2020-03-23 10:43:32.110437	2020-03-23 11:13:55.469937	1.1200629870294183	64	2	74	0.01824428514064685	0.2766135650788387	256	0.25505026665006064	0.06481798470843318	0.15325801666096087	0.09685609950930046	0.11819582334816843	1810.8718903343604	0.09599974822003719	0.06481798470843318	0.15325801666096087	0.09685609950930046	0.11819582334816843	1810.8699360949447	0.09599975979128966	252064760	200	0.06481798470843318	0.15325801666096087	0.09685609950930046	0.11819582334816843	1810.873844573776	0.0959997368543083	14	COMPLETE
15	0.23553577541937692	2020-03-23 11:13:55.508616	2020-03-23 12:05:34.940003	7.35801991298584	128	1	77	0.0032766692027750366	0.19628823242225144	256	0.12242248283287425	0.0896382517402716	0.23553577541937692	0.1466963368709346	0.18318498231199362	861.4997289740957	0.13939057139511082	0.0896382517402716	0.23553577541937692	0.1466963368709346	0.18318498231199362	861.4992867739359	0.13939057165034752	1711730355	300	0.0896382517402716	0.23553577541937692	0.1466963368709346	0.18318498231199362	861.5001711742553	0.13939057114030604	15	COMPLETE
16	0.12986420175738903	2020-03-23 12:05:34.977393	2020-03-23 12:25:31.533724	8.663896061107945	64	2	64	0.0570448551553351	0.012503436402398524	256	0.5964331061985824	0.05942599566358553	0.12986420175738903	0.09040853588953554	0.10570010270455324	4227.492468332763	0.08362802949786552	0.05942599566358553	0.12986420175738903	0.09040853588953554	0.10570010270455324	4226.999457948191	0.08362873566021094	2934543912	150	0.05942599566358553	0.12986420175738903	0.09040853588953554	0.10570010270455324	4227.985478717334	0.08362736974190162	16	COMPLETE
17	0.12139107611548557	2020-03-23 12:25:31.580761	2020-03-23 12:43:25.774898	2.425619463020426	128	2	41	0.0962308682425223	0.015112188467836709	512	0.6582922714054487	0.07728517630948305	0.12139107611548557	0.09357525961428735	0.10427365057628667	4672.129693027502	0.09178032964612229	0.07728517630948305	0.12139107611548557	0.09357525961428735	0.10430217961885199	4666.731513180418	0.09178686808686798	4235905266	200	0.07728517630948305	0.12139107611548557	0.09357525961428735	0.10427365057628667	4677.527872874586	0.09177416707394939	17	COMPLETE
18	0.12886568526760242	2020-03-23 12:43:25.824765	2020-03-23 13:03:38.792497	1.1862124497605446	128	1	64	0.02889501384403275	0.01172030496838681	256	0.46188119398176514	0.07531667237247518	0.12886568526760242	0.0957149378066872	0.11440146068697934	3266.261055003994	0.09486596488515402	0.07531667237247518	0.12886568526760242	0.0957149378066872	0.11440146068697934	3266.054461942257	0.09486604807854983	124292826	150	0.07531667237247518	0.12886568526760242	0.0957149378066872	0.11440146068697934	3266.467648065731	0.09486588260899674	18	COMPLETE
19	0.2582734223439461	2020-03-23 13:03:38.832510	2020-03-23 13:31:06.985295	8.20979897447194	256	1	17	0.003851793418810387	0.014015899344070442	256	0.08671705773182925	0.0880976834417437	0.2582734223439461	0.15283008102248088	0.19234280497546502	607.5917208718475	0.14425698455943642	0.0880976834417437	0.2582734223439461	0.15283008102248088	0.19234280497546502	607.5915782266347	0.14425777728872635	2616997297	200	0.0880976834417437	0.2582734223439461	0.15283008102248088	0.19234280497546502	607.5918635170603	0.14425635032529252	19	COMPLETE
20	0.2384172087184754	2020-03-23 13:31:07.030805	2020-03-23 14:33:53.298739	0.5836651907973263	64	2	98	0.010734475897845104	0.062259675233214726	256	0.13457043702445903	0.0916352847198448	0.2384172087184754	0.14732397580737192	0.18366997603560425	954.9107896838982	0.14116110880723942	0.0916352847198448	0.2384172087184754	0.14732397580737192	0.18366997603560425	954.9090779413443	0.14116111227051598	1943804756	350	0.0916352847198448	0.2384172087184754	0.14732397580737192	0.18366997603560425	954.9125014264521	0.14116110536344337	20	COMPLETE
21	0.2627524820267032	2020-03-23 14:33:53.336822	2020-03-23 15:36:43.408867	9.663812521456084	64	1	19	0.0032370380009191665	0.012488156594407412	128	0.07808465793511533	0.09377496291224466	0.2627524820267032	0.16164555517516832	0.19953212370192858	544.386554262239	0.15086846119538957	0.09377496291224466	0.2627524820267032	0.16164555517516832	0.19953212370192858	544.38645441059	0.15086846157564998	2334347758	250	0.09377496291224466	0.2627524820267032	0.16164555517516832	0.19953212370192858	544.386654113888	0.15086846081661512	21	COMPLETE
22	0.2700273878808627	2020-03-23 15:36:43.449460	2020-03-23 16:22:20.199922	8.836462878260786	64	2	30	0.0018445348510204515	0.011666034737629427	256	0.07551794414876027	0.1005934040853589	0.2700273878808627	0.16783635741184527	0.20769142987561337	525.7108296245578	0.15716695327829958	0.1005934040853589	0.2700273878808627	0.16783635741184527	0.20769142987561337	525.7106584503024	0.15716695762038727	456877725	300	0.1005934040853589	0.2700273878808627	0.16783635741184527	0.20769142987561337	525.7110007988132	0.15716694898093508	22	COMPLETE
23	0.15976263836585644	2020-03-23 16:22:20.243701	2020-03-23 17:50:53.420564	1.2392677892899135	128	2	68	0.011851001739181813	0.06989480022368322	128	0.3497191624636841	0.0889250256761383	0.15976263836585644	0.11791053292251512	0.1348282551637567	2489.552193883373	0.11372345596998464	0.0889250256761383	0.15979116740842178	0.11791053292251512	0.1348282551637567	2489.503879949789	0.11372649161167397	1240567537	300	0.0889250256761383	0.15976263836585644	0.11791053292251512	0.1348282551637567	2489.600507816958	0.11372138432757985	23	COMPLETE
24	0.20965993381262124	2020-03-23 17:50:53.461246	2020-03-23 18:07:24.034095	3.6633173068647293	64	2	11	0.009097660694478078	0.025800553466173444	512	0.1315583616788593	0.08336186237589867	0.20965993381262124	0.1349994294191487	0.16375670432500286	922.9817128837157	0.12688134277759838	0.08336186237589867	0.20965993381262124	0.1349994294191487	0.16375670432500286	922.9814561223326	0.1268813435006634	1584117097	200	0.08336186237589867	0.20965993381262124	0.1349994294191487	0.16375670432500286	922.9819696450987	0.12688134205905163	24	COMPLETE
25	0.23105671573661987	2020-03-23 18:07:24.081618	2020-03-23 18:31:01.039649	2.3908242807515094	64	1	50	0.005726096655521002	0.21309982363903507	512	0.16865379567616157	0.08262010726920005	0.23105671573661987	0.14763779527559054	0.18161588497090037	1188.902958461714	0.13426166801889855	0.08262010726920005	0.23105671573661987	0.14763779527559054	0.18161588497090037	1188.902002738788	0.13426166892640104	485039862	250	0.08262010726920005	0.23105671573661987	0.14763779527559054	0.18161588497090037	1188.90391418464	0.1342616671144265	25	COMPLETE
26	0.24577770170033095	2020-03-23 18:31:01.078214	2020-03-23 19:01:10.965910	9.843255403547834	64	1	63	0.0011619304905310939	0.01736182920456609	512	0.07565088287025784	0.09391760812507133	0.24577770170033095	0.150947164213169	0.18526760241926282	527.7493723610636	0.14503031607768377	0.09391760812507133	0.24577770170033095	0.150947164213169	0.18526760241926282	527.7492867739359	0.1450303165612101	3220394125	300	0.09391760812507133	0.24577770170033095	0.150947164213169	0.18526760241926282	527.7494579481912	0.14503031559621413	26	COMPLETE
27	0.16184525847312564	2020-03-23 19:01:11.005911	2020-03-23 19:27:04.882354	8.484182872669736	64	1	4	0.05339780998310452	0.021937030276106644	256	0.6858602926638432	0.078141047586443	0.16184525847312564	0.11939404313591236	0.13939290197420975	4869.072905968275	0.10642834955158892	0.078141047586443	0.16187378751569098	0.11939404313591236	0.13939290197420975	4868.252767317129	0.10643033756632478	144572740	200	0.078141047586443	0.16184525847312564	0.11939404313591236	0.13939290197420975	4869.893044619423	0.10642650340920445	27	COMPLETE
28	0.25610521510898093	2020-03-23 19:27:04.920835	2020-03-23 20:16:16.860809	4.535688015680615	64	2	34	0.00245205966355763	0.07444331085031514	128	0.08459860638626523	0.09494465365742326	0.25610521510898093	0.1576229601734566	0.1967648065730914	590.6232882574461	0.14876249051050675	0.09494465365742326	0.25610521510898093	0.1576229601734566	0.1967648065730914	590.6231313477119	0.14876534983142903	2415037641	200	0.09494465365742326	0.25610521510898093	0.1576229601734566	0.1967648065730914	590.6234451671802	0.14876058229080158	28	COMPLETE
29	0.10253337897980144	2020-03-23 20:16:16.907575	2020-03-23 20:33:00.938552	3.933992266872173	256	2	6	0.013532559759470998	0.08831680423530645	512	0.45920868584056335	0.0636482939632546	0.10253337897980144	0.07794134428848568	0.08475978546159992	3279.873930160904	0.07807315023186243	0.0636482939632546	0.10253337897980144	0.07794134428848568	0.08475978546159992	3279.8417779299325	0.07807399921225333	2659341901	200	0.0636482939632546	0.10253337897980144	0.07794134428848568	0.08475978546159992	3279.906082391875	0.0780724603457871	29	COMPLETE
30	0.27887139107611547	2020-03-23 20:33:00.978679	2020-03-23 22:28:09.966343	5.194857748935098	256	2	91	0.0016262007500738643	0.03775921957017001	128	0.07855388751459613	0.10764007759899578	0.27887139107611547	0.17707976720301266	0.21699189775191144	549.1018486819582	0.16473760898486148	0.10764007759899578	0.27887139107611547	0.177108296245578	0.21699189775191144	549.1016204496177	0.164738979830152	3985605561	350	0.10764007759899578	0.27887139107611547	0.17707976720301266	0.21699189775191144	549.1020769142988	0.16473657809374123	30	COMPLETE
31	0.2767031838411503	2020-03-23 22:28:10.008246	2020-03-23 23:50:54.103359	6.8023623489949	256	2	33	0.0021354768348701087	0.03275308125956578	128	0.08415210670168365	0.10230514663927878	0.2767031838411503	0.17522537943626612	0.2173057172201301	589.2698847426681	0.16110228442017377	0.10230514663927878	0.2767031838411503	0.17522537943626612	0.2173057172201301	589.2697706264978	0.16110228598693338	80990493	300	0.10230514663927878	0.2767031838411503	0.17522537943626612	0.2173057172201301	589.2699988588383	0.16110228286887138	31	COMPLETE
32	0.16897751911445852	2020-03-23 23:50:54.150252	2020-03-24 00:17:47.546785	7.624980626049246	256	2	49	0.011589763453975374	0.040082231764553576	512	0.3792952200572897	0.0817642359922401	0.16897751911445852	0.11850964281638708	0.14013465708090836	2696.507389022024	0.11260805629359272	0.0817642359922401	0.16897751911445852	0.11850964281638708	0.14013465708090836	2696.466991897752	0.11260810443771087	890233631	250	0.0817642359922401	0.16897751911445852	0.11850964281638708	0.14013465708090836	2696.547786146297	0.1126080093049764	32	COMPLETE
33	0.0824774620563734	2020-03-24 00:17:47.602155	2020-03-24 00:31:06.252913	9.6951785331089	64	1	99	0.0703613968625751	0.06419384839935602	512	0.8210283407468911	0.05979687321693484	0.0824774620563734	0.07200730343489672	0.07779869907565902	5849.045403971243	0.06858205497766486	0.05979687321693484	0.0824774620563734	0.07200730343489672	0.07779869907565902	5848.546302636084	0.06858256861788666	4241906681	150	0.05979687321693484	0.0824774620563734	0.07200730343489672	0.07779869907565902	5849.544505306402	0.06858156464901402	33	COMPLETE
34	0.14629693027501997	2020-03-24 00:31:06.300247	2020-03-24 01:02:47.164844	4.537166172415712	64	2	98	0.009011203086245085	0.09596758625546534	256	0.2741686118722368	0.04807143672258359	0.14629693027501997	0.08938149035718361	0.11223325345201415	1942.414869336985	0.08314375493838615	0.04807143672258359	0.14629693027501997	0.08938149035718361	0.11223325345201415	1942.411788200388	0.08314375979275315	942157552	200	0.04807143672258359	0.14629693027501997	0.08938149035718361	0.11223325345201415	1942.417950473582	0.0831437501483987	34	COMPLETE
35	0.13653999771767658	2020-03-24 01:02:47.206533	2020-03-24 01:13:40.667073	1.4189275983314682	64	1	4	0.09451567251599167	0.010831689402380397	512	0.6379894651512776	0.08016660960858153	0.13653999771767658	0.10598539313020655	0.11619879036859523	4526.328768686523	0.10023311624278532	0.08016660960858153	0.13653999771767658	0.10598539313020655	0.11619879036859523	4525.521824717563	0.10023454289930993	1027410817	150	0.08016660960858153	0.13653999771767658	0.10598539313020655	0.11619879036859523	4527.135712655483	0.1002318119054547	35	COMPLETE
36	0.07160789683898208	2020-03-24 01:13:40.711676	2020-03-24 02:05:24.589703	7.8440840722053045	256	2	49	0.03770115333893653	0.1875014192506352	128	0.8592852269998605	0.05548898778956978	0.07160789683898208	0.0583133630035376	0.0665582563049184	6126.218760698391	0.060203328065107295	0.05548898778956978	0.07160789683898208	0.05834189204610293	0.0665582563049184	6120.404884172087	0.06021267543964484	4160145661	200	0.05548898778956978	0.07160789683898208	0.0583133630035376	0.0665582563049184	6132.032637224695	0.060195597145441884	36	COMPLETE
37	0.2577028414926395	2020-03-24 02:05:24.629417	2020-03-24 03:38:19.466313	6.829122724299948	128	2	16	0.0014486742076016545	0.10719959484589218	128	0.08562233436278727	0.0999657651489216	0.2577028414926395	0.16355700102704554	0.2005591692342805	598.4043563847997	0.15396540790743768	0.0999657651489216	0.2577028414926395	0.16355700102704554	0.2005591692342805	598.4041709460231	0.15396540985650434	1009465776	350	0.0999657651489216	0.2577028414926395	0.16355700102704554	0.2005591692342805	598.4045418235764	0.15396540597575278	37	COMPLETE
