number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.05664794007490637	2020-05-12 13:13:04.059532	2020-05-12 13:13:26.037415	0.23360474670324521	23.173347642429402	64	2	76	512	1.426289993592918	0.0	0.05664794007490637	0.018726591760299626	0.031835205992509365	68.82116104868913	0.029868784436580635	0.0	0.05664794007490637	0.018726591760299626	0.031835205992509365	68.82116104868913	0.029868784436580635	3520876494	150	0.0	0.05664794007490637	0.018726591760299626	0.031835205992509365	68.82116104868913	0.029868784436580635	10	COMPLETE
11	0.0	2020-05-12 13:13:26.049945	2020-05-12 13:14:06.399845	0.37524403942494	26.720272039099896	256	2	10	256	1.6481602871406837	0.0	0.0	0.0	0.0	79.53604868913858	0.012875563145092736	0.0	0.0	0.0	0.0	79.53604868913858	0.012875563145092736	405765360	150	0.0	0.0	0.0	0.0	79.53604868913858	0.012875563145092736	11	COMPLETE
12	0.0	2020-05-12 13:14:06.412561	2020-05-12 13:14:47.916743	0.9673834789443546	7.495189247687393	256	2	86	256	1.6524590321917658	0.0	0.0	0.0	0.0	79.73735955056179	0.01283636120495848	0.0	0.0	0.0	0.0	79.73735955056179	0.01283636120495848	2868593619	150	0.0	0.0	0.0	0.0	79.73735955056179	0.01283636120495848	12	COMPLETE
13	0.026685393258426966	2020-05-12 13:14:47.932165	2020-05-12 13:15:41.479177	0.2727777354994544	17.16626829485492	256	1	37	256	1.3459918743508696	0.0	0.026685393258426966	0.003745318352059925	0.010299625468164793	64.97097378277154	0.02354248925291001	0.0	0.026685393258426966	0.003745318352059925	0.010299625468164793	64.97097378277154	0.02354248925291001	2889591945	200	0.0	0.026685393258426966	0.003745318352059925	0.010299625468164793	64.97097378277154	0.02354248925291001	13	COMPLETE
14	0.02153558052434457	2020-05-12 13:15:41.491882	2020-05-12 13:16:02.235054	0.9818207430686681	9.004463182138087	256	1	16	512	1.3255189123601838	0.0	0.02153558052434457	0.0028089887640449437	0.007958801498127341	63.977059925093634	0.023318786180401008	0.0	0.02153558052434457	0.0028089887640449437	0.007958801498127341	63.977059925093634	0.023318786180401008	3709821356	150	0.0	0.02153558052434457	0.0028089887640449437	0.007958801498127341	63.977059925093634	0.023318786180401008	14	COMPLETE
15	0.04307116104868914	2020-05-12 13:16:02.247357	2020-05-12 13:16:36.952002	0.46128925751751226	7.694238387547768	256	1	4	256	1.1889160176798395	0.0	0.04307116104868914	0.00749063670411985	0.015917602996254682	57.39185393258427	0.02999509016555176	0.0	0.04307116104868914	0.00749063670411985	0.015917602996254682	57.39185393258427	0.02999509016555176	3034406240	150	0.0	0.04307116104868914	0.00749063670411985	0.015917602996254682	57.39185393258427	0.02999509016555176	15	COMPLETE
16	0.014044943820224719	2020-05-12 13:16:36.964139	2020-05-12 13:17:14.247449	0.856991171974883	29.334557273153575	128	1	94	256	1.417761793811823	0.0	0.014044943820224719	0.0023408239700374533	0.006554307116104869	68.4119850187266	0.02065629209547993	0.0	0.014044943820224719	0.0023408239700374533	0.006554307116104869	68.4119850187266	0.02065629209547993	2306239706	150	0.0	0.014044943820224719	0.0023408239700374533	0.006554307116104869	68.4119850187266	0.02065629209547993	16	COMPLETE
17	0.0	2020-05-12 13:17:14.260101	2020-05-12 13:17:36.506645	0.40671344935222997	5.284183782364672	128	2	63	512	1.6343597731926245	0.0	0.0	0.0	0.0	78.87593632958801	0.013202980547465794	0.0	0.0	0.0	0.0	78.87593632958801	0.013202980547465794	2389067462	150	0.0	0.0	0.0	0.0	78.87593632958801	0.013202980547465794	17	COMPLETE
18	0.009363295880149813	2020-05-12 13:17:36.517470	2020-05-12 13:17:58.760619	0.37683306050586907	2.8404099659252937	128	1	74	512	1.4320994528230238	0.0	0.009363295880149813	0.00046816479400749064	0.0023408239700374533	69.1128277153558	0.01848678794816827	0.0	0.009363295880149813	0.00046816479400749064	0.0023408239700374533	69.1128277153558	0.01848678794816827	2356470308	150	0.0	0.009363295880149813	0.00046816479400749064	0.0023408239700374533	69.1128277153558	0.01848678794816827	18	COMPLETE
19	0.017790262172284643	2020-05-12 13:17:58.771036	2020-05-12 13:18:33.823996	0.918932672105208	21.521400008811458	64	1	46	256	1.43759475376157	0.0	0.017790262172284643	0.006554307116104869	0.008895131086142321	69.39887640449439	0.02102191933422891	0.0	0.017790262172284643	0.006554307116104869	0.008895131086142321	69.39887640449439	0.02102191933422891	3745084681	150	0.0	0.017790262172284643	0.006554307116104869	0.008895131086142321	69.39887640449439	0.02102191933422891	19	COMPLETE
20	0.008426966292134831	2020-05-12 13:18:33.836450	2020-05-12 13:19:39.499471	0.7965628441781709	10.463891115071002	64	1	44	128	1.4533305221310493	0.0	0.008426966292134831	0.00046816479400749064	0.0018726591760299626	70.1367041198502	0.01791651939904019	0.0	0.008426966292134831	0.00046816479400749064	0.0018726591760299626	70.1367041198502	0.01791651939904019	321233744	150	0.0	0.008426966292134831	0.00046816479400749064	0.0018726591760299626	70.1367041198502	0.01791651939904019	20	COMPLETE
21	0.011235955056179775	2020-05-12 13:19:39.512068	2020-05-12 13:19:59.818000	0.14155193325519197	25.212158488901753	64	1	30	512	1.493613341361047	0.0	0.011235955056179775	0.0023408239700374533	0.0032771535580524347	72.06367041198502	0.01801718556528094	0.0	0.011235955056179775	0.0023408239700374533	0.0032771535580524347	72.06367041198502	0.01801718556528094	2960158092	150	0.0	0.011235955056179775	0.0023408239700374533	0.0032771535580524347	72.06367041198502	0.01801718556528094	21	COMPLETE
22	0.012640449438202247	2020-05-12 13:19:59.828192	2020-05-12 13:21:36.893696	0.31878319173483927	16.534688449169106	64	1	64	128	1.4324054229055785	0.0	0.012640449438202247	0.0018726591760299626	0.0046816479400749065	69.10346441947566	0.019806690332338776	0.0	0.012640449438202247	0.0018726591760299626	0.0046816479400749065	69.10346441947566	0.019806690332338776	2539977264	200	0.0	0.012640449438202247	0.0018726591760299626	0.0046816479400749065	69.10346441947566	0.019806690332338776	22	COMPLETE
23	0.0	2020-05-12 13:21:36.905726	2020-05-12 13:22:42.292404	0.45581722571208816	9.793754712769594	128	2	42	128	1.64971063361409	0.0	0.0	0.0	0.0	79.60861423220973	0.012862964703351847	0.0	0.0	0.0	0.0	79.60861423220973	0.012862964703351847	1947588287	150	0.0	0.0	0.0	0.0	79.60861423220973	0.012862964703351847	23	COMPLETE
24	0.04119850187265917	2020-05-12 13:22:42.303383	2020-05-12 13:23:04.846828	0.8409799020133649	4.091057920698612	256	1	70	512	1.1715889479616162	0.0	0.04119850187265917	0.007022471910112359	0.016853932584269662	56.54119850187266	0.029438434494855826	0.0	0.04119850187265917	0.007022471910112359	0.016853932584269662	56.54119850187266	0.029438434494855826	2056146391	150	0.0	0.04119850187265917	0.007022471910112359	0.016853932584269662	56.54119850187266	0.029438434494855826	24	COMPLETE
25	0.0	2020-05-12 13:23:04.858931	2020-05-12 13:24:10.025600	0.6728433108636266	17.992429243322796	256	2	48	128	1.650954210244761	0.0	0.0	0.0	0.0	79.64232209737828	0.01285134351477238	0.0	0.0	0.0	0.0	79.64232209737828	0.01285134351477238	1277148636	150	0.0	0.0	0.0	0.0	79.64232209737828	0.01285134351477238	25	COMPLETE
26	0.0	2020-05-12 13:24:10.037714	2020-05-12 13:24:50.662188	0.2859722500967859	11.730039530864422	128	2	70	256	1.6486742508210492	0.0	0.0	0.0	0.0	79.54260299625469	0.012874589324351652	0.0	0.0	0.0	0.0	79.54260299625469	0.012874589324351652	1092264452	150	0.0	0.0	0.0	0.0	79.54260299625469	0.012874589324351652	26	COMPLETE
27	0.0	2020-05-12 13:24:50.674381	2020-05-12 13:25:56.292511	0.21154736032940127	1.0650990502704731	256	2	47	128	1.6202987122597097	0.0	0.0	0.0	0.0	78.20084269662921	0.01346478019207046	0.0	0.0	0.0	0.0	78.20084269662921	0.01346478019207046	2429486127	150	0.0	0.0	0.0	0.0	78.20084269662921	0.01346478019207046	27	COMPLETE
28	0.0	2020-05-12 13:25:56.307148	2020-05-12 13:26:21.470365	0.7550848111253572	5.139284473007965	128	2	83	512	1.6304831251306704	0.0	0.0	0.0	0.0	78.69545880149813	0.013211074219125495	0.0	0.0	0.0	0.0	78.69522471910112	0.013211120330106881	1678168391	150	0.0	0.0	0.0	0.0	78.69569288389513	0.013211028748574405	28	COMPLETE
29	0.025749063670411985	2020-05-12 13:26:21.482511	2020-05-12 13:26:56.458165	0.8351206736975851	3.5198996604298847	128	1	41	256	1.3089859908488526	0.0	0.025749063670411985	0.003745318352059925	0.009363295880149813	63.22050561797753	0.024324713394504476	0.0	0.025749063670411985	0.003745318352059925	0.009363295880149813	63.22050561797753	0.024324713394504476	1888710512	150	0.0	0.025749063670411985	0.003745318352059925	0.009363295880149813	63.22050561797753	0.024324713394504476	29	COMPLETE
30	0.004213483146067416	2020-05-12 13:26:56.468485	2020-05-12 13:27:20.459384	0.981224229897883	28.56612086447198	256	1	84	512	1.4624769880963064	0.0	0.004213483146067416	0.00046816479400749064	0.00046816479400749064	70.59644194756554	0.0173147636753819	0.0	0.004213483146067416	0.00046816479400749064	0.00046816479400749064	70.59644194756554	0.0173147636753819	2761800992	150	0.0	0.004213483146067416	0.00046816479400749064	0.00046816479400749064	70.59644194756554	0.0173147636753819	30	COMPLETE
31	0.02949438202247191	2020-05-12 13:27:20.471519	2020-05-12 13:28:26.848026	0.22399890330814826	16.377731128209447	128	1	57	128	1.3227801335703455	0.0	0.02949438202247191	0.003745318352059925	0.007958801498127341	63.820692883895134	0.024282782193774555	0.0	0.02949438202247191	0.003745318352059925	0.007958801498127341	63.820692883895134	0.024282782193774555	3913705103	150	0.0	0.02949438202247191	0.003745318352059925	0.007958801498127341	63.820692883895134	0.024282782193774555	31	COMPLETE
32	0.0	2020-05-12 13:28:26.860703	2020-05-12 13:29:32.192732	0.5965881913270494	6.329800800756489	256	2	34	128	1.6507480654042312	0.0	0.0	0.0	0.0	79.66619850187266	0.012856771799063846	0.0	0.0	0.0	0.0	79.66619850187266	0.012856771799063846	2171610394	150	0.0	0.0	0.0	0.0	79.66619850187266	0.012856771799063846	32	COMPLETE
33	0.06788389513108614	2020-05-12 13:29:32.205267	2020-05-12 13:30:38.058312	0.7830752650862801	4.016257876975747	256	1	63	128	1.0943643258211346	0.0	0.06788389513108614	0.008895131086142321	0.021067415730337078	52.83567415730337	0.03453845192915486	0.0	0.06788389513108614	0.008895131086142321	0.021067415730337078	52.83567415730337	0.03453845192915486	3373937098	150	0.0	0.06788389513108614	0.008895131086142321	0.021067415730337078	52.83567415730337	0.03453845192915486	33	COMPLETE
34	0.02153558052434457	2020-05-12 13:30:38.073465	2020-05-12 13:31:43.530918	0.9798746326511415	13.824463251828766	128	1	14	128	1.3444200983560515	0.0	0.02153558052434457	0.003745318352059925	0.00749063670411985	64.83614232209737	0.023039554998351183	0.0	0.02153558052434457	0.003745318352059925	0.00749063670411985	64.83614232209737	0.023039554998351183	3607771033	150	0.0	0.02153558052434457	0.003745318352059925	0.00749063670411985	64.83614232209737	0.023039554998351183	34	COMPLETE
35	0.0	2020-05-12 13:31:43.541249	2020-05-12 13:32:06.840374	0.15120866002974892	12.257892751345311	256	2	87	512	1.6519581948996482	0.0	0.0	0.0	0.0	79.70411985018727	0.012842812132881768	0.0	0.0	0.0	0.0	79.70411985018727	0.012842812132881768	3498488571	150	0.0	0.0	0.0	0.0	79.70411985018727	0.012842812132881768	35	COMPLETE
36	0.05898876404494382	2020-05-12 13:32:06.852596	2020-05-12 13:32:28.752125	0.6866059504265272	25.88121654109264	64	2	58	512	1.4007998231400767	0.0	0.05898876404494382	0.020131086142322098	0.03323970037453183	67.59410112359551	0.030708654221908438	0.0	0.05898876404494382	0.020131086142322098	0.03323970037453183	67.59410112359551	0.030708654221908438	4151164317	150	0.0	0.05898876404494382	0.020131086142322098	0.03323970037453183	67.59410112359551	0.030708654221908438	36	COMPLETE
37	0.012640449438202247	2020-05-12 13:32:28.764048	2020-05-12 13:33:30.407857	0.16618935156326148	19.806995494641274	64	1	7	128	1.4239148007346534	0.0	0.012640449438202247	0.0018726591760299626	0.0046816479400749065	68.73080524344569	0.019895422716924672	0.0	0.012640449438202247	0.0018726591760299626	0.0046816479400749065	68.73080524344569	0.019895422716924672	1575045744	150	0.0	0.012640449438202247	0.0018726591760299626	0.0046816479400749065	68.73080524344569	0.019895422716924672	37	COMPLETE
38	0.008426966292134831	2020-05-12 13:33:30.419998	2020-05-12 13:34:07.421784	0.8494965911046135	6.038096874237269	64	1	95	256	1.512054800893065	0.0	0.008426966292134831	0.0009363295880149813	0.0014044943820224719	72.96020599250936	0.016508033815385178	0.0	0.008426966292134831	0.0009363295880149813	0.0014044943820224719	72.96020599250936	0.016508033815385178	1532532357	150	0.0	0.008426966292134831	0.0009363295880149813	0.0014044943820224719	72.96020599250936	0.016508033815385178	38	COMPLETE
39	0.0	2020-05-12 13:34:07.434034	2020-05-12 13:34:29.281993	0.7346338571050997	24.48923745888298	256	2	44	512	1.6562119865796985	0.0	0.0	0.0	0.0	79.90402621722846	0.012801631891793433	0.0	0.0	0.0	0.0	79.90402621722846	0.012801631891793433	2561143020	150	0.0	0.0	0.0	0.0	79.90402621722846	0.012801631891793433	39	COMPLETE
40	0.0	2020-05-12 13:34:29.293594	2020-05-12 13:35:38.236348	0.6529367502571171	9.133307812965581	128	2	57	128	1.6521672579679596	0.0	0.0	0.0	0.0	79.7439138576779	0.012836524400565631	0.0	0.0	0.0	0.0	79.7439138576779	0.012836524400565631	240363663	150	0.0	0.0	0.0	0.0	79.7439138576779	0.012836524400565631	40	COMPLETE
41	0.02247191011235955	2020-05-12 13:35:38.248511	2020-05-12 13:36:43.751321	0.4721596095164512	13.057966199308979	128	1	77	128	1.3599062349406605	0.0	0.02247191011235955	0.0028089887640449437	0.007022471910112359	65.64091760299625	0.022357301600725646	0.0	0.02247191011235955	0.0028089887640449437	0.007022471910112359	65.64091760299625	0.022357301600725646	3687828966	150	0.0	0.02247191011235955	0.0028089887640449437	0.007022471910112359	65.64091760299625	0.022357301600725646	41	COMPLETE
42	0.0	2020-05-12 13:36:43.763772	2020-05-12 13:37:06.336134	0.10942511905211506	24.244584771327936	128	2	5	512	1.65313336484776	0.0	0.0	0.0	0.0	79.78955992509363	0.012834456963606437	0.0	0.0	0.0	0.0	79.78932584269663	0.012834494234906015	3438009096	150	0.0	0.0	0.0	0.0	79.78979400749064	0.012834420158198101	42	COMPLETE
43	0.0	2020-05-12 13:37:06.348046	2020-05-12 13:38:10.917206	0.6574314559492972	5.69534303335964	64	2	46	128	1.6433368867144602	0.0	0.0	0.0	0.0	79.3061797752809	0.012953122179717724	0.0	0.0	0.0	0.0	79.3061797752809	0.012953122179717724	3617473008	150	0.0	0.0	0.0	0.0	79.3061797752809	0.012953122179717724	43	COMPLETE
44	0.009363295880149813	2020-05-12 13:38:10.927494	2020-05-12 13:38:30.231117	0.6053634481055093	22.687959192863335	64	1	6	512	1.4591792507222696	0.0	0.009363295880149813	0.0014044943820224719	0.0028089887640449437	70.46161048689139	0.018374374789485892	0.0	0.009363295880149813	0.0014044943820224719	0.0028089887640449437	70.46161048689139	0.018374374789485892	4017394283	150	0.0	0.009363295880149813	0.0014044943820224719	0.0028089887640449437	70.46161048689139	0.018374374789485892	44	COMPLETE
45	0.00749063670411985	2020-05-12 13:38:30.241684	2020-05-12 13:38:52.087210	0.47260304929897234	16.83957950621975	64	1	10	512	1.4752595695154218	0.0	0.00749063670411985	0.00046816479400749064	0.0014044943820224719	71.19662921348315	0.01736634603625939	0.0	0.00749063670411985	0.00046816479400749064	0.0014044943820224719	71.19662921348315	0.01736634603625939	546679022	150	0.0	0.00749063670411985	0.00046816479400749064	0.0014044943820224719	71.19662921348315	0.01736634603625939	45	COMPLETE
46	0.012172284644194757	2020-05-12 13:38:52.099356	2020-05-12 13:39:26.526395	0.9016994054147089	9.368912598978364	64	1	29	256	1.459135358575871	0.0	0.012172284644194757	0.0009363295880149813	0.0056179775280898875	70.39817415730337	0.018781603804782707	0.0	0.012172284644194757	0.0009363295880149813	0.0056179775280898875	70.39794007490637	0.01878162855576309	3745540025	150	0.0	0.012172284644194757	0.0009363295880149813	0.0056179775280898875	70.39840823970037	0.018781579306363344	46	COMPLETE
47	0.0	2020-05-12 13:39:26.536803	2020-05-12 13:40:00.873905	0.6238248026811105	17.397684806413746	128	2	35	256	1.642146223493283	0.0	0.0	0.0	0.0	79.25795880149813	0.012936513145984294	0.0	0.0	0.0	0.0	79.25795880149813	0.012936513145984294	3848241127	150	0.0	0.0	0.0	0.0	79.25795880149813	0.012936513145984294	47	COMPLETE
48	0.024812734082397005	2020-05-12 13:40:00.886000	2020-05-12 13:41:09.506250	0.5642643058887595	4.746064062295144	128	1	82	128	1.2810565613852012	0.0	0.024812734082397005	0.0023408239700374533	0.009363295880149813	61.816947565543074	0.024483237475365297	0.0	0.024812734082397005	0.0023408239700374533	0.009363295880149813	61.816947565543074	0.024483237475365297	591029080	150	0.0	0.024812734082397005	0.0023408239700374533	0.009363295880149813	61.816947565543074	0.024483237475365297	48	COMPLETE
49	0.04447565543071161	2020-05-12 13:41:09.518186	2020-05-12 13:41:44.398815	0.8769612977809609	2.162212684090272	128	1	5	256	1.2024814047909966	0.0	0.04447565543071161	0.011235955056179775	0.020131086142322098	58.030430711610485	0.030846430452609652	0.0	0.04447565543071161	0.011235955056179775	0.020131086142322098	58.030430711610485	0.030846430452609652	1884365733	150	0.0	0.04447565543071161	0.011235955056179775	0.020131086142322098	58.030430711610485	0.030846430452609652	49	COMPLETE
50	0.0023408239700374533	2020-05-12 13:41:44.410929	2020-05-12 13:42:04.137937	0.25122345098870497	11.38048097070566	64	1	39	512	1.5345854978548008	0.0	0.0023408239700374533	0.0	0.0	74.05711610486891	0.015255547028319038	0.0	0.0023408239700374533	0.0	0.0	74.05711610486891	0.015255547028319038	619534157	150	0.0	0.0023408239700374533	0.0	0.0	74.05711610486891	0.015255547028319038	50	COMPLETE
51	0.00046816479400749064	2020-05-12 13:42:04.150767	2020-05-12 13:42:24.720186	0.9585864394253498	10.334563497152475	128	2	31	512	1.6587343961070204	0.0	0.00046816479400749064	0.0	0.0	80.05945692883896	0.012856828957564978	0.0	0.00046816479400749064	0.0	0.0	80.05945692883896	0.012856828957564978	3877676571	150	0.0	0.00046816479400749064	0.0	0.0	80.05945692883896	0.012856828957564978	51	COMPLETE
52	0.0	2020-05-12 13:42:24.732241	2020-05-12 13:42:46.695048	0.8938684125800421	8.860518473052304	128	2	83	512	1.6443011818753646	0.0	0.0	0.0	0.0	79.36235955056179	0.01295451401130629	0.0	0.0	0.0	0.0	79.36235955056179	0.01295451401130629	1953272453	150	0.0	0.0	0.0	0.0	79.36235955056179	0.01295451401130629	52	COMPLETE
53	0.0149812734082397	2020-05-12 13:42:46.707118	2020-05-12 13:43:43.573030	0.47961322739585055	9.937999192571978	64	1	2	128	1.426244064331864	0.0	0.0149812734082397	0.0014044943820224719	0.0046816479400749065	68.85135767790263	0.019788086384170463	0.0	0.0149812734082397	0.0014044943820224719	0.0046816479400749065	68.85112359550561	0.019788172128638228	231355675	150	0.0	0.0149812734082397	0.0014044943820224719	0.0046816479400749065	68.85159176029963	0.019788002257522842	53	COMPLETE
54	0.031835205992509365	2020-05-12 13:43:43.592368	2020-05-12 13:44:20.719475	0.9300229776323927	23.408024939554426	256	1	73	256	1.289581754881442	0.0	0.031835205992509365	0.006554307116104869	0.011704119850187267	62.21067415730337	0.025950821838285617	0.0	0.031835205992509365	0.006554307116104869	0.011704119850187267	62.21067415730337	0.025950821838285617	800381779	150	0.0	0.031835205992509365	0.006554307116104869	0.011704119850187267	62.21067415730337	0.025950821838285617	54	COMPLETE
55	0.0	2020-05-12 13:44:20.729803	2020-05-12 13:44:42.987212	0.22070955182784774	5.962007661594478	128	2	56	512	1.6382841033100635	0.0	0.0	0.0	0.0	79.05430711610487	0.013053371651723156	0.0	0.0	0.0	0.0	79.05430711610487	0.013053371651723156	284300975	150	0.0	0.0	0.0	0.0	79.05430711610487	0.013053371651723156	55	COMPLETE
56	0.06132958801498127	2020-05-12 13:44:42.999212	2020-05-12 13:45:44.387342	0.7229608758098512	2.407359113014685	256	1	35	128	1.0730805269700618	0.0	0.06132958801498127	0.009363295880149813	0.024344569288389514	51.74812734082397	0.034749701507835545	0.0	0.06132958801498127	0.009363295880149813	0.024344569288389514	51.74812734082397	0.034749701507835545	1999885128	150	0.0	0.06132958801498127	0.009363295880149813	0.024344569288389514	51.74812734082397	0.034749701507835545	56	COMPLETE
57	0.0	2020-05-12 13:45:44.398055	2020-05-12 13:46:07.528928	0.3087965059922975	25.40551231251832	128	2	68	512	1.6477436135882295	0.0	0.0	0.0	0.0	79.51123595505618	0.012877104880917223	0.0	0.0	0.0	0.0	79.51123595505618	0.012877104880917223	1746572230	150	0.0	0.0	0.0	0.0	79.51123595505618	0.012877104880917223	57	COMPLETE
58	0.006554307116104869	2020-05-12 13:46:07.539824	2020-05-12 13:46:31.141892	0.9999530790126891	22.543243341704894	256	1	92	512	1.4863968415391606	0.0	0.006554307116104869	0.0009363295880149813	0.0032771535580524347	71.72191011235955	0.017108668100356484	0.0	0.006554307116104869	0.0009363295880149813	0.0032771535580524347	71.72191011235955	0.017108668100356484	2052687333	150	0.0	0.006554307116104869	0.0009363295880149813	0.0032771535580524347	71.72191011235955	0.017108668100356484	58	COMPLETE
