number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0447335387424398	2020-03-17 05:57:23.154085	2020-03-17 06:47:40.976214	256	15	0.00153963650786213	128	0.8499523185595649	0.01343717904827114	0.0447335387424398	0.03141047586442999	0.03976948533607212	6058.572249800297	0.02571313360574934	0.01343717904827114	0.0447335387424398	0.03141047586442999	0.03976948533607212	6058.545846171402	0.025713137627290893	1678307676	250	0.01343717904827114	0.0447335387424398	0.03141047586442999	0.03976948533607212	6058.598653429191	0.02571312959301508	0	COMPLETE
1	0.06139449960059341	2020-03-17 06:47:41.021555	2020-03-17 07:49:12.830672	64	11	0.09907718295808936	128	0.7669791850651597	0.007702841492639507	0.06139449960059341	0.027872874586328884	0.03996918863402944	5455.678919890449	0.02552844330195387	0.007702841492639507	0.06139449960059341	0.027872874586328884	0.03996918863402944	5455.675253908479	0.025528444008908878	2910975204	300	0.007702841492639507	0.06139449960059341	0.027872874586328884	0.03996918863402944	5455.682585872418	0.02552844259621757	1	COMPLETE
2	0.05263608353303663	2020-03-17 07:49:12.876021	2020-03-17 09:23:51.121075	64	33	0.068505420081756	256	0.8185225050224122	0.016004792879150975	0.05263608353303663	0.03212370192856328	0.04185210544334132	5830.302051238161	0.028360582918212682	0.016004792879150975	0.05263608353303663	0.03212370192856328	0.04185210544334132	5830.296416752254	0.02836058470228634	2405494439	700	0.016004792879150975	0.05263608353303663	0.03212370192856328	0.04185210544334132	5830.307685724067	0.02836058114214963	2	COMPLETE
3	0.017317128837156224	2020-03-17 09:23:51.151906	2020-03-17 10:22:46.613378	64	92	0.012234803576427112	256	0.8938852166604979	0.003366427022709118	0.017317128837156224	0.006647266917722241	0.010042222982996691	6375.241412758188	0.00810195147810829	0.003366427022709118	0.017317128837156224	0.006647266917722241	0.010042222982996691	6375.227404998288	0.008101953873167016	4159114225	450	0.003366427022709118	0.017317128837156224	0.006647266917722241	0.010042222982996691	6375.255420518088	0.008101949089471467	3	COMPLETE
4	0.016318612347369622	2020-03-17 10:22:46.644466	2020-03-17 11:13:06.122621	64	47	0.0026508463276300083	128	0.9063378106158585	0.003765833618623759	0.016318612347369622	0.006904028300810225	0.00947164213169006	6464.404513294534	0.008410569379979988	0.003765833618623759	0.016318612347369622	0.006904028300810225	0.00947164213169006	6464.393586671231	0.008410578317483132	2055276899	250	0.003765833618623759	0.016318612347369622	0.006904028300810225	0.00947164213169006	6464.415439917836	0.008410560590248611	4	COMPLETE
5	0.04918406938263152	2020-03-17 11:13:06.154544	2020-03-17 12:17:20.265895	256	53	0.005869145429175357	128	0.8509519007700744	0.005306401917151661	0.04918406938263152	0.021739130434782608	0.036973639164669635	6061.693940431359	0.01904606337275613	0.005306401917151661	0.04918406938263152	0.021739130434782608	0.036973639164669635	6061.663186123474	0.019046067375526166	1787258012	300	0.005306401917151661	0.04918406938263152	0.021739130434782608	0.036973639164669635	6061.724694739244	0.019046059378365048	5	COMPLETE
6	0.019000342348510783	2020-03-17 12:17:20.298452	2020-03-17 13:23:33.202076	64	76	0.008347608037913255	256	0.8802840688622195	0.00396553691658108	0.019000342348510783	0.00775989957777017	0.012039255962569896	6277.8631461828145	0.009115618068333902	0.00396553691658108	0.019000342348510783	0.00775989957777017	0.012039255962569896	6277.8506219331275	0.009115619790512695	915545593	500	0.00396553691658108	0.019000342348510783	0.00775989957777017	0.012039255962569896	6277.875670432501	0.009115616349309848	6	COMPLETE
7	0.0495264178934155	2020-03-17 13:23:33.235421	2020-03-17 13:39:16.024229	256	55	0.056693713206905645	512	0.8461206625541122	0.011411617026132604	0.0495264178934155	0.02196736277530526	0.03046901745977405	6030.235578568983	0.021743899794428086	0.011411617026132604	0.0495264178934155	0.02196736277530526	0.03046901745977405	6030.21174255392	0.02174390343101328	4059916548	200	0.011411617026132604	0.0495264178934155	0.02196736277530526	0.03046901745977405	6030.259414584047	0.021743896168048865	7	COMPLETE
8	0.042622389592605274	2020-03-17 13:39:16.057504	2020-03-17 14:39:39.052872	128	17	0.03474536168606637	512	0.813513877235897	0.007902544790596827	0.042622389592605274	0.018629464795161473	0.028329339267374187	5792.018615200274	0.019038451845346745	0.007902544790596827	0.042622389592605274	0.018629464795161473	0.028329339267374187	5792.014150405113	0.019038477037421384	1869402360	700	0.007902544790596827	0.042622389592605274	0.018629464795161473	0.028329339267374187	5792.023079995435	0.01903842762635051	8	COMPLETE
9	0.05352048385256191	2020-03-17 14:39:39.086008	2020-03-17 15:34:17.889031	256	78	0.09981277738924403	256	0.7962370804619195	0.005249343832020997	0.05352048385256191	0.01743124500741755	0.030554604587470044	5668.1959945224235	0.019406579769434995	0.005249343832020997	0.05352048385256191	0.01743124500741755	0.030554604587470044	5668.188091977633	0.019406581510970702	3273577483	400	0.005249343832020997	0.05352048385256191	0.01743124500741755	0.030554604587470044	5668.203897067215	0.019406578032092517	9	COMPLETE
