number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10814606741573034	2020-03-13 11:42:46.411229	2020-03-13 11:45:41.902095	4.306900248386892	0.09262301849790898	128	36	0.007376946080667455	128	1.0012854192430356	0.009831460674157303	0.10814606741573034	0.03604868913857678	0.05758426966292135	48.25983146067416	0.054889082637609984	0.009831460674157303	0.10814606741573034	0.03604868913857678	0.05758426966292135	48.25983146067416	0.054889082637609984	3834410784	150	0.009831460674157303	0.10814606741573034	0.03604868913857678	0.05758426966292135	48.25983146067416	0.054889082637609984	0	COMPLETE
1	0.11189138576779026	2020-03-13 11:45:41.920514	2020-03-13 11:47:07.284450	1.184092712688269	0.017786050997567464	256	24	0.015254730524790601	256	0.9901435467168647	0.009831460674157303	0.11189138576779026	0.02855805243445693	0.04868913857677903	47.760299625468164	0.05359659388338438	0.009831460674157303	0.11189138576779026	0.02855805243445693	0.04868913857677903	47.760299625468164	0.05359659388338438	4174814374	150	0.009831460674157303	0.11189138576779026	0.02855805243445693	0.04868913857677903	47.760299625468164	0.05359659388338438	1	COMPLETE
2	0.11189138576779026	2020-03-13 11:47:07.302696	2020-03-13 11:48:40.757675	3.2589890210502186	0.032441686657907344	128	70	0.003586804049504244	256	0.9897643125673568	0.013108614232209739	0.11189138576779026	0.035580524344569285	0.05337078651685393	47.67790262172284	0.05765972002609062	0.013108614232209739	0.11189138576779026	0.035580524344569285	0.05337078651685393	47.67790262172284	0.05765972002609062	1227092830	150	0.013108614232209739	0.11189138576779026	0.035580524344569285	0.05337078651685393	47.67790262172284	0.05765972002609062	2	COMPLETE
3	0.10393258426966293	2020-03-13 11:48:40.769791	2020-03-13 11:49:42.082586	2.106987952757002	0.03849323762136436	128	91	0.0160766284165846	512	0.9673363891367414	0.010767790262172285	0.10393258426966293	0.031835205992509365	0.05711610486891386	46.61516853932584	0.05574658671268501	0.010767790262172285	0.10393258426966293	0.031835205992509365	0.05711610486891386	46.61516853932584	0.05574658671268501	143063467	150	0.010767790262172285	0.10393258426966293	0.031835205992509365	0.05711610486891386	46.61516853932584	0.05574658671268501	3	COMPLETE
4	0.09691011235955056	2020-03-13 11:49:42.094791	2020-03-13 11:50:31.572441	5.0151317807273355	0.012442434756409236	64	52	0.004645196232197997	512	0.9895909072348171	0.011704119850187267	0.09691011235955056	0.03136704119850187	0.052434456928838954	47.82022471910113	0.05481267915321091	0.011704119850187267	0.09691011235955056	0.03136704119850187	0.052434456928838954	47.82022471910113	0.05481267915321091	333013142	150	0.011704119850187267	0.09691011235955056	0.03136704119850187	0.052434456928838954	47.82022471910113	0.05481267915321091	4	COMPLETE
5	0.10065543071161048	2020-03-13 11:50:31.584693	2020-03-13 11:51:58.325654	4.326799505337124	0.0101345144671383	64	32	0.07300178066803006	256	1.0053099803827104	0.012172284644194757	0.10065543071161048	0.03089887640449438	0.052434456928838954	48.502808988764045	0.05487096516963333	0.012172284644194757	0.10065543071161048	0.03089887640449438	0.052434456928838954	48.502808988764045	0.05487096516963333	2261596101	150	0.012172284644194757	0.10065543071161048	0.03089887640449438	0.052434456928838954	48.502808988764045	0.05487096516963333	5	COMPLETE
6	0.09878277153558053	2020-03-13 11:51:58.336580	2020-03-13 11:54:08.306074	4.4062334501304345	0.0129833995025316	256	4	0.0012488424146145562	128	1.005325867856368	0.008895131086142321	0.09878277153558053	0.03136704119850187	0.05056179775280899	48.49602059925093	0.052314019910374786	0.008895131086142321	0.09878277153558053	0.03136704119850187	0.05056179775280899	48.49578651685393	0.05231406237045043	2978725612	150	0.008895131086142321	0.09878277153558053	0.03136704119850187	0.05056179775280899	48.49625468164794	0.05231397801643349	6	COMPLETE
7	0.10205992509363296	2020-03-13 11:54:08.318256	2020-03-13 11:55:00.363778	3.187654946094554	0.03547800015681932	64	75	0.07181432059816299	512	1.011640566207594	0.011704119850187267	0.10205992509363296	0.031835205992509365	0.056179775280898875	48.81975655430712	0.054302727760947696	0.011704119850187267	0.10205992509363296	0.031835205992509365	0.056179775280898875	48.81975655430712	0.054302727760947696	504012834	150	0.011704119850187267	0.10205992509363296	0.031835205992509365	0.056179775280898875	48.81975655430712	0.054302727760947696	7	COMPLETE
8	0.09363295880149813	2020-03-13 11:55:00.375889	2020-03-13 11:55:54.372818	8.43500146306507	0.05432698525401465	64	84	0.002695834745156138	512	1.0037410880974407	0.012640449438202247	0.09363295880149813	0.03323970037453183	0.05196629213483146	48.36750936329588	0.05423374134158539	0.012640449438202247	0.09363295880149813	0.03323970037453183	0.05196629213483146	48.36750936329588	0.05423374134158539	1089373599	150	0.012640449438202247	0.09363295880149813	0.03323970037453183	0.05196629213483146	48.36750936329588	0.05423374134158539	8	COMPLETE
9	0.11376404494382023	2020-03-13 11:55:54.385023	2020-03-13 11:58:34.996869	1.8103984856733513	0.014809321418918905	64	76	0.00381902446530785	128	0.9705812378946956	0.013576779026217229	0.11376404494382023	0.04307116104868914	0.05945692883895131	46.80898876404494	0.060378852999891056	0.013576779026217229	0.11376404494382023	0.04307116104868914	0.05945692883895131	46.80898876404494	0.060378852999891056	358557162	150	0.013576779026217229	0.11376404494382023	0.04307116104868914	0.05945692883895131	46.80898876404494	0.060378852999891056	9	COMPLETE
