number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					model.embedding_dim	model.relation_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.004992582448933014	2020-01-21 08:55:32.316025	2020-01-21 21:12:17.108193	150.0	50.0	51.0	0.07860776113664225	900.0	1.1364578412584807	0.004507588725322378	0.004992582448933014	0.0048214081935410245	0.0049069953212370196	8133.508159306174	0.004938242222502693	0.004507588725322378	0.004992582448933014	0.0048214081935410245	0.0049069953212370196	8133.506190802236	0.004938242277904261	660053656	0.004507588725322378	0.004992582448933014	0.0048214081935410245	0.0049069953212370196	8133.510127810111	0.0049382421671190484	0
1	TrialState.COMPLETE	0.035176309483053746	2020-01-21 21:12:17.108985	2020-01-22 05:38:57.290314	350.0	150.0	11.0	0.005467498016859175	700.0	0.6550796781599119	0.005163756704325003	0.035176309483053746	0.015234508729887025	0.022167066073262583	4660.308570124386	0.015744865803069885	0.005163756704325003	0.035176309483053746	0.015234508729887025	0.022167066073262583	4660.306145155769	0.015744869868552367	4043263482	0.005163756704325003	0.035176309483053746	0.015234508729887025	0.022167066073262583	4660.310995093005	0.015744861763944327	1
2	TrialState.COMPLETE	0.00493552436380235	2020-01-22 05:38:57.291104	2020-01-22 15:17:21.487832	150.0	50.0	81.0	0.026407674232100935	700.0	1.2094791607618263	0.003366427022709118	0.00493552436380235	0.004108182129407737	0.004507588725322378	8654.87733938149	0.004122446792464875	0.003366427022709118	0.00493552436380235	0.004108182129407737	0.004507588725322378	8654.874757503138	0.004122446971092016	3717426775	0.003366427022709118	0.00493552436380235	0.004108182129407737	0.004507588725322378	8654.879921259842	0.004122446613993954	2
