number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0006276389364372932	2020-03-22 01:11:29.834916	2020-03-22 02:13:32.138727	64	2	0.08728767155294781	0.03364088720235358	256	0.11626731587910245	0.9696640741985497	0.0	0.0006276389364372932	0.00014264521282665753	0.00022823234052265205	6926.135042222983	0.0006565939625670591	0.0	0.0006276389364372932	0.00014264521282665753	0.00022823234052265205	6926.085587127696	0.0006565972285719174	392867827	150	0.0	0.0006276389364372932	0.00014264521282665753	0.00022823234052265205	6926.18449731827	0.0006565906982994868	0	COMPLETE
1	0.2119707862604131	2020-03-22 02:13:32.195834	2020-03-22 07:09:04.845368	128	2	0.002408364004064257	0.13055708589702328	512	0.008467970049030356	0.20826427817665713	0.09368937578454867	0.2119707862604131	0.13785233367568184	0.1676937121990186	1463.143772110008	0.13310934191393792	0.09368937578454867	0.2119707862604131	0.13785233367568184	0.1676937121990186	1463.139335843889	0.13310935683758118	1983700116	350	0.09368937578454867	0.2119707862604131	0.13785233367568184	0.1676937121990186	1463.1482083761268	0.13310932717735785	1	COMPLETE
2	0.002482026703183841	2020-03-22 07:09:04.918178	2020-03-22 08:09:34.895551	64	2	0.051087258196912774	0.22265335506055375	512	0.01668770020301983	0.9914903549896863	0.00028529042565331506	0.002482026703183841	0.0011126326600479288	0.0019399748944425425	7084.151075544904	0.001574536176430155	0.00028529042565331506	0.002482026703183841	0.0011126326600479288	0.0019399748944425425	7084.125955722926	0.001574546193050652	2394169515	150	0.00028529042565331506	0.002482026703183841	0.0011126326600479288	0.0019399748944425425	7084.176195366884	0.0015745262483330728	2	COMPLETE
3	0.14626840123245463	2020-03-22 08:09:34.936151	2020-03-22 09:41:55.100583	64	2	0.003669989146105706	0.026093059898486363	256	0.0022144473446322707	0.2286727654716012	0.07137966449845944	0.14626840123245463	0.10002282323405226	0.11614173228346457	1615.230928335045	0.09768823537947682	0.07137966449845944	0.14626840123245463	0.10002282323405226	0.11614173228346457	1615.2268058883944	0.09768825306659348	2091114847	200	0.07137966449845944	0.14626840123245463	0.10002282323405226	0.11614173228346457	1615.2350507816957	0.0976882180009505	3	COMPLETE
4	0.14121876069839095	2020-03-22 09:41:55.142420	2020-03-22 12:17:09.423915	128	1	0.013878973541153911	0.04330467769723105	128	0.11820726554776373	0.3898176369675126	0.06604473353874243	0.14121876069839095	0.08972383886796759	0.10986534291909164	2768.9451101221043	0.09079969992825103	0.06604473353874243	0.14121876069839095	0.08972383886796759	0.10986534291909164	2768.9367511126325	0.09079972036967976	3178403930	200	0.06604473353874243	0.14121876069839095	0.08972383886796759	0.10986534291909164	2768.9534691315757	0.09079967971155999	4	COMPLETE
5	0.2497147095743467	2020-03-22 12:17:09.457228	2020-03-22 16:50:21.849463	256	2	0.0011179276106256688	0.01834384194372959	128	0.09694926889347924	0.12102201001461958	0.10541481227889991	0.2497147095743467	0.1597055802807258	0.19336985050781696	850.948676252425	0.15343421361087312	0.10541481227889991	0.2497147095743467	0.1597055802807258	0.19336985050781696	850.9467362775305	0.15343426338454916	3943875484	200	0.10541481227889991	0.2497147095743467	0.1597055802807258	0.19336985050781696	850.9506162273194	0.15343416588004297	5	COMPLETE
6	0.0008844003195252767	2020-03-22 16:50:21.908646	2020-03-22 18:34:21.037528	128	2	0.005546978107035926	0.017253565821361647	128	0.8968198725944724	1.0083389233799351	2.8529042565331506e-05	0.0008844003195252767	0.0002567613830879836	0.0003138194682186466	7205.441686636997	0.000708457547642688	2.8529042565331506e-05	0.0008844003195252767	0.0002567613830879836	0.0003138194682186466	7205.391161702613	0.0007084687220727575	2623690804	150	2.8529042565331506e-05	0.0008844003195252767	0.0002567613830879836	0.0003138194682186466	7205.49221157138	0.0007084464923908276	6	COMPLETE
7	0.24871619308456008	2020-03-22 18:34:21.082082	2020-03-22 21:09:34.632627	128	2	0.0012781450099691298	0.041262733926045354	128	0.09534042082253721	0.11179828809901518	0.09968047472326828	0.24871619308456008	0.15488417208718475	0.19402601848681958	784.7284463083419	0.149473224380758	0.09968047472326828	0.24871619308456008	0.15488417208718475	0.19402601848681958	784.7267773593518	0.14947322889422432	1647902750	200	0.09968047472326828	0.24871619308456008	0.15488417208718475	0.19402601848681958	784.7301152573319	0.14947321989450987	7	COMPLETE
8	0.26606185096428164	2020-03-22 21:09:34.679799	2020-03-23 01:08:22.754320	64	2	0.0012294395835150214	0.23005380186372523	512	0.0013468561704625957	0.14015037518457477	0.09134999429419148	0.26606185096428164	0.1656966792194454	0.20575145498117084	983.7307571607897	0.15021244120094912	0.09134999429419148	0.26606185096428164	0.1656966792194454	0.20575145498117084	983.7288314504166	0.15021261199752198	1858840428	450	0.09134999429419148	0.26606185096428164	0.1656966792194454	0.20575145498117084	983.7326828711629	0.15021228710964374	8	COMPLETE
9	0.09483053748716193	2020-03-23 01:08:22.828875	2020-03-23 04:37:32.472201	64	1	0.005203319299591233	0.08456147930704543	512	0.07555396233183287	0.45376536168127357	0.03720187150519229	0.09483053748716193	0.06159420289855073	0.07371904598881661	3218.3107953897065	0.05769883359112086	0.03720187150519229	0.09483053748716193	0.06159420289855073	0.07371904598881661	3218.302721670661	0.0576988774009581	2052717222	400	0.03720187150519229	0.09483053748716193	0.06159420289855073	0.07371904598881661	3218.3188691087526	0.05769879075371061	9	COMPLETE
