number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.010767790262172285	2020-05-12 13:47:28.914501	2020-05-12 13:50:12.847230	7.143938361859379	128	1	65	128	1.3922752804394938	0.0	0.010767790262172285	0.0014044943820224719	0.0032771535580524347	67.14559925093633	0.019514190239566954	0.0	0.010767790262172285	0.0014044943820224719	0.0032771535580524347	67.14559925093633	0.019514190239566954	3776601010	250	0.0	0.010767790262172285	0.0014044943820224719	0.0032771535580524347	67.14559925093633	0.019514190239566954	10	COMPLETE
11	0.0	2020-05-12 13:50:12.860497	2020-05-12 13:50:59.796486	5.941442114573088	64	1	72	256	1.6382945385876666	0.0	0.0	0.0	0.0	79.06367041198502	0.013079861690168093	0.0	0.0	0.0	0.0	79.06367041198502	0.013079861690168093	170577282	150	0.0	0.0	0.0	0.0	79.06367041198502	0.013079861690168093	11	COMPLETE
12	0.0	2020-05-12 13:50:59.808477	2020-05-12 13:52:05.984759	6.689611707476349	64	1	22	128	1.5951001942227507	0.0	0.0	0.0	0.0	76.99485018726591	0.013830515850314055	0.0	0.0	0.0	0.0	76.99485018726591	0.013830515850314055	2532446027	150	0.0	0.0	0.0	0.0	76.99485018726591	0.013830515850314055	12	COMPLETE
13	0.0	2020-05-12 13:52:05.995581	2020-05-12 13:52:46.552903	4.045652827839568	64	2	41	256	1.6414318731968545	0.0	0.0	0.0	0.0	79.22846441947566	0.01306442726926616	0.0	0.0	0.0	0.0	79.22846441947566	0.01306442726926616	1658087325	150	0.0	0.0	0.0	0.0	79.22846441947566	0.01306442726926616	13	COMPLETE
14	0.0	2020-05-12 13:52:46.564015	2020-05-12 13:53:26.588196	1.5307963418259383	128	2	40	256	1.6487592258368537	0.0	0.0	0.0	0.0	79.56179775280899	0.01286060958316279	0.0	0.0	0.0	0.0	79.56179775280899	0.01286060958316279	438068701	150	0.0	0.0	0.0	0.0	79.56179775280899	0.01286060958316279	14	COMPLETE
15	0.0	2020-05-12 13:53:26.598353	2020-05-12 13:54:56.854830	6.6016461072634	64	2	82	128	1.648423616136058	0.0	0.0	0.0	0.0	79.54494382022472	0.012905175186661377	0.0	0.0	0.0	0.0	79.54494382022472	0.012905175186661377	3006043924	150	0.0	0.0	0.0	0.0	79.54494382022472	0.012905175186661377	15	COMPLETE
16	0.0	2020-05-12 13:54:56.865799	2020-05-12 13:56:19.630969	1.473125265311067	256	2	54	128	1.6478361734067009	0.0	0.0	0.0	0.0	79.53932584269663	0.012880779324864599	0.0	0.0	0.0	0.0	79.53885767790263	0.012880898427885356	2595109410	150	0.0	0.0	0.0	0.0	79.53979400749064	0.0128806621006474	16	COMPLETE
17	0.009363295880149813	2020-05-12 13:56:19.642884	2020-05-12 13:58:05.433373	9.38318625321353	128	1	6	128	1.4337918941360595	0.0	0.009363295880149813	0.0014044943820224719	0.0032771535580524347	69.22237827715355	0.018879185692357595	0.0	0.009363295880149813	0.0014044943820224719	0.0032771535580524347	69.22237827715355	0.018879185692357595	3962770479	250	0.0	0.009363295880149813	0.0014044943820224719	0.0032771535580524347	69.22237827715355	0.018879185692357595	17	COMPLETE
18	0.02294007490636704	2020-05-12 13:58:05.452806	2020-05-12 13:58:35.072728	1.305170232644095	256	1	87	512	1.353446539704189	0.0	0.02294007490636704	0.003745318352059925	0.008426966292134831	65.32537453183521	0.022854096991769844	0.0	0.02294007490636704	0.003745318352059925	0.008426966292134831	65.32537453183521	0.022854096991769844	3109586680	150	0.0	0.02294007490636704	0.003745318352059925	0.008426966292134831	65.32537453183521	0.022854096991769844	18	COMPLETE
19	0.0	2020-05-12 13:58:35.084707	2020-05-12 13:59:01.280272	9.937239181345843	256	2	55	512	1.6441842534540967	0.0	0.0	0.0	0.0	79.35346441947566	0.01299441133372587	0.0	0.0	0.0	0.0	79.35346441947566	0.01299441133372587	2147881368	150	0.0	0.0	0.0	0.0	79.35346441947566	0.01299441133372587	19	COMPLETE
20	0.0	2020-05-12 13:59:01.292106	2020-05-12 14:00:09.754646	7.995195803106898	64	1	31	128	1.6209234492190545	0.0	0.0	0.0	0.0	78.2130149812734	0.013317217227993724	0.0	0.0	0.0	0.0	78.2130149812734	0.013317217227993724	3886076100	150	0.0	0.0	0.0	0.0	78.2130149812734	0.013317217227993724	20	COMPLETE
21	0.0	2020-05-12 14:00:09.766574	2020-05-12 14:00:37.346801	8.121066765029296	128	2	72	512	1.6379107157333512	0.0	0.0	0.0	0.0	79.05243445692884	0.013063628476679676	0.0	0.0	0.0	0.0	79.05243445692884	0.013063628476679676	1790572849	150	0.0	0.0	0.0	0.0	79.05243445692884	0.013063628476679676	21	COMPLETE
22	0.0	2020-05-12 14:00:37.358597	2020-05-12 14:01:05.424419	9.072214176405813	128	2	71	512	1.6338164059354572	0.0	0.0	0.0	0.0	78.84737827715355	0.013167352790261138	0.0	0.0	0.0	0.0	78.84737827715355	0.013167352790261138	2820191367	150	0.0	0.0	0.0	0.0	78.84737827715355	0.013167352790261138	22	COMPLETE
23	0.0	2020-05-12 14:01:05.434584	2020-05-12 14:01:33.520266	5.946153201178649	128	1	82	512	1.6108354059246819	0.0	0.0	0.0	0.0	77.73267790262172	0.013372547530989216	0.0	0.0	0.0	0.0	77.73267790262172	0.013372547530989216	3341549309	150	0.0	0.0	0.0	0.0	77.73267790262172	0.013372547530989216	23	COMPLETE
24	0.025749063670411985	2020-05-12 14:01:33.532380	2020-05-12 14:04:19.002110	2.921939927077278	128	1	54	128	1.255782572589187	0.0	0.025749063670411985	0.0032771535580524347	0.008895131086142321	60.609550561797754	0.024864114872593508	0.0	0.025749063670411985	0.0032771535580524347	0.008895131086142321	60.609550561797754	0.024864114872593508	2086767671	250	0.0	0.025749063670411985	0.0032771535580524347	0.008895131086142321	60.609550561797754	0.024864114872593508	24	COMPLETE
25	0.0	2020-05-12 14:04:19.014395	2020-05-12 14:04:43.812975	9.703697312837594	256	1	43	512	1.5931451411338782	0.0	0.0	0.0	0.0	76.86470037453184	0.013710698347903586	0.0	0.0	0.0	0.0	76.86470037453184	0.013710698347903586	406020208	150	0.0	0.0	0.0	0.0	76.86470037453184	0.013710698347903586	25	COMPLETE
26	0.041666666666666664	2020-05-12 14:04:43.825164	2020-05-12 14:06:20.838567	1.8248708233957784	256	1	88	256	1.1575220356283757	0.0	0.041666666666666664	0.006554307116104869	0.01544943820224719	55.887172284644194	0.02953074283146118	0.0	0.041666666666666664	0.006554307116104869	0.01544943820224719	55.887172284644194	0.02953074283146118	2427840982	250	0.0	0.041666666666666664	0.006554307116104869	0.01544943820224719	55.887172284644194	0.02953074283146118	26	COMPLETE
27	0.042134831460674156	2020-05-12 14:06:20.853057	2020-05-12 14:09:18.849143	3.3946702278552006	256	1	93	128	1.1849297903380478	0.0	0.042134831460674156	0.0056179775280898875	0.013576779026217229	57.20739700374532	0.02896170025062751	0.0	0.042134831460674156	0.0056179775280898875	0.013576779026217229	57.20739700374532	0.02896170025062751	733602535	250	0.0	0.042134831460674156	0.0056179775280898875	0.013576779026217229	57.20739700374532	0.02896170025062751	27	COMPLETE
28	0.0	2020-05-12 14:09:18.863956	2020-05-12 14:10:46.379219	9.18066541138681	256	2	74	128	1.6503912669777423	0.0	0.0	0.0	0.0	79.64185393258427	0.012852926172991996	0.0	0.0	0.0	0.0	79.64185393258427	0.012852926172991996	3017317161	150	0.0	0.0	0.0	0.0	79.64185393258427	0.012852926172991996	28	COMPLETE
29	0.017322097378277154	2020-05-12 14:10:46.389142	2020-05-12 14:11:26.751653	8.74827668966609	256	1	35	256	1.3202759991835957	0.0	0.017322097378277154	0.0014044943820224719	0.0056179775280898875	63.71722846441948	0.022247540966060974	0.0	0.017322097378277154	0.0014044943820224719	0.0056179775280898875	63.71722846441948	0.022247540966060974	2437539715	150	0.0	0.017322097378277154	0.0014044943820224719	0.0056179775280898875	63.71722846441948	0.022247540966060974	29	COMPLETE
30	0.0	2020-05-12 14:11:26.763782	2020-05-12 14:12:04.176012	4.452157029872536	64	2	13	256	1.6322364576077193	0.0	0.0	0.0	0.0	78.77762172284645	0.013121606572031971	0.0	0.0	0.0	0.0	78.77762172284645	0.013121606572031971	2837592455	150	0.0	0.0	0.0	0.0	78.77762172284645	0.013121606572031971	30	COMPLETE
31	0.0	2020-05-12 14:12:04.187997	2020-05-12 14:13:28.568055	4.4491714210159365	256	2	51	128	1.6516475275103073	0.0	0.0	0.0	0.0	79.70411985018727	0.012847300152205029	0.0	0.0	0.0	0.0	79.70411985018727	0.012847300152205029	2430113250	150	0.0	0.0	0.0	0.0	79.70411985018727	0.012847300152205029	31	COMPLETE
32	0.0	2020-05-12 14:13:28.580029	2020-05-12 14:13:56.624681	9.034053643609907	128	2	67	512	1.6354298304891988	0.0	0.0	0.0	0.0	78.9255617977528	0.01314557159364712	0.0	0.0	0.0	0.0	78.9255617977528	0.01314557159364712	139495619	150	0.0	0.0	0.0	0.0	78.9255617977528	0.01314557159364712	32	COMPLETE
33	0.00046816479400749064	2020-05-12 14:13:56.637147	2020-05-12 14:14:27.920088	5.144072023604368	64	2	2	256	1.613725938837738	0.0	0.00046816479400749064	0.0	0.0	77.88014981273409	0.01363284445773843	0.0	0.00046816479400749064	0.0	0.0	77.88014981273409	0.01363284445773843	4094614695	150	0.0	0.00046816479400749064	0.0	0.0	77.88014981273409	0.01363284445773843	33	COMPLETE
34	0.011235955056179775	2020-05-12 14:14:27.932116	2020-05-12 14:16:02.545581	9.895811669655407	256	1	36	256	1.3449348288375451	0.0	0.011235955056179775	0.0	0.0032771535580524347	64.89887640449439	0.02026005045840664	0.0	0.011235955056179775	0.0	0.0032771535580524347	64.89887640449439	0.02026005045840664	341656327	300	0.0	0.011235955056179775	0.0	0.0032771535580524347	64.89887640449439	0.02026005045840664	34	COMPLETE
35	0.0	2020-05-12 14:16:02.555702	2020-05-12 14:17:26.186606	1.506721245032175	64	2	58	128	1.6466686957226264	0.0	0.0	0.0	0.0	79.46886704119851	0.012899961325618105	0.0	0.0	0.0	0.0	79.46863295880149	0.01290000055182623	3023051997	150	0.0	0.0	0.0	0.0	79.46910112359551	0.012899922602310078	35	COMPLETE
36	0.0	2020-05-12 14:17:26.198760	2020-05-12 14:18:07.518271	6.473816289804779	128	2	48	256	1.6502685952610738	0.0	0.0	0.0	0.0	79.65262172284645	0.012875841721078	0.0	0.0	0.0	0.0	79.65262172284645	0.012875841721078	1448846871	150	0.0	0.0	0.0	0.0	79.65262172284645	0.012875841721078	36	COMPLETE
37	0.0	2020-05-12 14:18:07.530350	2020-05-12 14:18:57.465575	2.9496823669312575	256	2	72	256	1.649505050999395	0.0	0.0	0.0	0.0	79.60042134831461	0.012862099003564607	0.0	0.0	0.0	0.0	79.6001872659176	0.012862129753304771	1846316833	150	0.0	0.0	0.0	0.0	79.60065543071161	0.012862068603253307	37	COMPLETE
38	0.0	2020-05-12 14:18:57.477603	2020-05-12 14:19:37.063264	5.843592952625308	64	2	16	256	1.6276462240779443	0.0	0.0	0.0	0.0	78.56694756554307	0.013221248212639359	0.0	0.0	0.0	0.0	78.56694756554307	0.013221248212639359	2967467859	150	0.0	0.0	0.0	0.0	78.56694756554307	0.013221248212639359	38	COMPLETE
39	0.0009363295880149813	2020-05-12 14:19:37.075514	2020-05-12 14:20:05.488636	8.179470908935087	64	1	3	256	1.5965388328890397	0.0	0.0009363295880149813	0.0	0.00046816479400749064	77.05992509363296	0.013857558758554551	0.0	0.0009363295880149813	0.0	0.00046816479400749064	77.05992509363296	0.013857558758554551	2253035329	150	0.0	0.0009363295880149813	0.0	0.00046816479400749064	77.05992509363296	0.013857558758554551	39	COMPLETE
40	0.0023408239700374533	2020-05-12 14:20:05.498793	2020-05-12 14:20:30.265214	7.266491916310681	64	2	41	512	1.5882052337360126	0.0	0.0023408239700374533	0.0	0.00046816479400749064	76.65589887640449	0.014328531648915845	0.0	0.0023408239700374533	0.0	0.00046816479400749064	76.65589887640449	0.014328531648915845	2319273014	150	0.0	0.0023408239700374533	0.0	0.00046816479400749064	76.65589887640449	0.014328531648915845	40	COMPLETE
41	0.0009363295880149813	2020-05-12 14:20:30.282047	2020-05-12 14:20:58.477237	3.410108349911246	64	2	49	512	1.6162408570469486	0.0	0.0009363295880149813	0.00046816479400749064	0.00046816479400749064	78.00702247191012	0.013677171508622563	0.0	0.0009363295880149813	0.00046816479400749064	0.00046816479400749064	78.00702247191012	0.013677171508622563	3883401411	150	0.0	0.0009363295880149813	0.00046816479400749064	0.00046816479400749064	78.00702247191012	0.013677171508622563	41	COMPLETE
42	0.0	2020-05-12 14:20:58.489102	2020-05-12 14:22:28.932094	7.404148270291762	256	2	88	128	1.6452621199776618	0.0	0.0	0.0	0.0	79.40402621722846	0.012905933574368833	0.0	0.0	0.0	0.0	79.40402621722846	0.012905933574368833	1924329771	150	0.0	0.0	0.0	0.0	79.40402621722846	0.012905933574368833	42	COMPLETE
43	0.0028089887640449437	2020-05-12 14:22:28.942324	2020-05-12 14:22:51.704854	7.003357843284012	256	1	24	512	1.52411058516859	0.0	0.0028089887640449437	0.0	0.0018726591760299626	73.57771535580524	0.015615863781144462	0.0	0.0028089887640449437	0.0	0.0018726591760299626	73.57771535580524	0.015615863781144462	786816354	150	0.0	0.0028089887640449437	0.0	0.0018726591760299626	73.57771535580524	0.015615863781144462	43	COMPLETE
44	0.0	2020-05-12 14:22:51.717056	2020-05-12 14:24:06.320866	6.177732255518018	128	2	42	128	1.65234998334548	0.0	0.0	0.0	0.0	79.73642322097378	0.012834258296116058	0.0	0.0	0.0	0.0	79.73642322097378	0.012834258296116058	447952962	150	0.0	0.0	0.0	0.0	79.73642322097378	0.012834258296116058	44	COMPLETE
45	0.0	2020-05-12 14:24:06.332694	2020-05-12 14:25:17.031658	6.1599277235817365	256	2	22	128	1.645087823718228	0.0	0.0	0.0	0.0	79.40262172284645	0.012897134511954829	0.0	0.0	0.0	0.0	79.40262172284645	0.012897134511954829	3241577452	150	0.0	0.0	0.0	0.0	79.40262172284645	0.012897134511954829	45	COMPLETE
46	0.0014044943820224719	2020-05-12 14:25:17.041837	2020-05-12 14:25:45.929833	1.698708400540998	64	2	88	512	1.637039403061379	0.0	0.0014044943820224719	0.0	0.00046816479400749064	79.00819288389513	0.013301340554646896	0.0	0.0014044943820224719	0.0	0.00046816479400749064	79.00795880149813	0.013301409544448547	2988865374	150	0.0	0.0014044943820224719	0.0	0.00046816479400749064	79.00842696629213	0.013301272734163917	46	COMPLETE
47	0.030430711610486893	2020-05-12 14:25:45.940350	2020-05-12 14:27:19.090763	8.231172094705009	256	1	81	128	1.2282188932449742	0.0	0.030430711610486893	0.003745318352059925	0.008426966292134831	59.22752808988764	0.02597715873597187	0.0	0.030430711610486893	0.003745318352059925	0.008426966292134831	59.22752808988764	0.02597715873597187	220581394	150	0.0	0.030430711610486893	0.003745318352059925	0.008426966292134831	59.22752808988764	0.02597715873597187	47	COMPLETE
48	0.0	2020-05-12 14:27:19.102990	2020-05-12 14:27:48.029716	9.913898537340074	256	1	77	512	1.5940275329970912	0.0	0.0	0.0	0.0	76.94054307116104	0.013704019932970912	0.0	0.0	0.0	0.0	76.94054307116104	0.013704019932970912	14569937	150	0.0	0.0	0.0	0.0	76.94054307116104	0.013704019932970912	48	COMPLETE
49	0.019662921348314606	2020-05-12 14:27:48.058881	2020-05-12 14:29:41.895498	7.697853151034264	256	1	56	256	1.3044404293522098	0.0	0.019662921348314606	0.0028089887640449437	0.00749063670411985	62.92275280898876	0.022881078760357918	0.0	0.019662921348314606	0.0028089887640449437	0.00749063670411985	62.92275280898876	0.022881078760357918	2251190501	300	0.0	0.019662921348314606	0.0028089887640449437	0.00749063670411985	62.92275280898876	0.022881078760357918	49	COMPLETE
50	0.0	2020-05-12 14:29:41.906499	2020-05-12 14:30:07.899126	4.17466151430968	128	2	46	512	1.6502231137359633	0.0	0.0	0.0	0.0	79.6371722846442	0.012868010483975996	0.0	0.0	0.0	0.0	79.6371722846442	0.012868010483975996	1034141533	150	0.0	0.0	0.0	0.0	79.6371722846442	0.012868010483975996	50	COMPLETE
51	0.006086142322097378	2020-05-12 14:30:07.914638	2020-05-12 14:30:35.821708	2.04081053283552	128	1	68	512	1.4408761744983913	0.0	0.006086142322097378	0.00046816479400749064	0.0014044943820224719	69.44054307116104	0.017715275850148413	0.0	0.006086142322097378	0.00046816479400749064	0.0014044943820224719	69.44054307116104	0.017715275850148413	3453025081	150	0.0	0.006086142322097378	0.00046816479400749064	0.0014044943820224719	69.44054307116104	0.017715275850148413	51	COMPLETE
52	0.0009363295880149813	2020-05-12 14:30:35.831692	2020-05-12 14:31:04.152471	3.1738670977755397	128	1	80	512	1.5448922296979009	0.0	0.0009363295880149813	0.0	0.00046816479400749064	74.54588014981273	0.014970426329060486	0.0	0.0009363295880149813	0.0	0.00046816479400749064	74.54588014981273	0.014970426329060486	2398789065	150	0.0	0.0009363295880149813	0.0	0.00046816479400749064	74.54588014981273	0.014970426329060486	52	COMPLETE
53	0.0	2020-05-12 14:31:04.164683	2020-05-12 14:32:01.764661	9.965046366214713	256	2	2	128	1.6478802122538456	0.0	0.0	0.0	0.0	79.52996254681648	0.012902341761669192	0.0	0.0	0.0	0.0	79.52996254681648	0.012902341761669192	910700749	150	0.0	0.0	0.0	0.0	79.52996254681648	0.012902341761669192	53	COMPLETE
54	0.0	2020-05-12 14:32:01.775613	2020-05-12 14:32:41.216624	8.109911442200424	64	1	20	256	1.6298721395014377	0.0	0.0	0.0	0.0	78.64700374531836	0.01320945598760592	0.0	0.0	0.0	0.0	78.64700374531836	0.01320945598760592	424386644	150	0.0	0.0	0.0	0.0	78.64700374531836	0.01320945598760592	54	COMPLETE
55	0.0	2020-05-12 14:32:41.232241	2020-05-12 14:34:11.869614	8.58970449669216	128	2	88	128	1.6486239582858282	0.0	0.0	0.0	0.0	79.56109550561797	0.012874895968682801	0.0	0.0	0.0	0.0	79.56086142322097	0.012874927435599995	4119937391	150	0.0	0.0	0.0	0.0	79.56132958801498	0.01287486486345431	55	COMPLETE
56	0.0	2020-05-12 14:34:11.879735	2020-05-12 14:34:39.401721	5.456214203068054	256	2	21	512	1.6506576394934334	0.0	0.0	0.0	0.0	79.66479400749064	0.012863880083728161	0.0	0.0	0.0	0.0	79.66479400749064	0.012863880083728161	2926690346	150	0.0	0.0	0.0	0.0	79.66479400749064	0.012863880083728161	56	COMPLETE
57	0.0	2020-05-12 14:34:39.413490	2020-05-12 14:35:10.725991	9.752145787456652	128	1	94	512	1.6435760103361436	0.0	0.0	0.0	0.0	79.31320224719101	0.012944361299636368	0.0	0.0	0.0	0.0	79.31320224719101	0.012944361299636368	3540434874	150	0.0	0.0	0.0	0.0	79.31320224719101	0.012944361299636368	57	COMPLETE
58	0.0032771535580524347	2020-05-12 14:35:10.736556	2020-05-12 14:35:54.105479	6.722353619723099	128	1	36	256	1.537864884754036	0.0	0.0032771535580524347	0.0014044943820224719	0.0014044943820224719	74.22659176029963	0.015444625578412058	0.0	0.0032771535580524347	0.0014044943820224719	0.0014044943820224719	74.22659176029963	0.015444625578412058	4013385033	150	0.0	0.0032771535580524347	0.0014044943820224719	0.0014044943820224719	74.22659176029963	0.015444625578412058	58	COMPLETE
59	0.0	2020-05-12 14:35:54.117151	2020-05-12 14:36:37.651812	9.983498997045974	256	2	30	256	1.6515328169482923	0.0	0.0	0.0	0.0	79.70014044943821	0.012866123669902871	0.0	0.0	0.0	0.0	79.6999063670412	0.012866150021630553	1014818678	150	0.0	0.0	0.0	0.0	79.70037453183521	0.012866097595561796	59	COMPLETE
60	0.027153558052434457	2020-05-12 14:36:37.664467	2020-05-12 14:38:06.724661	7.200939952671558	256	1	9	256	1.2524961584582506	0.0	0.027153558052434457	0.007022471910112359	0.01451310861423221	60.44475655430712	0.026480977606656013	0.0	0.027153558052434457	0.007022471910112359	0.01451310861423221	60.44475655430712	0.026480977606656013	1190980017	300	0.0	0.027153558052434457	0.007022471910112359	0.01451310861423221	60.44475655430712	0.026480977606656013	60	COMPLETE
61	0.012172284644194757	2020-05-12 14:38:06.877464	2020-05-12 14:38:35.525075	6.055700397350698	128	1	1	256	1.4220304832033366	0.0	0.012172284644194757	0.0028089887640449437	0.003745318352059925	68.57162921348315	0.0193542368594737	0.0	0.012172284644194757	0.0028089887640449437	0.003745318352059925	68.57162921348315	0.0193542368594737	1645808728	150	0.0	0.012172284644194757	0.0028089887640449437	0.003745318352059925	68.57162921348315	0.0193542368594737	61	COMPLETE
62	0.0	2020-05-12 14:38:35.537228	2020-05-12 14:39:04.615314	4.579060768034712	128	2	77	512	1.6500630076235154	0.0	0.0	0.0	0.0	79.6437265917603	0.012880836587908564	0.0	0.0	0.0	0.0	79.6437265917603	0.012880836587908564	756200843	150	0.0	0.0	0.0	0.0	79.6437265917603	0.012880836587908564	62	COMPLETE
63	0.0	2020-05-12 14:39:04.626890	2020-05-12 14:39:34.405042	5.022219872296002	128	2	75	512	1.6485751293292652	0.0	0.0	0.0	0.0	79.562734082397	0.012915098656811534	0.0	0.0	0.0	0.0	79.562734082397	0.012915098656811534	2879109076	150	0.0	0.0	0.0	0.0	79.562734082397	0.012915098656811534	63	COMPLETE
64	0.00046816479400749064	2020-05-12 14:39:34.417839	2020-05-12 14:40:29.717894	4.836422343105266	64	2	1	128	1.607432284301726	0.0	0.00046816479400749064	0.0	0.0	77.56694756554307	0.013647511710612317	0.0	0.00046816479400749064	0.0	0.0	77.56694756554307	0.013647511710612317	450046297	150	0.0	0.00046816479400749064	0.0	0.0	77.56694756554307	0.013647511710612317	64	COMPLETE
65	0.02855805243445693	2020-05-12 14:40:29.727690	2020-05-12 14:41:08.992338	1.602450402333408	128	1	14	256	1.2535511432267894	0.0	0.02855805243445693	0.004213483146067416	0.008895131086142321	60.49765917602996	0.025440551843231775	0.0	0.02855805243445693	0.004213483146067416	0.008895131086142321	60.49765917602996	0.025440551843231775	1014768272	150	0.0	0.02855805243445693	0.004213483146067416	0.008895131086142321	60.49765917602996	0.025440551843231775	65	COMPLETE
