number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.0009414584046559398	2020-01-17 14:25:28.057053	2020-01-18 13:10:39.283004	150.0	81.0	0.001026716137030968	1600.0	0.9824887406516567	8.558712769599452e-05	0.0009414584046559398	0.0003708775533493096	0.0005705808513066301	7018.845215679562	0.0009077480026629107	8.558712769599452e-05	0.0009414584046559398	0.0003708775533493096	0.0005705808513066301	7018.838611206208	0.0009077490944195087	4141618386	8.558712769599452e-05	0.0009414584046559398	0.0003708775533493096	0.0005705808513066301	7018.851820152916	0.0009077469134963092	0
1	TrialState.COMPLETE	0.04299326714595458	2020-01-18 13:10:39.283806	2020-01-18 20:31:54.950512	250.0	71.0	0.009474377788586523	500.0	0.8669000317425363	0.012838069154399178	0.04299326714595458	0.02633230628780098	0.034520141504051124	6179.474380919776	0.022898696822747457	0.012838069154399178	0.04299326714595458	0.02633230628780098	0.034520141504051124	6179.4669348396665	0.022898698555927462	4036862695	0.012838069154399178	0.04299326714595458	0.02633230628780098	0.034520141504051124	6179.481826999886	0.022898695094250292	1
