number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
					loss.margin	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101	201	251	301	351	401
0	TrialState.COMPLETE	0.01420856940509915	2019-12-31 15:01:15.305272	2019-12-31 16:03:55.948362	5.322038246225374	250.0	1.0	0.025043600261648414	1400.0	0.8929807158168497	0.002478753541076487	0.01420856940509915	0.00582064447592068	0.009450247875354107	18102.710815775496	0.006427716973730064	0.002478753541076487	0.01420856940509915	0.00582064447592068	0.009450247875354107	18102.68851805949	0.00642771781155446	0.002478753541076487	0.01420856940509915	0.00582064447592068	0.009450247875354107	18102.7331134915	0.0064277161376185615	0				0.012865911237016053	0.01363314447592068		
1	TrialState.COMPLETE	0.013172804532577903	2019-12-31 16:03:55.949133	2019-12-31 18:28:26.539726	8.920854834490935	450.0	41.0	0.008482757786487174	1700.0	0.9309373590579539	0.0020892351274787537	0.013172804532577903	0.005807365439093485	0.00825070821529745	18872.5888101983	0.00571085862138957	0.0020892351274787537	0.013172804532577903	0.005807365439093485	0.00825070821529745	18872.557825779037	0.005710862038023707	0.0020892351274787537	0.013172804532577903	0.005807365439093485	0.00825070821529745	18872.619794617563	0.005710855248037159	1						0.011818342776203966	0.012570821529745042
2	TrialState.COMPLETE	0.0005754249291784702	2019-12-31 18:28:26.540512	2019-12-31 18:42:42.494939	8.012607994252976	50.0	11.0	0.01832342310220934	1200.0	0.9565838482891564	8.852691218130312e-05	0.0005754249291784702	0.0003541076487252125	0.0003541076487252125	19392.998118803116	0.0005056251963197096	8.852691218130312e-05	0.0005754249291784702	0.0003541076487252125	0.0003541076487252125	19392.98787181303	0.0005056252962196186	8.852691218130312e-05	0.0005754249291784702	0.0003541076487252125	0.0003541076487252125	19393.0083657932	0.0005056250964466024	2	0.0004426345609065156	0.0005311614730878187					
3	TrialState.COMPLETE	0.015555443140428976	2019-12-31 18:42:42.495784	2019-12-31 19:55:06.020947	6.778727030857726	350.0	26.0	0.06085722763853533	1500.0	0.8565783495537346	0.0017705382436260624	0.015555443140428976	0.006171590449210846	0.009181505463375152	17363.998381222176	0.006665661415418618	0.0017705382436260624	0.015555443140428976	0.006171590449210846	0.009181505463375152	17363.974074261434	0.006665662469694402	0.0017705382436260624	0.015555443140428976	0.006171590449210846	0.009181505463375152	17364.022688182922	0.006665660365684538	3			0.01448300283286119	0.015108593012275733			
4	TrialState.COMPLETE	0.012059332703808625	2019-12-31 19:55:06.021722	2019-12-31 21:18:33.486770	1.6313364850268177	250.0	21.0	0.01527255015539256	1900.0	0.9240121407916739	0.0018885741265344666	0.012059332703808625	0.00483947119924457	0.007455933270380862	18731.88685276991	0.005423964527033582	0.0018885741265344666	0.012059332703808625	0.00483947119924457	0.007455933270380862	18731.863865281714	0.0054239673202746575	0.0018885741265344666	0.012059332703808625	0.00483947119924457	0.007455933270380862	18731.909840258104	0.0054239617724232275	4					0.010648522865236746	0.011442103399433428	
5	TrialState.COMPLETE	0.015858963982193445	2019-12-31 21:18:33.487536	2019-12-31 22:49:27.339491	1.9461747962892881	450.0	41.0	0.05599020739570694	500.0	0.8460631463870198	0.00207405908539053	0.015858963982193445	0.005817482800485633	0.009434439498178874	17150.880412788345	0.006836903113012202	0.00207405908539053	0.015858963982193445	0.005817482800485633	0.009434439498178874	17150.85226123027	0.0068369039562961795	0.00207405908539053	0.015858963982193445	0.005817482800485633	0.009434439498178874	17150.908564346417	0.006836902271204519	5			0.014907932011331445	0.015462700661000944			
6	TrialState.COMPLETE	0.0125	2019-12-31 22:49:27.340436	2020-01-01 00:28:03.831635	1.1262639924558502	250.0	36.0	0.012887515523405054	800.0	0.9291213174170532	0.0019298866855524078	0.0125	0.00541784702549575	0.007631019830028328	18835.84158109065	0.005405075942666754	0.0019298866855524078	0.0125	0.00541784702549575	0.007631019830028328	18835.818431303116	0.005405077456200793	0.0019298866855524078	0.0125	0.00541784702549575	0.007631019830028328	18835.864730878187	0.005405074434922564	6						0.011242917847025496	0.01194129682090022
7	TrialState.COMPLETE	0.0	2020-01-01 00:28:03.832396	2020-01-01 00:45:15.561908	4.928988752575162	50.0	46.0	0.005042247917331904	500.0	1.0107737460117103	0.0	0.0	0.0	0.0	20491.749955736545	0.00019209535697648663	0.0	0.0	0.0	0.0	20491.738801345607	0.00019209547915199492	0.0	0.0	0.0	0.0	20491.761110127478	0.00019209523485305165	7	0.0	0.0					
8	TrialState.COMPLETE	0.0005311614730878187	2020-01-01 00:45:15.562761	2020-01-01 01:20:03.405247	1.361007681692128	450.0	26.0	0.0012316215158134941	900.0	0.9826981646098917	0.0003541076487252125	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	19922.415368271955	0.000585032335342606	0.0003541076487252125	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	19922.383985481585	0.0005850328637246232	0.0003541076487252125	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	19922.44675106232	0.0005850318073129525	8	0.0005311614730878187	0.0005311614730878187					
