number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.hidden_dropout_rate	params_model.num_filters	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.37677053824362605	2020-05-10 08:54:58.489487	2020-05-10 09:39:00.495280	16	0.27585329407255055	32	24	0.009757798523848964	128	0.32318397982640257	0.1906869688385269	0.37677053824362605	0.2985127478753541	0.3379957507082153	6550.542492917847	0.25489994992713394	0.1906869688385269	0.37677053824362605	0.2985127478753541	0.3379957507082153	6550.542138810199	0.25489994995276766	3732427478	350	0.1906869688385269	0.37677053824362605	0.2985127478753541	0.3379957507082153	6550.542847025496	0.2548999499015125	10	COMPLETE
11	0.18325070821529746	2020-05-10 09:39:00.537080	2020-05-10 10:16:13.719517	16	0.22655004973273335	512	18	0.06448651053158858	256	0.33666468159565277	0.021069405099150142	0.18325070821529746	0.06692634560906516	0.10747167138810199	6823.833480878187	0.0697540259769494	0.021069405099150142	0.18325070821529746	0.06692634560906516	0.10747167138810199	6823.833215297451	0.06975402598643529	365667419	200	0.021069405099150142	0.18325070821529746	0.06692634560906516	0.10747167138810199	6823.833746458923	0.06975402596746566	11	COMPLETE
12	0.37623937677053826	2020-05-10 10:16:13.754966	2020-05-10 11:38:55.746163	16	0.1932767485527379	256	28	0.011561927546409119	128	0.37835714957681205	0.2330028328611898	0.37623937677053826	0.33392351274787535	0.35711756373937675	7669.487606232295	0.2873869684441989	0.2330028328611898	0.37623937677053826	0.33392351274787535	0.35711756373937675	7669.48742917847	0.2873869684447317	1825299986	400	0.2330028328611898	0.37623937677053826	0.33392351274787535	0.35711756373937675	7669.487783286119	0.28738696844366624	12	COMPLETE
13	0.2781515580736544	2020-05-10 11:38:55.781870	2020-05-10 12:41:31.008013	16	0.21018161729070872	128	6	0.002401650386957612	256	0.38362429491740085	0.0708215297450425	0.2781515580736544	0.18148016997167138	0.2271600566572238	7775.559135977337	0.14120346032994804	0.0708215297450425	0.2781515580736544	0.18148016997167138	0.2271600566572238	7775.558958923512	0.1412034603375894	2028246485	750	0.0708215297450425	0.2781515580736544	0.18148016997167138	0.2271600566572238	7775.559313031162	0.1412034603223089	13	COMPLETE
14	0.3843838526912181	2020-05-10 12:41:31.044906	2020-05-10 13:52:10.121646	64	0.4099803966146156	256	33	0.01558648104641203	512	0.3753212007999254	0.22981586402266288	0.3843838526912181	0.36809490084985835	0.37889518413597734	7606.440864022663	0.30041764999823395	0.22981586402266288	0.3843838526912181	0.36809490084985835	0.37889518413597734	7606.439978753541	0.30041765004228516	2634664327	250	0.22981586402266288	0.3843838526912181	0.36809490084985835	0.37889518413597734	7606.441749291785	0.30041764995420095	14	COMPLETE
15	0.37960339943342775	2020-05-10 13:52:10.159892	2020-05-10 14:24:51.529674	64	0.23965147448400495	128	13	0.012074071879384729	256	0.41790570734765076	0.24787535410764872	0.37960339943342775	0.3445467422096317	0.3640226628895184	8469.939004957507	0.3007040356912937	0.24787535410764872	0.37960339943342775	0.3445467422096317	0.3640226628895184	8469.938562322946	0.3007040356958894	1415622806	200	0.24787535410764872	0.37960339943342775	0.3445467422096317	0.3640226628895184	8469.939447592067	0.3007040356866988	15	COMPLETE
16	0.3921742209631728	2020-05-10 14:24:51.567891	2020-05-10 14:38:55.419062	32	0.12466140318957014	16	45	0.08453417356523367	512	0.2958545068706233	0.1053470254957507	0.3921742209631728	0.37694759206798867	0.38491501416430596	5996.562942634561	0.24192045877512702	0.1106586402266289	0.3921742209631728	0.37694759206798867	0.38491501416430596	5996.559490084986	0.2438031311093878	2595699246	200	0.1053470254957507	0.3921742209631728	0.37694759206798867	0.38491501416430596	5996.566395184136	0.24099977888656993	16	COMPLETE
17	0.37393767705382436	2020-05-10 14:38:55.456257	2020-05-10 15:01:16.424677	32	0.296619554323747	32	11	0.01637673416234052	128	0.3374638494577596	0.21122521246458922	0.37393767705382436	0.3263101983002833	0.3539305949008499	6839.006108356941	0.2757416216953659	0.21122521246458922	0.37393767705382436	0.3263101983002833	0.3539305949008499	6839.006019830028	0.27574162169546595	2563462426	200	0.21122521246458922	0.37393767705382436	0.3263101983002833	0.3539305949008499	6839.006196883853	0.27574162169526595	17	COMPLETE
18	0.37659348441926344	2020-05-10 15:01:16.463439	2020-05-10 15:52:33.162049	16	0.13827909237873368	64	34	0.004699244951988597	128	0.3433500449667558	0.2514164305949009	0.37659348441926344	0.3372875354107649	0.3580028328611898	6959.381019830028	0.29923715550578434	0.2514164305949009	0.37659348441926344	0.3372875354107649	0.3580028328611898	6959.3806657223795	0.299237155525897	4164922946	350	0.2514164305949009	0.37659348441926344	0.3372875354107649	0.3580028328611898	6959.381373937677	0.29923715548567875	18	COMPLETE
19	0.36791784702549574	2020-05-10 15:52:33.200887	2020-05-10 17:25:09.082003	16	0.4388642453229137	512	30	0.015581132589587442	256	0.43111262027884495	0.16412889518413598	0.36791784702549574	0.2804532577903683	0.3268413597733711	8738.484773371105	0.23251459783206282	0.16412889518413598	0.36791784702549574	0.2804532577903683	0.3268413597733711	8738.484419263455	0.2325145978328698	3974303004	350	0.16412889518413598	0.36791784702549574	0.2804532577903683	0.3268413597733711	8738.485127478754	0.23251459783125597	19	COMPLETE
20	0.3881019830028329	2020-05-10 17:25:09.119915	2020-05-10 20:23:43.467113	128	0.28663973605455845	256	16	0.047281312985562554	256	0.40126538521568755	0.07507082152974505	0.3881019830028329	0.35995042492917845	0.37889518413597734	8133.407666430595	0.23261161913678904	0.18112606232294617	0.38827903682719545	0.3627832861189802	0.37978045325779036	8133.334985835694	0.2720855112875205	179155651	300	0.07507082152974505	0.3881019830028329	0.357471671388102	0.3778328611898017	8133.480347025496	0.2138087368129894	20	COMPLETE
21	0.335871104815864	2020-05-10 20:23:43.506233	2020-05-10 21:37:27.137894	16	0.13176056209765583	256	30	0.04806913824288121	128	0.3780230934611971	0.09171388101983002	0.335871104815864	0.24114730878186968	0.2953257790368272	7662.160941926346	0.18685457547841525	0.21476628895184136	0.33640226628895187	0.2813385269121813	0.3059490084985836	7661.913774787536	0.25723871489059297	1330732857	350	0.09171388101983002	0.32754957507082155	0.20520538243626063	0.2696529745042493	7662.408109065156	0.16724465966615143	21	COMPLETE
22	0.0	2020-05-10 21:37:27.177567	2020-05-10 22:11:55.294106	16	0.46596211791242353	512	23	0.07359880554533449	128	0.8693552318387916	0.0	0.0	0.0	0.0	17623.879603399433	6.472792193905307e-05	0.9065155807365439	0.9065155807365439	0.9065155807365439	0.9065155807365439	2560.5816218130312	0.9065209188739668	2353442645	150	0.0	0.0	0.0	0.0	32687.177584985835	3.503414433118105e-05	22	COMPLETE
23	0.3698654390934844	2020-05-10 22:11:55.347119	2020-05-10 23:29:28.127927	32	0.33329131423039615	128	46	0.002382198255758609	128	0.36875528192999085	0.233356940509915	0.3698654390934844	0.3422450424929179	0.357471671388102	7473.007082152974	0.29147714008487097	0.233356940509915	0.3698654390934844	0.3422450424929179	0.357471671388102	7473.006728045326	0.291477140085362	290691658	300	0.233356940509915	0.3698654390934844	0.3422450424929179	0.357471671388102	7473.007436260623	0.29147714008437986	23	COMPLETE
