number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.848314606741573	2020-03-12 12:57:38.325478	2020-03-12 13:00:37.871887	0.9589465824617729	8.792299549537853	128	88	0.00247010543184085	512	0.11614784342585627	0.26357677902621723	0.848314606741573	0.5276217228464419	0.6657303370786517	5.590355805243446	0.44539761072503725	0.26357677902621723	0.848314606741573	0.5276217228464419	0.6657303370786517	5.590355805243446	0.44539761072503725	3252878471	350	0.26357677902621723	0.848314606741573	0.5276217228464419	0.6657303370786517	5.590355805243446	0.44539761072503725	0	COMPLETE
1	0.8459737827715356	2020-03-12 13:00:37.931967	2020-03-12 13:03:14.974705	0.4043907953459649	27.27112817472061	128	26	0.0033026836506397134	512	0.11630594625123794	0.26357677902621723	0.8459737827715356	0.5290262172284644	0.673689138576779	5.60065543071161	0.4446481722256631	0.26357677902621723	0.8459737827715356	0.5290262172284644	0.673689138576779	5.60065543071161	0.4446481722256631	3936484254	400	0.26357677902621723	0.8459737827715356	0.5290262172284644	0.673689138576779	5.60065543071161	0.4446481722256631	1	COMPLETE
2	0.822565543071161	2020-03-12 13:03:14.999202	2020-03-12 13:05:12.455151	0.7227844016804169	3.64886253506096	256	34	0.003982466209343801	256	0.12977379290840488	0.24719101123595505	0.822565543071161	0.4756554307116105	0.6109550561797753	6.2382958801498125	0.4169179463629386	0.24719101123595505	0.822565543071161	0.4756554307116105	0.6109550561797753	6.2382958801498125	0.4169179463629386	4132974509	200	0.24719101123595505	0.822565543071161	0.4756554307116105	0.6109550561797753	6.2382958801498125	0.4169179463629386	2	COMPLETE
3	0.8389513108614233	2020-03-12 13:05:12.491377	2020-03-12 13:08:25.090091	0.4385424199301171	1.721505915178659	64	73	0.022284298972036452	128	0.12377050498845789	0.23314606741573032	0.8389513108614233	0.4897003745318352	0.6357677902621723	5.962546816479401	0.416339460135086	0.23314606741573032	0.8389513108614233	0.4897003745318352	0.6357677902621723	5.962546816479401	0.416339460135086	3966575750	200	0.23314606741573032	0.8389513108614233	0.4897003745318352	0.6357677902621723	5.962546816479401	0.416339460135086	3	COMPLETE
4	0.8562734082397003	2020-03-12 13:08:25.117726	2020-03-12 13:11:21.206865	0.6541000897730385	2.4203223960271476	64	80	0.0013944131376632464	256	0.11728896568215379	0.26732209737827717	0.8562734082397003	0.5369850187265918	0.6591760299625468	5.650749063670412	0.44807618802121507	0.26732209737827717	0.8562734082397003	0.5369850187265918	0.6591760299625468	5.650749063670412	0.44807618802121507	33036654	300	0.26732209737827717	0.8562734082397003	0.5369850187265918	0.6591760299625468	5.650749063670412	0.44807618802121507	4	COMPLETE
5	0.8515917602996255	2020-03-12 13:11:21.240265	2020-03-12 13:15:30.625025	0.41383626165230514	16.952478388490725	128	73	0.0010914192571776617	512	0.11582068714996877	0.26170411985018727	0.8515917602996255	0.5112359550561798	0.6610486891385767	5.571161048689139	0.4414613350039273	0.26170411985018727	0.8515917602996255	0.5112359550561798	0.6610486891385767	5.571161048689139	0.4414613350039273	3465896714	550	0.26170411985018727	0.8515917602996255	0.5112359550561798	0.6610486891385767	5.571161048689139	0.4414613350039273	5	COMPLETE
6	0.8623595505617978	2020-03-12 13:15:30.651616	2020-03-12 13:20:07.924859	0.24423061920850153	20.222819746892323	128	72	0.0012349616565654946	512	0.1115591701430579	0.250936329588015	0.8623595505617978	0.5613295880149812	0.6905430711610487	5.38436329588015	0.4468886322433627	0.250936329588015	0.8623595505617978	0.5613295880149812	0.6905430711610487	5.38436329588015	0.4468886322433627	3380501796	600	0.250936329588015	0.8623595505617978	0.5613295880149812	0.6905430711610487	5.38436329588015	0.4468886322433627	6	COMPLETE
7	0.826310861423221	2020-03-12 13:20:07.956960	2020-03-12 13:21:48.203490	0.5873415063194982	21.443132551774493	64	19	0.051460328975703816	512	0.132168399377583	0.1956928838951311	0.826310861423221	0.46254681647940077	0.5997191011235955	6.367977528089888	0.384409452620646	0.1956928838951311	0.826310861423221	0.46254681647940077	0.5997191011235955	6.367977528089888	0.384409452620646	913180510	300	0.1956928838951311	0.826310861423221	0.46254681647940077	0.5997191011235955	6.367977528089888	0.384409452620646	7	COMPLETE
8	0.8389513108614233	2020-03-12 13:21:48.224570	2020-03-12 13:24:13.730250	0.40644055687814173	8.258637191452538	128	7	0.015538264032978399	256	0.12157085438935637	0.25608614232209737	0.8389513108614233	0.5243445692883895	0.6554307116104869	5.864232209737827	0.4371536565519382	0.25608614232209737	0.8389513108614233	0.5243445692883895	0.6554307116104869	5.864232209737827	0.4371536565519382	2765606422	250	0.25608614232209737	0.8389513108614233	0.5243445692883895	0.6554307116104869	5.864232209737827	0.4371536565519382	8	COMPLETE
9	0.8506554307116105	2020-03-12 13:24:13.758685	2020-03-12 13:28:01.479802	0.5040863667818203	26.70639994788247	128	77	0.0026047566689857775	256	0.11610894492384367	0.24110486891385768	0.8506554307116105	0.5201310861423221	0.6540262172284644	5.602059925093633	0.4303898373803214	0.24110486891385768	0.8506554307116105	0.5201310861423221	0.6540262172284644	5.602059925093633	0.4303898373803214	2717381634	300	0.24110486891385768	0.8506554307116105	0.5201310861423221	0.6540262172284644	5.602059925093633	0.4303898373803214	9	COMPLETE
