number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10252808988764045	2020-04-05 22:05:58.487889	2020-04-05 22:06:36.952971	64	66	512	0.9854586992782544	0.008895131086142321	0.10252808988764045	0.035580524344569285	0.054307116104868915	47.61563670411985	0.05394231586787808	0.008895131086142321	0.10252808988764045	0.035580524344569285	0.054307116104868915	47.61423220973783	0.053943878804798014	1676930695	300	0.008895131086142321	0.10252808988764045	0.035580524344569285	0.054307116104868915	47.61704119850187	0.05394081044380706	0	COMPLETE
1	0.09925093632958802	2020-04-05 22:06:36.995867	2020-04-05 22:07:24.756088	128	79	128	0.9780035233526222	0.008895131086142321	0.09925093632958802	0.03277153558052434	0.05337078651685393	47.247425093632955	0.05449292825059285	0.008895131086142321	0.09925093632958802	0.03277153558052434	0.05337078651685393	47.245318352059925	0.054496458338451285	2670935327	150	0.008895131086142321	0.09925093632958802	0.03277153558052434	0.05337078651685393	47.24953183520599	0.054489689138368796	1	COMPLETE
2	0.10908239700374532	2020-04-05 22:07:24.794419	2020-04-05 22:08:02.810117	64	43	512	0.9810402589276336	0.01544943820224719	0.10908239700374532	0.03089887640449438	0.0552434456928839	47.368445692883896	0.057642592905032375	0.01544943820224719	0.10908239700374532	0.03089887640449438	0.0552434456928839	47.36563670411985	0.057643891775154235	2462033769	300	0.01544943820224719	0.10908239700374532	0.03089887640449438	0.0552434456928839	47.37125468164794	0.05764133012960589	2	COMPLETE
3	0.12125468164794008	2020-04-05 22:08:02.864901	2020-04-05 22:08:40.012879	128	3	256	0.9799777832534513	0.013108614232209739	0.12125468164794008	0.03745318352059925	0.06273408239700375	47.34316479400749	0.060117204979386524	0.013108614232209739	0.12125468164794008	0.03745318352059925	0.06273408239700375	47.34316479400749	0.060117204979386524	3915870738	250	0.013108614232209739	0.12125468164794008	0.03745318352059925	0.06273408239700375	47.34316479400749	0.060117204979386524	3	COMPLETE
4	0.09644194756554307	2020-04-05 22:08:40.046933	2020-04-05 22:09:52.810913	256	80	128	0.9984306016141612	0.008895131086142321	0.09644194756554307	0.03089887640449438	0.062265917602996254	48.24204119850187	0.052835718559744095	0.008895131086142321	0.09644194756554307	0.03089887640449438	0.062265917602996254	48.20786516853933	0.052862731214290776	1796192281	200	0.008895131086142321	0.09644194756554307	0.03089887640449438	0.062265917602996254	48.27621722846442	0.052810282171446274	4	COMPLETE
5	0.12312734082397003	2020-04-05 22:09:52.837255	2020-04-05 22:10:09.409238	64	87	512	1.0028788922563865	0.01638576779026217	0.12312734082397003	0.04681647940074907	0.06882022471910113	48.42275280898876	0.06343275543017786	0.01638576779026217	0.12312734082397003	0.04681647940074907	0.06882022471910113	48.42275280898876	0.06343275543017786	1455215869	150	0.01638576779026217	0.12312734082397003	0.04681647940074907	0.06882022471910113	48.42275280898876	0.06343275543017786	5	COMPLETE
6	0.10299625468164794	2020-04-05 22:10:09.459568	2020-04-05 22:10:36.257173	256	21	256	0.9967955585328464	0.009831460674157303	0.10299625468164794	0.0299625468164794	0.050093632958801496	47.985955056179776	0.05263383156656688	0.009831460674157303	0.10299625468164794	0.0299625468164794	0.050093632958801496	47.985955056179776	0.05263383156656688	3163893995	150	0.009831460674157303	0.10299625468164794	0.0299625468164794	0.050093632958801496	47.985955056179776	0.05263383156656688	6	COMPLETE
7	0.11376404494382023	2020-04-05 22:10:36.284365	2020-04-05 22:11:06.733882	256	74	256	0.9794287433907083	0.010767790262172285	0.11376404494382023	0.03932584269662921	0.06132958801498127	47.27715355805243	0.05803957493497147	0.010767790262172285	0.11376404494382023	0.03932584269662921	0.06132958801498127	47.27715355805243	0.05803957493497147	1341757689	150	0.010767790262172285	0.11376404494382023	0.03932584269662921	0.06132958801498127	47.27715355805243	0.05803957493497147	7	COMPLETE
8	0.10533707865168539	2020-04-05 22:11:06.760806	2020-04-05 22:11:54.140335	64	78	128	0.9813219251526234	0.008895131086142321	0.10533707865168539	0.0299625468164794	0.048220973782771535	47.414794007490634	0.05424283724758438	0.008895131086142321	0.10533707865168539	0.0299625468164794	0.048220973782771535	47.390917602996254	0.05426941091070226	4023577812	150	0.008895131086142321	0.10533707865168539	0.0299625468164794	0.048220973782771535	47.43867041198502	0.054217841524864224	8	COMPLETE
9	0.10674157303370786	2020-04-05 22:11:54.168448	2020-04-05 22:12:41.346236	128	74	128	0.980778960074204	0.012640449438202247	0.10674157303370786	0.03417602996254682	0.054307116104868915	47.394194756554306	0.056806322556869654	0.012640449438202247	0.10674157303370786	0.03417602996254682	0.054307116104868915	47.37734082397004	0.0568509867752489	4150957477	150	0.012640449438202247	0.10674157303370786	0.03417602996254682	0.054307116104868915	47.411048689138575	0.0567674294738502	9	COMPLETE
10	0.10720973782771535	2020-04-05 22:12:41.391898	2020-04-05 22:13:07.726081	128	16	256	0.999957954707252	0.010299625468164793	0.10720973782771535	0.030430711610486893	0.052434456928838954	48.202715355805246	0.05402960691646073	0.010299625468164793	0.10720973782771535	0.030430711610486893	0.052434456928838954	48.202715355805246	0.05402960691646073	684459189	150	0.010299625468164793	0.10720973782771535	0.030430711610486893	0.052434456928838954	48.202715355805246	0.05402960691646073	10	COMPLETE
11	0.09597378277153558	2020-04-05 22:13:07.752742	2020-04-05 22:13:33.039065	128	84	512	0.9915147669044801	0.008895131086142321	0.09597378277153558	0.025749063670411985	0.04541198501872659	47.918539325842694	0.051130182922741366	0.008895131086142321	0.09597378277153558	0.025749063670411985	0.04541198501872659	47.918539325842694	0.051130182922741366	245942725	200	0.008895131086142321	0.09597378277153558	0.025749063670411985	0.04541198501872659	47.918539325842694	0.051130182922741366	11	COMPLETE
12	0.07677902621722846	2020-04-05 22:13:33.068692	2020-04-05 22:13:57.671543	256	5	256	1.027577193136491	0.008426966292134831	0.07677902621722846	0.02153558052434457	0.033707865168539325	49.57350187265918	0.046038934405081666	0.008426966292134831	0.07677902621722846	0.02153558052434457	0.033707865168539325	49.57350187265918	0.046038934405081666	838600569	150	0.008426966292134831	0.07677902621722846	0.02153558052434457	0.033707865168539325	49.57350187265918	0.046038934405081666	12	COMPLETE
13	0.0950374531835206	2020-04-05 22:13:57.697001	2020-04-05 22:14:24.695220	128	81	256	1.0042566549833445	0.008895131086142321	0.0950374531835206	0.02855805243445693	0.04728464419475655	48.55500936329588	0.050795797155819146	0.008895131086142321	0.0950374531835206	0.02855805243445693	0.04728464419475655	48.55477528089887	0.05079613689804993	3758682259	150	0.008895131086142321	0.0950374531835206	0.02855805243445693	0.04728464419475655	48.55524344569288	0.050795469996633966	13	COMPLETE
14	0.09691011235955056	2020-04-05 22:14:24.722086	2020-04-05 22:14:40.637660	64	37	512	0.9855648386047993	0.008895131086142321	0.09691011235955056	0.027153558052434457	0.04962546816479401	47.576310861423224	0.052451903331767566	0.008895131086142321	0.09691011235955056	0.027153558052434457	0.04962546816479401	47.576310861423224	0.052451903331767566	3723376046	150	0.008895131086142321	0.09691011235955056	0.027153558052434457	0.04962546816479401	47.576310861423224	0.052451903331767566	14	COMPLETE
15	0.12265917602996254	2020-04-05 22:14:40.684480	2020-04-05 22:15:00.677450	256	96	512	0.9726641549413138	0.01451310861423221	0.12265917602996254	0.03932584269662921	0.060393258426966294	46.99063670411985	0.06069030664762218	0.01451310861423221	0.12265917602996254	0.03932584269662921	0.060393258426966294	46.99063670411985	0.06069030664762218	2183950267	150	0.01451310861423221	0.12265917602996254	0.03932584269662921	0.060393258426966294	46.99063670411985	0.06069030664762218	15	COMPLETE
16	0.10112359550561797	2020-04-05 22:15:00.704764	2020-04-05 22:15:46.950625	128	51	128	0.9873162881237514	0.008895131086142321	0.10112359550561797	0.03089887640449438	0.0552434456928839	47.68984082397004	0.05394243432395727	0.008895131086142321	0.10159176029962547	0.03089887640449438	0.05571161048689138	47.68445692883895	0.053966981853396316	2531203409	150	0.008895131086142321	0.10112359550561797	0.03089887640449438	0.0552434456928839	47.69522471910113	0.053921264256952574	16	COMPLETE
17	0.10861423220973783	2020-04-05 22:15:46.977996	2020-04-05 22:16:13.557635	64	36	256	0.9902966602640889	0.009363295880149813	0.10861423220973783	0.03136704119850187	0.0552434456928839	47.87195692883895	0.054077358349775756	0.009363295880149813	0.10861423220973783	0.03136704119850187	0.0552434456928839	47.870318352059925	0.054092241091222876	3100453591	150	0.009363295880149813	0.10861423220973783	0.03136704119850187	0.0552434456928839	47.87359550561798	0.0540651836315741	17	COMPLETE
18	0.09831460674157304	2020-04-05 22:16:13.585232	2020-04-05 22:16:30.124728	64	91	512	1.0056910757577109	0.0046816479400749065	0.09831460674157304	0.024812734082397005	0.04915730337078652	48.53511235955056	0.04827764339269367	0.0046816479400749065	0.09831460674157304	0.024812734082397005	0.04915730337078652	48.53511235955056	0.04827764339269367	3429837151	150	0.0046816479400749065	0.09831460674157304	0.024812734082397005	0.04915730337078652	48.53511235955056	0.04827764339269367	18	COMPLETE
19	0.09035580524344569	2020-04-05 22:16:30.173952	2020-04-05 22:17:16.467106	64	22	128	1.023162370892974	0.008426966292134831	0.09035580524344569	0.02762172284644195	0.042134831460674156	49.37382958801498	0.04927573706744886	0.008426966292134831	0.09082397003745318	0.02762172284644195	0.042134831460674156	49.37312734082397	0.04927810835932552	1398666407	150	0.008426966292134831	0.09035580524344569	0.02762172284644195	0.042134831460674156	49.37453183520599	0.04927357089687584	19	COMPLETE
20	0.11095505617977527	2020-04-05 22:17:16.503867	2020-04-05 22:17:44.759796	128	91	256	0.9795591412635332	0.010299625468164793	0.11095505617977527	0.03323970037453183	0.04728464419475655	47.297284644194754	0.05438028923172425	0.010299625468164793	0.11095505617977527	0.03323970037453183	0.04728464419475655	47.2940074906367	0.05438248522661164	1231105365	150	0.010299625468164793	0.11095505617977527	0.03323970037453183	0.04728464419475655	47.300561797752806	0.05437817665787955	20	COMPLETE
21	0.09878277153558053	2020-04-05 22:17:44.787151	2020-04-05 22:18:53.134814	128	84	256	0.9858084248033551	0.009831460674157303	0.09878277153558053	0.026217228464419477	0.04962546816479401	47.661048689138575	0.052502628470273635	0.009831460674157303	0.09925093632958802	0.026685393258426966	0.04962546816479401	47.63483146067416	0.052617744679820624	3857164440	300	0.009831460674157303	0.09878277153558053	0.026217228464419477	0.04962546816479401	47.68726591760299	0.05241365706161549	21	COMPLETE
22	0.09878277153558053	2020-04-05 22:18:53.162571	2020-04-05 22:19:17.265973	128	53	512	1.0126790950311984	0.006086142322097378	0.09878277153558053	0.021067415730337078	0.04119850187265917	48.89559925093633	0.04675210521731973	0.006086142322097378	0.09878277153558053	0.021067415730337078	0.04119850187265917	48.89559925093633	0.04675210521731973	2705394796	200	0.006086142322097378	0.09878277153558053	0.021067415730337078	0.04119850187265917	48.89559925093633	0.04675210521731973	22	COMPLETE
