number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.2577456350564875	2020-01-20 04:38:23.085157	2020-01-20 05:01:14.677405	50.0	2	21.0	0.003321378427177388	500.0	0.07401761695039002	0.07598710487276047	0.2577456350564875	0.14576914298756133	0.18669405454752938	518.8113338753851	0.136532894965121	0.07600136939404313	0.2577456350564875	0.14576914298756133	0.18670831906881205	518.8105956864088	0.13653896890732325	0.07598710487276047	0.2577456350564875	0.14576914298756133	0.18669405454752938	518.8120720643615	0.1365295129412522	9	0.26318041766518313	0.25955722925938607				
10	TrialState.COMPLETE	0.28226634714138993	2020-01-20 05:01:14.678320	2020-01-20 05:23:23.742262	50.0	2	11.0	0.001583177090902487	1700.0	0.07024142975431769	0.09500171174255392	0.28226634714138993	0.1668735022252653	0.21010926623302523	490.8356192228689	0.15665039083249221	0.09500171174255392	0.28226634714138993	0.16688776674654798	0.21010926623302523	490.8352305146639	0.15665124550994336	0.09500171174255392	0.28226634714138993	0.1668735022252653	0.21010926623302523	490.8360079310738	0.15664972783143385	10	0.29205180874129866	0.28552816767469286				
11	TrialState.COMPLETE	0.034470215679561794	2020-01-20 05:23:23.743112	2020-01-20 05:45:22.269531	50.0	1	31.0	0.07214275685726615	600.0	0.8597022619571998	0.006804176651831565	0.034470215679561794	0.023914469930389134	0.02848624900148351	6131.096499486477	0.017816943268096075	0.006804176651831565	0.034470215679561794	0.023914469930389134	0.02848624900148351	6131.094031724296	0.017816943602798428	0.006804176651831565	0.034470215679561794	0.023914469930389134	0.02848624900148351	6131.098967248659	0.01781694293381686	11	0.033107953897067215	0.034016128418730265				
12	TrialState.COMPLETE	0.20112975008558712	2020-01-20 05:45:22.270442	2020-01-20 06:12:34.606830	250.0	2	51.0	0.05474364084709531	500.0	0.23489313630010691	0.07311280383430332	0.20112975008558712	0.12153372132831222	0.15195994522423828	1657.6253815759444	0.11629661372046728	0.07311280383430332	0.20112975008558712	0.12153372132831222	0.15195994522423828	1657.624065673856	0.11629749944777877	0.07311280383430332	0.20112975008558712	0.12153372132831222	0.15195994522423828	1657.6266974780326	0.1162959877207161	12	0.2009300467876298	0.20106318231960135				
13	TrialState.COMPLETE	0.03396382517402716	2020-01-20 06:12:34.607684	2020-01-20 06:43:15.574875	250.0	1	91.0	0.08564812559544509	500.0	0.9978048834912905	0.004721556544562365	0.03396382517402716	0.022167066073262583	0.027487732511696908	7130.679472640648	0.01583992198361754	0.004721556544562365	0.03396382517402716	0.022167066073262583	0.027487732511696908	7130.673920175739	0.015839923973243	0.004721556544562365	0.03396382517402716	0.022167066073262583	0.027487732511696908	7130.6850251055575	0.01583992001777716	13	0.03175282437521397	0.033226824907756095				
14	TrialState.COMPLETE	0.2503138194682186	2020-01-20 06:43:15.575732	2020-01-20 08:02:44.921648	50.0	2	81.0	0.0021698071178977833	1400.0	0.1111241671505812	0.0766638771602825	0.2503138194682186	0.1427244601671168	0.18424372678052925	782.0863526570048	0.13448787270991755	0.07667338684113761	0.2503138194682186	0.1427244601671168	0.1842595762486211	782.0849499790787	0.13449268319906663	0.0766638771602825	0.2503138194682186	0.1427244601671168	0.18424372678052925	782.087755334931	0.13448506880716743	14					0.2490748439053814	0.24977176765947734
15	TrialState.COMPLETE	0.21605757160789685	2020-01-20 08:02:44.922521	2020-01-20 08:29:44.003761	250.0	2	51.0	0.025313878881387895	2000.0	0.15548796131469883	0.06855528928449162	0.21605757160789685	0.1212698276845829	0.15576144014606869	1094.8071650690404	0.11670088127500308	0.06855528928449162	0.21607183612917952	0.1212698276845829	0.15576857240671002	1094.8063519913271	0.11670111177994308	0.06855528928449162	0.21605757160789685	0.1212698276845829	0.15576144014606869	1094.8079781467534	0.11670067956069195	15	0.21478089695309827	0.21563201338963064				
16	TrialState.COMPLETE	0.2563191829282209	2020-01-20 08:29:44.004616	2020-01-20 09:30:35.964956	250.0	2	91.0	0.0010881747547024899	700.0	0.10450016036653649	0.08236334588611206	0.2563191829282209	0.14717182091369013	0.18769732587774354	733.1109066529727	0.13997907726814743	0.08236334588611206	0.2563191829282209	0.1471765757541177	0.18769732587774354	733.1090237361634	0.13997950798125727	0.08236334588611206	0.2563191829282209	0.14717182091369013	0.18769732587774354	733.1127895697821	0.1399787217320464	16			0.25741041880634485	0.2567556772794705		
17	TrialState.COMPLETE	0.2599709003765834	2020-01-20 09:30:35.965798	2020-01-20 09:53:37.444847	50.0	1	81.0	0.006705092994144885	1800.0	0.06028189333749687	0.08298385256190802	0.2599709003765834	0.15208119365514094	0.1931202213853703	418.5020398265434	0.14305390940946652	0.08298385256190802	0.2599709003765834	0.15208119365514094	0.1931202213853703	418.5019185781125	0.14305390983197416	0.08298385256190802	0.2599709003765834	0.15208119365514094	0.1931202213853703	418.5021610749743	0.1430539089886443	17	0.260498687664042	0.2601468294724029				
18	TrialState.COMPLETE	0.11752539084788315	2020-01-20 09:53:37.445683	2020-01-20 10:21:48.429361	250.0	1	61.0	0.012751814145854317	1900.0	0.4235471503202019	0.0172030126668949	0.11752539084788315	0.07133687093461144	0.08858980942599566	3002.541327884286	0.05477810851772184	0.0172030126668949	0.11752539084788315	0.07133687093461144	0.08858980942599566	3002.5399620563735	0.054778130920331444	0.0172030126668949	0.11752539084788315	0.07133687093461144	0.08858980942599566	3002.542693712199	0.05477808720585484	18	0.15177450644756363	0.1289417627144433				
19	TrialState.COMPLETE	0.2444011753965537	2020-01-20 10:21:48.430218	2020-01-20 10:48:09.616768	450.0	2	11.0	0.003222731119743209	1000.0	0.07900329516993687	0.07236391646696337	0.2444011753965537	0.13863688234622845	0.177129693027502	553.1083675681845	0.13030008736899557	0.07236391646696337	0.2444011753965537	0.13863688234622845	0.177129693027502	553.1081250713227	0.13030010420563043	0.07236391646696337	0.2444011753965537	0.13863688234622845	0.177129693027502	553.1086100650463	0.1303000712410575	19	0.24439404313591237	0.24439879797633993				
20	TrialState.COMPLETE	0.21935980828483395	2020-01-20 10:48:09.617673	2020-01-20 11:27:29.358009	450.0	2	91.0	0.007194187276273323	1100.0	0.10072026951705904	0.062393016090380005	0.21935980828483395	0.11848111377382176	0.15599680474723268	709.1916652402145	0.11499346290116766	0.062393016090380005	0.21935980828483395	0.11848111377382176	0.15599680474723268	709.1909163528472	0.1149952362711579	0.062393016090380005	0.21935980828483395	0.11848111377382176	0.15599680474723268	709.1924141275819	0.11499220570194361	20	0.22583590094716421	0.22151850583894406				
21	TrialState.COMPLETE	0.24609152116854957	2020-01-20 11:27:29.358927	2020-01-20 11:55:24.982350	250.0	2	61.0	0.0033119861160332983	1000.0	0.08295179735776587	0.07060224808855414	0.24609152116854957	0.13906481798470843	0.177086899463654	582.9688926452128	0.12962872588853835	0.07060224808855414	0.24609152116854957	0.13906481798470843	0.177086899463654	582.9681901175396	0.12962905434412883	0.07060224808855414	0.24609152116854957	0.13906481798470843	0.177086899463654	582.969595172886	0.12962843084309963	21	0.24974323861691203	0.24730876031800372				
22	TrialState.COMPLETE	0.19433983795503823	2020-01-20 11:55:24.983303	2020-01-20 12:19:52.462944	250.0	2	31.0	0.08470996943256502	500.0	0.3122281713306419	0.06986762524249686	0.19433983795503823	0.1207277758758416	0.1500770284149264	2211.2013330195136	0.11199940377528254	0.06986762524249686	0.19433983795503823	0.1207277758758416	0.1500770284149264	2211.1998031496064	0.11199946259329484	0.06986762524249686	0.19433983795503823	0.1207277758758416	0.1500770284149264	2211.2028628894213	0.11199934885072237	22	0.19425425082734224	0.1943113089124729				
23	TrialState.COMPLETE	0.1724651945680703	2020-01-20 12:19:52.464092	2020-01-20 12:47:57.305082	450.0	1	31.0	0.004561018813657236	1300.0	0.32986009805733246	0.04674483624329567	0.1724651945680703	0.10801808741298642	0.1335658450302408	2332.832595144357	0.09180983518456948	0.04674483624329567	0.1724651945680703	0.10801808741298642	0.1335658450302408	2332.831821294077	0.09181094789228267	0.04674483624329567	0.1724651945680703	0.10801808741298642	0.1335658450302408	2332.8333689946367	0.0918090395197425	23	0.1967220130092434	0.180550800715128				
24	TrialState.COMPLETE	0.2711114914983453	2020-01-20 12:47:57.305962	2020-01-20 13:20:33.352403	350.0	1	71.0	0.0015495631182394234	800.0	0.08249549276654952	0.10379578911331735	0.2711114914983453	0.17268629464795163	0.21164270227091178	577.346841834988	0.16068296764623008	0.10379578911331735	0.2711114914983453	0.17268629464795163	0.21164270227091178	577.34664213169	0.16068296930414233	0.10379578911331735	0.2711114914983453	0.17268629464795163	0.21164270227091178	577.347041538286	0.16068296600606105	24	0.2777872874586329	0.27333675681844116				
25	TrialState.COMPLETE	0.2636440146068698	2020-01-20 13:20:33.353288	2020-01-20 13:53:37.508531	350.0	2	61.0	0.0010488783396902309	1000.0	0.0842099550478216	0.08200673285404542	0.2636440146068698	0.15334360378865686	0.19568783521625013	590.0136083533037	0.142979412730948	0.08200673285404542	0.2636440146068698	0.15334360378865686	0.19569496747689147	590.0124529270797	0.1429800831344964	0.08200673285404542	0.2636440146068698	0.15334360378865686	0.19568783521625013	590.0147637795276	0.14297885791376383	25	0.27044105899806004	0.2659096960705999				
26	TrialState.COMPLETE	0.2836927992696565	2020-01-20 13:53:37.509645	2020-01-20 14:22:37.226496	350.0	1	51.0	0.0010511123228541036	1000.0	0.0736372754258924	0.10632774164099053	0.2836927992696565	0.18017516832135114	0.22117853474837385	512.5087405854159	0.1668041916487853	0.10632774164099053	0.2836927992696565	0.18017516832135114	0.22117853474837385	512.5086086385941	0.16680420578743574	0.10632774164099053	0.2836927992696565	0.18017516832135114	0.22117853474837385	512.5088725322378	0.16680417830907074	26	0.29259386055003994	0.286659819696451				
27	TrialState.COMPLETE	0.14293050325231085	2020-01-20 14:22:37.227617	2020-01-20 14:43:41.518864	150.0	1	21.0	0.011591952956947597	900.0	0.3323534042291337	0.03400661873787516	0.14293050325231085	0.08305517516832135	0.10624215451329454	2352.584620706379	0.07284267402316551	0.03400661873787516	0.14293050325231085	0.08305517516832135	0.10624215451329454	2352.5837755334933	0.0728426757699716	0.03400661873787516	0.14293050325231085	0.08305517516832135	0.10624215451329454	2352.585465879265	0.07284267228843562	27	0.16643843432614402	0.1507664802769219				
28	TrialState.COMPLETE	0.16640990528357869	2020-01-20 14:43:41.519713	2020-01-20 15:21:25.619603	450.0	2	11.0	0.05536614484941937	900.0	0.37954560612699095	0.06661531439004907	0.16640990528357869	0.10537487161930846	0.12864315873559284	2690.5654313591235	0.10026554223236706	0.06661531439004907	0.16640990528357869	0.10537487161930846	0.1286488645441059	2690.563859408878	0.10026566139791664	0.06661531439004907	0.16640990528357869	0.10537487161930846	0.12864315873559284	2690.567003309369	0.10026544095010496	28		0.16907261592300962	0.1674084217733653			
29	TrialState.COMPLETE	0.24882317699418008	2020-01-20 15:21:25.620518	2020-01-20 15:46:04.115420	150.0	2	81.0	0.0031398591379618933	1900.0	0.08349755136289021	0.07842633801209631	0.24882317699418008	0.14093347027273764	0.18137338810909506	586.1065524078512	0.13523615628932373	0.07844060253337898	0.24882317699418008	0.14093347027273764	0.1813805203697364	586.1055003994067	0.13524300110812587	0.07842633801209631	0.24882317699418008	0.14093347027273764	0.18137338810909506	586.1076044162958	0.13523227417325592	29	0.2588582677165354	0.2521682072349652				
30	TrialState.COMPLETE	0.2139250256761383	2020-01-20 15:46:04.116267	2020-01-20 16:10:54.111100	250.0	2	31.0	0.029521940384859675	1000.0	0.17837093662835488	0.07075915782266347	0.2139250256761383	0.124957206436152	0.15766575373730457	1257.7746883202099	0.11851325083375526	0.07075915782266347	0.2139250256761383	0.124957206436152	0.15766575373730457	1257.7739429989729	0.11851325338790265	0.07075915782266347	0.2139250256761383	0.124957206436152	0.15766575373730457	1257.775433641447	0.11851324830063815	30	0.21610749743238616	0.21465251626155427				
31	TrialState.COMPLETE	0.1533507360492982	2020-01-20 16:10:54.112027	2020-01-20 16:30:38.352740	250.0	1	1.0	0.0052311341835497875	900.0	0.3585114857312558	0.042087470044505304	0.1533507360492982	0.09014464224580623	0.11501483510213398	2538.8438997774733	0.08023134670471942	0.042087470044505304	0.1533507360492982	0.09014464224580623	0.11501483510213398	2538.843261440146	0.08023139409547538	0.042087470044505304	0.1533507360492982	0.09014464224580623	0.11501483510213398	2538.844538114801	0.08023130359520225	31	0.18342747917379892	0.16337631709079845				
32	TrialState.COMPLETE	0.213318783521625	2020-01-20 16:30:38.353591	2020-01-20 17:01:47.027501	450.0	2	41.0	0.01365819283355613	600.0	0.13062757402659322	0.06859808284833961	0.213318783521625	0.12336671231313477	0.15695252767317128	919.6668307086615	0.11760524709857871	0.06859808284833961	0.21332591578226634	0.12336671231313477	0.15695252767317128	919.666224466507	0.11760551867157619	0.06859808284833961	0.213318783521625	0.12336671231313477	0.15695252767317128	919.667436950816	0.11760502081406476	32	0.21227034120734908	0.2129693027501997				
33	TrialState.COMPLETE	0.2662558484537259	2020-01-20 17:01:47.028373	2020-01-20 17:39:49.994487	150.0	2	51.0	0.001051254209118149	500.0	0.09833095893105852	0.0847426680360607	0.2662558484537259	0.1554832819810567	0.19817414127581878	689.5017174483625	0.14519021023455317	0.08474837384457377	0.2662558484537259	0.15549469359808285	0.19817414127581878	689.5005192285747	0.14519291753134853	0.0847426680360607	0.2662558484537259	0.1554832819810567	0.19817414127581878	689.5029156681502	0.14518862921086942	33		0.26600479287915096	0.2661617026132603			
34	TrialState.COMPLETE	0.28367853474837385	2020-01-20 17:39:49.995336	2020-01-20 18:03:54.905889	150.0	1	61.0	0.0020122281848096823	1800.0	0.06455977756403157	0.10251198219787744	0.28367853474837385	0.1760455894100194	0.2171345429647381	449.288200387995	0.1640011614994105	0.10251198219787744	0.28367853474837385	0.1760455894100194	0.2171345429647381	449.28810766860664	0.16400117332887534	0.10251198219787744	0.28367853474837385	0.1760455894100194	0.2171345429647381	449.2882931073833	0.16400115001313081	34	0.2854901289512724	0.28428239948267336				
35	TrialState.COMPLETE	0.23189119023165583	2020-01-20 18:03:54.906788	2020-01-20 18:24:17.070287	150.0	2	1.0	0.0011858158687801073	1100.0	0.08306425756640322	0.07371191372817529	0.23189119023165583	0.13714623987218988	0.17265063334474495	580.7787037829511	0.12778981408508824	0.07371191372817529	0.23189119023165583	0.13714623987218988	0.17265063334474495	580.7785076457834	0.12778981566444814	0.07371191372817529	0.23189119023165583	0.13714623987218988	0.17265063334474495	580.7788999201186	0.12778981252782218	35	0.2545503822891704	0.23944425425082735				
36	TrialState.COMPLETE	0.21187806687207578	2020-01-20 18:24:17.071133	2020-01-20 19:02:20.551501	450.0	2	81.0	0.016174810069402534	1400.0	0.13597372359201176	0.06694339837955038	0.21187806687207578	0.11873787515690973	0.1546131461828141	957.9991441287231	0.1151480782164214	0.06694339837955038	0.21187806687207578	0.11873787515690973	0.15462027844345544	957.9980885541481	0.11514822674717526	0.06694339837955038	0.21187806687207578	0.11873787515690973	0.1546131461828141	958.000199703298	0.11514795168687005	36	0.2128979801437864	0.21221803796264596				
37	TrialState.COMPLETE	0.13154741526874358	2020-01-20 19:02:20.552364	2020-01-20 19:35:20.654559	350.0	2	1.0	0.03149995224337179	1700.0	0.7284954113394795	0.01505762866598197	0.13154741526874358	0.08622047244094488	0.10528928449161246	5177.444174369508	0.059169058918487547	0.01505762866598197	0.13154741526874358	0.08622047244094488	0.10528928449161246	5177.440625356613	0.05916910103445311	0.01505762866598197	0.13154741526874358	0.08622047244094488	0.10528928449161246	5177.447723382404	0.05916902045277618	37		0.13259348016280573	0.1319396896040169			
38	TrialState.COMPLETE	0.25081307771311195	2020-01-20 19:35:20.655442	2020-01-20 19:58:26.158755	50.0	1	71.0	0.007105029037628432	600.0	0.06271146069788884	0.08052322264064818	0.25081307771311195	0.1475165468446879	0.18636597055802806	437.0952014150405	0.13872457609660463	0.08052322264064818	0.25081307771311195	0.1475165468446879	0.18636597055802806	437.0950872988702	0.13872462839725566	0.08052322264064818	0.25081307771311195	0.1475165468446879	0.18636597055802806	437.09531553121076	0.13872452672776678	38	0.2535946593632318	0.2517402715964852				
39	TrialState.COMPLETE	0.10244065959146412	2020-01-20 19:58:26.159609	2020-01-20 20:22:50.165988	250.0	1	31.0	0.02745584041619656	1500.0	0.7538038998220249	0.005370592262923656	0.10244065959146412	0.07299155540340066	0.08600793107383316	5369.96485578569	0.04463485522881528	0.005370592262923656	0.10244065959146412	0.07299155540340066	0.08600793107383316	5369.960351763095	0.04463485605209406	0.005370592262923656	0.10244065959146412	0.07299155540340066	0.08600793107383316	5369.969359808285	0.04463485440757664	39	0.1020911788200388	0.10232416600098901				
40	TrialState.COMPLETE	0.2851620449617711	2020-01-20 20:22:50.166851	2020-01-20 20:46:26.785698	150.0	1	51.0	0.001876280272965427	1400.0	0.0651592010940684	0.10236220472440945	0.2851620449617711	0.1761311765377154	0.21869650804519	453.27742710829625	0.1641319979887149	0.10236220472440945	0.2851620449617711	0.1761311765377154	0.21869650804519	453.27733082277757	0.164132002179055	0.10236220472440945	0.2851620449617711	0.1761311765377154	0.21869650804519	453.27752339381493	0.16413199387550026	40	0.28383544448248316	0.28471984480200846				
41	TrialState.COMPLETE	0.08153600365171745	2020-01-20 20:46:26.786565	2020-01-20 21:09:22.808778	50.0	1	61.0	0.037718098055693164	900.0	0.506636658620427	0.017987561337441515	0.08153600365171745	0.04804290768001826	0.06024620563733881	3601.2918556715736	0.041807795188727875	0.017987561337441515	0.08153600365171745	0.04804290768001826	0.06024620563733881	3601.2904541823577	0.04180780316266389	0.017987561337441515	0.08153600365171745	0.04804290768001826	0.06024620563733881	3601.29325716079	0.04180778740579159	41	0.08618623758986649	0.08308608163110046				
42	TrialState.COMPLETE	0.2696065845030241	2020-01-20 21:09:22.809625	2020-01-20 21:36:01.797584	350.0	1	31.0	0.0012550045603846249	1400.0	0.08298408839878849	0.10376726007075203	0.2696065845030241	0.17255791395640763	0.20935324660504392	580.300956436152	0.16022238165358832	0.10376726007075203	0.2696065845030241	0.17255791395640763	0.20935324660504392	580.3008244893301	0.1602223858019888	0.10376726007075203	0.2696065845030241	0.17255791395640763	0.20935324660504392	580.3010883829738	0.1602223776069161	42	0.2781724295332649	0.27246186617977103				
43	TrialState.COMPLETE	0.23608495948875954	2020-01-20 21:36:01.798442	2020-01-20 21:58:25.344136	50.0	2	41.0	0.009547443160870462	1300.0	0.08765872998439476	0.06357697135684126	0.23608495948875954	0.1283806915439918	0.16723011525733197	616.2238638308798	0.12137459729181244	0.06357697135684126	0.23608495948875954	0.12839495606527446	0.16724437977861464	616.2232682871163	0.12137580409496622	0.06357697135684126	0.23608495948875954	0.1283806915439918	0.16723011525733197	616.2244593746434	0.12137363329637135	43	0.23988645441058998	0.23735212446270304				
44	TrialState.COMPLETE	0.25488559853931303	2020-01-20 21:58:25.344970	2020-01-20 22:24:09.667028	150.0	1	91.0	0.0038853471432765607	1300.0	0.08152148505616272	0.09112889421431017	0.25488559853931303	0.15606099509300467	0.19436836699760357	570.0310110692685	0.14647436773362027	0.09112889421431017	0.25488559853931303	0.15606099509300467	0.19436836699760357	570.0308755563163	0.14647437030286414	0.09112889421431017	0.25488559853931303	0.15606099509300467	0.19436836699760357	570.0311465822207	0.14647436520138274	44	0.2601706036745407	0.2566472669177222				
45	TrialState.COMPLETE	0.21066558256304918	2020-01-20 22:24:09.667929	2020-01-20 22:49:24.013826	150.0	2	71.0	0.023251486248808188	1300.0	0.12794741106057603	0.06875499258244894	0.21066558256304918	0.11899463653999771	0.15318669405454752	900.82206436152	0.11634731021241866	0.06875499258244894	0.21066558256304918	0.11899463653999771	0.15318669405454752	900.8211942257218	0.11634775611340838	0.06875499258244894	0.21066558256304918	0.11899463653999771	0.15318669405454752	900.8229344973182	0.11634694665422955	45	0.21697763323062877	0.2127695994522424				
46	TrialState.COMPLETE	0.2154798584959489	2020-01-20 22:49:24.014686	2020-01-20 23:18:49.440344	350.0	2	51.0	0.01309642348420211	800.0	0.12075459649641793	0.06522452356498916	0.2154798584959489	0.11774649092776446	0.15556173684811136	850.2234287629807	0.11480743365453822	0.0652316558256305	0.2154798584959489	0.11774649092776446	0.15556173684811136	850.2226834417437	0.1148105900261938	0.06522452356498916	0.2154798584959489	0.11774649092776446	0.15556173684811136	850.2241740842177	0.11480570644246953	46	0.21804747232682872	0.21633572977290882				
47	TrialState.COMPLETE	0.03762267488303093	2020-01-20 23:18:49.441202	2020-01-20 23:44:39.047478	150.0	1	91.0	0.06625523706398181	1300.0	0.9569484234591792	0.0049426566244436835	0.03762267488303093	0.029513294533835444	0.033428905625927194	6835.812931501769	0.01852540440076458	0.0049426566244436835	0.03762267488303093	0.029513294533835444	0.033428905625927194	6835.80905511811	0.01852540510755948	0.0049426566244436835	0.03762267488303093	0.029513294533835444	0.033428905625927194	6835.816807885428	0.018525403695896548	47	0.03664555517516832	0.03729696831374339				
48	TrialState.COMPLETE	0.1396853246605044	2020-01-20 23:44:39.048331	2020-01-21 00:10:26.389988	250.0	1	41.0	0.01869337162679732	900.0	0.5863004610320429	0.005434782608695652	0.1396853246605044	0.08607925368024649	0.10703383544448249	4164.874978603218	0.056156781537528906	0.005434782608695652	0.1396853246605044	0.08607925368024649	0.10703383544448249	4164.871476663243	0.05615678304342895	0.005434782608695652	0.1396853246605044	0.08607925368024649	0.10703383544448249	4164.878480543193	0.056156780045011276	48	0.14688177564760926	0.14208414165620603				
