number	value	datetime_start	datetime_complete	params_loss.margin	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.18773408239700373	2020-03-14 19:58:13.215584	2020-03-14 20:00:20.176020	5.0045591945475305	8.578537008212738	0.03036265536746139	256	17	0.0017853416537780189	256	0.7200813790755382	0.016853932584269662	0.18773408239700373	0.060861423220973786	0.0950374531835206	34.403558052434455	0.08240292959215631	0.016853932584269662	0.18773408239700373	0.060861423220973786	0.0950374531835206	34.403558052434455	0.08240292959215631	168780895	350	0.016853932584269662	0.18773408239700373	0.060861423220973786	0.0950374531835206	34.403558052434455	0.08240292959215631	0	COMPLETE
1	0.17743445692883894	2020-03-14 20:00:20.194952	2020-03-14 20:01:19.956996	3.3944251725408696	5.4496846412843105	0.012276104107499365	128	23	0.010509191935795456	512	0.7702177168552028	0.01544943820224719	0.17743445692883894	0.05056179775280899	0.08848314606741572	36.838951310861425	0.07717200838852799	0.01544943820224719	0.17743445692883894	0.05056179775280899	0.08848314606741572	36.838951310861425	0.07717200838852799	3470466645	300	0.01544943820224719	0.17743445692883894	0.05056179775280899	0.08848314606741572	36.838951310861425	0.07717200838852799	1	COMPLETE
2	0.10533707865168539	2020-03-14 20:01:19.968667	2020-03-14 20:01:59.175565	2.932905978484246	5.977009746075492	0.011811679381121867	64	70	0.0010537425202613382	512	0.9257915686634596	0.010767790262172285	0.10533707865168539	0.0299625468164794	0.04868913857677903	44.47003745318352	0.055553864238865124	0.010767790262172285	0.10533707865168539	0.0299625468164794	0.04868913857677903	44.47003745318352	0.055553864238865124	357692249	200	0.010767790262172285	0.10533707865168539	0.0299625468164794	0.04868913857677903	44.47003745318352	0.055553864238865124	2	COMPLETE
3	0.14747191011235955	2020-03-14 20:01:59.187902	2020-03-14 20:05:32.240029	0.7868313652479955	7.281215027178195	0.061662340305833646	64	96	0.002939176507744067	256	0.8360821459510395	0.014044943820224719	0.14747191011235955	0.042134831460674156	0.07631086142322098	40.16151685393258	0.06786705644928996	0.014044943820224719	0.14747191011235955	0.042134831460674156	0.07631086142322098	40.16151685393258	0.06786705644928996	1900691524	500	0.014044943820224719	0.14747191011235955	0.042134831460674156	0.07631086142322098	40.16151685393258	0.06786705644928996	3	COMPLETE
4	0.16432584269662923	2020-03-14 20:05:32.250000	2020-03-14 20:07:07.067677	6.2949858338183	8.276448533804825	0.014559185306083324	64	27	0.002013417084458983	512	0.8146627833543534	0.016853932584269662	0.16432584269662923	0.04915730337078652	0.08333333333333333	39.026685393258425	0.07443448233202353	0.016853932584269662	0.16432584269662923	0.04915730337078652	0.08333333333333333	39.026685393258425	0.07443448233202353	4068122063	450	0.016853932584269662	0.16432584269662923	0.04915730337078652	0.08333333333333333	39.026685393258425	0.07443448233202353	4	COMPLETE
5	0.18820224719101122	2020-03-14 20:07:07.079952	2020-03-14 20:10:24.269298	5.604741155283328	5.0975210739169645	0.01926086438349138	64	43	0.003614747650068772	256	0.7651028516405866	0.018258426966292134	0.18820224719101122	0.05711610486891386	0.09737827715355805	36.607677902621724	0.08122848450199142	0.018258426966292134	0.18820224719101122	0.05711610486891386	0.09737827715355805	36.607677902621724	0.08122848450199142	306031020	500	0.018258426966292134	0.18820224719101122	0.05711610486891386	0.09737827715355805	36.607677902621724	0.08122848450199142	5	COMPLETE
6	0.21301498127340823	2020-03-14 20:10:24.284017	2020-03-14 20:14:16.039789	7.663335989097793	4.4736068391533905	0.06340138242086929	256	100	0.010580568039076857	128	0.6948186446169622	0.02200374531835206	0.21301498127340823	0.06460674157303371	0.11235955056179775	33.12359550561798	0.0907516706221152	0.02200374531835206	0.21301498127340823	0.06460674157303371	0.11235955056179775	33.12359550561798	0.0907516706221152	4214956404	300	0.02200374531835206	0.21301498127340823	0.06460674157303371	0.11235955056179775	33.12359550561798	0.0907516706221152	6	COMPLETE
7	0.10486891385767791	2020-03-14 20:14:16.057907	2020-03-14 20:15:39.192433	8.342039975483011	6.773106818585632	0.014852823106420717	128	42	0.09793985890111813	128	1.0003541991827933	0.006554307116104869	0.10486891385767791	0.028089887640449437	0.05196629213483146	48.265917602996254	0.05064195150480935	0.006554307116104869	0.10486891385767791	0.028089887640449437	0.05196629213483146	48.265917602996254	0.05064195150480935	1719346765	150	0.006554307116104869	0.10486891385767791	0.028089887640449437	0.05196629213483146	48.265917602996254	0.05064195150480935	7	COMPLETE
8	0.19428838951310862	2020-03-14 20:15:39.202623	2020-03-14 20:18:08.993002	7.2304278174384	4.400279379230005	0.01112941297025132	128	99	0.005568093726351968	256	0.73922283274439	0.017790262172284643	0.19428838951310862	0.05664794007490637	0.10112359550561797	35.298689138576776	0.08377655231428721	0.017790262172284643	0.19428838951310862	0.05664794007490637	0.10112359550561797	35.298689138576776	0.08377655231428721	1125824939	350	0.017790262172284643	0.19428838951310862	0.05664794007490637	0.10112359550561797	35.298689138576776	0.08377655231428721	8	COMPLETE
9	0.15683520599250936	2020-03-14 20:18:09.005331	2020-03-14 20:20:13.751983	2.5602645532526616	4.681193387342396	0.030525641599949173	64	54	0.04221401751645626	128	0.7969511066230314	0.013576779026217229	0.15683520599250936	0.04541198501872659	0.0800561797752809	38.2626404494382	0.07127354948018899	0.013576779026217229	0.15683520599250936	0.04541198501872659	0.0800561797752809	38.2626404494382	0.07127354948018899	1046313355	200	0.013576779026217229	0.15683520599250936	0.04541198501872659	0.0800561797752809	38.2626404494382	0.07127354948018899	9	COMPLETE
