number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0945692883895131	2020-04-10 15:17:04.903651	2020-04-10 15:17:30.324118	256	81	512	1.0421409470217533	0.008895131086142321	0.0945692883895131	0.02902621722846442	0.04681647940074907	50.27574906367041	0.05015328770125688	0.008895131086142321	0.0945692883895131	0.02902621722846442	0.04681647940074907	50.27574906367041	0.05015328770125688	1709406503	150.0	0.008895131086142321	0.0945692883895131	0.02902621722846442	0.04681647940074907	50.27574906367041	0.05015328770125688	0	COMPLETE
1	0.10112359550561797	2020-04-10 15:17:30.356679	2020-04-10 15:18:04.252820	64	31	256	1.0050729368970301	0.009831460674157303	0.10112359550561797	0.02949438202247191	0.05102996254681648	48.48923220973783	0.05197662478588116	0.009831460674157303	0.10112359550561797	0.02949438202247191	0.05102996254681648	48.48923220973783	0.05197662478588116	558748061	150.0	0.009831460674157303	0.10112359550561797	0.02949438202247191	0.05102996254681648	48.48923220973783	0.05197662478588116	1	COMPLETE
2	0.09176029962546817	2020-04-10 15:18:04.279392	2020-04-10 15:18:29.666125	256	73	512	1.0294079539812544	0.010767790262172285	0.09176029962546817	0.028089887640449437	0.04119850187265917	49.69428838951311	0.04991803708361918	0.010767790262172285	0.09176029962546817	0.028089887640449437	0.04119850187265917	49.69428838951311	0.04991803708361918	1978585001	150.0	0.010767790262172285	0.09176029962546817	0.028089887640449437	0.04119850187265917	49.69428838951311	0.04991803708361918	2	COMPLETE
3	0.09363295880149813	2020-04-10 15:18:29.687066	2020-04-10 15:19:31.239956	256	78	128	1.028601796498822	0.005149812734082397	0.09363295880149813	0.019194756554307114	0.041666666666666664	49.63998127340824	0.04572679680991708	0.005149812734082397	0.09363295880149813	0.019194756554307114	0.041666666666666664	49.63998127340824	0.04572679680991708	1815006339	150.0	0.005149812734082397	0.09363295880149813	0.019194756554307114	0.041666666666666664	49.63998127340824	0.04572679680991708	3	COMPLETE
4	0.7153558052434457	2020-04-10 15:19:31.267487	2020-04-10 15:25:00.511434	256	13	256	0.1990745950094337	0.18164794007490637	0.7153558052434457	0.397940074906367	0.5365168539325843	9.724250936329588	0.34500127815426135	0.18164794007490637	0.7153558052434457	0.397940074906367	0.5365168539325843	9.724250936329588	0.34500127815426135	1204082546		0.18164794007490637	0.7153558052434457	0.397940074906367	0.5365168539325843	9.724250936329588	0.34500127815426135	4	COMPLETE
5	0.10486891385767791	2020-04-10 15:25:00.546250	2020-04-10 15:26:31.091381	128	93	128	1.0065866200957962	0.009831460674157303	0.10486891385767791	0.032303370786516857	0.05383895131086142	48.60486891385768	0.0536705453956355	0.009831460674157303	0.10486891385767791	0.032303370786516857	0.05383895131086142	48.60486891385768	0.0536705453956355	1158674062	200.0	0.009831460674157303	0.10486891385767791	0.032303370786516857	0.05383895131086142	48.60486891385768	0.0536705453956355	5	COMPLETE
6	0.10720973782771535	2020-04-10 15:26:31.117443	2020-04-10 15:26:51.171791	64	59	512	1.0093602197426144	0.011704119850187267	0.10720973782771535	0.02762172284644195	0.05290262172284644	48.75046816479401	0.053185373857035756	0.011704119850187267	0.10720973782771535	0.02762172284644195	0.05290262172284644	48.75046816479401	0.053185373857035756	3584060056	150.0	0.011704119850187267	0.10720973782771535	0.02762172284644195	0.05290262172284644	48.75046816479401	0.053185373857035756	6	COMPLETE
7	0.677434456928839	2020-04-10 15:26:51.199325	2020-04-10 15:30:26.003535	256	1	128	0.24686982031660468	0.12874531835205993	0.677434456928839	0.3366104868913858	0.48642322097378277	12.066947565543071	0.2922458225369964	0.12874531835205993	0.677434456928839	0.3366104868913858	0.48642322097378277	12.066947565543071	0.2922458225369964	2559803626	550.0	0.12874531835205993	0.677434456928839	0.3366104868913858	0.48642322097378277	12.066947565543071	0.2922458225369964	7	COMPLETE
8	0.10674157303370786	2020-04-10 15:30:26.034379	2020-04-10 15:31:24.185793	64	69	128	1.0044902236809543	0.009363295880149813	0.10674157303370786	0.032303370786516857	0.05664794007490637	48.49204119850187	0.053561696515219706	0.009363295880149813	0.10674157303370786	0.032303370786516857	0.05664794007490637	48.49204119850187	0.053561696515219706	2365272426	150.0	0.009363295880149813	0.10674157303370786	0.032303370786516857	0.05664794007490637	48.49204119850187	0.053561696515219706	8	COMPLETE
9	0.6886704119850188	2020-04-10 15:31:24.219147	2020-04-10 15:40:50.635423	256	31	128	0.2226090052937705	0.16338951310861424	0.6886704119850188	0.36797752808988765	0.49297752808988765	10.900280898876405	0.3205496329651726	0.16338951310861424	0.6886704119850188	0.36797752808988765	0.49297752808988765	10.900280898876405	0.3205496329651726	2516261324		0.16338951310861424	0.6886704119850188	0.36797752808988765	0.49297752808988765	10.900280898876405	0.3205496329651726	9	COMPLETE
10	0.7162921348314607	2020-04-10 15:40:50.662345	2020-04-10 15:50:30.606895	256	28	128	0.21460716546886366	0.1647940074906367	0.7162921348314607	0.39325842696629215	0.5210674157303371	10.496722846441948	0.3322305707662679	0.1647940074906367	0.7162921348314607	0.39325842696629215	0.5210674157303371	10.496722846441948	0.3322305707662679	2161730384		0.1647940074906367	0.7162921348314607	0.39325842696629215	0.5210674157303371	10.496722846441948	0.3322305707662679	10	COMPLETE
