number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
18	0.25842696629213485	2020-05-14 23:05:32.184357	2020-05-14 23:33:02.144930	128	2	34	256	0.6200472680696597	0.05571161048689138	0.25842696629213485	0.12593632958801498	0.1647940074906367	29.80875468164794	0.13274698531649362	0.05571161048689138	0.25842696629213485	0.12593632958801498	0.1647940074906367	29.808520599250937	0.1327514440288175	3867083602		0.05571161048689138	0.25842696629213485	0.12593632958801498	0.1647940074906367	29.808988764044944	0.1327430839432102	18	COMPLETE
19	0.1647940074906367	2020-05-14 23:33:02.156878	2020-05-14 23:56:03.985542	128	2	99	256	0.8592273331707699	0.016853932584269662	0.1647940074906367	0.047752808988764044	0.0800561797752809	41.386938202247194	0.07163590252197534	0.016853932584269662	0.1647940074906367	0.047752808988764044	0.0800561797752809	41.38623595505618	0.07163618179113464	476522210	450.0	0.016853932584269662	0.1647940074906367	0.047752808988764044	0.0800561797752809	41.3876404494382	0.07163562914559801	19	COMPLETE
20	0.9672284644194756	2020-05-14 23:56:03.997461	2020-05-15 00:19:30.777341	128	1	96	128	0.05825942583741404	0.5205992509363296	0.9672284644194756	0.8417602996254682	0.9250936329588015	2.8080524344569286	0.6893938297087097	0.5205992509363296	0.9672284644194756	0.8417602996254682	0.9250936329588015	2.8080524344569286	0.6893938297087097	2728200812	400.0	0.5205992509363296	0.9672284644194756	0.8417602996254682	0.9250936329588015	2.8080524344569286	0.6893938297087097	20	COMPLETE
21	0.9672284644194756	2020-05-15 00:19:30.796835	2020-05-15 00:43:52.455558	128	1	74	512	0.0636218680681012	0.4887640449438202	0.9672284644194756	0.8085205992509363	0.9091760299625468	3.0683520599250937	0.6656356606906747	0.4887640449438202	0.9672284644194756	0.8085205992509363	0.9091760299625468	3.0683520599250937	0.6656356606906747	2850920871	650.0	0.4887640449438202	0.9672284644194756	0.8085205992509363	0.9091760299625468	3.0683520599250937	0.6656356606906747	21	COMPLETE
22	0.9639513108614233	2020-05-15 00:43:52.467830	2020-05-15 00:50:50.785417	64	1	41	256	0.06391913037440192	0.4953183520599251	0.9639513108614233	0.8122659176029963	0.9073033707865169	3.087078651685393	0.6679923073659253	0.4953183520599251	0.9639513108614233	0.8122659176029963	0.9073033707865169	3.087078651685393	0.6679923073659253	3134059370	450.0	0.4953183520599251	0.9639513108614233	0.8122659176029963	0.9073033707865169	3.087078651685393	0.6679923073659253	22	COMPLETE
23	0.9456928838951311	2020-05-15 00:50:50.797894	2020-05-15 00:54:26.877669	64	1	5	128	0.07462749131850563	0.4208801498127341	0.9456928838951311	0.7485955056179775	0.8590823970037453	3.6100187265917603	0.6070471320112876	0.4208801498127341	0.9456928838951311	0.7485955056179775	0.8590823970037453	3.6100187265917603	0.6070471320112876	1118731541	200.0	0.4208801498127341	0.9456928838951311	0.7485955056179775	0.8590823970037453	3.6100187265917603	0.6070471320112876	23	COMPLETE
24	0.26919475655430714	2020-05-15 00:54:26.891643	2020-05-15 01:59:47.440928	128	2	91	128	0.6001541617933368	0.04541198501872659	0.26919475655430714	0.10252808988764045	0.15917602996254682	28.769194756554306	0.12296767377933152	0.04541198501872659	0.26919475655430714	0.10252808988764045	0.15917602996254682	28.769194756554306	0.12296767377933152	2457512529		0.04541198501872659	0.26919475655430714	0.10252808988764045	0.15917602996254682	28.769194756554306	0.12296767377933152	24	COMPLETE
25	0.1802434456928839	2020-05-15 01:59:47.452967	2020-05-15 03:23:20.883685	256	2	99	128	0.7349957826273509	0.0299625468164794	0.1802434456928839	0.07677902621722846	0.10767790262172285	35.298455056179776	0.09417254939447993	0.0299625468164794	0.1802434456928839	0.07677902621722846	0.10767790262172285	35.29822097378277	0.0941725876244974	160707274	350.0	0.0299625468164794	0.1802434456928839	0.07677902621722846	0.10767790262172285	35.298689138576776	0.09417251164838673	25	COMPLETE
26	0.952247191011236	2020-05-15 03:23:20.896170	2020-05-15 03:32:17.682619	256	1	18	128	0.0720331591339468	0.4550561797752809	0.952247191011236	0.7734082397003745	0.87687265917603	3.482677902621723	0.6338877093655424	0.4550561797752809	0.952247191011236	0.7734082397003745	0.87687265917603	3.482677902621723	0.6338877093655424	1088363180	200.0	0.4550561797752809	0.952247191011236	0.7734082397003745	0.87687265917603	3.482677902621723	0.6338877093655424	26	COMPLETE
27	0.9606741573033708	2020-05-15 03:32:17.694471	2020-05-15 03:35:26.986695	128	1	17	256	0.06394981114064738	0.5009363295880149	0.9606741573033708	0.8197565543071161	0.9040262172284644	3.0884831460674156	0.6731490593742006	0.5009363295880149	0.9606741573033708	0.8197565543071161	0.9040262172284644	3.0884831460674156	0.6731490593742006	3977688943	200.0	0.5009363295880149	0.9606741573033708	0.8197565543071161	0.9040262172284644	3.0884831460674156	0.6731490593742006	27	COMPLETE
28	0.24531835205992508	2020-05-15 03:35:26.999234	2020-05-15 04:04:21.935080	64	2	55	128	0.6322402066563357	0.04400749063670412	0.24531835205992508	0.09316479400749064	0.15121722846441948	30.41994382022472	0.11746988428695762	0.04400749063670412	0.24531835205992508	0.09316479400749064	0.15121722846441948	30.41994382022472	0.11746988428695762	799615714	900.0	0.04400749063670412	0.24531835205992508	0.09316479400749064	0.15121722846441948	30.41994382022472	0.11746988428695762	28	COMPLETE
29	0.25936329588014984	2020-05-15 04:04:21.947527	2020-05-15 04:46:21.852943	256	2	21	128	0.5990707012763672	0.047752808988764044	0.25936329588014984	0.10205992509363296	0.15121722846441948	28.721441947565545	0.12351421746083383	0.047752808988764044	0.25936329588014984	0.10205992509363296	0.15121722846441948	28.721441947565545	0.12351421746083383	1997308094	700.0	0.047752808988764044	0.25936329588014984	0.10205992509363296	0.15121722846441948	28.721441947565545	0.12351421746083383	29	COMPLETE
30	0.20833333333333334	2020-05-15 04:46:21.865220	2020-05-15 04:59:03.678641	128	2	25	512	0.7075941884839622	0.03932584269662921	0.20833333333333334	0.09269662921348315	0.12921348314606743	34.04283707865169	0.10771643007367601	0.03932584269662921	0.20833333333333334	0.09269662921348315	0.12921348314606743	34.04260299625468	0.10771659007531444	1194992282	750.0	0.03932584269662921	0.20833333333333334	0.09269662921348315	0.12921348314606743	34.04307116104869	0.10771627417464372	30	COMPLETE
31	0.17790262172284643	2020-05-15 04:59:03.691231	2020-05-15 05:07:57.721279	64	2	66	512	0.8411267264920534	0.027153558052434457	0.17790262172284643	0.06132958801498127	0.09691011235955056	40.484316479400746	0.08348687224717191	0.027153558052434457	0.17790262172284643	0.06132958801498127	0.09691011235955056	40.484082397003746	0.08348775892291813	4136519284	650.0	0.027153558052434457	0.17790262172284643	0.06132958801498127	0.09691011235955056	40.484550561797754	0.08348603772882252	31	COMPLETE
32	0.24250936329588016	2020-05-15 05:07:57.733782	2020-05-15 05:49:40.174816	256	2	20	512	0.6377728719382865	0.03745318352059925	0.24250936329588016	0.10205992509363296	0.14700374531835206	30.60861423220974	0.1153678751867255	0.03745318352059925	0.24250936329588016	0.10205992509363296	0.14700374531835206	30.60861423220974	0.1153678751867255	3959986076	800.0	0.03745318352059925	0.24250936329588016	0.10205992509363296	0.14700374531835206	30.60861423220974	0.1153678751867255	32	COMPLETE
33	0.9648876404494382	2020-05-15 05:49:40.186986	2020-05-15 05:54:17.264543	128	1	25	512	0.06370608705228495	0.50187265917603	0.9648876404494382	0.8206928838951311	0.9073033707865169	3.079119850187266	0.6738833843124242	0.50187265917603	0.9648876404494382	0.8206928838951311	0.9073033707865169	3.079119850187266	0.6738833843124242	3285215975	300.0	0.50187265917603	0.9648876404494382	0.8206928838951311	0.9073033707865169	3.079119850187266	0.6738833843124242	33	COMPLETE
34	0.8946629213483146	2020-05-15 05:54:17.278613	2020-05-15 05:55:48.531663	256	2	1	512	0.10748294772395396	0.26685393258426965	0.8946629213483146	0.5575842696629213	0.7088014981273408	5.191011235955056	0.4617536137467987	0.26685393258426965	0.8946629213483146	0.5575842696629213	0.7088014981273408	5.191011235955056	0.4617536137467987	2992984958	200.0	0.26685393258426965	0.8946629213483146	0.5575842696629213	0.7088014981273408	5.191011235955056	0.4617536137467987	34	COMPLETE
35	0.9531835205992509	2020-05-15 05:55:48.543759	2020-05-15 06:02:39.791818	256	1	16	256	0.07067469239220972	0.46769662921348315	0.9531835205992509	0.7869850187265918	0.8848314606741573	3.4180711610486894	0.6437369993834157	0.46769662921348315	0.9531835205992509	0.7869850187265918	0.8848314606741573	3.4180711610486894	0.6437369993834157	2043204839	200.0	0.46769662921348315	0.9531835205992509	0.7869850187265918	0.8848314606741573	3.4180711610486894	0.6437369993834157	35	COMPLETE
36	0.2649812734082397	2020-05-15 06:02:39.804449	2020-05-15 06:37:02.515718	256	2	27	128	0.5803751928002786	0.04588014981273408	0.2649812734082397	0.10720973782771535	0.15730337078651685	27.775280898876403	0.12545733845638013	0.04588014981273408	0.2649812734082397	0.10720973782771535	0.15730337078651685	27.775280898876403	0.12545733845638013	2668688734	500.0	0.04588014981273408	0.2649812734082397	0.10720973782771535	0.15730337078651685	27.775280898876403	0.12545733845638013	36	COMPLETE
37	0.9639513108614233	2020-05-15 06:37:02.528118	2020-05-15 07:05:21.906636	128	1	98	256	0.06488545874852254	0.4854868913857678	0.9639513108614233	0.8216292134831461	0.9068352059925093	3.131554307116105	0.6653786189791346	0.4854868913857678	0.9639513108614233	0.8216292134831461	0.9068352059925093	3.131554307116105	0.6653786189791346	3793803121	550.0	0.4854868913857678	0.9639513108614233	0.8216292134831461	0.9068352059925093	3.131554307116105	0.6653786189791346	37	COMPLETE
38	0.10486891385767791	2020-05-15 07:05:21.918765	2020-05-15 07:11:18.382733	64	2	66	512	0.9844809337074376	0.011704119850187267	0.10486891385767791	0.035580524344569285	0.0650749063670412	47.56764981273408	0.05694949676802361	0.011704119850187267	0.10486891385767791	0.035580524344569285	0.0650749063670412	47.56741573033708	0.05694958251249138	382735696	450.0	0.011704119850187267	0.10486891385767791	0.035580524344569285	0.0650749063670412	47.56788389513109	0.05694941264137599	38	COMPLETE
39	0.9606741573033708	2020-05-15 07:11:18.394966	2020-05-15 07:49:09.533950	256	1	48	512	0.06443967459085032	0.49250936329588013	0.9606741573033708	0.8249063670411985	0.9044943820224719	3.1137640449438204	0.6691947693115481	0.49250936329588013	0.9606741573033708	0.8249063670411985	0.9044943820224719	3.1137640449438204	0.6691947693115481	3986976637	350.0	0.49250936329588013	0.9606741573033708	0.8249063670411985	0.9044943820224719	3.1137640449438204	0.6691947693115481	39	COMPLETE
40	0.9634831460674157	2020-05-15 07:49:09.546618	2020-05-15 07:57:36.480611	128	1	38	512	0.06504445768411407	0.49812734082397003	0.9634831460674157	0.8192883895131086	0.9082397003745318	3.1451310861423223	0.6716202048187336	0.49812734082397003	0.9634831460674157	0.8192883895131086	0.9082397003745318	3.1451310861423223	0.6716202048187336	1239641604	400.0	0.49812734082397003	0.9634831460674157	0.8192883895131086	0.9082397003745318	3.1451310861423223	0.6716202048187336	40	COMPLETE
41	0.9667602996254682	2020-05-15 07:57:36.494219	2020-05-15 08:16:33.615246	128	1	86	128	0.06186213295938175	0.5070224719101124	0.9667602996254682	0.8342696629213483	0.9161985018726592	2.9873595505617976	0.6795827778826949	0.5070224719101124	0.9667602996254682	0.8342696629213483	0.9161985018726592	2.9873595505617976	0.6795827778826949	3526963015	350.0	0.5070224719101124	0.9667602996254682	0.8342696629213483	0.9161985018726592	2.9873595505617976	0.6795827778826949	41	COMPLETE
42	0.9639513108614233	2020-05-15 08:16:33.627689	2020-05-15 08:20:25.587876	64	1	19	256	0.06174353356228981	0.5112359550561798	0.9639513108614233	0.8309925093632958	0.9105805243445693	2.980337078651685	0.681641482706009	0.5112359550561798	0.9639513108614233	0.8309925093632958	0.9105805243445693	2.980337078651685	0.681641482706009	3640436699	300.0	0.5112359550561798	0.9639513108614233	0.8309925093632958	0.9105805243445693	2.980337078651685	0.681641482706009	42	COMPLETE
43	0.9630149812734082	2020-05-15 08:20:25.609160	2020-05-15 09:02:13.587264	256	1	54	512	0.06625228479316228	0.4836142322097378	0.9630149812734082	0.829119850187266	0.9096441947565543	3.188202247191011	0.6649714198719224	0.4836142322097378	0.9630149812734082	0.829119850187266	0.9096441947565543	3.188202247191011	0.6649714198719224	3418345191	350.0	0.4836142322097378	0.9630149812734082	0.829119850187266	0.9096441947565543	3.188202247191011	0.6649714198719224	43	COMPLETE
44	0.23782771535580524	2020-05-15 09:02:13.600013	2020-05-15 09:23:31.235279	64	2	66	256	0.6776704389596714	0.048220973782771535	0.23782771535580524	0.10580524344569288	0.149812734082397	32.59714419475655	0.1200828301661608	0.048220973782771535	0.23782771535580524	0.10580524344569288	0.149812734082397	32.59691011235955	0.12008293960159651	3234521113		0.048220973782771535	0.23782771535580524	0.10580524344569288	0.149812734082397	32.59737827715356	0.1200827230591386	44	COMPLETE
45	0.9662921348314607	2020-05-15 09:23:31.248293	2020-05-15 09:32:35.056062	64	1	41	256	0.06146203428559173	0.5037453183520599	0.9662921348314607	0.8305243445692884	0.9105805243445693	2.966292134831461	0.6780065005906538	0.5037453183520599	0.9662921348314607	0.8305243445692884	0.9105805243445693	2.966292134831461	0.6780065005906538	1724801900	550.0	0.5037453183520599	0.9662921348314607	0.8305243445692884	0.9105805243445693	2.966292134831461	0.6780065005906538	45	COMPLETE
46	0.9667602996254682	2020-05-15 09:32:35.068612	2020-05-15 09:48:20.480999	128	1	48	512	0.06312718648857643	0.5004681647940075	0.9667602996254682	0.826310861423221	0.9105805243445693	3.052434456928839	0.6753398078642991	0.5004681647940075	0.9667602996254682	0.826310861423221	0.9105805243445693	3.052434456928839	0.6753398078642991	212813135	600.0	0.5004681647940075	0.9667602996254682	0.826310861423221	0.9105805243445693	3.052434456928839	0.6753398078642991	46	COMPLETE
47	0.09784644194756555	2020-05-15 09:48:20.493722	2020-05-15 09:51:34.189842	128	2	31	512	1.0189028192042942	0.011704119850187267	0.09784644194756555	0.02902621722846442	0.050093632958801496	49.184925093632955	0.05302171974935338	0.011704119850187267	0.09784644194756555	0.02902621722846442	0.050093632958801496	49.184925093632955	0.05302171974935338	1019376653	200.0	0.011704119850187267	0.09784644194756555	0.02902621722846442	0.050093632958801496	49.184925093632955	0.05302171974935338	47	COMPLETE
48	0.16198501872659177	2020-05-15 09:51:34.203917	2020-05-15 10:31:26.699361	128	2	91	512	0.8511013478984226	0.01638576779026217	0.16198501872659177	0.0552434456928839	0.08754681647940075	41.08590823970037	0.07470738640452769	0.01638576779026217	0.16198501872659177	0.0552434456928839	0.08754681647940075	41.085205992509366	0.07471018858510335	3449267351	750.0	0.01638576779026217	0.16198501872659177	0.0552434456928839	0.08754681647940075	41.08661048689139	0.07470476762930786	48	COMPLETE
49	0.9644194756554307	2020-05-15 10:31:26.711516	2020-05-15 10:50:22.202906	128	1	60	512	0.06262082619198392	0.49765917602996257	0.9644194756554307	0.825374531835206	0.9068352059925093	3.021067415730337	0.6722925951360107	0.49765917602996257	0.9644194756554307	0.825374531835206	0.9068352059925093	3.021067415730337	0.6722925951360107	164442195	600.0	0.49765917602996257	0.9644194756554307	0.825374531835206	0.9068352059925093	3.021067415730337	0.6722925951360107	49	COMPLETE
50	0.9653558052434457	2020-05-15 10:50:22.215030	2020-05-15 11:33:52.764810	256	1	76	128	0.0632108696474788	0.4803370786516854	0.9653558052434457	0.822565543071161	0.9190074906367042	3.0510299625468167	0.6659576261329931	0.4803370786516854	0.9653558052434457	0.822565543071161	0.9190074906367042	3.0510299625468167	0.6659576261329931	3143435955	300.0	0.4803370786516854	0.9653558052434457	0.822565543071161	0.9190074906367042	3.0510299625468167	0.6659576261329931	50	COMPLETE
51	0.13857677902621723	2020-05-15 11:33:52.776963	2020-05-15 11:46:50.390739	128	2	67	256	0.8904377935176946	0.015917602996254682	0.13857677902621723	0.05056179775280899	0.07911985018726592	42.81460674157304	0.06982206721657627	0.015917602996254682	0.13857677902621723	0.05056179775280899	0.07911985018726592	42.81413857677903	0.06982247044070296	11269303	350.0	0.015917602996254682	0.13857677902621723	0.05056179775280899	0.07911985018726592	42.815074906367045	0.06982167562775926	51	COMPLETE
52	0.9676966292134831	2020-05-15 11:46:50.407769	2020-05-15 12:29:02.276348	128	1	100	512	0.06350574270501202	0.4901685393258427	0.9676966292134831	0.8117977528089888	0.903558052434457	3.065074906367041	0.6648642204803398	0.4901685393258427	0.9676966292134831	0.8117977528089888	0.903558052434457	3.065074906367041	0.6648642204803398	3516591228	750.0	0.4901685393258427	0.9676966292134831	0.8117977528089888	0.903558052434457	3.065074906367041	0.6648642204803398	52	COMPLETE
53	0.15355805243445692	2020-05-15 12:29:02.294986	2020-05-15 12:37:17.449329	64	2	92	256	0.8804520625858271	0.025749063670411985	0.15355805243445692	0.05196629213483146	0.08192883895131087	42.42860486891386	0.0777473311727641	0.025749063670411985	0.15355805243445692	0.05196629213483146	0.08192883895131087	42.427434456928836	0.07774826796914516	4199402215	400.0	0.025749063670411985	0.15355805243445692	0.05196629213483146	0.08192883895131087	42.42977528089887	0.07774642906711043	53	COMPLETE
54	0.23595505617977527	2020-05-15 12:37:17.462584	2020-05-15 14:26:50.961111	256	2	40	512	0.6518137290330834	0.03838951310861423	0.23595505617977527	0.09550561797752809	0.13857677902621723	31.300093632958802	0.111081293188479	0.03838951310861423	0.23595505617977527	0.09550561797752809	0.13857677902621723	31.300093632958802	0.111081293188479	373417156		0.03838951310861423	0.23595505617977527	0.09550561797752809	0.13857677902621723	31.300093632958802	0.111081293188479	54	COMPLETE
