number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
15	0.4681647940074906	2020-05-18 14:35:42.833985	2020-05-18 14:39:44.562584	5.069339318056283	64	256	2	20	512	0.33295466623544584	0.09597378277153558	0.4681647940074906	0.22846441947565543	0.3052434456928839	16.075374531835205	0.2166905767598466	0.09597378277153558	0.4681647940074906	0.22846441947565543	0.3052434456928839	16.075374531835205	0.2166905767598466	2307242036	450.0	0.09597378277153558	0.4681647940074906	0.22846441947565543	0.3052434456928839	16.075374531835205	0.2166905767598466	15	COMPLETE
16	0.48782771535580527	2020-05-18 14:39:44.573629	2020-05-18 14:44:10.805866	5.23809256262415	256	64	1	41	128	0.30802713662964964	0.10580524344569288	0.48782771535580527	0.22284644194756553	0.3211610486891386	14.820224719101123	0.2239169028021224	0.10580524344569288	0.48782771535580527	0.22284644194756553	0.3211610486891386	14.820224719101123	0.2239169028021224	1071119879	200.0	0.10580524344569288	0.48782771535580527	0.22284644194756553	0.3211610486891386	14.820224719101123	0.2239169028021224	16	COMPLETE
17	0.49765917602996257	2020-05-18 14:44:10.818950	2020-05-18 14:47:20.195605	8.514860733722625	128	64	2	2	128	0.30766458526665297	0.09597378277153558	0.49765917602996257	0.22705992509363296	0.31741573033707865	14.807116104868914	0.2190978274416634	0.09597378277153558	0.49765917602996257	0.22705992509363296	0.31741573033707865	14.807116104868914	0.2190978274416634	1686849718	200.0	0.09597378277153558	0.49765917602996257	0.22705992509363296	0.31741573033707865	14.807116104868914	0.2190978274416634	17	COMPLETE
18	0.44569288389513106	2020-05-18 14:47:20.207444	2020-05-18 14:54:42.458636	9.542575401917963	128	256	2	58	256	0.3498205384396519	0.08941947565543071	0.44569288389513106	0.20224719101123595	0.2954119850187266	16.885299625468164	0.20454657236172918	0.08941947565543071	0.44569288389513106	0.20224719101123595	0.2954119850187266	16.885299625468164	0.20454657236172918	2248967772	250.0	0.08941947565543071	0.44569288389513106	0.20224719101123595	0.2954119850187266	16.885299625468164	0.20454657236172918	18	COMPLETE
19	0.4953183520599251	2020-05-18 14:54:42.470841	2020-05-18 15:00:31.926427	6.334760016406133	256	64	1	40	128	0.31031000392933544	0.10346441947565543	0.4953183520599251	0.23127340823970038	0.323501872659176	14.930711610486892	0.22468780629241197	0.10346441947565543	0.4953183520599251	0.23127340823970038	0.323501872659176	14.930711610486892	0.22468780629241197	2878395057	250.0	0.10346441947565543	0.4953183520599251	0.23127340823970038	0.323501872659176	14.930711610486892	0.22468780629241197	19	COMPLETE
20	0.5014044943820225	2020-05-18 15:00:31.945274	2020-05-18 15:08:34.248604	9.782002104793964	256	64	2	79	128	0.3059912081711929	0.10393258426966293	0.5014044943820225	0.2303370786516854	0.324438202247191	14.71816479400749	0.2244302058106079	0.10393258426966293	0.5014044943820225	0.2303370786516854	0.324438202247191	14.71816479400749	0.2244302058106079	2586292923	250.0	0.10393258426966293	0.5014044943820225	0.2303370786516854	0.324438202247191	14.71816479400749	0.2244302058106079	20	COMPLETE
21	0.4812734082397004	2020-05-18 15:08:34.260747	2020-05-18 15:12:52.669367	5.18893464542794	64	128	1	31	256	0.32014443961840666	0.08707865168539326	0.4812734082397004	0.21769662921348315	0.3150749063670412	15.436797752808989	0.20907294782018884	0.08707865168539326	0.4812734082397004	0.21769662921348315	0.3150749063670412	15.436797752808989	0.20907294782018884	514446273	350.0	0.08707865168539326	0.4812734082397004	0.21769662921348315	0.3150749063670412	15.436797752808989	0.20907294782018884	21	COMPLETE
22	0.6441947565543071	2020-05-18 15:12:52.680513	2020-05-18 15:23:25.623629	3.1595106520210487	256	64	1	88	256	0.22150051734699738	0.1441947565543071	0.6441947565543071	0.31086142322097376	0.4339887640449438	10.601123595505618	0.29069962788535636	0.1441947565543071	0.6441947565543071	0.31086142322097376	0.4339887640449438	10.601123595505618	0.29069962788535636	2277401362	400.0	0.1441947565543071	0.6441947565543071	0.31086142322097376	0.4339887640449438	10.601123595505618	0.29069962788535636	22	COMPLETE
23	0.4789325842696629	2020-05-18 15:23:25.636937	2020-05-18 15:33:50.374696	5.601882562668357	64	128	1	63	128	0.3181997500813465	0.0945692883895131	0.4789325842696629	0.22191011235955055	0.3169475655430712	15.338483146067416	0.21584231419439967	0.0945692883895131	0.4789325842696629	0.22191011235955055	0.3169475655430712	15.338483146067416	0.21584231419439967	4025434655	400.0	0.0945692883895131	0.4789325842696629	0.22191011235955055	0.3169475655430712	15.338483146067416	0.21584231419439967	23	COMPLETE
24	0.49250936329588013	2020-05-18 15:33:50.389128	2020-05-18 15:35:52.242733	8.945912750363153	128	64	2	21	256	0.3119453978236444	0.09644194756554307	0.49250936329588013	0.22752808988764045	0.33286516853932585	15.022003745318353	0.2206212156693319	0.09644194756554307	0.49250936329588013	0.22752808988764045	0.33286516853932585	15.022003745318353	0.2206212156693319	3999709917	200.0	0.09644194756554307	0.49250936329588013	0.22752808988764045	0.33286516853932585	15.022003745318353	0.2206212156693319	24	COMPLETE
25	0.5276217228464419	2020-05-18 15:35:52.255769	2020-05-18 16:05:28.724140	3.7538724328834996	256	128	1	94	512	0.2798366957145293	0.11470037453183521	0.5276217228464419	0.24344569288389514	0.34129213483146065	13.47940074906367	0.23871390362847933	0.11470037453183521	0.5276217228464419	0.24344569288389514	0.34129213483146065	13.47940074906367	0.23871390362847933	961973970	600.0	0.11470037453183521	0.5276217228464419	0.24344569288389514	0.34129213483146065	13.47940074906367	0.23871390362847933	25	COMPLETE
26	0.49812734082397003	2020-05-18 16:05:28.736239	2020-05-18 16:09:25.043277	6.486228202652127	64	64	1	63	256	0.31269503767124274	0.09082397003745318	0.49812734082397003	0.22752808988764045	0.3333333333333333	15.057116104868914	0.21712829821274227	0.09082397003745318	0.49812734082397003	0.22752808988764045	0.3333333333333333	15.057116104868914	0.21712829821274227	3807636488	300.0	0.09082397003745318	0.49812734082397003	0.22752808988764045	0.3333333333333333	15.057116104868914	0.21712829821274227	26	COMPLETE
27	0.4887640449438202	2020-05-18 16:09:25.055390	2020-05-18 16:18:47.815771	4.2097653782283455	64	256	1	29	128	0.3154505388296736	0.09878277153558053	0.4887640449438202	0.23595505617977527	0.33146067415730335	15.211610486891386	0.22241487165077048	0.09878277153558053	0.4887640449438202	0.23595505617977527	0.33146067415730335	15.211610486891386	0.22241487165077048	800415447	400.0	0.09878277153558053	0.4887640449438202	0.23595505617977527	0.33146067415730335	15.211610486891386	0.22241487165077048	27	COMPLETE
28	0.5351123595505618	2020-05-18 16:18:47.826016	2020-05-18 16:25:08.858627	3.68227241944765	256	128	1	26	256	0.27632784874052896	0.1151685393258427	0.5351123595505618	0.25234082397003743	0.34597378277153557	13.30430711610487	0.24324883816397086	0.1151685393258427	0.5351123595505618	0.25234082397003743	0.34597378277153557	13.30430711610487	0.24324883816397086	1809441830	350.0	0.1151685393258427	0.5351123595505618	0.25234082397003743	0.34597378277153557	13.30430711610487	0.24324883816397086	28	COMPLETE
29	0.374063670411985	2020-05-18 16:25:08.870649	2020-05-18 16:30:07.808588	8.899858113658619	64	256	1	59	256	0.4039751707736668	0.06554307116104868	0.374063670411985	0.1596441947565543	0.23595505617977527	19.528558052434455	0.16684904160116096	0.06554307116104868	0.374063670411985	0.1596441947565543	0.23595505617977527	19.528558052434455	0.16684904160116096	1023169316	250.0	0.06554307116104868	0.374063670411985	0.1596441947565543	0.23595505617977527	19.528558052434455	0.16684904160116096	29	COMPLETE
30	0.523876404494382	2020-05-18 16:30:07.820635	2020-05-18 17:27:40.336450	3.4004171037531927	256	256	2	96	256	0.2836361321435774	0.10720973782771535	0.523876404494382	0.24625468164794007	0.34176029962546817	13.669007490636703	0.23533395976287283	0.10720973782771535	0.523876404494382	0.24625468164794007	0.34176029962546817	13.669007490636703	0.23533395976287283	3116724530	550.0	0.10720973782771535	0.523876404494382	0.24625468164794007	0.34176029962546817	13.669007490636703	0.23533395976287283	30	COMPLETE
31	0.6048689138576779	2020-05-18 17:27:40.348026	2020-05-18 17:41:10.892658	0.7629839524553534	256	256	1	10	256	0.2664796075406955	0.0	0.6048689138576779	0.14559925093632958	0.3155430711610487	12.709269662921349	0.1589544226133896	0.0	0.6048689138576779	0.14559925093632958	0.3155430711610487	12.709269662921349	0.1589544226133896	256479071	750.0	0.0	0.6048689138576779	0.14559925093632958	0.3155430711610487	12.709269662921349	0.1589544226133896	31	COMPLETE
32	0.5229400749063671	2020-05-18 17:41:10.907524	2020-05-18 17:45:31.012708	3.885130801061483	128	64	2	52	256	0.27798367728224577	0.10908239700374532	0.5229400749063671	0.25046816479400746	0.35159176029962547	13.371722846441948	0.23779890718578933	0.10908239700374532	0.5229400749063671	0.25046816479400746	0.35159176029962547	13.371722846441948	0.23779890718578933	150579575	300.0	0.10908239700374532	0.5229400749063671	0.25046816479400746	0.35159176029962547	13.371722846441948	0.23779890718578933	32	COMPLETE
33	0.50187265917603	2020-05-18 17:45:31.024540	2020-05-18 18:00:28.243937	7.970405792521368	128	128	1	95	512	0.3154543027297458	0.09878277153558053	0.50187265917603	0.22893258426966293	0.3389513108614232	15.207865168539326	0.22109203947830897	0.09878277153558053	0.50187265917603	0.22893258426966293	0.3389513108614232	15.207865168539326	0.22109203947830897	1351310142	600.0	0.09878277153558053	0.50187265917603	0.22893258426966293	0.3389513108614232	15.207865168539326	0.22109203947830897	33	COMPLETE
34	0.49625468164794007	2020-05-18 18:00:28.256145	2020-05-18 18:10:11.911514	4.296499667294281	64	128	1	87	256	0.31566312215779296	0.09082397003745318	0.49625468164794007	0.22940074906367042	0.33380149812734083	15.218398876404494	0.21808983393493708	0.09082397003745318	0.49625468164794007	0.22940074906367042	0.33380149812734083	15.21816479400749	0.21808997843024386	3807602197	500.0	0.09082397003745318	0.49625468164794007	0.22940074906367042	0.33380149812734083	15.218632958801498	0.21808969296390604	34	COMPLETE
35	0.38249063670411987	2020-05-18 18:10:11.922717	2020-05-18 18:14:51.093854	5.82787564982973	64	256	2	52	256	0.39667789828143873	0.07162921348314606	0.38249063670411987	0.1601123595505618	0.23548689138576778	19.160112359550563	0.1723553101583112	0.07162921348314606	0.38249063670411987	0.1601123595505618	0.23548689138576778	19.160112359550563	0.1723553101583112	3415996616	250.0	0.07162921348314606	0.38249063670411987	0.1601123595505618	0.23548689138576778	19.160112359550563	0.1723553101583112	35	COMPLETE
36	0.4887640449438202	2020-05-18 18:14:51.105987	2020-05-18 18:18:22.337205	5.579798749632728	64	64	1	93	256	0.31544006285205317	0.0997191011235955	0.4887640449438202	0.22331460674157302	0.324438202247191	15.196161048689138	0.2201601286692368	0.0997191011235955	0.4887640449438202	0.22331460674157302	0.324438202247191	15.196161048689138	0.2201601286692368	843551373	250.0	0.0997191011235955	0.4887640449438202	0.22331460674157302	0.324438202247191	15.196161048689138	0.2201601286692368	36	COMPLETE
37	0.5014044943820225	2020-05-18 18:18:22.349504	2020-05-18 18:22:17.843944	4.316805026234679	128	64	2	43	128	0.30328584597044894	0.10533707865168539	0.5014044943820225	0.24297752808988765	0.3342696629213483	14.60252808988764	0.23082582217664502	0.10533707865168539	0.5014044943820225	0.24297752808988765	0.3342696629213483	14.60252808988764	0.23082582217664502	243595909	200.0	0.10533707865168539	0.5014044943820225	0.24297752808988765	0.3342696629213483	14.60252808988764	0.23082582217664502	37	COMPLETE
38	0.5749063670411985	2020-05-18 18:22:17.856614	2020-05-18 18:44:51.095300	2.4730151087953747	64	256	1	83	128	0.2568323575003833	0.12780898876404495	0.5749063670411985	0.25795880149812733	0.3600187265917603	12.345973782771535	0.2558599276825545	0.12780898876404495	0.5749063670411985	0.25795880149812733	0.3600187265917603	12.345973782771535	0.2558599276825545	1038059170	600.0	0.12780898876404495	0.5749063670411985	0.25795880149812733	0.3600187265917603	12.345973782771535	0.2558599276825545	38	COMPLETE
39	0.4606741573033708	2020-05-18 18:44:51.107735	2020-05-18 19:05:46.821272	8.103357567717755	64	256	1	29	128	0.3285619361170878	0.08801498127340825	0.4606741573033708	0.20224719101123595	0.29447565543071164	15.841760299625468	0.20517457708547968	0.08801498127340825	0.4606741573033708	0.20224719101123595	0.29447565543071164	15.841760299625468	0.20517457708547968	1970687063	850.0	0.08801498127340825	0.4606741573033708	0.20224719101123595	0.29447565543071164	15.841760299625468	0.20517457708547968	39	COMPLETE
40	0.6287453183520599	2020-05-18 19:05:46.833206	2020-05-18 19:11:08.874416	3.3121325537586563	256	64	2	31	128	0.22437969687890108	0.13623595505617977	0.6287453183520599	0.3052434456928839	0.4241573033707865	10.742977528089888	0.28112352474343005	0.13623595505617977	0.6287453183520599	0.3052434456928839	0.4241573033707865	10.742977528089888	0.28112352474343005	225537085	250.0	0.13623595505617977	0.6287453183520599	0.3052434456928839	0.4241573033707865	10.742977528089888	0.28112352474343005	40	COMPLETE
41	0.6437265917602997	2020-05-18 19:11:08.885121	2020-05-18 20:41:05.619304	1.3323006775533939	256	256	2	71	512	0.2320025453923012	0.05945692883895131	0.6437265917602997	0.2102059925093633	0.351123595505618	11.097378277153558	0.21219542647105197	0.05945692883895131	0.6437265917602997	0.2102059925093633	0.351123595505618	11.097378277153558	0.21219542647105197	2853645515		0.05945692883895131	0.6437265917602997	0.2102059925093633	0.351123595505618	11.097378277153558	0.21219542647105197	41	COMPLETE
42	0.49859550561797755	2020-05-18 20:41:05.631271	2020-05-18 20:46:28.891107	7.306261048629382	128	128	1	30	128	0.3136513884351955	0.10299625468164794	0.49859550561797755	0.23735955056179775	0.3258426966292135	15.110486891385769	0.22620497633257985	0.10299625468164794	0.49859550561797755	0.23735955056179775	0.3258426966292135	15.110486891385769	0.22620497633257985	3939516934	250.0	0.10299625468164794	0.49859550561797755	0.23735955056179775	0.3258426966292135	15.110486891385769	0.22620497633257985	42	COMPLETE
43	0.5468164794007491	2020-05-18 20:46:28.902328	2020-05-18 21:13:46.870299	3.108813923449649	64	256	2	64	128	0.27455999639865414	0.10627340823970037	0.5468164794007491	0.24719101123595505	0.35252808988764045	13.198501872659175	0.23883558802849963	0.10627340823970037	0.5468164794007491	0.24719101123595505	0.35252808988764045	13.198501872659175	0.23883558802849963	3877889983	800.0	0.10627340823970037	0.5468164794007491	0.24719101123595505	0.35252808988764045	13.198501872659175	0.23883558802849963	43	COMPLETE
44	0.4854868913857678	2020-05-18 21:13:46.882994	2020-05-18 21:20:00.364397	7.747947533973789	256	128	1	69	256	0.31371610789831855	0.10018726591760299	0.4854868913857678	0.23735955056179775	0.33052434456928836	15.118445692883896	0.22444175546997197	0.10018726591760299	0.4854868913857678	0.23735955056179775	0.33052434456928836	15.118445692883896	0.22444175546997197	1820628515	200.0	0.10018726591760299	0.4854868913857678	0.23735955056179775	0.33052434456928836	15.118445692883896	0.22444175546997197	44	COMPLETE
45	0.49859550561797755	2020-05-18 21:20:00.375177	2020-05-18 21:31:51.573801	8.44339718914466	256	128	2	60	512	0.31076167259026977	0.0945692883895131	0.49859550561797755	0.23314606741573032	0.3333333333333333	14.975187265917603	0.22008505829837485	0.0945692883895131	0.49859550561797755	0.23314606741573032	0.3333333333333333	14.975187265917603	0.22008505829837485	2045260862	350.0	0.0945692883895131	0.49859550561797755	0.23314606741573032	0.3333333333333333	14.975187265917603	0.22008505829837485	45	COMPLETE
46	0.5702247191011236	2020-05-18 21:31:51.585996	2020-05-18 21:43:10.328049	3.456370616457799	256	128	1	30	256	0.2483863616179089	0.12687265917602997	0.5702247191011236	0.27247191011235955	0.38764044943820225	11.92368913857678	0.26233566048615165	0.12687265917602997	0.5702247191011236	0.27247191011235955	0.38764044943820225	11.92368913857678	0.26233566048615165	3582706095	550.0	0.12687265917602997	0.5702247191011236	0.27247191011235955	0.38764044943820225	11.92368913857678	0.26233566048615165	46	COMPLETE
47	0.6530898876404494	2020-05-18 21:43:10.340287	2020-05-18 22:02:42.786196	0.6917025165631212	64	128	2	50	128	0.23961250923751864	0.010767790262172285	0.6530898876404494	0.19709737827715357	0.38764044943820225	11.42134831460674	0.1853961162852696	0.010767790262172285	0.6530898876404494	0.19709737827715357	0.38764044943820225	11.42134831460674	0.1853961162852696	1816027443	750.0	0.010767790262172285	0.6530898876404494	0.19709737827715357	0.38764044943820225	11.42134831460674	0.1853961162852696	47	COMPLETE
48	0.5838014981273408	2020-05-18 22:02:42.799264	2020-05-18 22:10:41.926825	1.1806640474231922	128	256	2	5	512	0.2492105077519622	0.0449438202247191	0.5838014981273408	0.18398876404494383	0.300561797752809	11.95365168539326	0.19128835126432472	0.0449438202247191	0.5838014981273408	0.18398876404494383	0.300561797752809	11.95365168539326	0.19128835126432472	3326489763		0.0449438202247191	0.5838014981273408	0.18398876404494383	0.300561797752809	11.95365168539326	0.19128835126432472	48	COMPLETE
49	0.4850187265917603	2020-05-18 22:10:41.939095	2020-05-18 22:13:13.807724	6.236622451144632	64	64	2	24	512	0.3153072965735995	0.10159176029962547	0.4850187265917603	0.22237827715355804	0.3267790262172285	15.188202247191011	0.22136479964519856	0.10159176029962547	0.4850187265917603	0.22237827715355804	0.3267790262172285	15.188202247191011	0.22136479964519856	740803424	400.0	0.10159176029962547	0.4850187265917603	0.22237827715355804	0.3267790262172285	15.188202247191011	0.22136479964519856	49	COMPLETE
50	0.4868913857677903	2020-05-18 22:13:13.820512	2020-05-18 22:28:03.269488	7.956533737687237	128	256	2	63	128	0.31595092250578355	0.0997191011235955	0.4868913857677903	0.22752808988764045	0.3258426966292135	15.227996254681647	0.22183636507577717	0.0997191011235955	0.4868913857677903	0.22752808988764045	0.3258426966292135	15.227996254681647	0.22183636507577717	3421066386	350.0	0.0997191011235955	0.4868913857677903	0.22752808988764045	0.3258426966292135	15.227996254681647	0.22183636507577717	50	COMPLETE
51	0.6694756554307116	2020-05-18 22:28:03.283917	2020-05-18 23:17:39.849271	2.0138172437212374	256	256	2	57	128	0.21191842858034293	0.13670411985018727	0.6694756554307116	0.300561797752809	0.41947565543071164	10.139513108614231	0.28673673509639996	0.13670411985018727	0.6694756554307116	0.300561797752809	0.41947565543071164	10.139513108614231	0.28673673509639996	1555830961	750.0	0.13670411985018727	0.6694756554307116	0.300561797752809	0.41947565543071164	10.139513108614231	0.28673673509639996	51	COMPLETE
52	0.6147003745318352	2020-05-18 23:17:39.867979	2020-05-18 23:28:29.094958	2.58580327454633	128	128	1	25	512	0.23350275952407343	0.149812734082397	0.6147003745318352	0.3052434456928839	0.4002808988764045	11.211610486891386	0.28563649260882207	0.149812734082397	0.6147003745318352	0.3052434456928839	0.4002808988764045	11.211610486891386	0.28563649260882207	909792139		0.149812734082397	0.6147003745318352	0.3052434456928839	0.4002808988764045	11.211610486891386	0.28563649260882207	52	COMPLETE
