number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.22659176029962547	2020-05-17 17:45:36.187937	2020-05-17 17:50:15.555288	64	128	1	256	0.03867985725269683	0.6778059888409611	0.00046816479400749064	0.22659176029962547	0.07818352059925093	0.12453183520599251	32.54494382022472	0.08327624388991066	0.00046816479400749064	0.22659176029962547	0.07818352059925093	0.12453183520599251	32.54494382022472	0.08327624388991066	773361257		0.00046816479400749064	0.22659176029962547	0.07818352059925093	0.12453183520599251	32.54494382022472	0.08327624388991066	10	COMPLETE
11	0.09784644194756555	2020-05-17 17:50:15.567285	2020-05-17 17:51:29.700813	256	256	1	256	0.4988957560148659	0.9683298912363245	0.0	0.09784644194756555	0.02294007490636704	0.04307116104868914	46.68796816479401	0.045665279146700405	0.0	0.09784644194756555	0.02294007490636704	0.04307116104868914	46.68773408239701	0.04566532795962857	3147327103	300.0	0.0	0.09784644194756555	0.02294007490636704	0.04307116104868914	46.688202247191015	0.04566523103109979	11	COMPLETE
12	0.1502808988764045	2020-05-17 17:51:29.711005	2020-05-17 17:54:56.906186	64	256	2	256	0.026200122089324165	0.8297075280127872	0.0	0.1502808988764045	0.04681647940074907	0.07677902621722846	39.81554307116105	0.0621177765348147	0.0	0.1502808988764045	0.04681647940074907	0.07677902621722846	39.81554307116105	0.0621177765348147	555750375	800.0	0.0	0.1502808988764045	0.04681647940074907	0.07677902621722846	39.81554307116105	0.0621177765348147	12	COMPLETE
13	0.10205992509363296	2020-05-17 17:54:56.918282	2020-05-17 17:55:21.685900	256	256	2	512	0.7006167285054707	0.9758277397553963	0.0	0.10205992509363296	0.024812734082397005	0.05196629213483146	47.09316479400749	0.04731234536979994	0.0	0.10205992509363296	0.024812734082397005	0.05196629213483146	47.09316479400749	0.04731234536979994	3790002946	150.0	0.0	0.10205992509363296	0.024812734082397005	0.05196629213483146	47.09316479400749	0.04731234536979994	13	COMPLETE
14	0.2209737827715356	2020-05-17 17:55:21.698028	2020-05-17 17:59:48.409616	128	256	2	256	0.05273227452330492	0.7007330889213649	0.0	0.2209737827715356	0.0749063670411985	0.11750936329588015	33.62827715355805	0.08152162706534465	0.0	0.2209737827715356	0.0749063670411985	0.11750936329588015	33.62827715355805	0.08152162706534465	2099696313	1000.0	0.0	0.2209737827715356	0.0749063670411985	0.11750936329588015	33.62827715355805	0.08152162706534465	14	COMPLETE
15	0.14185393258426968	2020-05-17 17:59:48.420443	2020-05-17 18:01:38.893759	64	256	2	512	0.009099923823181439	0.833839303402279	0.00046816479400749064	0.14185393258426968	0.035580524344569285	0.06788389513108614	40.06952247191011	0.05855593459175024	0.00046816479400749064	0.14185393258426968	0.035580524344569285	0.06788389513108614	40.06928838951311	0.05855598635126313	2229549135	600.0	0.00046816479400749064	0.14185393258426968	0.035580524344569285	0.06788389513108614	40.06975655430712	0.05855588359340667	15	COMPLETE
16	0.29119850187265917	2020-05-17 18:01:38.906698	2020-05-17 18:06:21.021462	256	256	2	256	0.048767255939150655	0.5636481729786048	0.0023408239700374533	0.29119850187265917	0.09925093632958802	0.16245318352059926	27.07443820224719	0.10217870650853475	0.0023408239700374533	0.29119850187265917	0.09925093632958802	0.16245318352059926	27.07443820224719	0.10217870650853475	3338862805		0.0023408239700374533	0.29119850187265917	0.09925093632958802	0.16245318352059926	27.07443820224719	0.10217870650853475	16	COMPLETE
17	0.09363295880149813	2020-05-17 18:06:21.033963	2020-05-17 18:06:43.728416	64	256	2	512	0.009651663880674718	1.0057937694532093	0.0	0.09363295880149813	0.024344569288389514	0.048220973782771535	48.447565543071164	0.04501655760447109	0.0	0.09363295880149813	0.024344569288389514	0.048220973782771535	48.447565543071164	0.04501655760447109	3305104934	150.0	0.0	0.09363295880149813	0.024344569288389514	0.048220973782771535	48.447565543071164	0.04501655760447109	17	COMPLETE
18	0.1198501872659176	2020-05-17 18:06:43.741046	2020-05-17 18:08:21.948353	64	64	1	256	0.3844819616035429	0.9312548420831477	0.0	0.1198501872659176	0.03089887640449438	0.05805243445692884	44.8623595505618	0.0513563085630602	0.0	0.1198501872659176	0.03089887640449438	0.05805243445692884	44.8623595505618	0.0513563085630602	2564923418	400.0	0.0	0.1198501872659176	0.03089887640449438	0.05805243445692884	44.8623595505618	0.0513563085630602	18	COMPLETE
19	0.3136704119850187	2020-05-17 18:08:21.960710	2020-05-17 18:15:33.140716	256	256	1	128	0.01886052392350314	0.4986242236855548	0.003745318352059925	0.3136704119850187	0.10580524344569288	0.16853932584269662	23.9000468164794	0.10950930257466772	0.003745318352059925	0.3136704119850187	0.10580524344569288	0.16853932584269662	23.899812734082396	0.10950936925531066	858073926		0.003745318352059925	0.3136704119850187	0.10580524344569288	0.16853932584269662	23.900280898876403	0.10950923700536884	19	COMPLETE
20	0.09550561797752809	2020-05-17 18:15:33.155129	2020-05-17 18:16:16.905651	128	128	1	128	0.5223587067445215	0.986217835710527	0.0	0.09550561797752809	0.02200374531835206	0.04447565543071161	47.57162921348315	0.04448884101159872	0.0	0.09550561797752809	0.02200374531835206	0.04447565543071161	47.57162921348315	0.04448884101159872	104063662	150.0	0.0	0.09550561797752809	0.02200374531835206	0.04447565543071161	47.57162921348315	0.04448884101159872	20	COMPLETE
21	0.44662921348314605	2020-05-17 18:16:16.917656	2020-05-17 18:23:20.405734	128	64	2	128	0.004137764621990978	0.3284249916343081	0.032303370786516857	0.44662921348314605	0.14653558052434457	0.23689138576779026	15.78183520599251	0.15705316556468538	0.032303370786516857	0.44662921348314605	0.14653558052434457	0.23689138576779026	15.78183520599251	0.15705316556468538	2274796240		0.032303370786516857	0.44662921348314605	0.14653558052434457	0.23689138576779026	15.78183520599251	0.15705316556468538	21	COMPLETE
22	0.11282771535580524	2020-05-17 18:23:20.417728	2020-05-17 18:23:42.280240	64	128	2	512	0.05652440036200554	0.964618941460307	0.0	0.11282771535580524	0.02855805243445693	0.056179775280898875	46.52949438202247	0.049701050725799875	0.0	0.11282771535580524	0.02855805243445693	0.056179775280898875	46.52949438202247	0.049701050725799875	3550924844	150.0	0.0	0.11282771535580524	0.02855805243445693	0.056179775280898875	46.52949438202247	0.049701050725799875	22	COMPLETE
23	0.08380149812734082	2020-05-17 18:23:42.296492	2020-05-17 18:24:05.506821	64	256	1	512	0.28850949863352104	1.008022939821196	0.0	0.08380149812734082	0.017322097378277154	0.03698501872659176	48.58239700374532	0.04178849605059487	0.0	0.08380149812734082	0.017322097378277154	0.03698501872659176	48.58239700374532	0.04178849605059487	1684923691	150.0	0.0	0.08380149812734082	0.017322097378277154	0.03698501872659176	48.58239700374532	0.04178849605059487	23	COMPLETE
24	0.09644194756554307	2020-05-17 18:24:05.517623	2020-05-17 18:24:35.680906	64	128	2	256	0.4518852322052943	1.003888005943627	0.0	0.09644194756554307	0.02247191011235955	0.0449438202247191	48.475187265917604	0.044709611751534976	0.0	0.09644194756554307	0.02247191011235955	0.0449438202247191	48.475187265917604	0.044709611751534976	1785883386	150.0	0.0	0.09644194756554307	0.02247191011235955	0.0449438202247191	48.475187265917604	0.044709611751534976	24	COMPLETE
25	0.10346441947565543	2020-05-17 18:24:35.693108	2020-05-17 18:24:58.103846	64	256	2	512	0.3514865840068165	1.0333089287068402	0.0	0.10346441947565543	0.02247191011235955	0.04260299625468165	49.82303370786517	0.043957290563567966	0.0	0.10346441947565543	0.02247191011235955	0.04260299625468165	49.82303370786517	0.043957290563567966	2333021895	150.0	0.0	0.10346441947565543	0.02247191011235955	0.04260299625468165	49.82303370786517	0.043957290563567966	25	COMPLETE
26	0.11938202247191011	2020-05-17 18:24:58.114634	2020-05-17 18:26:30.717467	256	256	2	512	0.4831725829593505	0.9432446420077611	0.0	0.11938202247191011	0.028089887640449437	0.0552434456928839	45.427434456928836	0.05012453208354219	0.0	0.11938202247191011	0.028089887640449437	0.0552434456928839	45.427434456928836	0.05012453208354219	4122419031	450.0	0.0	0.11938202247191011	0.028089887640449437	0.0552434456928839	45.427434456928836	0.05012453208354219	26	COMPLETE
27	0.16807116104868913	2020-05-17 18:26:30.729788	2020-05-17 18:30:25.486330	64	256	2	128	0.022619335210727433	0.803531206460593	0.0	0.16807116104868913	0.060393258426966294	0.09316479400749064	38.547284644194754	0.06853565334084799	0.0	0.16807116104868913	0.060393258426966294	0.09316479400749064	38.547284644194754	0.06853565334084799	1918786762	600.0	0.0	0.16807116104868913	0.060393258426966294	0.09316479400749064	38.547284644194754	0.06853565334084799	27	COMPLETE
28	0.36891385767790263	2020-05-17 18:30:25.498611	2020-05-17 18:34:58.411676	256	128	2	256	0.03610013005794761	0.41899992101163036	0.007958801498127341	0.36891385767790263	0.11563670411985019	0.18867041198501872	20.094101123595507	0.12276480255502589	0.007958801498127341	0.36891385767790263	0.11563670411985019	0.18867041198501872	20.094101123595507	0.12276480255502589	2036394801		0.007958801498127341	0.36891385767790263	0.11563670411985019	0.18867041198501872	20.094101123595507	0.12276480255502589	28	COMPLETE
29	0.41853932584269665	2020-05-17 18:34:58.423887	2020-05-17 18:41:58.869021	256	128	1	128	0.004581733332793865	0.3548905933598468	0.02247191011235955	0.41853932584269665	0.13623595505617977	0.21301498127340823	17.030898876404493	0.1441962477015107	0.02247191011235955	0.41853932584269665	0.13623595505617977	0.21301498127340823	17.030898876404493	0.1441962477015107	467993515		0.02247191011235955	0.41853932584269665	0.13623595505617977	0.21301498127340823	17.030898876404493	0.1441962477015107	29	COMPLETE
30	0.5341760299625468	2020-05-17 18:41:58.881144	2020-05-17 18:49:08.486799	256	64	1	128	0.06870905403989352	0.2872919648979906	0.03464419475655431	0.5341760299625468	0.1601123595505618	0.28277153558052437	13.775749063670412	0.17397736189487956	0.03464419475655431	0.5341760299625468	0.1601123595505618	0.28277153558052437	13.775749063670412	0.17397736189487956	1676182042		0.03464419475655431	0.5341760299625468	0.1601123595505618	0.28277153558052437	13.775749063670412	0.17397736189487956	30	COMPLETE
31	0.3192883895131086	2020-05-17 18:49:08.505202	2020-05-17 18:56:26.363761	256	256	1	128	0.0016580103894541973	0.48644859857825834	0.003745318352059925	0.3192883895131086	0.10205992509363296	0.17696629213483145	23.325842696629213	0.11057651489808781	0.003745318352059925	0.3192883895131086	0.10205992509363296	0.17696629213483145	23.325842696629213	0.11057651489808781	185995893		0.003745318352059925	0.3192883895131086	0.10205992509363296	0.17696629213483145	23.325842696629213	0.11057651489808781	31	COMPLETE
32	0.36750936329588013	2020-05-17 18:56:26.375886	2020-05-17 19:03:32.483812	128	64	2	128	0.20795011129974242	0.4334904792359315	0.0018726591760299626	0.36750936329588013	0.10486891385767791	0.18398876404494383	20.814606741573034	0.1151700391885261	0.0018726591760299626	0.36750936329588013	0.10486891385767791	0.18398876404494383	20.814606741573034	0.1151700391885261	1244129518		0.0018726591760299626	0.36750936329588013	0.10486891385767791	0.18398876404494383	20.814606741573034	0.1151700391885261	32	COMPLETE
33	0.14185393258426968	2020-05-17 19:03:32.496297	2020-05-17 19:05:23.942616	64	256	1	512	0.009909274202367728	0.8442046193385058	0.0	0.14185393258426968	0.03089887640449438	0.06413857677902622	40.609550561797754	0.05717326309842275	0.0	0.14185393258426968	0.03089887640449438	0.06413857677902622	40.609550561797754	0.05717326309842275	4142589623	600.0	0.0	0.14185393258426968	0.03089887640449438	0.06413857677902622	40.609550561797754	0.05717326309842275	33	COMPLETE
34	0.2785580524344569	2020-05-17 19:05:23.955011	2020-05-17 19:12:29.839689	64	128	2	128	0.0012121854554196204	0.5824855586159835	0.005149812734082397	0.2785580524344569	0.09644194756554307	0.15355805243445692	27.95131086142322	0.1006622001857105	0.005149812734082397	0.2785580524344569	0.09644194756554307	0.15355805243445692	27.95131086142322	0.1006622001857105	513142600		0.005149812734082397	0.2785580524344569	0.09644194756554307	0.15355805243445692	27.95131086142322	0.1006622001857105	34	COMPLETE
35	0.1793071161048689	2020-05-17 19:12:29.851897	2020-05-17 19:17:03.352973	64	256	1	256	0.008048725281086357	0.794963115541969	0.0	0.1793071161048689	0.05758426966292135	0.10440074906367042	38.161048689138575	0.07086412516527325	0.0	0.1793071161048689	0.05758426966292135	0.10440074906367042	38.161048689138575	0.07086412516527325	417192904	1000.0	0.0	0.1793071161048689	0.05758426966292135	0.10440074906367042	38.161048689138575	0.07086412516527325	35	COMPLETE
36	0.34597378277153557	2020-05-17 19:17:03.365822	2020-05-17 19:20:29.003345	256	128	1	512	0.014424005489683417	0.446744007317433	0.003745318352059925	0.34597378277153557	0.11095505617977527	0.18867041198501872	21.455524344569287	0.11760299212745332	0.003745318352059925	0.34597378277153557	0.11095505617977527	0.18867041198501872	21.455524344569287	0.11760299212745332	1420504941		0.003745318352059925	0.34597378277153557	0.11095505617977527	0.18867041198501872	21.455524344569287	0.11760299212745332	36	COMPLETE
37	0.3913857677902622	2020-05-17 19:20:29.015423	2020-05-17 19:25:04.055747	256	128	1	256	0.002877801719724274	0.39857118758756654	0.017322097378277154	0.3913857677902622	0.11797752808988764	0.19616104868913858	19.107677902621724	0.1312457794543924	0.017322097378277154	0.3913857677902622	0.11797752808988764	0.19616104868913858	19.107677902621724	0.1312457794543924	3468487058		0.017322097378277154	0.3913857677902622	0.11797752808988764	0.19616104868913858	19.107677902621724	0.1312457794543924	37	COMPLETE
38	0.3267790262172285	2020-05-17 19:25:04.067732	2020-05-17 19:32:08.742472	128	128	1	128	0.0016530738124342643	0.4555773393012067	0.005149812734082397	0.3267790262172285	0.10580524344569288	0.1704119850187266	21.850655430711612	0.1123557292089387	0.005149812734082397	0.3267790262172285	0.10580524344569288	0.1704119850187266	21.850655430711612	0.1123557292089387	4020460290		0.005149812734082397	0.3267790262172285	0.10580524344569288	0.1704119850187266	21.850655430711612	0.1123557292089387	38	COMPLETE
39	0.30196629213483145	2020-05-17 19:32:08.754597	2020-05-17 19:35:23.187079	256	64	1	512	0.27840774434572013	0.54446095228544	0.0	0.30196629213483145	0.08286516853932584	0.15121722846441948	26.13623595505618	0.09782935837108636	0.0	0.30196629213483145	0.08286516853932584	0.15121722846441948	26.13623595505618	0.09782935837108636	485968809		0.0	0.30196629213483145	0.08286516853932584	0.15121722846441948	26.13623595505618	0.09782935837108636	39	COMPLETE
40	0.26825842696629215	2020-05-17 19:35:23.198955	2020-05-17 19:42:33.617055	64	128	2	128	0.004785894046548682	0.5905886002125617	0.0046816479400749065	0.26825842696629215	0.09831460674157304	0.15168539325842698	28.330524344569287	0.09972957239862547	0.0046816479400749065	0.26825842696629215	0.09831460674157304	0.15168539325842698	28.330524344569287	0.09972957239862547	85595504		0.0046816479400749065	0.26825842696629215	0.09831460674157304	0.15168539325842698	28.330524344569287	0.09972957239862547	40	COMPLETE
41	0.24531835205992508	2020-05-17 19:42:33.629274	2020-05-17 19:45:43.860832	64	64	1	512	0.036547834861244535	0.6353593713940515	0.00046816479400749064	0.24531835205992508	0.07397003745318352	0.1306179775280899	30.47050561797753	0.08809168526602702	0.00046816479400749064	0.24531835205992508	0.07397003745318352	0.1306179775280899	30.47050561797753	0.08809168526602702	4270410063		0.00046816479400749064	0.24531835205992508	0.07397003745318352	0.1306179775280899	30.47050561797753	0.08809168526602702	41	COMPLETE
42	0.3146067415730337	2020-05-17 19:45:43.871545	2020-05-17 19:50:17.172795	64	64	1	256	0.025142986788297725	0.5198233053585243	0.008895131086142321	0.3146067415730337	0.10440074906367042	0.17696629213483145	24.970973782771537	0.11075923251448701	0.008895131086142321	0.3146067415730337	0.10440074906367042	0.17696629213483145	24.970973782771537	0.11075923251448701	1117908710		0.008895131086142321	0.3146067415730337	0.10440074906367042	0.17696629213483145	24.970973782771537	0.11075923251448701	42	COMPLETE
43	0.2893258426966292	2020-05-17 19:50:17.183258	2020-05-17 19:57:24.069368	64	128	1	128	0.001475641244666142	0.5661588819725404	0.0018726591760299626	0.2893258426966292	0.09222846441947566	0.15215355805243447	27.178838951310862	0.09907699703756932	0.0018726591760299626	0.2893258426966292	0.09222846441947566	0.15215355805243447	27.178838951310862	0.09907699703756932	617534319		0.0018726591760299626	0.2893258426966292	0.09222846441947566	0.15215355805243447	27.178838951310862	0.09907699703756932	43	COMPLETE
44	0.34925093632958804	2020-05-17 19:57:24.080149	2020-05-17 20:04:30.366649	64	64	1	128	0.010276104204134643	0.40386411824790336	0.019194756554307114	0.34925093632958804	0.11704119850187265	0.18117977528089887	19.43867041198502	0.12851490731055637	0.019194756554307114	0.34925093632958804	0.11704119850187265	0.18117977528089887	19.43867041198502	0.12851490731055637	322240065		0.019194756554307114	0.34925093632958804	0.11704119850187265	0.18117977528089887	19.43867041198502	0.12851490731055637	44	COMPLETE
45	0.10018726591760299	2020-05-17 20:04:30.377398	2020-05-17 20:05:04.139335	128	256	1	512	0.35642848607791927	0.9787770739864655	0.0	0.10018726591760299	0.024344569288389514	0.047752808988764044	47.21161048689139	0.04627067657551947	0.0	0.10018726591760299	0.024344569288389514	0.047752808988764044	47.21161048689139	0.04627067657551947	761782343	200.0	0.0	0.10018726591760299	0.024344569288389514	0.047752808988764044	47.21161048689139	0.04627067657551947	45	COMPLETE
46	0.24531835205992508	2020-05-17 20:05:04.151475	2020-05-17 20:09:38.673193	64	128	2	256	0.0014668315466515593	0.6458217091649101	0.0018726591760299626	0.24531835205992508	0.08567415730337079	0.13389513108614232	30.96582397003745	0.09147907943896377	0.0018726591760299626	0.24531835205992508	0.08567415730337079	0.13389513108614232	30.96582397003745	0.09147907943896377	4209097114		0.0018726591760299626	0.24531835205992508	0.08567415730337079	0.13389513108614232	30.96582397003745	0.09147907943896377	46	COMPLETE
47	0.18211610486891386	2020-05-17 20:09:38.684535	2020-05-17 20:13:24.416659	256	256	2	512	0.2526341885913629	0.7659369536155786	0.0	0.18211610486891386	0.04353932584269663	0.08614232209737828	36.81109550561798	0.06722555140917207	0.0	0.18211610486891386	0.04400749063670412	0.08614232209737828	36.81086142322097	0.06724784497079146	3770503114		0.0	0.18211610486891386	0.04353932584269663	0.08614232209737828	36.81132958801498	0.06720883123795751	47	COMPLETE
48	0.36797752808988765	2020-05-17 20:13:24.429228	2020-05-17 20:20:26.987752	64	64	1	128	0.04298523949257219	0.4053465391558068	0.01638576779026217	0.36797752808988765	0.10814606741573034	0.1891385767790262	19.51685393258427	0.12661361611003816	0.01638576779026217	0.36797752808988765	0.10814606741573034	0.1891385767790262	19.51685393258427	0.12661361611003816	1204832214		0.01638576779026217	0.36797752808988765	0.10814606741573034	0.1891385767790262	19.51685393258427	0.12661361611003816	48	COMPLETE
49	0.10440074906367042	2020-05-17 20:20:27.000153	2020-05-17 20:20:50.171345	64	256	2	512	0.0017502672562559414	0.9733395070353809	0.0	0.10440074906367042	0.026217228464419477	0.05290262172284644	46.96910112359551	0.04747963465291953	0.0	0.10440074906367042	0.026217228464419477	0.05290262172284644	46.96910112359551	0.04747963465291953	4243038688	150.0	0.0	0.10440074906367042	0.026217228464419477	0.05290262172284644	46.96910112359551	0.04747963465291953	49	COMPLETE
50	0.3267790262172285	2020-05-17 20:20:50.183245	2020-05-17 20:24:10.771956	256	128	1	512	0.008471397514826158	0.475408891095581	0.0046816479400749065	0.3267790262172285	0.10814606741573034	0.1858614232209738	22.787921348314608	0.11511802697988778	0.0046816479400749065	0.3267790262172285	0.10814606741573034	0.1858614232209738	22.787921348314608	0.11511802697988778	317036616		0.0046816479400749065	0.3267790262172285	0.10814606741573034	0.1858614232209738	22.787921348314608	0.11511802697988778	50	COMPLETE
51	0.30711610486891383	2020-05-17 20:24:10.785446	2020-05-17 20:31:17.125471	64	64	1	128	0.14810794411818493	0.49138066441009054	0.0032771535580524347	0.30711610486891383	0.09831460674157304	0.1605805243445693	23.629681647940075	0.10673250741592931	0.0032771535580524347	0.30711610486891383	0.09831460674157304	0.1605805243445693	23.629681647940075	0.10673250741592931	2381896403		0.0032771535580524347	0.30711610486891383	0.09831460674157304	0.1605805243445693	23.629681647940075	0.10673250741592931	51	COMPLETE
52	0.11563670411985019	2020-05-17 20:31:17.142573	2020-05-17 20:32:32.045035	64	256	2	512	0.4861801540883674	0.948184955279144	0.0	0.11563670411985019	0.03089887640449438	0.0599250936329588	45.69616104868914	0.050629477422948516	0.0	0.11563670411985019	0.03089887640449438	0.0599250936329588	45.69616104868914	0.050629477422948516	1907523801	400.0	0.0	0.11563670411985019	0.03089887640449438	0.0599250936329588	45.69616104868914	0.050629477422948516	52	COMPLETE
53	0.12874531835205993	2020-05-17 20:32:32.057347	2020-05-17 20:34:05.514479	64	256	2	512	0.06409831306945962	0.8446583476716353	0.0	0.12874531835205993	0.024812734082397005	0.052434456928838954	40.607677902621724	0.053550711384837295	0.0	0.12874531835205993	0.024812734082397005	0.052434456928838954	40.607677902621724	0.053550711384837295	3141338641	500.0	0.0	0.12874531835205993	0.024812734082397005	0.052434456928838954	40.607677902621724	0.053550711384837295	53	COMPLETE
54	0.3899812734082397	2020-05-17 20:34:05.526655	2020-05-17 20:38:35.926882	128	64	2	256	0.014355341752982786	0.3929604730875779	0.016853932584269662	0.3899812734082397	0.11891385767790262	0.1999063670411985	18.88951310861423	0.13187016445291286	0.016853932584269662	0.3899812734082397	0.11891385767790262	0.1999063670411985	18.88951310861423	0.13187016445291286	3435487394		0.016853932584269662	0.3899812734082397	0.11891385767790262	0.1999063670411985	18.88951310861423	0.13187016445291286	54	COMPLETE
