number	value	datetime_start	datetime_complete	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.42181647940074907	2020-04-03 03:25:06.483246	2020-04-03 03:28:36.432970	0.18121391864115843	0.3537703211777319	0.23015469689662704	256	256	0.03737242674633722	128	0.002812725138473479	0.4915195329154908	0.09035580524344569	0.42181647940074907	0.19616104868913858	0.28136704119850187	23.763576779026216	0.19645896421208853	0.09035580524344569	0.42181647940074907	0.19616104868913858	0.28136704119850187	23.763576779026216	0.19645896421208853	3701707505	250	0.09035580524344569	0.42181647940074907	0.19616104868913858	0.28136704119850187	23.763576779026216	0.19645896421208853	0	COMPLETE
1	0.9681647940074907	2020-04-03 03:28:36.516900	2020-04-03 03:29:59.868315	0.2698103377246718	0.25802604223280107	0.11879007496789092	128	128	0.0034398889871663854	512	0.4286952387669243	0.0623691487989357	0.5173220973782772	0.9681647940074907	0.8445692883895131	0.924625468164794	3.017322097378277	0.6900718625580363	0.5173220973782772	0.9681647940074907	0.8445692883895131	0.924625468164794	3.017322097378277	0.6900718625580363	3779616861	400	0.5173220973782772	0.9681647940074907	0.8445692883895131	0.924625468164794	3.017322097378277	0.6900718625580363	1	COMPLETE
2	0.9592696629213483	2020-04-03 03:29:59.929464	2020-04-03 03:31:44.041082	0.19597198298133256	0.49096390501339615	0.42641489023811274	256	128	0.007139043332614437	256	0.001774916090873169	0.06829933411518481	0.48829588014981273	0.9592696629213483	0.7883895131086143	0.8927902621722846	3.2944756554307117	0.6577080524004134	0.48829588014981273	0.9592696629213483	0.7883895131086143	0.8927902621722846	3.2944756554307117	0.6577080524004134	1560043306	200	0.48829588014981273	0.9592696629213483	0.7883895131086143	0.8927902621722846	3.2944756554307117	0.6577080524004134	2	COMPLETE
3	0.9676966292134831	2020-04-03 03:31:44.088192	2020-04-03 03:33:04.102425	0.464596802275663	0.39158953005745106	0.49393070928189453	256	64	0.01754705125193846	512	0.5161163334877175	0.06194465282052225	0.5051498127340824	0.9676966292134831	0.8361423220973783	0.9194756554307116	2.9906367041198503	0.680339916824845	0.5051498127340824	0.9676966292134831	0.8361423220973783	0.9194756554307116	2.9906367041198503	0.680339916824845	1249084961	250	0.5051498127340824	0.9676966292134831	0.8361423220973783	0.9194756554307116	2.9906367041198503	0.680339916824845	3	COMPLETE
4	0.9667602996254682	2020-04-03 03:33:04.149861	2020-04-03 03:34:20.054374	0.24383973184655658	0.3068730035458201	0.3600819285084474	64	256	0.0014261172974133892	256	0.21931449773327472	0.0663321593310684	0.49953183520599254	0.9667602996254682	0.829119850187266	0.9166666666666666	3.1999063670411987	0.6766280108911472	0.49953183520599254	0.9667602996254682	0.829119850187266	0.9166666666666666	3.1999063670411987	0.6766280108911472	1339583135	500	0.49953183520599254	0.9667602996254682	0.829119850187266	0.9166666666666666	3.1999063670411987	0.6766280108911472	4	COMPLETE
5	0.2645131086142322	2020-04-03 03:34:20.088811	2020-04-03 03:35:16.516510	0.1691080671931518	0.22520808554149535	0.495168922611026	128	256	0.04073346859015267	128	0.008420120205822442	0.6441303766315126	0.0449438202247191	0.2645131086142322	0.10159176029962547	0.1544943820224719	31.09316479400749	0.12094008011229655	0.0449438202247191	0.2645131086142322	0.10159176029962547	0.1544943820224719	31.09316479400749	0.12094008011229655	1155092006	200	0.0449438202247191	0.2645131086142322	0.10159176029962547	0.1544943820224719	31.09316479400749	0.12094008011229655	5	COMPLETE
6	0.9588014981273408	2020-04-03 03:35:16.561001	2020-04-03 03:36:25.195884	0.1056575299440607	0.3575745767813042	0.33311975807843713	128	128	0.08098363878525645	256	0.4080230148602306	0.06834614898203716	0.4803370786516854	0.9588014981273408	0.8019662921348315	0.8960674157303371	3.3047752808988764	0.6552286038221221	0.4803370786516854	0.9588014981273408	0.8019662921348315	0.8960674157303371	3.3047752808988764	0.6552286038221221	588116030	350	0.4803370786516854	0.9588014981273408	0.8019662921348315	0.8960674157303371	3.3047752808988764	0.6552286038221221	6	COMPLETE
7	0.723314606741573	2020-04-03 03:36:25.230795	2020-04-03 03:40:44.497426	0.31233330657526065	0.2991060295055967	0.404884283801166	256	256	0.05540493277169855	128	0.002936609409591133	0.25352816740033474	0.2055243445692884	0.723314606741573	0.4199438202247191	0.5552434456928839	12.260767790262172	0.36436008843251655	0.2055243445692884	0.723314606741573	0.4199438202247191	0.5552434456928839	12.260767790262172	0.36436008843251655	186403420	300	0.2055243445692884	0.723314606741573	0.4199438202247191	0.5552434456928839	12.260767790262172	0.36436008843251655	7	COMPLETE
8	0.9648876404494382	2020-04-03 03:40:44.540711	2020-04-03 03:41:38.886118	0.22734260798234543	0.42120005955636114	0.1125162066109577	128	256	0.008331901601552047	256	0.013262853127895503	0.06855581173313997	0.4606741573033708	0.9648876404494382	0.7771535580524345	0.8796816479400749	3.3047752808988764	0.6384436692705565	0.4606741573033708	0.9648876404494382	0.7771535580524345	0.8796816479400749	3.3047752808988764	0.6384436692705565	1388850307	200	0.4606741573033708	0.9648876404494382	0.7771535580524345	0.8796816479400749	3.3047752808988764	0.6384436692705565	8	COMPLETE
9	0.9527153558052435	2020-04-03 03:41:38.930252	2020-04-03 03:42:44.465099	0.29642938743310715	0.2567396414028473	0.47047198155118536	64	256	0.0017051014853753986	512	0.0034557473230560822	0.07623301335516271	0.4508426966292135	0.9527153558052435	0.7588951310861424	0.8689138576779026	3.6713483146067416	0.6276270363105269	0.4508426966292135	0.9527153558052435	0.7588951310861424	0.8689138576779026	3.6713483146067416	0.6276270363105269	3400255522	450	0.4508426966292135	0.9527153558052435	0.7588951310861424	0.8689138576779026	3.6713483146067416	0.6276270363105269	9	COMPLETE
