number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9044943820224719	2020-04-16 08:52:05.418817	2020-04-16 09:09:27.825233	0.5419759449382076	28.977784880842307	64	77	128	0.09989746079225553	0.2851123595505618	0.9044943820224719	0.5880149812734082	0.7532771535580525	4.865168539325842	0.482221909218214	0.2851123595505618	0.9044943820224719	0.5880149812734082	0.7532771535580525	4.865168539325842	0.482221909218214	2353908688		0.2851123595505618	0.9044943820224719	0.5880149812734082	0.7532771535580525	4.865168539325842	0.482221909218214	0	COMPLETE
1	0.901685393258427	2020-04-16 09:09:27.858423	2020-04-16 09:17:32.617439	0.6371159165628848	5.703869260652968	256	36	512	0.09927647394539739	0.31741573033707865	0.901685393258427	0.6147003745318352	0.7570224719101124	4.823033707865169	0.5053795456592618	0.31741573033707865	0.901685393258427	0.6147003745318352	0.7570224719101124	4.823033707865169	0.5053795456592618	1706190229		0.31741573033707865	0.901685393258427	0.6147003745318352	0.7570224719101124	4.823033707865169	0.5053795456592618	1	COMPLETE
2	0.9283707865168539	2020-04-16 09:17:32.644377	2020-04-16 09:31:34.818273	0.8855845898090688	8.267772428070788	256	70	256	0.08828103176164633	0.3431647940074906	0.9283707865168539	0.6732209737827716	0.8029026217228464	4.282303370786517	0.5403024505739452	0.3431647940074906	0.9283707865168539	0.6732209737827716	0.8029026217228464	4.282303370786517	0.5403024505739452	3830587597		0.3431647940074906	0.9283707865168539	0.6732209737827716	0.8029026217228464	4.282303370786517	0.5403024505739452	2	COMPLETE
3	0.09784644194756555	2020-04-16 09:31:34.844947	2020-04-16 09:32:33.667118	0.7917124223509338	29.275630154721632	256	53	512	1.0203416116216502	0.007022471910112359	0.09784644194756555	0.026217228464419477	0.04400749063670412	49.272705992509366	0.048673945374314596	0.007022471910112359	0.09784644194756555	0.026217228464419477	0.04400749063670412	49.27247191011236	0.048674019357373075	3729594084	150.0	0.007022471910112359	0.09784644194756555	0.026217228464419477	0.04400749063670412	49.272940074906366	0.04867387268920453	3	COMPLETE
4	0.7528089887640449	2020-04-16 09:32:33.707798	2020-04-16 09:36:09.304711	0.7774717000595447	1.929308844879466	128	46	256	0.14877857361773678	0.22705992509363296	0.7528089887640449	0.475187265917603	0.5903558052434457	7.2617041198501875	0.3968655274772357	0.22705992509363296	0.7528089887640449	0.475187265917603	0.5903558052434457	7.2617041198501875	0.3968655274772357	487611547	400.0	0.22705992509363296	0.7528089887640449	0.475187265917603	0.5903558052434457	7.2617041198501875	0.3968655274772357	4	COMPLETE
5	0.950374531835206	2020-04-16 09:36:09.330654	2020-04-16 09:49:22.816164	0.118951473967639	9.983697123209291	64	96	128	0.07640442178037003	0.39747191011235955	0.950374531835206	0.7354868913857678	0.8562734082397003	3.7017790262172285	0.5918097028907077	0.39747191011235955	0.950374531835206	0.7354868913857678	0.8562734082397003	3.7017790262172285	0.5918097028907077	2393983643	800.0	0.39747191011235955	0.950374531835206	0.7354868913857678	0.8562734082397003	3.7017790262172285	0.5918097028907077	5	COMPLETE
6	0.9283707865168539	2020-04-16 09:49:22.843510	2020-04-16 10:02:12.280315	0.9582990856567181	5.596144330596076	64	59	128	0.0875262795975397	0.3539325842696629	0.9283707865168539	0.6741573033707865	0.8197565543071161	4.245786516853933	0.5462615068522542	0.3539325842696629	0.9283707865168539	0.6741573033707865	0.8197565543071161	4.245786516853933	0.5462615068522542	1562548823	800.0	0.3539325842696629	0.9283707865168539	0.6741573033707865	0.8197565543071161	4.245786516853933	0.5462615068522542	6	COMPLETE
7	0.10908239700374532	2020-04-16 10:02:12.307167	2020-04-16 10:03:19.147990	0.21616765486791856	20.142340192848117	128	70	256	0.9826453976282564	0.009831460674157303	0.10908239700374532	0.032303370786516857	0.050093632958801496	47.4063670411985	0.05437010286832646	0.009831460674157303	0.10908239700374532	0.032303370786516857	0.050093632958801496	47.4063670411985	0.05437010286832646	2035687159	150.0	0.009831460674157303	0.10908239700374532	0.032303370786516857	0.050093632958801496	47.4063670411985	0.05437010286832646	7	COMPLETE
8	0.7303370786516854	2020-04-16 10:03:19.222632	2020-04-16 10:05:04.624780	0.964328504674612	1.6529717940778377	64	43	512	0.15751461291769414	0.2205056179775281	0.7303370786516854	0.45880149812734083	0.5767790262172284	7.683052434456929	0.39041842872650245	0.2205056179775281	0.7303370786516854	0.45880149812734083	0.5767790262172284	7.683052434456929	0.39041842872650245	1932978176	350.0	0.2205056179775281	0.7303370786516854	0.45880149812734083	0.5767790262172284	7.683052434456929	0.39041842872650245	8	COMPLETE
9	0.9573970037453183	2020-04-16 10:05:04.651490	2020-04-16 10:22:59.839845	0.3405808117456918	16.767664812705014	128	57	128	0.07150003613384391	0.4190074906367041	0.9573970037453183	0.7588951310861424	0.875	3.4644194756554305	0.6114372948791462	0.4190074906367041	0.9573970037453183	0.7588951310861424	0.875	3.4644194756554305	0.6114372948791462	187901328		0.4190074906367041	0.9573970037453183	0.7588951310861424	0.875	3.4644194756554305	0.6114372948791462	9	COMPLETE
