number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.37110481586402266	2020-04-03 19:33:33.887163	2020-04-03 19:42:27.883304	6.680680325141207	256	1	3	0.0029596841814311992	128	0.08654074150166302	0.0035410764872521247	0.37110481586402266	0.1931657223796034	0.27390226628895187	1753.89164305949	0.1287230946415911	0.0035410764872521247	0.37110481586402266	0.1931657223796034	0.27390226628895187	1753.8896954674221	0.12872309482464356	3231719887	200	0.0035410764872521247	0.37110481586402266	0.1931657223796034	0.27390226628895187	1753.893590651558	0.12872309445869368	0	COMPLETE
1	0.10552407932011332	2020-04-03 19:42:27.961851	2020-04-03 19:49:14.332245	2.1783301595956033	256	2	21	0.010047793513053727	256	0.3686637283999233	0.012570821529745042	0.10552407932011332	0.061791784702549576	0.08126770538243626	7473.060640934844	0.047088569259331685	0.012570821529745042	0.10552407932011332	0.061791784702549576	0.08126770538243626	7473.058958923512	0.04708856999966466	1067151024	200	0.012570821529745042	0.10552407932011332	0.061791784702549576	0.08126770538243626	7473.062322946175	0.04708856852095142	1	COMPLETE
2	0.02868271954674221	2020-04-03 19:49:14.369259	2020-04-03 19:54:51.956652	9.6215241014337	64	1	26	0.0679100700072068	512	0.9721771130332586	0.009206798866855524	0.02868271954674221	0.017174220963172806	0.021069405099150142	19708.069493626062	0.016641274161946946	0.009206798866855524	0.02868271954674221	0.017174220963172806	0.021069405099150142	19708.045325779036	0.01665383635140021	2482949322	250	0.009206798866855524	0.02868271954674221	0.017174220963172806	0.021069405099150142	19708.09366147309	0.016629703805700842	2	COMPLETE
3	0.29709631728045327	2020-04-03 19:54:52.003389	2020-04-03 20:08:23.888896	9.837348731620791	64	2	100	0.002085683901273244	128	0.09464760947085527	0.007436260623229462	0.29709631728045327	0.15350566572237961	0.2188385269121813	1918.4127124645893	0.10660991794672364	0.007436260623229462	0.29709631728045327	0.15350566572237961	0.2188385269121813	1918.4123583569406	0.1066099179499527	4209220006	200	0.007436260623229462	0.29709631728045327	0.15350566572237961	0.2188385269121813	1918.413066572238	0.10660991794349513	3	COMPLETE
4	0.0113314447592068	2020-04-03 20:08:23.931723	2020-04-03 20:14:53.376864	2.1920133503263264	64	2	28	0.05945889014826674	256	0.929703094555807	0.0012393767705382436	0.0113314447592068	0.005488668555240793	0.00796742209631728	18847.765669263455	0.0054383034710301014	0.0012393767705382436	0.0113314447592068	0.005488668555240793	0.00796742209631728	18847.393767705384	0.005438307080755559	2268650389	200	0.0012393767705382436	0.0113314447592068	0.005488668555240793	0.00796742209631728	18848.13757082153	0.0054382998656640385	4	COMPLETE
5	0.06480169971671389	2020-04-03 20:14:53.421092	2020-04-03 20:27:28.069044	8.853442936322546	64	1	80	0.006695510440413558	128	0.33610459597052306	0.012747875354107648	0.06480169971671389	0.028505665722379604	0.04072237960339943	6812.44236898017	0.030782712761880632	0.012747875354107648	0.06497875354107649	0.02868271954674221	0.04072237960339943	6811.867740793201	0.03079957516622322	2036293651	200	0.012747875354107648	0.06480169971671389	0.028505665722379604	0.04072237960339943	6813.0169971671385	0.030768811337836002	5	COMPLETE
6	0.017528328611898018	2020-04-03 20:27:28.106239	2020-04-03 20:30:38.731921	9.15139201142425	256	2	26	0.02720105804408736	512	0.9393337881053042	0.0026558073654390935	0.017528328611898018	0.006905099150141643	0.011154390934844192	19042.67705382436	0.0077433865285741615	0.0026558073654390935	0.017528328611898018	0.006905099150141643	0.011154390934844192	19042.42935552408	0.007748317957522732	1822609375	150	0.0026558073654390935	0.017528328611898018	0.006905099150141643	0.011154390934844192	19042.924752124647	0.007739438798737909	6	COMPLETE
7	0.024079320113314446	2020-04-03 20:30:38.775083	2020-04-03 20:34:01.360371	6.195295407395179	64	1	90	0.061019464058227314	512	0.9854465891268082	0.0060198300283286115	0.024079320113314446	0.014872521246458924	0.018944759206798868	19976.828257790366	0.013467391817733746	0.007082152974504249	0.024079320113314446	0.01504957507082153	0.018944759206798868	19976.804178470255	0.013836043310670483	1809740756	150	0.0060198300283286115	0.024079320113314446	0.014872521246458924	0.018944759206798868	19976.852337110482	0.01327830020586043	7	COMPLETE
8	0.3059490084985836	2020-04-03 20:34:01.404976	2020-04-03 20:38:15.676227	8.960551688592572	128	2	9	0.002490419872787004	512	0.0810773388185398	0.007436260623229462	0.3059490084985836	0.16076487252124647	0.22769121813031162	1643.3135623229462	0.10998489217369913	0.007436260623229462	0.3059490084985836	0.16076487252124647	0.22769121813031162	1643.3132082152974	0.10998489447272704	1969816762	200	0.007436260623229462	0.3059490084985836	0.16076487252124647	0.22769121813031162	1643.3139164305949	0.10998488988633907	8	COMPLETE
9	0.22893059490084985	2020-04-03 20:38:15.720557	2020-04-03 20:47:27.123917	8.960015306197215	256	1	35	0.004703829960931034	256	0.08916182932863946	0.0056657223796034	0.22893059490084985	0.09206798866855524	0.14394475920679886	1807.2452195467422	0.07850838067255692	0.0056657223796034	0.22910764872521247	0.09206798866855524	0.14394475920679886	1807.1685552407932	0.07851104710895576	645208149	250	0.0056657223796034	0.22893059490084985	0.09206798866855524	0.14394475920679886	1807.3218838526911	0.07850589766210901	9	COMPLETE
10	0.016288951841359773	2020-04-03 20:47:27.163398	2020-04-03 20:52:25.152560	3.2975208667145037	128	2	73	0.0671724526773737	512	0.9403763175761187	0.001593484419263456	0.016288951841359773	0.006550991501416431	0.009737960339943343	19064.00646246459	0.006951105798314067	0.001593484419263456	0.016288951841359773	0.006550991501416431	0.009737960339943343	19063.44723796034	0.0069511430130893255	3030134924	200	0.001593484419263456	0.016288951841359773	0.006550991501416431	0.009737960339943343	19064.56568696884	0.006951068908990404	10	COMPLETE
11	0.19493626062322947	2020-04-03 20:52:25.208795	2020-04-03 20:59:21.818077	5.383117919511541	128	2	14	0.006370013365781765	128	0.12332269409498674	0.01929886685552408	0.19493626062322947	0.10888810198300283	0.14341359773371104	2499.714323654391	0.08240389912130622	0.01929886685552408	0.19493626062322947	0.10888810198300283	0.14341359773371104	2499.7137039660056	0.08240389914200195	2875247143	150	0.01929886685552408	0.19493626062322947	0.10888810198300283	0.14341359773371104	2499.714943342776	0.08240389910061557	11	COMPLETE
12	0.2855878186968839	2020-04-03 20:59:21.861758	2020-04-03 21:02:44.916082	1.4489511924944807	128	2	72	0.003942068876938197	512	0.07870319280279658	0.006728045325779037	0.2855878186968839	0.14412181303116148	0.20927762039660056	1595.1960871104816	0.10348828936427254	0.006728045325779037	0.2855878186968839	0.14412181303116148	0.20927762039660056	1595.1954674220963	0.10348828962871325	3245937955	150	0.006728045325779037	0.2855878186968839	0.14412181303116148	0.20927762039660056	1595.196706798867	0.10348828910028679	12	COMPLETE
13	0.4794617563739377	2020-04-03 21:02:44.962415	2020-04-03 21:12:13.369316	9.443672861875017	256	1	45	0.0012137644363626595	256	0.07903521946088929	0.010269121813031162	0.4794617563739377	0.2981586402266289	0.3881019830028329	1601.810021246459	0.18017316286992077	0.010269121813031162	0.4794617563739377	0.2981586402266289	0.3881019830028329	1601.8078966005667	0.1801731630561521	1242325269	250	0.010269121813031162	0.4794617563739377	0.2981586402266289	0.3881019830028329	1601.8121458923513	0.1801731626838843	13	COMPLETE
14	0.1388101983002833	2020-04-03 21:12:13.430985	2020-04-03 21:17:21.273826	2.0323319324100035	128	1	1	0.007181400773336337	256	0.2606858075964029	0.0019475920679886685	0.1388101983002833	0.0768413597733711	0.10286827195467423	5284.2151203966005	0.05242384480635973	0.0019475920679886685	0.1388101983002833	0.0768413597733711	0.10286827195467423	5284.2117563739375	0.05242386527535224	2342987818	200	0.0019475920679886685	0.1388101983002833	0.0768413597733711	0.10286827195467423	5284.218484419263	0.05242382463871383	14	COMPLETE
15	0.02531869688385269	2020-04-03 21:17:21.317641	2020-04-03 21:26:15.457863	1.1350442425092475	64	2	92	0.029283663671314106	128	0.9047804751580474	0.005842776203966006	0.02531869688385269	0.012393767705382436	0.017705382436260624	18342.187322946174	0.012572267962008894	0.005842776203966006	0.02531869688385269	0.012393767705382436	0.017705382436260624	18342.123760623228	0.012572268395565413	1576946565	150	0.005842776203966006	0.02531869688385269	0.012393767705382436	0.017705382436260624	18342.25088526912	0.012572267528612206	15	COMPLETE
16	0.32666430594900847	2020-04-03 21:26:15.504014	2020-04-03 21:30:19.280968	8.086939996400528	64	1	8	0.007321493933158179	512	0.14403214370684111	0.018413597733711047	0.32666430594900847	0.17510623229461755	0.24114730878186968	2918.8725212464587	0.12159577703437575	0.018413597733711047	0.32666430594900847	0.17510623229461755	0.24114730878186968	2918.871635977337	0.12159577704355153	2151041791	200	0.018413597733711047	0.32666430594900847	0.17510623229461755	0.24114730878186968	2918.873406515581	0.12159577702520213	16	COMPLETE
17	0.3213526912181303	2020-04-03 21:30:19.321388	2020-04-03 21:34:56.489965	3.537682117941529	128	2	44	0.0015607609193506445	512	0.09085186889979979	0.008675637393767706	0.3213526912181303	0.17121104815864022	0.23937677053824363	1841.455028328612	0.11600021162725767	0.008675637393767706	0.3213526912181303	0.17121104815864022	0.23937677053824363	1841.4543201133145	0.1160002124224228	3104751154	200	0.008675637393767706	0.3213526912181303	0.17121104815864022	0.23937677053824363	1841.4557365439093	0.11600021083443786	17	COMPLETE
18	0.010092067988668555	2020-04-03 21:34:56.542412	2020-04-03 21:47:21.652315	3.700289349505074	128	1	71	0.01679907418849362	128	0.9986026679019151	0.0012393767705382436	0.010092067988668555	0.0033640226628895184	0.005488668555240793	20243.580913597732	0.004676670065667072	0.0012393767705382436	0.010092067988668555	0.0033640226628895184	0.005488668555240793	20243.569582152973	0.0046766741447790755	874691096	200	0.0012393767705382436	0.010092067988668555	0.0033640226628895184	0.005488668555240793	20243.59224504249	0.004676665999762775	18	COMPLETE
