number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.00048499372361063563	2020-03-20 17:45:00.506386	2020-03-20 18:46:38.034741	128	1	54	0.004623603878845987	0.24197170471475338	128	0.9418506976737251	5.705808513066301e-05	0.00048499372361063563	0.00017117425539198904	0.00028529042565331506	6724.096927422116	0.0007593256479889464	5.705808513066301e-05	0.00048499372361063563	0.00017117425539198904	0.00028529042565331506	6724.072264064818	0.0007593364624477047	2732851157	150.0	5.705808513066301e-05	0.00048499372361063563	0.00017117425539198904	0.00028529042565331506	6724.121590779413	0.0007593149458876425	0	COMPLETE
1	0.00048499372361063563	2020-03-20 18:46:38.094169	2020-03-20 19:52:35.630853	256	2	100	0.0013521914639979089	0.06630236162139681	128	0.9762453958332084	2.8529042565331506e-05	0.00048499372361063563	0.00014264521282665753	0.0002567613830879836	6971.394513865114	0.0006096968311494869	2.8529042565331506e-05	0.00048499372361063563	0.00014264521282665753	0.0002567613830879836	6971.345229944083	0.0006097128387817431	479823143	150.0	2.8529042565331506e-05	0.00048499372361063563	0.00014264521282665753	0.0002567613830879836	6971.443797786146	0.0006096809755822266	1	COMPLETE
2	0.11112062079196622	2020-03-20 19:52:35.664076	2020-03-21 05:53:29.577214	64	2	64	0.01708218188951986	0.03762725541550656	128	0.7164659359287184	0.06949674768914756	0.11112062079196622	0.09328996918863403	0.0999657651489216	5091.687193312792	0.0851186183695492	0.06949674768914756	0.11112062079196622	0.09328996918863403	0.0999657651489216	5091.678477690289	0.08511862472190461	3254258123		0.06949674768914756	0.11112062079196622	0.09328996918863403	0.0999657651489216	5091.695908935296	0.08511861206973637	2	COMPLETE
3	0.26015633915325803	2020-03-21 05:53:29.643540	2020-03-21 15:52:41.327052	128	1	29	0.04625893707212958	0.06282866183545337	128	0.40679378006202016	0.08167864886454411	0.26015633915325803	0.16501198219787744	0.20495264178934156	2866.2022994408308	0.14086174778271954	0.08167864886454411	0.26015633915325803	0.16501198219787744	0.20495264178934156	2866.1970786260413	0.14086175014994134	3093854245		0.08167864886454411	0.26015633915325803	0.16501198219787744	0.20495264178934156	2866.2075202556202	0.14086174542157154	3	COMPLETE
4	0.0004564646810453041	2020-03-21 15:52:41.386983	2020-03-21 16:14:11.518093	64	1	26	0.008808084299675691	0.0489571614636523	512	0.9379703386585128	2.8529042565331506e-05	0.0004564646810453041	0.00011411617026132602	0.00019970329795732054	6696.929918406939	0.0006760541093435693	2.8529042565331506e-05	0.0004564646810453041	0.00011411617026132602	0.00019970329795732054	6696.918406938263	0.0006760567515909678	1522851816	150.0	2.8529042565331506e-05	0.0004564646810453041	0.00011411617026132602	0.00019970329795732054	6696.941429875614	0.0006760514770644265	4	COMPLETE
5	0.0005991098938719617	2020-03-21 16:14:11.553877	2020-03-21 17:16:08.296239	256	1	44	0.0031066764533878204	0.01843443456441733	128	0.9264324458210654	2.8529042565331506e-05	0.0005991098938719617	0.0003708775533493096	0.0005135227661759672	6611.298271140021	0.0009601234704188877	2.8529042565331506e-05	0.0005991098938719617	0.0003708775533493096	0.0005135227661759672	6611.253879949789	0.0009601443724239284	223698690	150.0	2.8529042565331506e-05	0.0005991098938719617	0.0003708775533493096	0.0005135227661759672	6611.342662330252	0.000960102927773968	5	COMPLETE
6	0.2848054319297044	2020-03-21 17:16:08.342720	2020-03-22 03:21:55.971551	256	2	19	0.026726012977675625	0.016554134590884038	128	0.3719034811689478	0.09269085929476206	0.2848054319297044	0.18886226178249457	0.22968732169348396	2616.987361634144	0.15735574825869228	0.09269085929476206	0.2848054319297044	0.18886226178249457	0.22968732169348396	2616.9793735022254	0.15735581120202416	3337118276		0.09269085929476206	0.2848054319297044	0.18886226178249457	0.22968732169348396	2616.9953497660617	0.15735568807185468	6	COMPLETE
