number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.40208923512747874	2020-04-03 20:42:23.569292	2020-04-03 21:13:16.538022	3.0319395001999814	256	51	0.004429175561522929	128	0.2829998087457089	0.1478399433427762	0.40208923512747874	0.32170679886685555	0.3603045325779037	5735.9830028328615	0.2452216973814374	0.1478399433427762	0.40208923512747874	0.32170679886685555	0.3603045325779037	5735.982648725212	0.24522169738216953	3747168306	350	0.1478399433427762	0.40208923512747874	0.32170679886685555	0.3603045325779037	5735.98335694051	0.2452216973807053	0	COMPLETE
1	0.3813739376770538	2020-04-03 21:13:16.589534	2020-04-03 21:44:27.494695	5.981821755962278	128	66	0.0011478036943571312	128	0.3963908960483336	0.15262039660056656	0.3813739376770538	0.30913597733711046	0.3518059490084986	8034.979815864022	0.24048942892850717	0.15262039660056656	0.3813739376770538	0.30913597733711046	0.3518059490084986	8034.979461756374	0.24048942893912537	1792936942	350	0.15262039660056656	0.3813739376770538	0.30913597733711046	0.3518059490084986	8034.980169971672	0.24048942891789218	1	COMPLETE
2	0.38757082152974504	2020-04-03 21:44:27.540085	2020-04-03 21:53:46.449061	7.0743721259374	128	78	0.0010840666312353655	256	0.3768789234809543	0.1481940509915014	0.38757082152974504	0.31728045325779036	0.35658640226628896	7639.696175637394	0.24042055953096197	0.1481940509915014	0.38757082152974504	0.31728045325779036	0.35658640226628896	7639.695998583569	0.24042055953154898	3785034937	200	0.1481940509915014	0.38757082152974504	0.31728045325779036	0.35658640226628896	7639.696352691218	0.24042055953037503	2	COMPLETE
3	0.39571529745042494	2020-04-03 21:53:46.492660	2020-04-03 22:07:16.872773	3.615860827056634	256	91	0.017550473951066573	512	0.2429833569507776	0.16873229461756373	0.39571529745042494	0.3110835694050991	0.35499291784702547	4924.907223796034	0.2532517159734597	0.16873229461756373	0.39571529745042494	0.3110835694050991	0.35499291784702547	4924.90704674221	0.2532517159745188	753815839	350	0.16873229461756373	0.39571529745042494	0.3110835694050991	0.35499291784702547	4924.907400849858	0.25325171597240065	3	COMPLETE
4	0.4010269121813031	2020-04-03 22:07:16.923179	2020-04-03 22:17:44.601973	1.71947346906009	256	16	0.00418176573736859	512	0.29231365931934855	0.13792492917847027	0.4010269121813031	0.3202903682719547	0.36172096317280455	5924.920414305949	0.23834324786038644	0.13792492917847027	0.4010269121813031	0.3202903682719547	0.36172096317280455	5924.920325779037	0.23834324786196223	215517389	350	0.13792492917847027	0.4010269121813031	0.3202903682719547	0.36172096317280455	5924.9205028328615	0.23834324785881086	4	COMPLETE
5	0.3661473087818697	2020-04-03 22:17:44.645894	2020-04-03 22:44:05.507702	3.2246302512305607	64	67	0.0015460014130943655	256	0.3405332609952535	0.1620042492917847	0.3661473087818697	0.29390934844192634	0.3319759206798867	6902.974150141643	0.23859128400589877	0.1620042492917847	0.3661473087818697	0.29390934844192634	0.3319759206798867	6902.973973087819	0.23859128400935653	599549526	500	0.1620042492917847	0.3661473087818697	0.29390934844192634	0.3319759206798867	6902.974327195468	0.23859128400244164	5	COMPLETE
6	0.34171388101983	2020-04-03 22:44:05.620127	2020-04-03 23:11:44.221514	5.974769970903513	64	90	0.00836084056074773	256	0.32233229872510993	0.16395184135977336	0.34171388101983	0.2645184135977337	0.2979815864022663	6534.339943342776	0.22775231845695446	0.16395184135977336	0.34171388101983	0.2645184135977337	0.2979815864022663	6534.339766288952	0.2277523184574837	4072478710	500	0.16395184135977336	0.34171388101983	0.2645184135977337	0.2979815864022663	6534.3401203966005	0.22775231845642524	6	COMPLETE
7	0.24769830028328613	2020-04-03 23:11:44.258646	2020-04-04 00:12:26.495877	8.011570846667032	64	100	0.0018315553283942713	128	0.4068713941695013	0.1195113314447592	0.24769830028328613	0.1844900849858357	0.2137039660056657	8247.599592776203	0.16551356706724843	0.1195113314447592	0.24769830028328613	0.1844900849858357	0.2137039660056657	8247.599150141643	0.16551356710149528	3382704329	600	0.1195113314447592	0.24769830028328613	0.1844900849858357	0.2137039660056657	8247.600035410765	0.16551356703301512	7	COMPLETE
8	0.26646600566572237	2020-04-04 00:12:26.558697	2020-04-04 00:54:31.066883	4.84428777145327	64	32	0.04504238606717124	128	0.31272972353209266	0.10995042492917848	0.26646600566572237	0.18661473087818697	0.22060906515580736	6339.4691041076485	0.16374253886231122	0.10995042492917848	0.26646600566572237	0.18661473087818697	0.22060906515580736	6339.468838526912	0.16374253886652407	180979556	500	0.10995042492917848	0.26646600566572237	0.18661473087818697	0.22060906515580736	6339.469369688385	0.16374253885809897	8	COMPLETE
9	0.29479461756373937	2020-04-04 00:54:31.110405	2020-04-04 01:01:08.072909	6.1701808436834815	64	10	0.04236274228022916	512	0.2761641660314911	0.11774079320113315	0.29479461756373937	0.20626770538243627	0.24539660056657223	5598.307099858357	0.17859453140787557	0.11774079320113315	0.29479461756373937	0.20626770538243627	0.24539660056657223	5598.3068342776205	0.17859454213906714	2534680700	250	0.11774079320113315	0.29479461756373937	0.20626770538243627	0.24539660056657223	5598.307365439094	0.1785945207637101	9	COMPLETE
