number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.42262747875354106	2020-05-05 15:54:32.751757	2020-05-05 19:46:07.212407	128	2	0.011358476155100073	512	0.23494671526495434	0.11928026933907547	0.000708215297450425	0.42262747875354106	0.20361189801699717	0.3006373937677054	2417.0833923512746	0.1383218513038884	0.000708215297450425	0.42262747875354106	0.20361189801699717	0.3006373937677054	2417.0812677053823	0.13832185133406472	979487888	350	0.000708215297450425	0.42262747875354106	0.20361189801699717	0.3006373937677054	2417.0855169971674	0.1383218512737182	0	COMPLETE
1	0.016288951841359773	2020-05-05 19:46:07.267423	2020-05-05 21:06:52.357525	128	1	0.026640822668379815	128	0.001195654933202636	0.8062972865102586	0.000708215297450425	0.016288951841359773	0.01221671388101983	0.014164305949008499	16343.852779745042	0.007764359651052464	0.000708215297450425	0.016288951841359773	0.01221671388101983	0.014164305949008499	16343.849150141643	0.007764359845688067	2889822630	150	0.000708215297450425	0.016288951841359773	0.01221671388101983	0.014164305949008499	16343.856409348442	0.007764359456531971	1	COMPLETE
2	0.0113314447592068	2020-05-05 21:06:52.392570	2020-05-05 21:58:08.008954	64	1	0.055725648169406214	512	0.0010246249286064055	0.8100812701499187	0.000708215297450425	0.0113314447592068	0.008852691218130312	0.009383852691218131	16420.785941926344	0.005724424997009717	0.000708215297450425	0.0113314447592068	0.008852691218130312	0.009383852691218131	16420.783463172804	0.005724425138152156	4286636329	150	0.000708215297450425	0.0113314447592068	0.008852691218130312	0.009383852691218131	16420.788420679888	0.005724424855967916	2	COMPLETE
3	0.33463172804532576	2020-05-05 21:58:08.047113	2020-05-06 01:30:18.604757	256	1	0.0013880621636746867	512	0.12137283684512873	0.1298476366333365	0.000708215297450425	0.33463172804532576	0.15775495750708216	0.23247167138810199	2631.0447946175636	0.11125160233677503	0.000708215297450425	0.33463172804532576	0.15775495750708216	0.23247167138810199	2631.043555240793	0.11125160243238573	525872190	200	0.000708215297450425	0.33463172804532576	0.15775495750708216	0.23247167138810199	2631.0460339943343	0.11125160224123909	3	COMPLETE
4	0.4235127478753541	2020-05-06 01:30:18.641484	2020-05-06 06:00:20.445333	128	2	0.007962047425829021	512	0.04364425075614437	0.10305897816819089	0.000708215297450425	0.4235127478753541	0.2188385269121813	0.31692634560906513	2088.2057365439096	0.14264244734251688	0.000708215297450425	0.4235127478753541	0.2188385269121813	0.31692634560906513	2088.204320113314	0.14264244737031545	3072486703	400	0.000708215297450425	0.4235127478753541	0.2188385269121813	0.31692634560906513	2088.2071529745044	0.14264244731472558	4	COMPLETE
5	0.1653682719546742	2020-05-06 06:00:20.494519	2020-05-06 10:40:50.944805	256	1	0.0011718811345383386	128	0.12148650799964546	0.3983180504924645	0.000708215297450425	0.1653682719546742	0.08551699716713881	0.119157223796034	8072.900761331445	0.05859361399634809	0.000708215297450425	0.1653682719546742	0.08551699716713881	0.119157223796034	8072.898725212464	0.058593622826277864	1715822756	250	0.000708215297450425	0.1653682719546742	0.08551699716713881	0.119157223796034	8072.902797450425	0.058593605251247	5	COMPLETE
6	0.012747875354107648	2020-05-06 10:40:50.985404	2020-05-06 12:01:23.496373	128	1	0.08246943699968481	512	0.0555099672344615	0.8383185541935743	0.000708215297450425	0.012747875354107648	0.010269121813031162	0.0113314447592068	16993.3815509915	0.006179848448911044	0.000708215297450425	0.012747875354107648	0.010269121813031162	0.0113314447592068	16993.377655807366	0.006179848509307656	1713174629	150	0.000708215297450425	0.012747875354107648	0.010269121813031162	0.0113314447592068	16993.38544617564	0.006179848388531928	6	COMPLETE
7	0.014341359773371105	2020-05-06 12:01:23.534323	2020-05-06 13:22:02.702817	128	1	0.027802598278366928	512	0.003302783343736581	0.8079537720012492	0.000708215297450425	0.014341359773371105	0.011154390934844192	0.01221671388101983	16377.41271246459	0.00712436704368999	0.000708215297450425	0.014341359773371105	0.011154390934844192	0.01221671388101983	16377.410233711049	0.007124367117102268	883091512	150	0.000708215297450425	0.014341359773371105	0.011154390934844192	0.01221671388101983	16377.41519121813	0.007124366970302073	7	COMPLETE
8	0.015403682719546742	2020-05-06 13:22:02.873135	2020-05-06 14:13:03.150988	64	1	0.02621626981736768	256	0.690151919417886	0.9852989949100736	0.000708215297450425	0.015403682719546742	0.010623229461756374	0.012747875354107648	19975.29178470255	0.006864043422547569	0.000708215297450425	0.015403682719546742	0.010623229461756374	0.012747875354107648	19975.287889518415	0.006864043504432298	3443268983	150	0.000708215297450425	0.015403682719546742	0.010623229461756374	0.012747875354107648	19975.295679886687	0.00686404334069754	8	COMPLETE
9	0.058604815864022664	2020-05-06 14:13:03.186983	2020-05-06 18:37:34.076856	256	2	0.08282177372941034	512	0.1524922834195639	0.8173299997976031	0.000708215297450425	0.058604815864022664	0.04408640226628895	0.05240793201133145	16567.913774787536	0.024300696408680187	0.000708215297450425	0.058604815864022664	0.04408640226628895	0.05240793201133145	16567.910056657223	0.024300696746626393	3925241993	250	0.000708215297450425	0.058604815864022664	0.04408640226628895	0.05240793201133145	16567.917492917848	0.024300696071081214	9	COMPLETE
