number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					loss.margin	model.embedding_dim	model.relation_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.2525961428734452	2020-01-21 12:30:33.220086	2020-01-21 20:26:45.993630	3.6458112009415697	450.0	450.0	31.0	0.07819721633368401	500.0	0.12762444354881064	0.08424626269542394	0.2525961428734452	0.1481227889992012	0.18600935752596143	900.761254707292	0.13911845765284078	0.08424626269542394	0.2525961428734452	0.1481227889992012	0.18600935752596143	900.760441629579	0.1391184678946841	350595633	0.08424626269542394	0.2525961428734452	0.1481227889992012	0.18600935752596143	900.7620677850051	0.13911844752509545	0
1	TrialState.COMPLETE	0.286488645441059	2020-01-21 20:26:45.994467	2020-01-22 05:39:00.885583	2.5414580157162447	350.0	450.0	6.0	0.052096252780635885	700.0	0.06899444323004285	0.10219103046901747	0.286488645441059	0.17802122560766862	0.22249800296702044	478.175867282894	0.16528783301208613	0.10219103046901747	0.286488645441059	0.17802122560766862	0.22249800296702044	478.1755962569896	0.16528783872525704	952167172	0.10219103046901747	0.286488645441059	0.17802122560766862	0.22249800296702044	478.17613830879833	0.16528782736198094	1
2	TrialState.COMPLETE	0.29285062193312794	2020-01-22 05:39:00.886393	2020-01-22 13:44:37.381712	0.578609361510927	350.0	150.0	41.0	0.005509510699207279	500.0	0.13228560851242957	0.08224922971585073	0.29285062193312794	0.18632317699418008	0.23062878009813992	925.39846513751	0.1554345429359236	0.08224922971585073	0.29285062193312794	0.18632317699418008	0.23062878009813992	925.3977804404884	0.1554347107722854	1558140861	0.08224922971585073	0.29285062193312794	0.18632317699418008	0.23062878009813992	925.3991498345315	0.15543439178558044	2
