number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10252808988764045	2020-03-07 04:48:05.025941	2020-03-07 04:48:15.366300	256	2	0.005960063773566008	256	0.014382172967526445	1.0009330593237884	0.0	0.10252808988764045	0.023876404494382022	0.04541198501872659	48.35299625468165	0.04540070948285185	0.0	0.10252808988764045	0.023876404494382022	0.04541198501872659	48.35299625468165	0.04540070948285185	225324075	150.0	0.0	0.10252808988764045	0.023876404494382022	0.04541198501872659	48.35299625468165	0.04540070948285185	0	COMPLETE
1	0.08801498127340825	2020-03-07 04:48:15.384928	2020-03-07 04:48:26.954555	128	1	0.0017954760569672036	128	0.22687195506452998	1.0153066512696054	0.0	0.08801498127340825	0.024344569288389514	0.04260299625468165	49.00046816479401	0.0440829424487579	0.0	0.08801498127340825	0.024344569288389514	0.04260299625468165	49.00046816479401	0.0440829424487579	933033345	150.0	0.0	0.08801498127340825	0.024344569288389514	0.04260299625468165	49.00046816479401	0.0440829424487579	1	COMPLETE
2	0.09831460674157304	2020-03-07 04:48:26.966593	2020-03-07 04:48:34.686266	128	2	0.0056403944640355	512	0.005738535934802702	1.0113500492570553	0.0	0.09831460674157304	0.024344569288389514	0.04400749063670412	48.81484082397004	0.04514063791080278	0.0	0.09831460674157304	0.024344569288389514	0.04400749063670412	48.81460674157304	0.04514068967031566	3405281873	150.0	0.0	0.09831460674157304	0.024344569288389514	0.04400749063670412	48.815074906367045	0.0451405869124592	2	COMPLETE
3	0.07724719101123595	2020-03-07 04:48:34.698880	2020-03-07 04:48:47.198118	64	1	0.001744304234321815	128	0.7046843305999573	1.0329588765247066	0.0	0.07724719101123595	0.01544943820224719	0.03651685393258427	49.80477528089887	0.04021006531487952	0.0	0.07724719101123595	0.01544943820224719	0.03651685393258427	49.80477528089887	0.04021006531487952	1289099137	150.0	0.0	0.07724719101123595	0.01544943820224719	0.03651685393258427	49.80477528089887	0.04021006531487952	3	COMPLETE
4	0.09644194756554307	2020-03-07 04:48:47.210229	2020-03-07 04:48:58.197626	64	1	0.02801596808259909	128	0.020925124357624607	0.9826500033628377	0.0	0.09644194756554307	0.021067415730337078	0.04588014981273408	47.411048689138575	0.045174445766396044	0.0	0.09644194756554307	0.021067415730337078	0.04588014981273408	47.411048689138575	0.045174445766396044	648170046	150.0	0.0	0.09644194756554307	0.021067415730337078	0.04588014981273408	47.411048689138575	0.045174445766396044	4	COMPLETE
5	0.08941947565543071	2020-03-07 04:48:58.208429	2020-03-07 04:49:06.852749	64	1	0.0016851489120828255	256	0.014672767099782356	1.0188919769893034	0.0	0.08941947565543071	0.021067415730337078	0.04447565543071161	49.11189138576779	0.04357487423509473	0.0	0.08941947565543071	0.021067415730337078	0.04447565543071161	49.11189138576779	0.04357487423509473	1734018942	150.0	0.0	0.08941947565543071	0.021067415730337078	0.04447565543071161	49.11189138576779	0.04357487423509473	5	COMPLETE
6	0.08895131086142322	2020-03-07 04:49:06.864632	2020-03-07 04:49:17.950162	256	2	0.001699308570690205	128	0.6558332089099028	1.017807222212131	0.0	0.08895131086142322	0.017790262172284643	0.037921348314606744	49.13576779026217	0.04163153765565369	0.0	0.08895131086142322	0.017790262172284643	0.037921348314606744	49.13576779026217	0.04163153765565369	349558789	150.0	0.0	0.08895131086142322	0.017790262172284643	0.037921348314606744	49.13576779026217	0.04163153765565369	6	COMPLETE
7	0.14232209737827714	2020-03-07 04:49:17.962018	2020-03-07 04:49:52.485626	256	1	0.0113935500516147	256	0.36474641197613944	0.8845879854974494	0.0023408239700374533	0.14232209737827714	0.032303370786516857	0.06273408239700375	42.52340823970037	0.05764848733741018	0.0023408239700374533	0.14232209737827714	0.032303370786516857	0.06273408239700375	42.52340823970037	0.05764848733741018	2278695606	450.0	0.0023408239700374533	0.14232209737827714	0.032303370786516857	0.06273408239700375	42.52340823970037	0.05764848733741018	7	COMPLETE
8	0.5365168539325843	2020-03-07 04:49:52.503782	2020-03-07 04:51:36.120984	256	1	0.022014123365353255	128	0.22122434607367697	0.39374443624702316	0.07631086142322098	0.5365168539325843	0.2556179775280899	0.36657303370786515	18.97425093632959	0.22008110829598512	0.07631086142322098	0.5365168539325843	0.2556179775280899	0.36657303370786515	18.97425093632959	0.22008110829598512	2453641518		0.07631086142322098	0.5365168539325843	0.2556179775280899	0.36657303370786515	18.97425093632959	0.22008110829598512	8	COMPLETE
9	0.0950374531835206	2020-03-07 04:51:36.138640	2020-03-07 04:51:45.281787	64	2	0.014968469705057254	256	0.01222004839031553	1.0173705975552987	0.0	0.0950374531835206	0.020131086142322098	0.041666666666666664	49.05383895131086	0.04359917214349888	0.0	0.0950374531835206	0.020131086142322098	0.041666666666666664	49.05383895131086	0.04359917214349888	2609232479	150.0	0.0	0.0950374531835206	0.020131086142322098	0.041666666666666664	49.05383895131086	0.04359917214349888	9	COMPLETE
