number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.2635596625150663	2020-05-18 02:23:07.956261	2020-05-18 02:57:48.657848	5.636409549522655	128	1	41	0.002573768302514827	8192	0.017198534522557693	0.07613499397348332	0.2635596625150663	0.1553836882282041	0.1978706307754118	875.1162113298514	0.14250103219535895	0.07613499397348332	0.2635596625150663	0.1553836882282041	0.1978706307754118	875.1145038167939	0.14250106711673852	2622848916	100	0.07613499397348332	0.2635596625150663	0.1553836882282041	0.1978706307754118	875.1179188429088	0.14250099804624747	10	COMPLETE
11	0.08658095620731217	2020-05-18 02:57:48.724628	2020-05-18 03:33:19.133262	8.799310074214011	128	2	37	0.0021030669987587023	4096	0.05607888868736304	0.030835676978706306	0.08658095620731217	0.05303334672559261	0.0635797509039775	3308.2784752912817	0.05319217013331927	0.030835676978706306	0.08658095620731217	0.05303334672559261	0.0635797509039775	3308.277621534753	0.05319217087383589	1161608015	90	0.030835676978706306	0.08658095620731217	0.05303334672559261	0.0635797509039775	3308.2793290478103	0.05319216939459746	11	COMPLETE
12	0.043591803937324224	2020-05-18 03:33:19.217312	2020-05-18 04:04:29.459257	9.761793491533062	128	2	26	0.05575634714913751	8192	0.1618946090256539	0.023503415026114905	0.043591803937324224	0.029931699477701888	0.034451586982723985	9787.378364805143	0.03198552583112953	0.023503415026114905	0.043591803937324224	0.029931699477701888	0.034451586982723985	9787.376054640417	0.03198553945972602	2303241592	90	0.023503415026114905	0.043591803937324224	0.029931699477701888	0.034451586982723985	9787.380674969867	0.031985512317696925	12	COMPLETE
13	0.03394937725994375	2020-05-18 04:04:29.534928	2020-05-18 04:39:20.338907	8.642546195792756	256	2	2	0.005177670728283681	2048	0.14698012492977883	0.019887505022097227	0.03394937725994375	0.02400562474889514	0.02782241864202491	8867.917034953796	0.02653795673233486	0.019887505022097227	0.03394937725994375	0.02400562474889514	0.02782241864202491	8867.91532744074	0.02653795883273941	2471023216	70	0.019887505022097227	0.03394937725994375	0.02400562474889514	0.02782241864202491	8867.918742466854	0.026537954638476666	13	COMPLETE
14	0.002008838891120932	2020-05-18 04:39:20.417224	2020-05-18 05:00:43.914982	0.9896833595141088	128	1	24	0.03735849152479736	4096	0.36531448516484244	0.0001004419445560466	0.002008838891120932	0.0002008838891120932	0.000502209722780233	21916.22001807955	0.0014331264020682904	0.0001004419445560466	0.002008838891120932	0.0002008838891120932	0.000502209722780233	21915.835676978706	0.001433278626325333	584122798	60	0.0001004419445560466	0.002008838891120932	0.0002008838891120932	0.000502209722780233	21916.604359180394	0.0014329761610157215	14	COMPLETE
15	0.05946163117717959	2020-05-18 05:00:43.977490	2020-05-18 05:27:18.541124	7.211456920163325	256	2	21	0.0044588589023952276	4096	0.07340687427314137	0.028023302531137002	0.05946163117717959	0.0370630775411812	0.0441944556046605	4386.594917637605	0.040943252765528335	0.028023302531137002	0.05946163117717959	0.0370630775411812	0.0441944556046605	4386.594013660105	0.04094325287251299	1411616658	60	0.028023302531137002	0.05946163117717959	0.0370630775411812	0.0441944556046605	4386.595821615107	0.04094325265863264	15	COMPLETE
16	0.009341100843712334	2020-05-18 05:27:18.613687	2020-05-18 05:45:15.777543	5.226484289471025	128	2	7	0.06412824331051231	4096	0.2809293789224807	0.0012053033346725592	0.009341100843712334	0.0035154680594616313	0.0057251908396946565	16960.447167537164	0.004987148218146408	0.0012053033346725592	0.009341100843712334	0.0035154680594616313	0.0057251908396946565	16960.442145439934	0.00498715554223862	2758886185	60	0.0012053033346725592	0.009341100843712334	0.0035154680594616313	0.0057251908396946565	16960.45218963439	0.004987140946881865	16	COMPLETE
17	0.09993973483326637	2020-05-18 05:45:15.850041	2020-05-18 06:08:54.088987	9.27773972912267	64	2	19	0.001321947174202	4096	0.05598586107057349	0.033547609481719566	0.09993973483326637	0.06277621534752913	0.07533145841703495	3297.472127360386	0.060243882637036304	0.033547609481719566	0.09993973483326637	0.06277621534752913	0.07533145841703495	3297.4715749296906	0.06024388270700372	3398903642	80	0.033547609481719566	0.09993973483326637	0.06277621534752913	0.07533145841703495	3297.4726797910807	0.06024388256710761	17	COMPLETE
18	0.31408196062675775	2020-05-18 06:08:54.159759	2020-05-18 07:16:15.760331	2.457003341824106	256	1	30	0.0016921097920524055	1024	0.027167853778811965	0.004620329449578144	0.31408196062675775	0.16974688629971876	0.2291080755323423	1279.51300723182	0.11616791558449056	0.004620329449578144	0.31408196062675775	0.16974688629971876	0.2291080755323423	1279.511751707513	0.11616791616207965	557000313	80	0.004620329449578144	0.31408196062675775	0.16974688629971876	0.2291080755323423	1279.514262756127	0.11616791500875776	18	COMPLETE
19	0.23483326637203697	2020-05-18 07:16:15.826838	2020-05-18 08:16:09.762892	8.92658138340966	256	1	37	0.0013236665356882455	2048	0.01741281085874982	0.06890317396544797	0.23483326637203697	0.13941341904379267	0.17627561269586178	912.936420249096	0.12796846211619456	0.06890317396544797	0.23483326637203697	0.13941341904379267	0.17627561269586178	912.9231619124146	0.12796896228079802	1955097191	100	0.06890317396544797	0.23483326637203697	0.13941341904379267	0.17627561269586178	912.9496785857774	0.12796798223080488	19	COMPLETE
20	0.10124548011249498	2020-05-18 08:16:09.828330	2020-05-18 09:18:48.537038	1.0874583837673701	256	2	49	0.009453350157097121	8192	0.040313661686987794	0.03716351948573724	0.10124548011249498	0.060265166733627966	0.07593411008437123	2337.5371635194856	0.06270232488740811	0.03716351948573724	0.10124548011249498	0.060265166733627966	0.07593411008437123	2337.5368621936523	0.06270232521654905	1242158487	140	0.03716351948573724	0.10124548011249498	0.060265166733627966	0.07593411008437123	2337.5374648453194	0.06270232455881704	20	COMPLETE
21	0.34100040176777824	2020-05-18 09:18:48.604044	2020-05-18 10:38:37.066076	2.637592012795342	64	1	5	0.001025063196244436	4096	0.023631228406653538	0.08768581759742869	0.34100040176777824	0.19104057854560064	0.2520088388911209	1166.872438730414	0.17164554163183796	0.08768581759742869	0.34100040176777824	0.19104057854560064	0.2520088388911209	1166.8715347529128	0.17164554175343347	4275558311	240	0.08768581759742869	0.34100040176777824	0.19104057854560064	0.2520088388911209	1166.8733427079148	0.17164554151041458	21	COMPLETE
22	0.05423865006026517	2020-05-18 10:38:37.141511	2020-05-18 11:10:13.017432	8.480436284458257	128	1	26	0.012144010273545452	2048	0.19427899523557743	0.02721976697468863	0.05423865006026517	0.03997589393330655	0.04529931699477702	11745.287213740457	0.03944209687599457	0.02721976697468863	0.05423865006026517	0.03997589393330655	0.04529931699477702	11745.188429087988	0.039442684919626374	1615716620	70	0.02721976697468863	0.05423865006026517	0.03997589393330655	0.04529931699477702	11745.385998392929	0.03944152694992068	22	COMPLETE
23	0.03937324226597027	2020-05-18 11:10:13.088237	2020-05-18 11:43:38.261370	7.133959725425864	64	2	3	0.041167634499220826	8192	0.15943842601463287	0.022599437525110486	0.03937324226597027	0.02752109280835677	0.030835676978706306	9608.19731820008	0.030199236891461107	0.022599437525110486	0.03937324226597027	0.02752109280835677	0.030835676978706306	9608.195660907995	0.030199237889846228	2012053263	90	0.022599437525110486	0.03937324226597027	0.02752109280835677	0.030835676978706306	9608.198975492165	0.03019923589593196	23	COMPLETE
24	0.05062274005624749	2020-05-18 11:43:38.322776	2020-05-18 12:12:22.320218	5.375475886363463	64	2	41	0.047052057470533246	8192	0.1274230446578921	0.02691844114102049	0.05062274005624749	0.033547609481719566	0.040478103656086784	7689.835727199678	0.03644981308827809	0.02691844114102049	0.05062274005624749	0.033547609481719566	0.040478103656086784	7689.833668139815	0.036449814642840334	2020805786	80	0.02691844114102049	0.05062274005624749	0.033547609481719566	0.040478103656086784	7689.837786259542	0.03644981154130559	24	COMPLETE
25	0.27591402169546003	2020-05-18 12:12:22.382583	2020-05-18 13:02:25.351223	3.3019232611100415	64	1	20	0.0023476578735296535	4096	0.017908175843058854	0.07211731619124147	0.27591402169546003	0.15759341100843713	0.20419847328244276	909.8512957010847	0.14240655658651977	0.07211731619124147	0.27591402169546003	0.15759341100843713	0.20419847328244276	909.8505423865006	0.14240656349585668	2088359869	140	0.07211731619124147	0.27591402169546003	0.15759341100843713	0.20419847328244276	909.852049015669	0.14240654973389497	25	COMPLETE
26	0.05554439533949377	2020-05-18 13:02:25.423964	2020-05-18 13:24:34.658009	8.063279346114637	128	2	10	0.006201147344584732	4096	0.07520504968133997	0.028324628364805142	0.05554439533949377	0.03726396143029329	0.043692245881880275	4498.357874648454	0.040376322419105375	0.028324628364805142	0.05554439533949377	0.03726396143029329	0.043692245881880275	4498.357271996786	0.04037632243392899	659216842	60	0.028324628364805142	0.05554439533949377	0.03726396143029329	0.043692245881880275	4498.35847730012	0.0403763224042852	26	COMPLETE
27	0.02511048613901165	2020-05-18 13:24:34.729929	2020-05-18 14:13:52.198404	8.361477735226813	256	2	27	0.011743707398389704	2048	0.21607716775348196	0.013358778625954198	0.02511048613901165	0.01747689835275211	0.02038971474487746	13083.835676978706	0.01878477908803462	0.013358778625954198	0.02511048613901165	0.01747689835275211	0.02038971474487746	13083.83246283648	0.018784780453743776	3585021113	80	0.013358778625954198	0.02511048613901165	0.01747689835275211	0.02038971474487746	13083.838891120931	0.01878477772526178	27	COMPLETE
28	0.0502209722780233	2020-05-18 14:13:52.266637	2020-05-18 14:43:39.236139	5.702341762063136	256	2	8	0.005890422799557918	4096	0.09592289215242762	0.024708718360787463	0.0502209722780233	0.03143832864604259	0.03877059059863399	5755.301828043391	0.03531807958042132	0.024708718360787463	0.0502209722780233	0.03143832864604259	0.03877059059863399	5755.300522298112	0.035318081070410005	1781241142	70	0.024708718360787463	0.0502209722780233	0.03143832864604259	0.03877059059863399	5755.3031337886705	0.035318078097569906	28	COMPLETE
29	0.033848935315387706	2020-05-18 14:43:39.301037	2020-05-18 15:09:18.880221	5.367567202154639	256	1	32	0.0217179267695009	8192	0.24001024609634164	0.022699879469666534	0.033848935315387706	0.02721976697468863	0.030936118923262354	14429.304489754923	0.027242738219109525	0.022699879469666534	0.033848935315387706	0.02721976697468863	0.030936118923262354	14429.285355564483	0.02724274136678598	3443353558	60	0.022699879469666534	0.033848935315387706	0.02721976697468863	0.030936118923262354	14429.32362394536	0.027242735077229463	29	COMPLETE
30	0.1254519887505022	2020-05-18 15:09:18.960556	2020-05-18 16:06:19.666351	0.9022044984105541	256	2	26	0.0028413942272775554	1024	0.03538737880413894	0.04409401366010446	0.1254519887505022	0.07231820008035356	0.09110084371233428	2015.4930695058256	0.07406087988255752	0.04409401366010446	0.1254519887505022	0.07231820008035356	0.09110084371233428	2015.492768179992	0.07406087996209067	2040842652	60	0.04409401366010446	0.1254519887505022	0.07231820008035356	0.09110084371233428	2015.4933708316594	0.07406087980309786	30	COMPLETE
31	0.07422659702691844	2020-05-18 16:06:19.735330	2020-05-18 16:32:34.522998	4.870518874404683	128	2	10	0.001839594339136914	2048	0.05728780924451612	0.030333467255926075	0.07422659702691844	0.04449578143832865	0.0547408597830454	3376.6188228204096	0.047794549034828555	0.030333467255926075	0.07422659702691844	0.04449578143832865	0.0547408597830454	3376.6180192848533	0.047794551148993676	3571436790	60	0.030333467255926075	0.07422659702691844	0.04449578143832865	0.0547408597830454	3376.6196263559664	0.04779454693402994	31	COMPLETE
32	0.31588991562876656	2020-05-18 16:32:34.586018	2020-05-18 17:32:19.386515	1.1468859171221262	64	1	35	0.0020532799862991854	2048	0.03461227682934435	0.042788268380875856	0.31588991562876656	0.15488147850542386	0.21785857774206507	1649.556347930896	0.1327521063755138	0.042788268380875856	0.31588991562876656	0.15488147850542386	0.21785857774206507	1649.5552430695059	0.13275210657859585	1481350986	140	0.042788268380875856	0.31588991562876656	0.15488147850542386	0.21785857774206507	1649.557452792286	0.13275210617275934	32	COMPLETE
33	0.1821012454801125	2020-05-18 17:32:19.446037	2020-05-18 17:54:08.139110	9.420926851946895	128	1	19	0.0015429020092462018	8192	0.022545120923363318	0.058959421454399356	0.1821012454801125	0.11038569706709522	0.13670148654077943	1229.3051928485336	0.10439259290527485	0.058959421454399356	0.1821012454801125	0.11038569706709522	0.13670148654077943	1229.3047408597831	0.10439262916691547	2479995185	70	0.058959421454399356	0.1821012454801125	0.11038569706709522	0.13670148654077943	1229.305644837284	0.1043925575961896	33	COMPLETE
34	0.48613901165126555	2020-05-18 17:54:08.203324	2020-05-18 19:23:15.306092	5.137528745107155	256	1	41	0.0013180029595046313	4096	0.021819926611572765	0.1361992768179992	0.48613901165126555	0.3126757734029731	0.39061872237846523	1020.3844917637606	0.2558791125541347	0.1361992768179992	0.48613901165126555	0.3126757734029731	0.39061872237846523	1020.3823824829249	0.2558819138208776	3643523557	170	0.1361992768179992	0.48613901165126555	0.3126757734029731	0.39061872237846523	1020.3866010445962	0.2558768694438107	34	COMPLETE
35	0.36349939734833264	2020-05-18 19:23:15.395655	2020-05-18 21:36:45.293490	1.0589322842332474	64	1	48	0.0013354785553971904	1024	0.03407661440855094	0.09089995982322217	0.36349939734833264	0.20419847328244276	0.2717959019686621	1593.310717155484	0.1808391824310209	0.09089995982322217	0.36349939734833264	0.20419847328244276	0.2717959019686621	1593.3076536761753	0.18083918492996243	2012097331	210	0.09089995982322217	0.36349939734833264	0.20419847328244276	0.2717959019686621	1593.3137806347931	0.1808391799421638	35	COMPLETE
