number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9372659176029963	2020-03-13 19:45:04.510902	2020-03-13 19:46:59.710660	64	71	0.018165971460730932	512	0.07895858433491756	0.38857677902621723	0.9372659176029963	0.7139513108614233	0.8450374531835206	3.8029026217228465	0.5790446212849086	0.38857677902621723	0.9372659176029963	0.7139513108614233	0.8450374531835206	3.8029026217228465	0.5790446212849086	2963397948	350	0.38857677902621723	0.9372659176029963	0.7139513108614233	0.8450374531835206	3.8029026217228465	0.5790446212849086	0	COMPLETE
1	0.9330524344569289	2020-03-13 19:46:59.743139	2020-03-13 19:53:26.764647	256	54	0.021608922054609066	128	0.08601277155281926	0.323501872659176	0.9330524344569289	0.6643258426966292	0.8136704119850188	4.13998127340824	0.5264301500181727	0.323501872659176	0.9330524344569289	0.6643258426966292	0.8136704119850188	4.13998127340824	0.5264301500181727	2914102590	350	0.323501872659176	0.9330524344569289	0.6643258426966292	0.8136704119850188	4.13998127340824	0.5264301500181727	1	COMPLETE
2	0.9307116104868914	2020-03-13 19:53:26.791486	2020-03-13 19:56:25.641244	256	92	0.02418556169069374	512	0.08734770319319926	0.3211610486891386	0.9307116104868914	0.6629213483146067	0.8136704119850188	4.194288389513108	0.5257769587716136	0.3211610486891386	0.9307116104868914	0.6629213483146067	0.8136704119850188	4.194288389513108	0.5257769587716136	1674759097	400	0.3211610486891386	0.9307116104868914	0.6629213483146067	0.8136704119850188	4.194288389513108	0.5257769587716136	2	COMPLETE
3	0.9461610486891385	2020-03-13 19:56:25.668802	2020-03-13 20:00:12.671170	64	54	0.003461255206500456	512	0.08046835154200789	0.39279026217228463	0.9461610486891385	0.7336142322097379	0.8441011235955056	3.862827715355805	0.5867503359099634	0.39279026217228463	0.9461610486891385	0.7336142322097379	0.8441011235955056	3.862827715355805	0.5867503359099634	4102703923	650	0.39279026217228463	0.9461610486891385	0.7336142322097379	0.8441011235955056	3.862827715355805	0.5867503359099634	3	COMPLETE
4	0.8698501872659176	2020-03-13 20:00:12.721819	2020-03-13 20:03:58.737980	256	47	0.08817842752200464	256	0.12190129518882138	0.24391385767790263	0.8698501872659176	0.5102996254681648	0.6764981273408239	5.882958801498128	0.42990376253725177	0.24391385767790263	0.8698501872659176	0.5102996254681648	0.6764981273408239	5.882958801498128	0.42990376253725177	1981302047	400	0.24391385767790263	0.8698501872659176	0.5102996254681648	0.6764981273408239	5.882958801498128	0.42990376253725177	4	COMPLETE
5	0.9461610486891385	2020-03-13 20:03:58.760917	2020-03-13 20:09:18.624671	128	81	0.022666798607844076	256	0.08138915540716761	0.350187265917603	0.9461610486891385	0.6872659176029963	0.826310861423221	3.9124531835205993	0.548500951406885	0.350187265917603	0.9461610486891385	0.6872659176029963	0.826310861423221	3.9124531835205993	0.548500951406885	894578263	500	0.350187265917603	0.9461610486891385	0.6872659176029963	0.826310861423221	3.9124531835205993	0.548500951406885	5	COMPLETE
6	0.9302434456928839	2020-03-13 20:09:18.652240	2020-03-13 20:13:26.310723	64	2	0.009422957214654927	256	0.08881275977308022	0.3202247191011236	0.9302434456928839	0.6661985018726592	0.8192883895131086	4.264513108614232	0.5237048795791566	0.3202247191011236	0.9302434456928839	0.6661985018726592	0.8192883895131086	4.264513108614232	0.5237048795791566	12931135	550	0.3202247191011236	0.9302434456928839	0.6661985018726592	0.8192883895131086	4.264513108614232	0.5237048795791566	6	COMPLETE
7	0.9363295880149812	2020-03-13 20:13:26.350361	2020-03-13 20:16:21.410722	128	90	0.013518792140410369	256	0.08554679927266158	0.3464419475655431	0.9363295880149812	0.6839887640449438	0.8202247191011236	4.11563670411985	0.5447302749765177	0.3464419475655431	0.9363295880149812	0.6839887640449438	0.8202247191011236	4.11563670411985	0.5447302749765177	4143580471	300	0.3464419475655431	0.9363295880149812	0.6839887640449438	0.8202247191011236	4.11563670411985	0.5447302749765177	7	COMPLETE
8	0.8721910112359551	2020-03-13 20:16:21.431867	2020-03-13 20:21:41.311177	128	63	0.0011392221334653035	256	0.11852273250989309	0.30711610486891383	0.8721910112359551	0.598314606741573	0.7270599250936329	5.692415730337078	0.4908388796483572	0.30711610486891383	0.8721910112359551	0.598314606741573	0.7270599250936329	5.692415730337078	0.4908388796483572	3787412760	550	0.30711610486891383	0.8721910112359551	0.598314606741573	0.7270599250936329	5.692415730337078	0.4908388796483572	8	COMPLETE
9	0.9335205992509363	2020-03-13 20:21:41.331982	2020-03-13 20:23:12.745303	64	25	0.07358560064053761	512	0.08776803317999517	0.3267790262172285	0.9335205992509363	0.6582397003745318	0.800561797752809	4.227996254681648	0.5249546098801811	0.3267790262172285	0.9335205992509363	0.6582397003745318	0.800561797752809	4.227996254681648	0.5249546098801811	227933314	300	0.3267790262172285	0.9335205992509363	0.6582397003745318	0.800561797752809	4.227996254681648	0.5249546098801811	9	COMPLETE
