number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
19	0.09737827715355805	2020-03-07 12:28:09.759972	2020-03-07 12:28:26.013170	0.6341400140426389	19.607677106696585	128	2	31	0.015033321774346072	512	1.0154681135132937	0.0	0.09737827715355805	0.02247191011235955	0.04447565543071161	48.97378277153558	0.0436903253731739	0.0	0.09737827715355805	0.02247191011235955	0.04447565543071161	48.97378277153558	0.0436903253731739	1020815307	150.0	0.0	0.09737827715355805	0.02247191011235955	0.04447565543071161	48.97378277153558	0.0436903253731739	19	COMPLETE
20	0.10814606741573034	2020-03-07 12:28:26.023710	2020-03-07 12:28:45.175869	0.6579490362595242	17.642011405035316	256	2	91	0.0020065274756929214	512	1.0075328433432718	0.0	0.10814606741573034	0.02294007490636704	0.048220973782771535	48.653558052434455	0.04600294658866263	0.0	0.10814606741573034	0.02294007490636704	0.048220973782771535	48.653558052434455	0.04600294658866263	3220551254	150.0	0.0	0.10814606741573034	0.02294007490636704	0.048220973782771535	48.653558052434455	0.04600294658866263	20	COMPLETE
21	0.09597378277153558	2020-03-07 12:28:45.185777	2020-03-07 12:29:18.016998	0.42722232323341347	18.28674964547942	64	2	6	0.003985591335193077	128	1.0027781497401078	0.0	0.09597378277153558	0.020599250936329586	0.04073033707865169	48.36985018726592	0.04378739307018736	0.0	0.09597378277153558	0.020599250936329586	0.04073033707865169	48.36985018726592	0.04378739307018736	2675545795	150.0	0.0	0.09597378277153558	0.020599250936329586	0.04073033707865169	48.36985018726592	0.04378739307018736	21	COMPLETE
22	0.0945692883895131	2020-03-07 12:29:18.029605	2020-03-07 12:30:11.841805	0.3599555649198841	2.94887652898284	64	1	60	0.01492890215625757	128	1.0052756889102359	0.0	0.0945692883895131	0.02200374531835206	0.041666666666666664	48.430945692883896	0.04480887569060528	0.0	0.0945692883895131	0.02200374531835206	0.041666666666666664	48.43071161048689	0.044808930671790724	3119836787	150.0	0.0	0.0945692883895131	0.02200374531835206	0.041666666666666664	48.431179775280896	0.04480882154246811	22	COMPLETE
23	0.06413857677902622	2020-03-07 12:30:11.851600	2020-03-07 12:31:07.688769	0.6914513102469158	15.203068767297818	128	2	99	0.03544998648620533	128	1.1108274807523908	0.0009363295880149813	0.06413857677902622	0.011235955056179775	0.027153558052434457	53.55758426966292	0.03611016751912402	0.0009363295880149813	0.06413857677902622	0.011235955056179775	0.027153558052434457	53.55758426966292	0.03611016751912402	3527435689	150.0	0.0009363295880149813	0.06413857677902622	0.011235955056179775	0.027153558052434457	53.55758426966292	0.03611016751912402	23	COMPLETE
24	0.09222846441947566	2020-03-07 12:31:07.699956	2020-03-07 12:32:00.821142	0.46849421330246765	2.8971503520580804	128	1	87	0.002047855117252119	128	1.018344472812956	0.0	0.09222846441947566	0.020131086142322098	0.039794007490636704	49.08473782771536	0.04274457253231081	0.0	0.09222846441947566	0.020131086142322098	0.039794007490636704	49.08473782771536	0.04274457253231081	1129895060	150.0	0.0	0.09222846441947566	0.020131086142322098	0.039794007490636704	49.08473782771536	0.04274457253231081	24	COMPLETE
25	0.0749063670411985	2020-03-07 12:32:00.831601	2020-03-07 12:32:30.287005	0.5146523389536208	15.332085500374271	128	2	82	0.024606868029387382	256	1.0831659471106887	0.0009363295880149813	0.0749063670411985	0.013576779026217229	0.03089887640449438	52.2940074906367	0.03821206474484394	0.0009363295880149813	0.0749063670411985	0.013576779026217229	0.03089887640449438	52.2940074906367	0.03821206474484394	2131254260	150.0	0.0009363295880149813	0.0749063670411985	0.013576779026217229	0.03089887640449438	52.2940074906367	0.03821206474484394	25	COMPLETE
26	0.774812734082397	2020-03-07 12:32:30.297247	2020-03-07 12:37:34.097340	0.49580002607028084	28.33963496414218	256	1	3	0.012118993504933189	128	0.17180857885008058	0.0009363295880149813	0.774812734082397	0.35767790262172283	0.5463483146067416	8.303838951310862	0.24150643496587618	0.0009363295880149813	0.774812734082397	0.35767790262172283	0.5463483146067416	8.303838951310862	0.24150643496587618	1609374324		0.0009363295880149813	0.774812734082397	0.35767790262172283	0.5463483146067416	8.303838951310862	0.24150643496587618	26	COMPLETE
27	0.0847378277153558	2020-03-07 12:37:34.115934	2020-03-07 12:38:02.765100	0.8393482952971093	21.392665942644932	128	1	6	0.001790377035740428	256	1.0180457960971203	0.0	0.0847378277153558	0.016853932584269662	0.0351123595505618	49.10346441947566	0.04100531420434302	0.0	0.0847378277153558	0.016853932584269662	0.0351123595505618	49.10346441947566	0.04100531420434302	4149993498	150.0	0.0	0.0847378277153558	0.016853932584269662	0.0351123595505618	49.10346441947566	0.04100531420434302	27	COMPLETE
28	0.0650749063670412	2020-03-07 12:38:02.777675	2020-03-07 12:38:55.294818	0.7389674955066015	15.590073505255232	64	2	8	0.04873000089154735	128	1.1168510559806775	0.006086142322097378	0.0650749063670412	0.016853932584269662	0.033707865168539325	53.940074906367045	0.041103892665545885	0.006086142322097378	0.0650749063670412	0.016853932584269662	0.033707865168539325	53.940074906367045	0.041103892665545885	358053001	150.0	0.006086142322097378	0.0650749063670412	0.016853932584269662	0.033707865168539325	53.940074906367045	0.041103892665545885	28	COMPLETE
29	0.0847378277153558	2020-03-07 12:38:55.304666	2020-03-07 12:39:38.724532	0.3987458723496984	21.133224375568588	64	1	93	0.006574763852926363	256	1.0297680632708321	0.012640449438202247	0.0847378277153558	0.030430711610486893	0.04541198501872659	49.77317415730337	0.0515885777870938	0.012640449438202247	0.0847378277153558	0.030430711610486893	0.04541198501872659	49.772940074906366	0.05158889304958135	1216800567	200.0	0.012640449438202247	0.0847378277153558	0.030430711610486893	0.04541198501872659	49.77340823970037	0.05158827378398081	29	COMPLETE
30	0.09269662921348315	2020-03-07 12:39:38.735988	2020-03-07 12:40:04.735632	0.7388849077795205	1.5427742887531775	128	2	96	0.0067084872105303995	512	1.000266719998422	0.0	0.09269662921348315	0.025280898876404494	0.04400749063670412	48.3185861423221	0.04491653866855588	0.0	0.09269662921348315	0.025280898876404494	0.04400749063670412	48.3183520599251	0.044916612651614354	1684923470	200.0	0.0	0.09269662921348315	0.025280898876404494	0.04400749063670412	48.318820224719104	0.044916465983445814	30	COMPLETE
31	0.10252808988764045	2020-03-07 12:40:04.747484	2020-03-07 12:40:59.940920	0.8925229814315062	18.490190856498753	256	1	98	0.014329361857765904	128	1.0243328106903544	0.0	0.10252808988764045	0.026685393258426966	0.04681647940074907	49.3249063670412	0.0459618559805979	0.0	0.10252808988764045	0.026685393258426966	0.04681647940074907	49.3249063670412	0.0459618559805979	384775539	150.0	0.0	0.10252808988764045	0.026685393258426966	0.04681647940074907	49.3249063670412	0.0459618559805979	31	COMPLETE
32	0.075374531835206	2020-03-07 12:40:59.958598	2020-03-07 12:41:17.381997	0.9773765370006127	4.437696160690802	128	2	66	0.0699343193760463	512	1.0745896467300697	0.0009363295880149813	0.075374531835206	0.017322097378277154	0.03089887640449438	51.8689138576779	0.03906020602258881	0.0009363295880149813	0.075374531835206	0.017322097378277154	0.03089887640449438	51.8689138576779	0.03906020602258881	519648641	150.0	0.0009363295880149813	0.075374531835206	0.017322097378277154	0.03089887640449438	51.8689138576779	0.03906020602258881	32	COMPLETE
33	0.10440074906367042	2020-03-07 12:41:17.393118	2020-03-07 12:41:36.477054	0.575822229466877	24.634018406371258	256	2	77	0.005853590739380609	512	1.0041444385075446	0.0	0.10440074906367042	0.024344569288389514	0.05196629213483146	48.493445692883896	0.046111896165470345	0.0	0.10440074906367042	0.024344569288389514	0.05196629213483146	48.493445692883896	0.046111896165470345	2430398224	150.0	0.0	0.10440074906367042	0.024344569288389514	0.05196629213483146	48.493445692883896	0.046111896165470345	33	COMPLETE
34	0.7036516853932584	2020-03-07 12:41:36.486824	2020-03-07 12:45:41.962066	0.5887321836616121	4.032008727992177	256	1	94	0.05252558706623834	128	0.2143954003538434	0.11750936329588015	0.7036516853932584	0.38764044943820225	0.5290262172284644	10.412921348314606	0.3041344259680942	0.11750936329588015	0.7036516853932584	0.38764044943820225	0.5290262172284644	10.412921348314606	0.3041344259680942	503599970	500.0	0.11750936329588015	0.7036516853932584	0.38764044943820225	0.5290262172284644	10.412921348314606	0.3041344259680942	34	COMPLETE
35	0.10955056179775281	2020-03-07 12:45:41.973354	2020-03-07 12:46:35.723784	0.7364356317492	9.464977765946394	128	1	76	0.0014880712795998783	128	0.963838555372219	0.0	0.10955056179775281	0.023876404494382022	0.05383895131086142	46.54073033707865	0.0481086883302875	0.0	0.10955056179775281	0.023876404494382022	0.05383895131086142	46.54073033707865	0.0481086883302875	1983031091	150.0	0.0	0.10955056179775281	0.023876404494382022	0.05383895131086142	46.54073033707865	0.0481086883302875	35	COMPLETE
36	0.7724719101123596	2020-03-07 12:46:35.734001	2020-03-07 12:49:14.277869	0.6320899929078347	20.223147772497367	128	1	63	0.09228206667524315	512	0.16914279509705496	0.03136704119850187	0.7724719101123596	0.39185393258426965	0.5617977528089888	8.188670411985019	0.2667453652742344	0.03136704119850187	0.7724719101123596	0.39185393258426965	0.5617977528089888	8.188670411985019	0.2667453652742344	3751063140		0.03136704119850187	0.7724719101123596	0.39185393258426965	0.5617977528089888	8.188670411985019	0.2667453652742344	36	COMPLETE
37	0.07162921348314606	2020-03-07 12:49:14.288404	2020-03-07 12:49:45.387989	0.2030675071760809	9.44744174164203	128	2	70	0.06488630245062349	256	1.1075314386112944	0.0028089887640449437	0.07162921348314606	0.016853932584269662	0.031835205992509365	53.4747191011236	0.03888467548877813	0.0028089887640449437	0.07162921348314606	0.016853932584269662	0.031835205992509365	53.47425093632959	0.03888474386356857	2909582776	150.0	0.0028089887640449437	0.07162921348314606	0.016853932584269662	0.031835205992509365	53.475187265917604	0.0388846079424443	37	COMPLETE
38	0.08614232209737828	2020-03-07 12:49:45.399254	2020-03-07 12:50:15.338917	0.40997193456274306	24.387168559707607	128	1	59	0.011909792500180592	256	1.0056129357322339	0.0023408239700374533	0.08614232209737828	0.0149812734082397	0.03417602996254682	48.551029962546814	0.042235205555800584	0.0023408239700374533	0.08614232209737828	0.0149812734082397	0.03417602996254682	48.551029962546814	0.042235205555800584	3510416131	150.0	0.0023408239700374533	0.08614232209737828	0.0149812734082397	0.03417602996254682	48.551029962546814	0.042235205555800584	38	COMPLETE
39	0.09691011235955056	2020-03-07 12:50:15.348751	2020-03-07 12:51:00.503531	0.3234145560050091	1.433020488661475	128	2	47	0.008256680293794344	256	1.0064344781604404	0.0	0.09691011235955056	0.018726591760299626	0.04119850187265917	48.58052434456929	0.04306888245257354	0.0	0.09691011235955056	0.018726591760299626	0.04119850187265917	48.58052434456929	0.04306888245257354	3081565824	200.0	0.0	0.09691011235955056	0.018726591760299626	0.04119850187265917	48.58052434456929	0.04306888245257354	39	COMPLETE
40	0.07818352059925093	2020-03-07 12:51:00.513529	2020-03-07 12:51:55.851428	0.9041741608832042	15.284250567417706	64	2	59	0.0028634455476130908	128	1.0325757268980174	0.0	0.07818352059925093	0.020599250936329586	0.037921348314606744	49.86142322097378	0.04200946068874813	0.0	0.07818352059925093	0.020599250936329586	0.037921348314606744	49.86142322097378	0.04200946068874813	2405175007	150.0	0.0	0.07818352059925093	0.020599250936329586	0.037921348314606744	49.86142322097378	0.04200946068874813	40	COMPLETE
41	0.0852059925093633	2020-03-07 12:51:55.861805	2020-03-07 12:52:27.036686	0.5812715893919114	22.665233998415506	256	2	56	0.025791340223455177	256	1.0472831237156028	0.00046816479400749064	0.0852059925093633	0.019662921348314606	0.041666666666666664	50.53277153558052	0.04189079294479829	0.00046816479400749064	0.0852059925093633	0.019662921348314606	0.041666666666666664	50.53277153558052	0.04189079294479829	261484637	150.0	0.00046816479400749064	0.0852059925093633	0.019662921348314606	0.041666666666666664	50.53277153558052	0.04189079294479829	41	COMPLETE
42	0.5051498127340824	2020-03-07 12:52:27.047256	2020-03-07 12:55:06.461336	0.574916533269978	5.703378391757509	64	1	88	0.05711578689393166	512	0.3947076154480364	0.02762172284644195	0.5051498127340824	0.22612359550561797	0.3347378277153558	19.080992509363295	0.18184142302572942	0.02762172284644195	0.5051498127340824	0.22612359550561797	0.3347378277153558	19.080992509363295	0.18184142302572942	1872044588		0.02762172284644195	0.5051498127340824	0.22612359550561797	0.3347378277153558	19.080992509363295	0.18184142302572942	42	COMPLETE
43	0.1100187265917603	2020-03-07 12:55:06.473821	2020-03-07 12:55:35.527323	0.5994554625671612	11.339752982998334	64	1	30	0.007956939479927256	256	1.003924033520848	0.0	0.1100187265917603	0.02153558052434457	0.04868913857677903	48.360955056179776	0.045935903825428885	0.0	0.1100187265917603	0.02153558052434457	0.04868913857677903	48.360955056179776	0.045935903825428885	1254743672	150.0	0.0	0.1100187265917603	0.02153558052434457	0.04868913857677903	48.360955056179776	0.045935903825428885	43	COMPLETE
44	0.1151685393258427	2020-03-07 12:55:35.537657	2020-03-07 12:56:14.233575	0.5150585545445079	1.2942294619873427	256	2	28	0.06682428324826979	512	0.9463841731081043	0.0	0.1151685393258427	0.026685393258426966	0.04868913857677903	45.64138576779026	0.049375598022123116	0.0	0.1151685393258427	0.026685393258426966	0.04868913857677903	45.64138576779026	0.049375598022123116	3977663531	300.0	0.0	0.1151685393258427	0.026685393258426966	0.04868913857677903	45.64138576779026	0.049375598022123116	44	COMPLETE
45	0.07209737827715355	2020-03-07 12:56:14.243313	2020-03-07 12:57:08.179818	0.5569599836425176	19.426212771796948	128	2	18	0.06428871538481	128	1.1552395524582668	0.003745318352059925	0.07209737827715355	0.017322097378277154	0.026685393258426966	55.7059925093633	0.038295998348752434	0.003745318352059925	0.07209737827715355	0.017322097378277154	0.026685393258426966	55.7059925093633	0.038295998348752434	68969390	150.0	0.003745318352059925	0.07209737827715355	0.017322097378277154	0.026685393258426966	55.7059925093633	0.038295998348752434	45	COMPLETE
46	0.0702247191011236	2020-03-07 12:57:08.192240	2020-03-07 12:57:23.126186	0.9845501238346823	27.022452436526155	256	2	3	0.09034711539616866	512	1.0992823115258725	0.00046816479400749064	0.0702247191011236	0.013576779026217229	0.03277153558052434	53.0625	0.03724939877988709	0.00046816479400749064	0.0702247191011236	0.013576779026217229	0.03277153558052434	53.06226591760299	0.03724947831858807	309516913	150.0	0.00046816479400749064	0.0702247191011236	0.013576779026217229	0.03277153558052434	53.06273408239701	0.037249320687344295	46	COMPLETE
47	0.09925093632958802	2020-03-07 12:57:23.135969	2020-03-07 12:57:51.926095	0.13870588992829394	7.396599841173157	256	2	6	0.003292701346541219	256	1.0140463407918783	0.0	0.09925093632958802	0.02294007490636704	0.04353932584269663	48.90074906367041	0.044282243714276096	0.0	0.09925093632958802	0.02294007490636704	0.04353932584269663	48.90074906367041	0.044282243714276096	47465435	150.0	0.0	0.09925093632958802	0.02294007490636704	0.04353932584269663	48.90074906367041	0.044282243714276096	47	COMPLETE
48	0.09644194756554307	2020-03-07 12:57:51.935936	2020-03-07 12:58:21.509140	0.6584182510111356	22.011335686062747	64	2	75	0.0019408779374993775	256	0.9974225755320506	0.0	0.09644194756554307	0.023876404494382022	0.04353932584269663	48.12265917602996	0.04500622853307586	0.0	0.09644194756554307	0.023876404494382022	0.04353932584269663	48.12265917602996	0.04500622853307586	2378884022	150.0	0.0	0.09644194756554307	0.023876404494382022	0.04353932584269663	48.12265917602996	0.04500622853307586	48	COMPLETE
49	0.08754681647940075	2020-03-07 12:58:21.521498	2020-03-07 12:58:47.378025	0.13787636574486523	27.77629176904388	128	1	88	0.006707078326425677	512	1.063288902439184	0.008426966292134831	0.08754681647940075	0.02200374531835206	0.04681647940074907	51.32022471910113	0.04735604338268715	0.008426966292134831	0.08754681647940075	0.02200374531835206	0.04681647940074907	51.32022471910113	0.04735604338268715	1837243016	200.0	0.008426966292134831	0.08754681647940075	0.02200374531835206	0.04681647940074907	51.32022471910113	0.04735604338268715	49	COMPLETE
50	0.08146067415730338	2020-03-07 12:58:47.388600	2020-03-07 12:59:17.566894	0.49334267253948916	2.0853521648172215	128	2	52	0.012814629408007427	256	1.025701495088037	0.0	0.08146067415730338	0.011235955056179775	0.026217228464419477	49.550561797752806	0.03895109134816559	0.0	0.08146067415730338	0.011235955056179775	0.026217228464419477	49.550561797752806	0.03895109134816559	3725346245	150.0	0.0	0.08146067415730338	0.011235955056179775	0.026217228464419477	49.550561797752806	0.03895109134816559	50	COMPLETE
