number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.09550561797752809	2020-03-13 11:43:31.815736	2020-03-13 11:44:24.205573	9.12512348564619	0.05369130346104058	64	54	0.03432448749544329	512	1.0219134106318213	0.006086142322097378	0.09550561797752809	0.026217228464419477	0.05337078651685393	49.221441947565545	0.04852053982418095	0.006086142322097378	0.09550561797752809	0.026217228464419477	0.05337078651685393	49.221441947565545	0.04852053982418095	3901559353	150	0.006086142322097378	0.09550561797752809	0.026217228464419477	0.05337078651685393	49.221441947565545	0.04852053982418095	0	COMPLETE
1	0.08895131086142322	2020-03-13 11:44:24.224190	2020-03-13 11:47:38.578338	5.662414274916323	0.01044312602252699	128	34	0.006946007984100746	128	1.01327637100526	0.013108614232209739	0.08895131086142322	0.028089887640449437	0.04681647940074907	48.924157303370784	0.05240387240782644	0.013108614232209739	0.08895131086142322	0.028089887640449437	0.04681647940074907	48.924157303370784	0.05240387240782644	458600755	150	0.013108614232209739	0.08895131086142322	0.028089887640449437	0.04681647940074907	48.924157303370784	0.05240387240782644	1	COMPLETE
2	0.10814606741573034	2020-03-13 11:47:38.590460	2020-03-13 11:48:38.103306	9.143927197273028	0.012777961312396224	128	37	0.008818989581540662	512	0.9884292397077792	0.007958801498127341	0.10814606741573034	0.0351123595505618	0.05852059925093633	47.59339887640449	0.05414625108562528	0.007958801498127341	0.10814606741573034	0.0351123595505618	0.05852059925093633	47.59316479400749	0.05414635163648309	1983148240	150	0.007958801498127341	0.10814606741573034	0.0351123595505618	0.05852059925093633	47.5936329588015	0.05414615258682578	2	COMPLETE
3	0.11470037453183521	2020-03-13 11:48:38.119401	2020-03-13 11:49:37.363345	9.62528723837393	0.06162732583157439	64	71	0.0022635811243401694	512	1.0010028159959166	0.012172284644194757	0.11470037453183521	0.03698501872659176	0.06273408239700375	48.28838951310861	0.057622975970575994	0.012172284644194757	0.11470037453183521	0.03698501872659176	0.06273408239700375	48.28838951310861	0.057622975970575994	1163240274	150	0.012172284644194757	0.11470037453183521	0.03698501872659176	0.06273408239700375	48.28838951310861	0.057622975970575994	3	COMPLETE
4	0.09363295880149813	2020-03-13 11:49:37.381164	2020-03-13 11:50:37.089003	2.9336317800823783	0.023643777654516834	64	65	0.005396055003566641	512	0.9880460256585077	0.011704119850187267	0.09363295880149813	0.037921348314606744	0.05056179775280899	47.68445692883895	0.055650708492505495	0.011704119850187267	0.09363295880149813	0.037921348314606744	0.05056179775280899	47.68445692883895	0.055650708492505495	666342185	150	0.011704119850187267	0.09363295880149813	0.037921348314606744	0.05056179775280899	47.68445692883895	0.055650708492505495	4	COMPLETE
5	0.09035580524344569	2020-03-13 11:50:37.101064	2020-03-13 11:52:47.853097	6.520389909259141	0.04151732306350915	256	4	0.006984549049713772	128	1.0303173979590838	0.007958801498127341	0.09035580524344569	0.025749063670411985	0.04915730337078652	49.68024344569288	0.049365482324058726	0.007958801498127341	0.09035580524344569	0.025749063670411985	0.04915730337078652	49.68024344569288	0.049365482324058726	267597193	150	0.007958801498127341	0.09035580524344569	0.025749063670411985	0.04915730337078652	49.68024344569288	0.049365482324058726	5	COMPLETE
6	0.1100187265917603	2020-03-13 11:52:47.865211	2020-03-13 11:56:00.265501	7.037032695644651	0.02806390107304135	64	57	0.04817830939775263	128	0.9844265763476937	0.007958801498127341	0.1100187265917603	0.02949438202247191	0.05196629213483146	47.48174157303371	0.05331364133037321	0.007958801498127341	0.1100187265917603	0.02949438202247191	0.05196629213483146	47.48174157303371	0.05331364133037321	212835603	150	0.007958801498127341	0.1100187265917603	0.02949438202247191	0.05196629213483146	47.48174157303371	0.05331364133037321	6	COMPLETE
7	0.09925093632958802	2020-03-13 11:56:00.276441	2020-03-13 11:57:44.819515	9.280550435714746	0.036079956504593065	128	51	0.005697154504199374	256	0.9894344244241254	0.009831460674157303	0.09925093632958802	0.032303370786516857	0.04915730337078652	47.74485018726592	0.05372099623295992	0.009831460674157303	0.09925093632958802	0.032303370786516857	0.04915730337078652	47.74485018726592	0.05372099623295992	2586726631	150	0.009831460674157303	0.09925093632958802	0.032303370786516857	0.04915730337078652	47.74485018726592	0.05372099623295992	7	COMPLETE
8	0.10861423220973783	2020-03-13 11:57:44.831680	2020-03-13 11:58:45.224891	8.606432314833977	0.05051406700149562	128	44	0.00702551728646067	512	0.9949269904659133	0.011235955056179775	0.10861423220973783	0.030430711610486893	0.05337078651685393	47.926029962546814	0.055612673259153304	0.011235955056179775	0.10861423220973783	0.030430711610486893	0.05337078651685393	47.926029962546814	0.055612673259153304	235557680	150	0.011235955056179775	0.10861423220973783	0.030430711610486893	0.05337078651685393	47.926029962546814	0.055612673259153304	8	COMPLETE
9	0.11095505617977527	2020-03-13 11:58:45.236996	2020-03-13 11:59:47.091959	8.928618856139302	0.03661513493818632	256	27	0.006327603074563024	512	0.9705691017360472	0.011235955056179775	0.11095505617977527	0.03089887640449438	0.05711610486891386	46.83661048689139	0.05559813988457157	0.011235955056179775	0.11095505617977527	0.03089887640449438	0.05711610486891386	46.83661048689139	0.05559813988457157	3447909102	150	0.011235955056179775	0.11095505617977527	0.03089887640449438	0.05711610486891386	46.83661048689139	0.05559813988457157	9	COMPLETE
10	0.11282771535580524	2020-03-13 11:59:47.104042	2020-03-13 12:00:43.064487	9.832330603216125	0.01707858810567268	128	11	0.0062583845412642536	512	1.0016294609858176	0.010299625468164793	0.11282771535580524	0.026217228464419477	0.0449438202247191	48.39653558052434	0.0522695948036139	0.010299625468164793	0.11282771535580524	0.026217228464419477	0.0449438202247191	48.39653558052434	0.0522695948036139	3899808332	150	0.010299625468164793	0.11282771535580524	0.026217228464419477	0.0449438202247191	48.39653558052434	0.0522695948036139	10	COMPLETE
