number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9129213483146067	2020-05-23 12:19:51.037763	2020-05-23 12:25:12.070620	7.134537353938564	64	2	96	0.057341729728303155	256	0.09854200443912171	0.36891385767790263	0.9129213483146067	0.6788389513108615	0.7991573033707865	4.745318352059925	0.5516554689028316	0.36891385767790263	0.9129213483146067	0.6788389513108615	0.7991573033707865	4.745318352059925	0.5516554689028316	2439587371	200	0.36891385767790263	0.9129213483146067	0.6788389513108615	0.7991573033707865	4.745318352059925	0.5516554689028316	0	COMPLETE
1	0.8913857677902621	2020-05-23 12:25:12.165663	2020-05-23 12:39:05.534929	2.799707257313967	128	2	82	0.0465582048443481	512	0.10762303590614083	0.3389513108614232	0.8913857677902621	0.6264044943820225	0.7617041198501873	5.209269662921348	0.5188061208688356	0.3389513108614232	0.8913857677902621	0.6264044943820225	0.7617041198501873	5.209269662921348	0.5188061208688356	2507033852	200	0.3389513108614232	0.8913857677902621	0.6264044943820225	0.7617041198501873	5.209269662921348	0.5188061208688356	1	COMPLETE
2	0.8642322097378277	2020-05-23 12:39:05.644200	2020-05-23 14:02:56.104586	5.61278778057131	256	2	61	0.0874232182044114	256	0.11926494382081156	0.2841760299625468	0.8642322097378277	0.5833333333333334	0.7162921348314607	5.773408239700374	0.4734960867367972	0.2841760299625468	0.8642322097378277	0.5833333333333334	0.7162921348314607	5.773408239700374	0.4734960867367972	351488274	350	0.2841760299625468	0.8642322097378277	0.5833333333333334	0.7162921348314607	5.773408239700374	0.4734960867367972	2	COMPLETE
3	0.9353932584269663	2020-05-23 14:02:56.215896	2020-05-23 14:13:35.224538	8.942209620387919	128	2	58	0.0049231075780326984	256	0.08075189448226844	0.42602996254681647	0.9353932584269663	0.7542134831460674	0.8614232209737828	3.9040262172284645	0.6108534970968112	0.42602996254681647	0.9353932584269663	0.7542134831460674	0.8614232209737828	3.9040262172284645	0.6108534970968112	3001439575	200	0.42602996254681647	0.9353932584269663	0.7542134831460674	0.8614232209737828	3.9040262172284645	0.6108534970968112	3	COMPLETE
4	0.8871722846441947	2020-05-23 14:13:35.381106	2020-05-23 14:18:24.999029	1.119168912866467	64	2	25	0.05666624130215814	256	0.10882108747324303	0.300561797752809	0.8871722846441947	0.602996254681648	0.7411048689138576	5.254213483146067	0.49029523081713633	0.300561797752809	0.8871722846441947	0.602996254681648	0.7411048689138576	5.254213483146067	0.49029523081713633	1920587525	350	0.300561797752809	0.8871722846441947	0.602996254681648	0.7411048689138576	5.254213483146067	0.49029523081713633	4	COMPLETE
5	0.9152621722846442	2020-05-23 14:18:25.088369	2020-05-23 14:24:23.045083	0.9632802927551214	256	2	7	0.009846248348916467	512	0.09665305676001511	0.34222846441947563	0.9152621722846442	0.651685393258427	0.7879213483146067	4.669475655430712	0.5317778689881607	0.34222846441947563	0.9152621722846442	0.651685393258427	0.7879213483146067	4.669475655430712	0.5317778689881607	3881100986	200	0.34222846441947563	0.9152621722846442	0.651685393258427	0.7879213483146067	4.669475655430712	0.5317778689881607	5	COMPLETE
6	0.8693820224719101	2020-05-23 14:24:23.141654	2020-05-23 14:36:00.220476	3.278000672737598	128	2	47	0.06801744548166892	256	0.11936170864878187	0.2954119850187266	0.8693820224719101	0.576310861423221	0.7200374531835206	5.751404494382022	0.478247683420228	0.2954119850187266	0.8693820224719101	0.576310861423221	0.7200374531835206	5.751404494382022	0.478247683420228	2870770356	250	0.2954119850187266	0.8693820224719101	0.576310861423221	0.7200374531835206	5.751404494382022	0.478247683420228	6	COMPLETE
7	0.8848314606741573	2020-05-23 14:36:00.367269	2020-05-23 14:47:47.779310	6.3488967757245645	128	1	48	0.004211915161293752	256	0.11086116011223096	0.29681647940074907	0.8848314606741573	0.5898876404494382	0.7364232209737828	5.347846441947565	0.48478039600744155	0.29681647940074907	0.8848314606741573	0.5898876404494382	0.7364232209737828	5.347846441947565	0.48478039600744155	3093200682	250	0.29681647940074907	0.8848314606741573	0.5898876404494382	0.7364232209737828	5.347846441947565	0.48478039600744155	7	COMPLETE
8	0.9470973782771536	2020-05-23 14:47:47.859480	2020-05-23 14:58:52.653350	9.987800066886077	128	2	61	0.004705078657121023	256	0.07943200081070599	0.44241573033707865	0.9470973782771536	0.7776217228464419	0.8665730337078652	3.8431647940074907	0.6240914707510583	0.44241573033707865	0.9470973782771536	0.7776217228464419	0.8665730337078652	3.8431647940074907	0.6240914707510583	827560951	200	0.44241573033707865	0.9470973782771536	0.7776217228464419	0.8665730337078652	3.8431647940074907	0.6240914707510583	8	COMPLETE
9	0.9068352059925093	2020-05-23 14:58:52.775827	2020-05-23 15:02:58.207723	6.423600711675467	128	1	10	0.0011316852344922853	128	0.09506721147213983	0.33380149812734083	0.9068352059925093	0.6587078651685393	0.7837078651685393	4.588483146067416	0.527239604830143	0.33380149812734083	0.9068352059925093	0.6587078651685393	0.7837078651685393	4.588483146067416	0.527239604830143	2243676608	200	0.33380149812734083	0.9068352059925093	0.6587078651685393	0.7837078651685393	4.588483146067416	0.527239604830143	9	COMPLETE
10	0.8885767790262172	2020-05-23 15:02:58.342503	2020-05-23 15:10:23.681404	5.236973119255769	128	1	35	0.01874892025381467	128	0.10212008612952457	0.325374531835206	0.8885767790262172	0.6198501872659176	0.7490636704119851	4.934925093632959	0.5074658440227606	0.325374531835206	0.8885767790262172	0.6198501872659176	0.7490636704119851	4.934925093632959	0.5074658440227606	3461276351	200	0.325374531835206	0.8885767790262172	0.6198501872659176	0.7490636704119851	4.934925093632959	0.5074658440227606	10	COMPLETE
11	0.9161985018726592	2020-05-23 15:10:23.778037	2020-05-23 15:17:29.214412	0.9006655554469642	64	1	41	0.0019052521646497815	128	0.09072848575622235	0.3403558052434457	0.9161985018726592	0.6465355805243446	0.774812734082397	4.384831460674158	0.5278784999180882	0.3403558052434457	0.9161985018726592	0.6465355805243446	0.774812734082397	4.384831460674158	0.5278784999180882	140734777	300	0.3403558052434457	0.9161985018726592	0.6465355805243446	0.774812734082397	4.384831460674158	0.5278784999180882	11	COMPLETE
12	0.9269662921348315	2020-05-23 15:17:29.315065	2020-05-23 15:36:44.134742	1.4739241296004162	128	1	75	0.0058025450074115584	128	0.09070169897436091	0.34597378277153557	0.9269662921348315	0.6474719101123596	0.7841760299625468	4.382022471910112	0.5324649016407733	0.34597378277153557	0.9269662921348315	0.6474719101123596	0.7841760299625468	4.382022471910112	0.5324649016407733	3603667896	250	0.34597378277153557	0.9269662921348315	0.6474719101123596	0.7841760299625468	4.382022471910112	0.5324649016407733	12	COMPLETE
13	0.8520599250936329	2020-05-23 15:36:44.225611	2020-05-23 16:10:28.793974	9.85764348957985	256	1	28	0.02387891301592518	128	0.12748556757478344	0.24531835205992508	0.8520599250936329	0.5388576779026217	0.6844569288389513	6.14934456928839	0.4369296706751096	0.24531835205992508	0.8520599250936329	0.5388576779026217	0.6844569288389513	6.14934456928839	0.4369296706751096	11273677	300	0.24531835205992508	0.8520599250936329	0.5388576779026217	0.6844569288389513	6.14934456928839	0.4369296706751096	13	COMPLETE
14	0.9129213483146067	2020-05-23 16:10:28.900153	2020-05-23 16:23:43.116484	9.99634097531505	128	2	60	0.036423165439719234	512	0.0940969402052476	0.35814606741573035	0.9129213483146067	0.6872659176029963	0.8029026217228464	4.53932584269663	0.548396013585473	0.35814606741573035	0.9129213483146067	0.6872659176029963	0.8029026217228464	4.53932584269663	0.548396013585473	318871360	250	0.35814606741573035	0.9129213483146067	0.6872659176029963	0.8029026217228464	4.53932584269663	0.548396013585473	14	COMPLETE
15	0.8562734082397003	2020-05-23 16:23:43.198838	2020-05-23 16:53:26.346071	1.2103836125018652	256	1	44	0.016978354358878324	128	0.12865747703755562	0.26825842696629215	0.8562734082397003	0.5332397003745318	0.6942883895131086	6.207397003745318	0.44905360047301024	0.26825842696629215	0.8562734082397003	0.5332397003745318	0.6942883895131086	6.207397003745318	0.44905360047301024	894689171	200	0.26825842696629215	0.8562734082397003	0.5332397003745318	0.6942883895131086	6.207397003745318	0.44905360047301024	15	COMPLETE
16	0.8960674157303371	2020-05-23 16:53:26.460375	2020-05-23 16:55:52.260709	6.986664056433149	64	1	25	0.013561765143843555	256	0.10465868792412908	0.3202247191011236	0.8960674157303371	0.6362359550561798	0.7687265917602997	5.046816479400749	0.5110718543530378	0.3202247191011236	0.8960674157303371	0.6362359550561798	0.7687265917602997	5.046816479400749	0.5110718543530378	2556868344	200	0.3202247191011236	0.8960674157303371	0.6362359550561798	0.7687265917602997	5.046816479400749	0.5110718543530378	16	COMPLETE
17	0.8600187265917603	2020-05-23 16:55:52.354433	2020-05-23 17:47:08.516975	9.66691787613923	256	2	46	0.05736054304975463	128	0.12475127566427913	0.2818352059925094	0.8600187265917603	0.5552434456928839	0.701310861423221	6.019662921348314	0.4628826692581155	0.2818352059925094	0.8600187265917603	0.5552434456928839	0.701310861423221	6.019662921348314	0.4628826692581155	2353289321	300	0.2818352059925094	0.8600187265917603	0.5552434456928839	0.701310861423221	6.019662921348314	0.4628826692581155	17	COMPLETE
18	0.9068352059925093	2020-05-23 17:47:08.610135	2020-05-23 17:51:04.666085	9.211828302675999	64	1	64	0.00593821405475724	256	0.09947177004993436	0.323501872659176	0.9068352059925093	0.6165730337078652	0.7734082397003745	4.810393258426966	0.5110466277348896	0.323501872659176	0.9068352059925093	0.6165730337078652	0.7734082397003745	4.810393258426966	0.5110466277348896	1802941014	200	0.323501872659176	0.9068352059925093	0.6165730337078652	0.7734082397003745	4.810393258426966	0.5110466277348896	18	COMPLETE
19	0.9180711610486891	2020-05-23 17:51:04.790476	2020-05-23 19:38:23.823575	3.0877811099907135	256	1	69	0.006394649310165823	256	0.09781003047621456	0.31647940074906367	0.9180711610486891	0.6048689138576779	0.7579588014981273	4.705524344569288	0.5030579827602099	0.31647940074906367	0.9180711610486891	0.6048689138576779	0.7579588014981273	4.705524344569288	0.5030579827602099	3360020605	400	0.31647940074906367	0.9180711610486891	0.6048689138576779	0.7579588014981273	4.705524344569288	0.5030579827602099	19	COMPLETE
20	0.9527153558052435	2020-05-23 19:38:23.937660	2020-05-23 19:48:03.365965	7.359383449453872	256	2	11	0.0013274536404358093	128	0.07343458028140475	0.424625468164794	0.9527153558052435	0.7607677902621723	0.8735955056179775	3.539325842696629	0.6133017107372883	0.424625468164794	0.9527153558052435	0.7607677902621723	0.8735955056179775	3.539325842696629	0.6133017107372883	2088981189	200	0.424625468164794	0.9527153558052435	0.7607677902621723	0.8735955056179775	3.539325842696629	0.6133017107372883	20	COMPLETE
21	0.9353932584269663	2020-05-23 19:48:03.475239	2020-05-23 19:51:20.888575	9.576520425371946	64	1	5	0.0029424934959368172	128	0.08003913953705004	0.41245318352059923	0.9353932584269663	0.7350187265917603	0.8441011235955056	3.8689138576779025	0.5952438003756853	0.41245318352059923	0.9353932584269663	0.7350187265917603	0.8441011235955056	3.8689138576779025	0.5952438003756853	3268224993	200	0.41245318352059923	0.9353932584269663	0.7350187265917603	0.8441011235955056	3.8689138576779025	0.5952438003756853	21	COMPLETE
