number	value	datetime_start	datetime_complete	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.973314606741573	2020-05-19 08:52:37.357651	2020-05-20 03:14:34.089727	0.1898909242444914	0.1272723092667976	0.2963593604907351	256	256	21	128	0.0608253558794183	0.48829588014981273	0.973314606741573	0.8380149812734082	0.922752808988764	2.925561797752809	0.6727662571440491	0.48829588014981273	0.973314606741573	0.8380149812734082	0.922752808988764	2.925561797752809	0.6727662571440491	4160396100	250	0.48829588014981273	0.973314606741573	0.8380149812734082	0.922752808988764	2.925561797752809	0.6727662571440491	0	COMPLETE
1	0.950374531835206	2020-05-20 03:14:34.108247	2020-05-22 08:41:58.008827	0.3373561768884895	0.3084870248524467	0.37295195110776636	256	128	52	256	0.07210068282416641	0.43352059925093633	0.950374531835206	0.7453183520599251	0.852996254681648	3.4756554307116105	0.614101385558355	0.43352059925093633	0.950374531835206	0.7453183520599251	0.852996254681648	3.4756554307116105	0.614101385558355	870904459	550	0.43352059925093633	0.950374531835206	0.7453183520599251	0.852996254681648	3.4756554307116105	0.614101385558355	1	COMPLETE
