number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.03304539975893933	2020-05-17 20:18:24.194780	2020-05-17 20:38:58.850578	0.18290070958407384	24.52865122864364	128	2	38	0.06696010652175527	8192	0.26026319426224404	0.02661711530735235	0.03304539975893933	0.031137002812374446	0.03194053836882282	15776.487243873042	0.03068318666517151	0.02691844114102049	0.03304539975893933	0.031137002812374446	0.03194053836882282	15774.380674969867	0.030840446172372103	1274499588	60	0.02661711530735235	0.03304539975893933	0.031137002812374446	0.03194053836882282	15778.593812776215	0.030589733475263163	0	COMPLETE
1	0.03565689031739654	2020-05-17 20:38:58.965184	2020-05-17 21:14:54.452189	0.13313074510883147	22.634736565217114	64	2	17	0.08373045484207539	1024	0.4021484480976474	0.0024106066693451184	0.03565689031739654	0.02601446364001607	0.03274407392527119	24139.236239453596	0.016415307008222017	0.0025110486139011652	0.03565689031739654	0.026114905584572117	0.03274407392527119	24138.911209321013	0.016461452313599564	1160448250	70	0.0024106066693451184	0.03565689031739654	0.02601446364001607	0.03274407392527119	24139.56126958618	0.016387678347663786	1	COMPLETE
2	0.0368621936520691	2020-05-17 21:14:54.549891	2020-05-17 21:57:32.594198	0.6295335420419511	17.446279957849434	256	2	40	0.0016014515179016981	4096	0.22873491211929975	0.003113700281237445	0.0368621936520691	0.03274407392527119	0.03425070309361189	13903.116010445961	0.020407339300934878	0.0032141422257934912	0.03726396143029329	0.03284451586982724	0.03435114503816794	13896.413117717959	0.020611230608789798	3238857969	90	0.003113700281237445	0.03666130976295701	0.03264363198071515	0.0340498192044998	13909.818903173966	0.020300569024140864	2	COMPLETE
3	0.21394134190437927	2020-05-17 21:57:32.689047	2020-05-17 22:35:01.069167	0.4935640436313996	5.2380717598636	128	1	22	0.0011910729561192658	4096	0.014763005698215502	0.05875853756528726	0.21394134190437927	0.1258537565287264	0.15638810767376457	802.42702892728	0.11456462609235146	0.05875853756528726	0.21394134190437927	0.1258537565287264	0.15638810767376457	802.4266773804741	0.1145646261485968	3508588381	110	0.05875853756528726	0.21394134190437927	0.1258537565287264	0.15638810767376457	802.427380474086	0.11456462603614255	3	COMPLETE
4	0.2691844114102049	2020-05-17 22:35:01.170348	2020-05-17 23:00:46.936397	0.7943374407088291	12.102012157821836	128	1	46	0.003386905578191566	4096	0.013577464109943517	0.07251908396946564	0.2691844114102049	0.1557854560064283	0.19857372438730414	704.7462334270791	0.14091487615311377	0.07251908396946564	0.2691844114102049	0.1557854560064283	0.19857372438730414	704.7457814383287	0.14091502704102965	3566330362	70	0.07251908396946564	0.2691844114102049	0.1557854560064283	0.19857372438730414	704.7466854158297	0.14091473320283374	4	COMPLETE
5	0.03314584170349538	2020-05-17 23:00:47.038259	2020-05-17 23:33:53.261838	0.8589724007744037	24.25332002514181	256	2	3	0.010555439060287842	2048	0.27778995461273215	0.0	0.03314584170349538	0.030132583366813983	0.03153877059059863	16783.774407392528	0.012568326904146294	0.0	0.03344716753716352	0.030132583366813983	0.03153877059059863	16783.07121333869	0.012604437094092433	4239852726	70	0.0	0.03294495781438329	0.030132583366813983	0.03153877059059863	16784.477601446364	0.01253986255278803	5	COMPLETE
6	0.035054238650060264	2020-05-17 23:33:53.329611	2020-05-17 23:58:44.774657	0.28160561978449594	7.231498159697658	128	2	5	0.0020430794818359025	4096	0.212632847853319	0.0044194455604660505	0.035054238650060264	0.03153877059059863	0.03244274809160305	12907.775462032945	0.02057908021879158	0.004519887505022097	0.03525512253917236	0.03153877059059863	0.0325431900361591	12907.144535958216	0.020631072615061172	137057803	80	0.0044194455604660505	0.035054238650060264	0.03153877059059863	0.03244274809160305	12908.406388107675	0.02054589997630935	6	COMPLETE
7	0.035355564483728404	2020-05-17 23:58:44.843126	2020-05-18 00:33:20.665556	0.7749968389996528	18.78679657173491	256	2	23	0.01795863289698528	4096	0.2507512103232943	0.023704298915227	0.035355564483728404	0.03184009642426677	0.03264363198071515	15200.832412615508	0.02988298009362286	0.023704298915227	0.035456006428284455	0.03214142225793491	0.03284451586982724	15199.527922860587	0.029979555059537956	2619047208	80	0.023704298915227	0.035154680594616315	0.03184009642426677	0.0325431900361591	15202.13690237043	0.029818750438251745	7	COMPLETE
8	0.038569706709521895	2020-05-18 00:33:20.730341	2020-05-18 01:07:00.340771	0.9399622651261592	13.967421917933983	128	2	36	0.001303471266305819	4096	0.22492582714470669	0.003113700281237445	0.038569706709521895	0.0325431900361591	0.034150261149055845	13667.298664122138	0.020835217411385696	0.003113700281237445	0.038971474487746086	0.03284451586982724	0.03455202892728003	13663.045901968662	0.02098529800697216	2376966992	90	0.003113700281237445	0.038368822820409806	0.0325431900361591	0.0340498192044998	13671.551426275613	0.020737155381633926	8	COMPLETE
9	0.02862595419847328	2020-05-18 01:07:00.407749	2020-05-18 01:45:01.247588	0.9294737733895425	11.469559450296998	256	2	2	0.04960553539278743	2048	0.4145286597892465	0.017878666130976297	0.02862595419847328	0.022699879469666534	0.02430695058256328	24967.193250301327	0.02209942086891396	0.017878666130976297	0.02862595419847328	0.022699879469666534	0.024407392527119324	24966.97358376858	0.02210325435048197	3600297786	80	0.017878666130976297	0.02862595419847328	0.022699879469666534	0.02430695058256328	24967.41291683407	0.022096052019212456	9	COMPLETE
10	0.17959019686621133	2020-05-18 01:45:01.311147	2020-05-18 02:09:53.339449	0.3303455403426504	10.511376119941978	64	1	26	0.0046335258051757935	2048	0.018026810216890045	0.049718762555243066	0.17959019686621133	0.09652470871836079	0.12705905986339897	960.9788569706709	0.09550771148295015	0.049718762555243066	0.17959019686621133	0.09652470871836079	0.12705905986339897	960.978505423865	0.09550771149453366	2467183358	70	0.049718762555243066	0.17959019686621133	0.09652470871836079	0.12705905986339897	960.9792085174769	0.0955077114713693	10	COMPLETE
11	0.0368621936520691	2020-05-18 02:09:53.408959	2020-05-18 02:40:45.172839	0.41794917105714147	16.538251656202213	64	2	45	0.00408584919651442	2048	0.23265530326446326	0.002812374447569305	0.0368621936520691	0.03204098031337887	0.03294495781438329	14144.667286058659	0.020093679099703846	0.002812374447569305	0.0368621936520691	0.03214142225793491	0.03294495781438329	14140.28726396143	0.02022493106769829	2068201001	80	0.002812374447569305	0.03646042587384492	0.03204098031337887	0.03284451586982724	14149.047308155887	0.020007850263146675	11	COMPLETE
12	0.150863800723182	2020-05-18 02:40:45.244571	2020-05-18 02:59:41.860297	0.20704821934175552	8.65987581746387	64	1	42	0.00976603832388368	4096	0.02301785505020262	0.04499799116110888	0.150863800723182	0.08296504620329449	0.10717155484130172	1300.6297207713942	0.08368443344079768	0.04499799116110888	0.150863800723182	0.08296504620329449	0.10717155484130172	1300.6290678987546	0.08368443362844688	1854889173	60	0.04499799116110888	0.150863800723182	0.08296504620329449	0.10717155484130172	1300.6303736440339	0.08368443325331917	12	COMPLETE
13	0.03435114503816794	2020-05-18 02:59:41.922866	2020-05-18 03:24:28.733999	0.7305809247608424	16.538143017601733	256	2	43	0.0924758019002496	8192	0.26681167519051874	0.02109280835676979	0.03435114503816794	0.03184009642426677	0.03234230614704701	16150.579248694256	0.028002046733143816	0.02109280835676979	0.03435114503816794	0.03184009642426677	0.03244274809160305	16149.894335074327	0.028012298543256344	242348208	60	0.02109280835676979	0.03435114503816794	0.03184009642426677	0.03234230614704701	16151.264162314183	0.027993168038390425	13	COMPLETE
14	0.03344716753716352	2020-05-18 03:24:28.815636	2020-05-18 03:59:03.046134	0.7999592744260289	11.231160796296466	128	2	3	0.07586025474453187	1024	0.5060589478937995	0.011149055845721173	0.03344716753716352	0.030735235034150262	0.03173965447971073	30470.36043591804	0.021690308307849803	0.011149055845721173	0.03344716753716352	0.030735235034150262	0.03173965447971073	30470.26275612696	0.021690319560792468	2598149177	60	0.011149055845721173	0.03344716753716352	0.030735235034150262	0.03173965447971073	30470.45811570912	0.02169029711954707	14	COMPLETE
15	0.09552028927280032	2020-05-18 03:59:03.117989	2020-05-18 04:29:48.716683	0.8136394029940052	23.847999922225537	256	1	30	0.014117587470271102	8192	0.05588022281120866	0.03274407392527119	0.09552028927280032	0.0547408597830454	0.0678987545198875	3247.6505122539174	0.057022915307464915	0.03274407392527119	0.09552028927280032	0.0547408597830454	0.0678987545198875	3247.647147448775	0.05702291594401185	191177862	80	0.03274407392527119	0.09552028927280032	0.0547408597830454	0.0678987545198875	3247.65387705906	0.057022914671761224	15	COMPLETE
16	0.06167135395741261	2020-05-18 04:29:48.789918	2020-05-18 04:53:03.798954	0.2607319464813075	2.0656166703376604	256	2	35	0.004919701689156907	8192	0.16682810485486876	0.03173965447971073	0.06167135395741261	0.04479710727199679	0.04991964644435516	10106.493672157492	0.04388239211323873	0.03173965447971073	0.06167135395741261	0.04479710727199679	0.04991964644435516	10106.46846122941	0.04388412162248851	3423022927	60	0.03173965447971073	0.06167135395741261	0.04479710727199679	0.04991964644435516	10106.518883085577	0.043880831364669824	16	COMPLETE
17	0.03615910004017678	2020-05-18 04:53:03.886774	2020-05-18 05:23:34.723292	0.7560491475310507	11.690284024139007	64	2	45	0.0014806400920104035	2048	0.22335329390537145	0.003013258336681398	0.03615910004017678	0.03284451586982724	0.0340498192044998	13575.958818802732	0.020509445883658106	0.003013258336681398	0.03646042587384492	0.03284451586982724	0.03425070309361189	13572.81106870229	0.020580731286008343	2060289949	80	0.003013258336681398	0.036058658095620734	0.03284451586982724	0.0340498192044998	13579.106568903175	0.02045471205357557	17	COMPLETE
18	0.3662113298513459	2020-05-18 05:23:34.800094	2020-05-18 06:12:55.946775	0.368277209667739	18.119355813382207	256	1	11	0.0016285134086791284	2048	0.01572051529673017	0.11570912012856568	0.3662113298513459	0.22559260747288068	0.2789272800321414	754.3035857774206	0.20048501476114153	0.11570912012856568	0.3662113298513459	0.22559260747288068	0.2789272800321414	754.3027320208919	0.20048501484730463	2518592411	100	0.11570912012856568	0.3662113298513459	0.22559260747288068	0.2789272800321414	754.3044395339493	0.20048501467505753	18	COMPLETE
19	0.10958216151064684	2020-05-18 06:12:56.048819	2020-05-18 06:52:16.152006	0.1827790222723439	18.633742286818816	64	1	14	0.004515537679666708	2048	0.024343372416488936	0.03585777420650864	0.10958216151064684	0.059562073121735636	0.07723985536359984	1337.2435717155483	0.0651725957024375	0.03585777420650864	0.10958216151064684	0.059562073121735636	0.07723985536359984	1337.2419646444355	0.06517260987326783	3205103756	110	0.03585777420650864	0.10958216151064684	0.059562073121735636	0.07723985536359984	1337.2451787866612	0.06517258174037326	19	COMPLETE
20	0.0413820811570912	2020-05-18 06:52:16.207645	2020-05-18 07:16:12.518951	0.7024064049099087	12.929716622783971	128	1	20	0.04330412067775219	2048	0.4692188176661205	0.014564081960626758	0.0413820811570912	0.03595821615106468	0.03816793893129771	28404.934913619927	0.02721920737674297	0.014564081960626758	0.0413820811570912	0.03595821615106468	0.03816793893129771	28404.919646444356	0.0272192079203616	1553063194	60	0.014564081960626758	0.0413820811570912	0.03595821615106468	0.03816793893129771	28404.9501807955	0.027219206833791372	20	COMPLETE
21	0.03485335476094817	2020-05-18 07:16:12.577620	2020-05-18 07:38:29.160667	0.5899771442539623	14.479715392076876	64	2	35	0.08711020432342383	4096	0.2805653487757288	0.023001205303334674	0.03485335476094817	0.030936118923262354	0.03153877059059863	16993.51918441141	0.028875865038625156	0.023101647247890718	0.03485335476094817	0.030936118923262354	0.03153877059059863	16993.103856970672	0.02891677476051826	2819870337	70	0.023001205303334674	0.03485335476094817	0.030936118923262354	0.03153877059059863	16993.93451185215	0.028852523617503036	21	COMPLETE
22	0.1790879871434311	2020-05-18 07:38:29.231120	2020-05-18 08:25:36.265973	0.25169932531125283	23.631960702643365	256	1	25	0.002754288791061264	1024	0.02489210123348747	0.04730815588589795	0.1790879871434311	0.09833266372036963	0.12766171153073524	1317.6935014061871	0.09472166610552651	0.04730815588589795	0.1790879871434311	0.09833266372036963	0.12766171153073524	1317.6917436721576	0.09472167109300501	808769754	60	0.04730815588589795	0.1790879871434311	0.09833266372036963	0.12766171153073524	1317.6952591402169	0.0947216611463096	22	COMPLETE
23	0.03646042587384492	2020-05-18 08:25:36.335408	2020-05-18 08:59:04.678174	0.7281440959994975	17.58092167953912	64	2	25	0.011156585467237135	1024	0.24240288888692077	0.02872639614302933	0.03646042587384492	0.032241864202490964	0.03304539975893933	14715.28018280434	0.03274587995017761	0.02872639614302933	0.0370630775411812	0.032241864202490964	0.03314584170349538	14714.056850140618	0.03280178702060587	2093897283	70	0.02872639614302933	0.03646042587384492	0.032241864202490964	0.03304539975893933	14716.503515468059	0.03270081506503148	23	COMPLETE
24	0.03615910004017678	2020-05-18 08:59:04.762635	2020-05-18 09:17:16.231104	0.5473146985570375	10.593298050465679	128	2	11	0.09567828702987209	4096	0.3213357600229261	0.013760546404178385	0.03615910004017678	0.03204098031337887	0.03344716753716352	19366.075934110086	0.024671710450477388	0.013760546404178385	0.03625954198473282	0.03204098031337887	0.03344716753716352	19365.898553635998	0.024676040244800294	3561643243	60	0.013760546404178385	0.03615910004017678	0.03204098031337887	0.03344716753716352	19366.25331458417	0.024667599554012425	24	COMPLETE
