number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
					loss.adversarial_temperature	loss.margin	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101
0	TrialState.COMPLETE	0.0002213172804532578	2020-01-06 17:22:26.033681	2020-01-06 17:41:09.159578	0.7684303789371829	12.762994598205085	50.0	90.0	0.0016047775918655843	600.0	1.0031740153726052	0.0	0.0002213172804532578	0.0001327903682719547	0.0001327903682719547	20337.68170148725	0.00017140819961091434	0.07617740793201133	0.1859507790368272	0.10941926345609065	0.13575601983002833	5168.814226274788	0.11551816364464197	0.0	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	35506.549176699715	0.00012287770347742884	0	8.852691218130312e-05	0.00017705382436260624
1	TrialState.COMPLETE	0.00017705382436260624	2020-01-06 17:41:09.160621	2020-01-06 18:12:49.468123	0.9830445811863529	4.874763893007414	150.0	20.0	0.0012219631263358497	1400.0	1.0251536390642015	0.0	0.00017705382436260624	0.0	8.852691218130312e-05	20783.38878806657	0.0001576396977759169	0.014429886685552408	0.01451841359773371	0.014429886685552408	0.01451841359773371	10232.40784348442	0.015444194612567637	0.0	8.852691218130312e-05	0.0	0.0	31334.369732648724	0.00010847481195309683	1	0.0	0.00011803588290840416
2	TrialState.COMPLETE	0.0	2020-01-06 18:12:49.469051	2020-01-07 12:09:19.024793	0.3901434897583621	26.43870902261515	150.0	70.0	0.0037949307290520177	1600.0	1.004224133593932	0.0	0.0	0.0	0.0	20358.965363845607	6.594368303061967e-05	0.5195201841359773	0.7245042492917847	0.6672273371104815	0.6983888101983002	4925.520538243626	0.5986350928713102	0.0	0.0	0.0	0.0	35792.41018944759	4.026550856638421e-05	2	0.0	0.0
3	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 12:09:19.025679	2020-01-07 15:40:27.793088	0.4992082399252853	11.554704414362009	250.0	70.0	0.008815283102303872	1600.0	1.0077213507527762	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	20429.863248052407	0.00011144282666690323	0.09025318696883852	0.3747344192634561	0.2019298866855524	0.29067811614730876	5049.590651558074	0.1794154326969192	0.0	4.426345609065156e-05	0.0	0.0	35810.13584454674	6.657799688910487e-05	3	0.00017705382436260624	0.00017705382436260624
4	TrialState.COMPLETE	8.852691218130312e-05	2020-01-07 15:40:27.794123	2020-01-07 16:38:25.995840	0.9461363212045627	4.981728065293048	250.0	10.0	0.002374486843511879	1500.0	1.020012044086781	0.0	8.852691218130312e-05	8.852691218130312e-05	8.852691218130312e-05	20679.18862871813	0.0001442992823607774	0.01814801699716714	0.03040899433427762	0.020626770538243626	0.022131728045325778	9992.57405276204	0.024627739005790215	0.0	8.852691218130312e-05	0.0	8.852691218130312e-05	31365.80320467422	9.614565899603276e-05	4	0.0	5.901794145420208e-05
5	TrialState.COMPLETE	8.852691218130312e-05	2020-01-07 16:38:25.996873	2020-01-07 20:42:48.273193	0.9530239786017578	9.053797828495576	450.0	10.0	0.0024573670689841576	600.0	1.0504892737668063	0.0	8.852691218130312e-05	0.0	0.0	21297.187854107648	0.00012931814195088368	0.022928470254957506	0.02301699716713881	0.022928470254957506	0.022928470254957506	14833.934401558074	0.023153661092420428	0.0	0.0	0.0	0.0	27760.441306657223	9.69179468136034e-05	5	0.0	5.901794145420208e-05
