number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.hidden_dropout_rate	params_model.num_filters	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.15636704119850187	2020-05-18 20:57:01.655434	2020-05-18 21:20:07.121183	128	0.46789304693224343	400	512	0.012931851200153239	0.8657897434708373	0.02200374531835206	0.15636704119850187	0.056179775280898875	0.09222846441947566	41.57724719101124	0.07676986516930137	0.02200374531835206	0.15636704119850187	0.056179775280898875	0.09222846441947566	41.57724719101124	0.07676986516930137	2179410819	700.0	0.02200374531835206	0.15636704119850187	0.056179775280898875	0.09222846441947566	41.57724719101124	0.07676986516930137	10	COMPLETE
11	0.125	2020-05-18 21:20:07.147592	2020-05-18 21:29:10.105528	128	0.10788276350775959	400	512	0.6083122353223146	0.9423872760648766	0.012172284644194757	0.125	0.039794007490636704	0.06273408239700375	45.45926966292135	0.06084637705266146	0.012172284644194757	0.125	0.039794007490636704	0.06273408239700375	45.45926966292135	0.06084637705266146	1404168916	300.0	0.012172284644194757	0.125	0.039794007490636704	0.06273408239700375	45.45926966292135	0.06084637705266146	11	COMPLETE
12	0.1896067415730337	2020-05-18 21:29:10.151071	2020-05-18 22:36:21.239127	256	0.3945817075081465	500	256	0.0040584912193300645	0.7550039233514265	0.02294007490636704	0.1896067415730337	0.060393258426966294	0.09925093632958802	36.17883895131086	0.08546320093786544	0.02294007490636704	0.1896067415730337	0.060393258426966294	0.09925093632958802	36.17883895131086	0.08546320093786544	542943839	750.0	0.02294007490636704	0.1896067415730337	0.060393258426966294	0.09925093632958802	36.17883895131086	0.08546320093786544	12	COMPLETE
13	0.16807116104868913	2020-05-18 22:36:21.272136	2020-05-18 23:29:12.510189	256	0.43132638076755214	500	512	0.0027940645018996765	0.8197317543458752	0.016853932584269662	0.16807116104868913	0.04681647940074907	0.08333333333333333	39.33239700374532	0.07409125287849432	0.016853932584269662	0.16807116104868913	0.04681647940074907	0.08333333333333333	39.33239700374532	0.07409125287849432	1842305288	600.0	0.016853932584269662	0.16807116104868913	0.04681647940074907	0.08333333333333333	39.33239700374532	0.07409125287849432	13	COMPLETE
14	0.12406367041198502	2020-05-18 23:29:12.543204	2020-05-18 23:31:39.040053	64	0.20569133454794702	150	512	0.04251466383309923	0.9575078740719468	0.011235955056179775	0.12406367041198502	0.037921348314606744	0.060861423220973786	46.08473782771536	0.05935207180353978	0.011235955056179775	0.12406367041198502	0.037921348314606744	0.060861423220973786	46.08473782771536	0.05935207180353978	2794891860	350.0	0.011235955056179775	0.12406367041198502	0.037921348314606744	0.060861423220973786	46.08473782771536	0.05935207180353978	14	COMPLETE
15	0.1849250936329588	2020-05-18 23:31:39.092864	2020-05-18 23:50:11.321070	64	0.31318544151392136	500	128	0.012886754711615033	0.7658363914375337	0.02200374531835206	0.1849250936329588	0.06601123595505617	0.10205992509363296	36.68398876404494	0.08547539129294258	0.02200374531835206	0.1849250936329588	0.06601123595505617	0.10205992509363296	36.68398876404494	0.08547539129294258	1059816510	850.0	0.02200374531835206	0.1849250936329588	0.06601123595505617	0.10205992509363296	36.68398876404494	0.08547539129294258	15	COMPLETE
16	0.17462546816479402	2020-05-18 23:50:11.348479	2020-05-19 00:02:53.462641	256	0.47839685510434815	100	256	0.0011910146812686695	0.7965056494075442	0.016853932584269662	0.17462546816479402	0.05711610486891386	0.09737827715355805	38.171816479400746	0.07894858523275051	0.016853932584269662	0.17462546816479402	0.05711610486891386	0.09737827715355805	38.171816479400746	0.07894858523275051	610924377	700.0	0.016853932584269662	0.17462546816479402	0.05711610486891386	0.09737827715355805	38.171816479400746	0.07894858523275051	16	COMPLETE
17	0.18867041198501872	2020-05-19 00:02:53.488838	2020-05-19 00:22:55.005352	128	0.3117285158762566	450	128	0.15447777349649225	0.7867795607198923	0.025280898876404494	0.18867041198501872	0.06788389513108614	0.10299625468164794	37.662921348314605	0.08781891982637326	0.025280898876404494	0.18867041198501872	0.06788389513108614	0.10299625468164794	37.662921348314605	0.08781891982637326	3583965356	550.0	0.025280898876404494	0.18867041198501872	0.06788389513108614	0.10299625468164794	37.662921348314605	0.08781891982637326	17	COMPLETE
18	0.11797752808988764	2020-05-19 00:22:55.040264	2020-05-19 00:28:50.904631	128	0.25807134740626836	250	512	0.0016828748279638273	0.9487620518631773	0.0149812734082397	0.11797752808988764	0.03698501872659176	0.060393258426966294	45.61142322097378	0.060665277459930216	0.0149812734082397	0.11797752808988764	0.03698501872659176	0.060393258426966294	45.61142322097378	0.060665277459930216	4002389232	300.0	0.0149812734082397	0.11797752808988764	0.03698501872659176	0.060393258426966294	45.61142322097378	0.060665277459930216	18	COMPLETE
19	0.19147940074906367	2020-05-19 00:28:50.926369	2020-05-19 01:17:06.147622	256	0.19540299291654326	500	128	0.0504300000769703	0.7318285508482448	0.017322097378277154	0.19147940074906367	0.054775280898876406	0.09410112359550561	35.026685393258425	0.08226126582887196	0.017322097378277154	0.19147940074906367	0.054775280898876406	0.09410112359550561	35.026685393258425	0.08226126582887196	3761354910	550.0	0.017322097378277154	0.19147940074906367	0.054775280898876406	0.09410112359550561	35.026685393258425	0.08226126582887196	19	COMPLETE
20	0.2055243445692884	2020-05-19 01:17:06.187436	2020-05-19 01:44:18.839754	256	0.321352523370575	200	128	0.05172175397050018	0.7149025724340956	0.018258426966292134	0.2055243445692884	0.0599250936329588	0.10299625468164794	34.18422284644195	0.08567851894534989	0.018258426966292134	0.2055243445692884	0.0599250936329588	0.10299625468164794	34.18398876404494	0.08567856028440454	2385920216	800.0	0.018258426966292134	0.2055243445692884	0.0599250936329588	0.10299625468164794	34.18445692883895	0.08567847815023016	20	COMPLETE
21	0.20084269662921347	2020-05-19 01:44:18.871493	2020-05-19 02:05:28.197886	64	0.49376880849487714	450	128	0.0018768729619353713	0.7459788747203331	0.027153558052434457	0.20084269662921347	0.06601123595505617	0.10580524344569288	35.69522471910113	0.09067163122878184	0.027153558052434457	0.20084269662921347	0.06601123595505617	0.10580524344569288	35.69522471910113	0.09067163122878184	1665641421		0.027153558052434457	0.20084269662921347	0.06601123595505617	0.10580524344569288	35.69522471910113	0.09067163122878184	21	COMPLETE
22	0.11376404494382023	2020-05-19 02:05:28.225555	2020-05-19 02:09:40.540111	64	0.20952814629364594	350	512	0.5699501651142641	0.9657304332720653	0.007958801498127341	0.11376404494382023	0.03136704119850187	0.056179775280898875	46.52387640449438	0.05434703591851262	0.007958801498127341	0.11376404494382023	0.03136704119850187	0.056179775280898875	46.52387640449438	0.05434703591851262	3104067237	300.0	0.007958801498127341	0.11376404494382023	0.03136704119850187	0.056179775280898875	46.52387640449438	0.05434703591851262	22	COMPLETE
23	0.149812734082397	2020-05-19 02:09:40.602649	2020-05-19 02:13:44.716211	128	0.30684736494704146	50	128	0.45237474756444745	0.8640423641951706	0.015917602996254682	0.149812734082397	0.050093632958801496	0.075374531835206	41.49016853932584	0.07016702771759481	0.015917602996254682	0.149812734082397	0.050093632958801496	0.075374531835206	41.49016853932584	0.07016702771759481	107241973	600.0	0.015917602996254682	0.149812734082397	0.050093632958801496	0.075374531835206	41.49016853932584	0.07016702771759481	23	COMPLETE
24	0.12219101123595505	2020-05-19 02:13:44.754464	2020-05-19 02:16:38.632640	64	0.20803400307627395	150	256	0.5330488818493226	0.9774074612790544	0.008895131086142321	0.12219101123595505	0.03136704119850187	0.050093632958801496	47.08380149812734	0.054126253280015066	0.008895131086142321	0.12219101123595505	0.03136704119850187	0.050093632958801496	47.08380149812734	0.054126253280015066	871584051	400.0	0.008895131086142321	0.12219101123595505	0.03136704119850187	0.050093632958801496	47.08380149812734	0.054126253280015066	24	COMPLETE
25	0.21348314606741572	2020-05-19 02:16:38.709564	2020-05-19 02:48:44.213847	128	0.40161554320926907	350	128	0.0016361209427764886	0.7302979117011729	0.026685393258426966	0.21348314606741572	0.07116104868913857	0.10955056179775281	34.914794007490634	0.09367907448908876	0.026685393258426966	0.21348314606741572	0.07116104868913857	0.10955056179775281	34.914794007490634	0.09367907448908876	1739038741		0.026685393258426966	0.21348314606741572	0.07116104868913857	0.10955056179775281	34.914794007490634	0.09367907448908876	25	COMPLETE
26	0.20037453183520598	2020-05-19 02:48:44.246887	2020-05-19 03:43:25.959141	256	0.4273585839628615	350	128	0.5580123379345981	0.7534939913264012	0.02153558052434457	0.20037453183520598	0.06460674157303371	0.10486891385767791	36.079588014981276	0.08701824649159325	0.02153558052434457	0.20037453183520598	0.06460674157303371	0.10486891385767791	36.079588014981276	0.08701824649159325	333431598	900.0	0.02153558052434457	0.20037453183520598	0.06460674157303371	0.10486891385767791	36.079588014981276	0.08701824649159325	26	COMPLETE
27	0.2045880149812734	2020-05-19 03:43:25.993660	2020-05-19 04:08:53.726593	256	0.26462863148534865	200	128	0.014894898298288942	0.7312689793465331	0.03136704119850187	0.2045880149812734	0.07584269662921349	0.11657303370786516	34.99812734082397	0.0973187980473202	0.03136704119850187	0.2045880149812734	0.07584269662921349	0.11657303370786516	34.99812734082397	0.0973187980473202	2551745237	750.0	0.03136704119850187	0.2045880149812734	0.07584269662921349	0.11657303370786516	34.99812734082397	0.0973187980473202	27	COMPLETE
28	0.13342696629213482	2020-05-19 04:08:53.755019	2020-05-19 04:14:45.202877	256	0.2097448674279886	100	512	0.1690268842036478	0.8804936319457067	0.01544943820224719	0.13342696629213482	0.04962546816479401	0.07584269662921349	42.31741573033708	0.06845185845952578	0.01544943820224719	0.13342696629213482	0.04962546816479401	0.07584269662921349	42.31741573033708	0.06845185845952578	3812041904	350.0	0.01544943820224719	0.13342696629213482	0.04962546816479401	0.07584269662921349	42.31741573033708	0.06845185845952578	28	COMPLETE
29	0.11704119850187265	2020-05-19 04:14:45.229622	2020-05-19 04:16:25.409490	64	0.3395152814687801	150	256	0.38589296628780984	0.962457897850532	0.008895131086142321	0.11704119850187265	0.0299625468164794	0.0552434456928839	46.44101123595506	0.05499905938870637	0.008895131086142321	0.11704119850187265	0.0299625468164794	0.0552434456928839	46.44101123595506	0.05499905938870637	3921020587	250.0	0.008895131086142321	0.11704119850187265	0.0299625468164794	0.0552434456928839	46.44101123595506	0.05499905938870637	29	COMPLETE
30	0.20692883895131087	2020-05-19 04:16:25.436855	2020-05-19 04:42:05.393596	128	0.28780147832307024	350	128	0.001462822620450268	0.7174036827309873	0.015917602996254682	0.20692883895131087	0.06273408239700375	0.11142322097378277	34.313202247191015	0.08632748107910476	0.015917602996254682	0.20692883895131087	0.06273408239700375	0.11142322097378277	34.313202247191015	0.08632748107910476	2459234879	850.0	0.015917602996254682	0.20692883895131087	0.06273408239700375	0.11142322097378277	34.313202247191015	0.08632748107910476	30	COMPLETE
31	0.20271535580524344	2020-05-19 04:42:05.418584	2020-05-19 05:30:20.377397	256	0.285148303958525	500	128	0.0011747515189178047	0.7199381053149491	0.019662921348314606	0.20271535580524344	0.07443820224719101	0.10814606741573034	34.47097378277154	0.09031776674673815	0.019662921348314606	0.20271535580524344	0.07443820224719101	0.10814606741573034	34.47097378277154	0.09031776674673815	4122100192	550.0	0.019662921348314606	0.20271535580524344	0.07443820224719101	0.10814606741573034	34.47097378277154	0.09031776674673815	31	COMPLETE
32	0.12968164794007492	2020-05-19 05:30:20.404556	2020-05-19 05:34:48.844349	64	0.3429329452090645	150	256	0.11444096321112923	0.9303878644578968	0.011235955056179775	0.12968164794007492	0.03885767790262172	0.0599250936329588	44.827715355805246	0.059660722658363696	0.011235955056179775	0.12968164794007492	0.03885767790262172	0.0599250936329588	44.827715355805246	0.059660722658363696	2394904822	600.0	0.011235955056179775	0.12968164794007492	0.03885767790262172	0.0599250936329588	44.827715355805246	0.059660722658363696	32	COMPLETE
33	0.09222846441947566	2020-05-19 05:34:48.865506	2020-05-19 05:36:24.606033	128	0.180239507703735	150	512	0.6161064200378841	1.0066741106766608	0.0028089887640449437	0.09222846441947566	0.026217228464419477	0.04307116104868914	48.618445692883896	0.046075588970678184	0.0028089887640449437	0.09222846441947566	0.026217228464419477	0.04307116104868914	48.618445692883896	0.046075588970678184	327995393	150.0	0.0028089887640449437	0.09222846441947566	0.026217228464419477	0.04307116104868914	48.618445692883896	0.046075588970678184	33	COMPLETE
34	0.20786516853932585	2020-05-19 05:36:24.653889	2020-05-19 06:18:19.962631	256	0.15561294669542916	350	128	0.02070064489523789	0.7249859618249764	0.02762172284644195	0.20786516853932585	0.06788389513108614	0.11704119850187265	34.6563670411985	0.09365690361390161	0.02762172284644195	0.20786516853932585	0.06788389513108614	0.11704119850187265	34.6563670411985	0.09365690361390161	3523675881	700.0	0.02762172284644195	0.20786516853932585	0.06788389513108614	0.11704119850187265	34.6563670411985	0.09365690361390161	34	COMPLETE
35	0.17275280898876405	2020-05-19 06:18:19.989765	2020-05-19 07:00:15.720202	256	0.3459808032770828	350	128	0.6940712395772691	0.810941283324252	0.019662921348314606	0.17275280898876405	0.062265917602996254	0.09550561797752809	38.88810861423221	0.08078491231337907	0.019662921348314606	0.17275280898876405	0.062265917602996254	0.09550561797752809	38.88810861423221	0.08078491231337907	1124702918	700.0	0.019662921348314606	0.17275280898876405	0.062265917602996254	0.09550561797752809	38.88810861423221	0.08078491231337907	35	COMPLETE
36	0.18632958801498128	2020-05-19 07:00:15.751018	2020-05-19 08:12:20.396488	256	0.2502543053681906	500	256	0.01926522111407966	0.7780925403497346	0.019662921348314606	0.18632958801498128	0.05149812734082397	0.09035580524344569	37.25514981273408	0.08096612995014525	0.019662921348314606	0.18632958801498128	0.05149812734082397	0.09035580524344569	37.25514981273408	0.08096612995014525	1206212494	800.0	0.019662921348314606	0.18632958801498128	0.05149812734082397	0.09035580524344569	37.25514981273408	0.08096612995014525	36	COMPLETE
37	0.18726591760299627	2020-05-19 08:12:20.423359	2020-05-19 08:26:15.531000	256	0.3844655964001672	100	128	0.027735338974275592	0.7570067151538568	0.02200374531835206	0.18726591760299627	0.06554307116104868	0.10299625468164794	36.23876404494382	0.08689968806037161	0.02200374531835206	0.18726591760299627	0.06554307116104868	0.10299625468164794	36.23876404494382	0.08689968806037161	1922777672	750.0	0.02200374531835206	0.18726591760299627	0.06554307116104868	0.10299625468164794	36.23876404494382	0.08689968806037161	37	COMPLETE
38	0.12968164794007492	2020-05-19 08:26:15.558050	2020-05-19 08:30:54.596093	128	0.3227131525245638	200	512	0.05648272279078052	0.9238513351770375	0.012640449438202247	0.12968164794007492	0.03838951310861423	0.07069288389513109	44.47799625468165	0.06258092238399032	0.012640449438202247	0.12968164794007492	0.03838951310861423	0.07069288389513109	44.47799625468165	0.06258092238399032	3835833758	300.0	0.012640449438202247	0.12968164794007492	0.03838951310861423	0.07069288389513109	44.47799625468165	0.06258092238399032	38	COMPLETE
39	0.17322097378277154	2020-05-19 08:30:54.623402	2020-05-19 08:52:36.916020	256	0.2676428751585398	400	128	0.05403485179856742	0.7747328731786	0.02200374531835206	0.17322097378277154	0.05290262172284644	0.08380149812734082	37.087078651685395	0.08046326174069933	0.02200374531835206	0.17322097378277154	0.05290262172284644	0.08380149812734082	37.087078651685395	0.08046326174069933	1259898089	350.0	0.02200374531835206	0.17322097378277154	0.05290262172284644	0.08380149812734082	37.087078651685395	0.08046326174069933	39	COMPLETE
40	0.17322097378277154	2020-05-19 08:52:36.954163	2020-05-19 09:22:51.233414	128	0.15030747343589881	400	256	0.03464415135066034	0.7874984875912621	0.024344569288389514	0.17322097378277154	0.056179775280898875	0.09269662921348315	37.772940074906366	0.08236551003209579	0.024344569288389514	0.17322097378277154	0.056179775280898875	0.09269662921348315	37.772940074906366	0.08236551003209579	2163261410	900.0	0.024344569288389514	0.17322097378277154	0.056179775280898875	0.09269662921348315	37.772940074906366	0.08236551003209579	40	COMPLETE
41	0.21348314606741572	2020-05-19 09:22:51.288971	2020-05-19 09:37:59.890899	128	0.2560475140823082	150	128	0.10855271170511668	0.7183685536114395	0.024812734082397005	0.21348314606741572	0.07724719101123595	0.11610486891385768	34.39138576779026	0.09489263377057584	0.024812734082397005	0.21348314606741572	0.07724719101123595	0.11610486891385768	34.39138576779026	0.09489263377057584	1005843843		0.024812734082397005	0.21348314606741572	0.07724719101123595	0.11610486891385768	34.39138576779026	0.09489263377057584	41	COMPLETE
42	0.16713483146067415	2020-05-19 09:37:59.929874	2020-05-19 10:11:44.150676	256	0.16993553745300166	500	256	0.1163073988086855	0.8082332754784964	0.019194756554307114	0.16713483146067415	0.05383895131086142	0.09082397003745318	38.77621722846442	0.07760919873308138	0.019194756554307114	0.16713483146067415	0.05383895131086142	0.09082397003745318	38.77621722846442	0.07760919873308138	2399668060	400.0	0.019194756554307114	0.16713483146067415	0.05383895131086142	0.09082397003745318	38.77621722846442	0.07760919873308138	42	COMPLETE
43	0.13857677902621723	2020-05-19 10:11:44.177232	2020-05-19 10:16:35.333056	128	0.3503205676998131	200	128	0.0036965256250639	0.8483748231885417	0.015917602996254682	0.13857677902621723	0.04073033707865169	0.07209737827715355	40.728932584269664	0.06760397119189201	0.015917602996254682	0.13857677902621723	0.04073033707865169	0.07209737827715355	40.728932584269664	0.06760397119189201	453698744	300.0	0.015917602996254682	0.13857677902621723	0.04073033707865169	0.07209737827715355	40.728932584269664	0.06760397119189201	43	COMPLETE
44	0.1900749063670412	2020-05-19 10:16:35.379698	2020-05-19 10:35:40.015054	64	0.3898572355426476	400	128	0.0027935611916521377	0.7404493705120133	0.016853932584269662	0.1900749063670412	0.06413857677902622	0.09737827715355805	35.460205992509366	0.0838448217495868	0.016853932584269662	0.1900749063670412	0.06413857677902622	0.09737827715355805	35.460205992509366	0.0838448217495868	185892565		0.016853932584269662	0.1900749063670412	0.06413857677902622	0.09737827715355805	35.460205992509366	0.0838448217495868	44	COMPLETE
45	0.22237827715355804	2020-05-19 10:35:40.070090	2020-05-19 11:15:29.289737	128	0.37787297882474435	450	128	0.005629036196168275	0.713480031754375	0.02294007490636704	0.22237827715355804	0.07209737827715355	0.11844569288389513	34.155430711610485	0.0934092992189316	0.02294007490636704	0.22237827715355804	0.07209737827715355	0.11844569288389513	34.155430711610485	0.0934092992189316	698144960		0.02294007490636704	0.22237827715355804	0.07209737827715355	0.11844569288389513	34.155430711610485	0.0934092992189316	45	COMPLETE
46	0.14840823970037453	2020-05-19 11:15:29.333641	2020-05-19 11:35:13.056836	256	0.351456017412196	200	512	0.24572687892777012	0.8658636432448018	0.016853932584269662	0.14840823970037453	0.0449438202247191	0.07631086142322098	41.58848314606742	0.07040277144444622	0.016853932584269662	0.14840823970037453	0.0449438202247191	0.07631086142322098	41.58848314606742	0.07040277144444622	1890451309	600.0	0.016853932584269662	0.14840823970037453	0.0449438202247191	0.07631086142322098	41.58848314606742	0.07040277144444622	46	COMPLETE
47	0.12359550561797752	2020-05-19 11:35:13.083618	2020-05-19 11:37:09.614953	128	0.43035424064486016	50	256	0.5076900675205765	0.9316367481212561	0.012640449438202247	0.12359550561797752	0.042134831460674156	0.06460674157303371	44.83614232209738	0.061041026642787696	0.012640449438202247	0.12359550561797752	0.042134831460674156	0.06460674157303371	44.83614232209738	0.061041026642787696	2945340038	350.0	0.012640449438202247	0.12359550561797752	0.042134831460674156	0.06460674157303371	44.83614232209738	0.061041026642787696	47	COMPLETE
48	0.17181647940074907	2020-05-19 11:37:09.642093	2020-05-19 12:22:19.635490	256	0.11438682705832459	300	512	0.03758602435585713	0.8064767618145626	0.02153558052434457	0.17181647940074907	0.05758426966292135	0.09831460674157304	38.68726591760299	0.0811686949397179	0.02153558052434457	0.17181647940074907	0.05758426966292135	0.09831460674157304	38.68726591760299	0.0811686949397179	2030516082	850.0	0.02153558052434457	0.17181647940074907	0.05758426966292135	0.09831460674157304	38.68726591760299	0.0811686949397179	48	COMPLETE
49	0.13295880149812733	2020-05-19 12:22:19.656347	2020-05-19 12:30:37.325485	64	0.26660182098084234	500	256	0.12897398226454415	0.9248182647774338	0.017322097378277154	0.13295880149812733	0.04588014981273408	0.07069288389513109	44.52902621722846	0.06677037556077788	0.017322097378277154	0.13295880149812733	0.04588014981273408	0.07069288389513109	44.52902621722846	0.06677037556077788	3423181930	400.0	0.017322097378277154	0.13295880149812733	0.04588014981273408	0.07069288389513109	44.52902621722846	0.06677037556077788	49	COMPLETE
50	0.14185393258426968	2020-05-19 12:30:37.352826	2020-05-19 12:39:07.041950	128	0.2525955287401246	300	512	0.13093586396860296	0.892657492705708	0.018258426966292134	0.14185393258426968	0.05149812734082397	0.07677902621722846	42.949438202247194	0.07055303512345594	0.018258426966292134	0.14185393258426968	0.05149812734082397	0.07677902621722846	42.949438202247194	0.07055303512345594	1825669660	350.0	0.018258426966292134	0.14185393258426968	0.05149812734082397	0.07677902621722846	42.949438202247194	0.07055303512345594	50	COMPLETE
51	0.11376404494382023	2020-05-19 12:39:07.068242	2020-05-19 12:40:55.694617	128	0.2239955450373768	50	512	0.7174393028442192	0.960043248749244	0.013108614232209739	0.11376404494382023	0.03838951310861423	0.06132958801498127	46.19686329588015	0.05958821695466083	0.013108614232209739	0.11376404494382023	0.03838951310861423	0.06132958801498127	46.19662921348315	0.059588326390096556	3602235206	350.0	0.013108614232209739	0.11376404494382023	0.03838951310861423	0.06132958801498127	46.19709737827716	0.05958810984763864	51	COMPLETE
