number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10440074906367042	2020-03-08 14:01:02.216110	2020-03-08 14:01:11.013089	64	1	0.001735428695283431	256	0.08183149396968047	0.9897612061156205	0.0	0.10440074906367042	0.021067415730337078	0.04400749063670412	47.73174157303371	0.04513822536631462	0.0	0.10440074906367042	0.021067415730337078	0.04400749063670412	47.73174157303371	0.04513822536631462	1440558609	150	0.0	0.10440074906367042	0.021067415730337078	0.04400749063670412	47.73174157303371	0.04513822536631462	0	COMPLETE
1	0.09925093632958802	2020-03-08 14:01:11.031361	2020-03-08 14:01:19.737819	64	1	0.002950990662676257	256	0.05101389710995274	0.9862062102044176	0.0	0.09925093632958802	0.021067415730337078	0.04073033707865169	47.54073033707865	0.04486775896218478	0.0	0.09925093632958802	0.021067415730337078	0.04073033707865169	47.54073033707865	0.04486775896218478	1789909434	150	0.0	0.09925093632958802	0.021067415730337078	0.04073033707865169	47.54073033707865	0.04486775896218478	1	COMPLETE
2	0.09597378277153558	2020-03-08 14:01:19.749942	2020-03-08 14:01:27.619816	256	1	0.0017949852229425171	512	0.003725867000996726	1.035833834489103	0.0	0.09597378277153558	0.018258426966292134	0.03885767790262172	49.98314606741573	0.04310215561618259	0.0	0.09597378277153558	0.018258426966292134	0.03885767790262172	49.98314606741573	0.04310215561618259	3332561878	150	0.0	0.09597378277153558	0.018258426966292134	0.03885767790262172	49.98314606741573	0.04310215561618259	2	COMPLETE
3	0.08661048689138577	2020-03-08 14:01:27.630347	2020-03-08 14:01:37.933700	256	1	0.0047808801117777446	128	0.05129563651863993	1.0225407510458697	0.0	0.08661048689138577	0.020599250936329586	0.03651685393258427	49.34550561797753	0.042074788712458996	0.0	0.08661048689138577	0.020599250936329586	0.03651685393258427	49.34550561797753	0.042074788712458996	4188913523	150	0.0	0.08661048689138577	0.020599250936329586	0.03651685393258427	49.34550561797753	0.042074788712458996	3	COMPLETE
4	0.09269662921348315	2020-03-08 14:01:37.945793	2020-03-08 14:01:48.733540	256	1	0.008031463315828786	128	0.0012850932907426534	1.0543455043877388	0.0	0.09269662921348315	0.024812734082397005	0.04260299625468165	50.82911985018727	0.042833114446557186	0.0	0.09269662921348315	0.024812734082397005	0.04260299625468165	50.82911985018727	0.042833114446557186	338642083	150	0.0	0.09269662921348315	0.024812734082397005	0.04260299625468165	50.82911985018727	0.042833114446557186	4	COMPLETE
5	0.08754681647940075	2020-03-08 14:01:48.745465	2020-03-08 14:01:57.944422	256	1	0.03310104830501181	256	0.045656273669364034	1.0452483406007875	0.0	0.08754681647940075	0.01638576779026217	0.03604868913857678	50.38623595505618	0.0402345476978233	0.0	0.08754681647940075	0.01638576779026217	0.03604868913857678	50.38623595505618	0.0402345476978233	417495842	150	0.0	0.08754681647940075	0.01638576779026217	0.03604868913857678	50.38623595505618	0.0402345476978233	5	COMPLETE
6	0.09410112359550561	2020-03-08 14:01:57.955308	2020-03-08 14:02:18.318301	256	1	0.0661375939339188	512	0.4905281665771385	1.0213098743204934	0.0	0.09410112359550561	0.020599250936329586	0.04447565543071161	49.09176029962547	0.04382579202210475	0.0	0.09410112359550561	0.020599250936329586	0.04447565543071161	49.09176029962547	0.04382579202210475	962796806	300	0.0	0.09410112359550561	0.020599250936329586	0.04447565543071161	49.09176029962547	0.04382579202210475	6	COMPLETE
7	0.09410112359550561	2020-03-08 14:02:18.330607	2020-03-08 14:02:26.603085	64	1	0.014884491693969455	512	0.25129895778497896	1.0195041054699305	0.0	0.09410112359550561	0.02247191011235955	0.042134831460674156	49.22191011235955	0.04328298197933825	0.0	0.09410112359550561	0.02247191011235955	0.042134831460674156	49.22191011235955	0.04328298197933825	2985881024	150	0.0	0.09410112359550561	0.02247191011235955	0.042134831460674156	49.22191011235955	0.04328298197933825	7	COMPLETE
8	0.09035580524344569	2020-03-08 14:02:26.614981	2020-03-08 14:02:37.244121	128	1	0.0016689915921472512	128	0.06855623818197785	1.0168171254987741	0.0	0.09035580524344569	0.024344569288389514	0.04073033707865169	49.065308988764045	0.0436343136411554	0.0	0.09035580524344569	0.024344569288389514	0.04073033707865169	49.065074906367045	0.04363488457383102	4281993285	150	0.0	0.09035580524344569	0.024344569288389514	0.04073033707865169	49.06554307116105	0.04363376989575005	8	COMPLETE
9	0.10299625468164794	2020-03-08 14:02:37.256143	2020-03-08 14:02:45.140652	128	1	0.0027773214225279095	512	0.043305603389496634	1.0209985789651057	0.0	0.10299625468164794	0.020599250936329586	0.04353932584269663	49.265917602996254	0.04459206539754755	0.0	0.10299625468164794	0.020599250936329586	0.04353932584269663	49.265917602996254	0.04459206539754755	3919887342	150	0.0	0.10299625468164794	0.020599250936329586	0.04353932584269663	49.265917602996254	0.04459206539754755	9	COMPLETE
10	0.09878277153558053	2020-03-08 14:02:45.152814	2020-03-08 14:02:55.942150	256	1	0.0028762849917934696	128	0.3045900232934561	1.003589478729481	0.0	0.09878277153558053	0.023876404494382022	0.04681647940074907	48.35861423220974	0.045206220762887384	0.0	0.09878277153558053	0.023876404494382022	0.04681647940074907	48.35861423220974	0.045206220762887384	226604440	150	0.0	0.09878277153558053	0.023876404494382022	0.04681647940074907	48.35861423220974	0.045206220762887384	10	COMPLETE
