number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.26517745064475634	2020-03-10 09:41:19.320352	2020-03-10 23:41:22.321544	256	256	1	0.012977375488981941	128	0.18581768405915366	0.09893871961656966	0.26517745064475634	0.17830651603332193	0.21439575487846627	1309.2651203925595	0.15597135479410731	0.09893871961656966	0.26517745064475634	0.17830651603332193	0.21439575487846627	1309.2644927536232	0.15597137738200542	1571251004		0.09893871961656966	0.26517745064475634	0.17830651603332193	0.21439575487846627	1309.265748031496	0.1559713329886945	0	COMPLETE
1	0.005591692342804975	2020-03-10 23:41:22.370047	2020-03-11 01:18:39.751034	64	256	81	0.005983103428466421	128	1.0562967401128052	0.005135227661759671	0.005591692342804975	0.005220814789455666	0.005277872874586329	7552.67494008901	0.005665943536884487	0.005135227661759671	0.005591692342804975	0.005220814789455666	0.005277872874586329	7552.6714880748605	0.005665943738908611	1455296087	150.0	0.005135227661759671	0.005591692342804975	0.005220814789455666	0.005277872874586329	7552.678392103161	0.005665943334973681	1	COMPLETE
2	0.0055346342576743125	2020-03-11 01:18:39.785984	2020-03-11 01:54:43.281674	128	128	77	0.006639251270528755	512	1.0246284087479136	0.005135227661759671	0.0055346342576743125	0.005249343832020997	0.005391989044847655	7325.5646610749745	0.005695056755599585	0.005135227661759671	0.0055346342576743125	0.005249343832020997	0.005391989044847655	7325.560966563962	0.005695057016638613	2383584200	150.0	0.005135227661759671	0.0055346342576743125	0.005249343832020997	0.005391989044847655	7325.568355585987	0.005695056494761723	2	COMPLETE
3	0.005506105215108981	2020-03-11 01:54:43.314470	2020-03-11 03:31:18.073610	128	64	30	0.005596199321398083	128	1.0573016429028077	0.0048214081935410245	0.005506105215108981	0.005249343832020997	0.005363460002282323	7560.5933755563165	0.005462480802652538	0.0048214081935410245	0.005506105215108981	0.005249343832020997	0.005363460002282323	7560.591121761953	0.005462481997438202	3469372934	150.0	0.0048214081935410245	0.005506105215108981	0.005249343832020997	0.005363460002282323	7560.595629350679	0.005462479616197289	3	COMPLETE
4	0.006504621704895584	2020-03-11 03:31:18.106286	2020-03-11 04:02:46.709206	256	128	15	0.06982947230143753	512	0.7360720446190239	0.005135227661759671	0.006504621704895584	0.005363460002282323	0.005762866598196964	5241.466692342805	0.006422490904136796	0.005135227661759671	0.006504621704895584	0.005363460002282323	0.005762866598196964	5241.464310167751	0.006422491900207797	2019924600	150.0	0.005135227661759671	0.006504621704895584	0.005363460002282323	0.005762866598196964	5241.46907451786	0.006422489909753754	4	COMPLETE
5	0.006561679790026247	2020-03-11 04:02:46.743650	2020-03-11 04:33:09.876539	64	64	20	0.01488739955183276	512	0.8997561787927044	0.00510669861919434	0.006561679790026247	0.005363460002282323	0.005705808513066302	6418.120934611435	0.0061609331582585455	0.00510669861919434	0.006561679790026247	0.005363460002282323	0.005705808513066302	6418.118053178136	0.0061609336730325545	2285626649	150.0	0.00510669861919434	0.006561679790026247	0.005363460002282323	0.005705808513066302	6418.123816044734	0.006160932644427472	5	COMPLETE
6	0.00567727947050097	2020-03-11 04:33:09.911999	2020-03-11 05:15:32.476270	64	256	89	0.006830031444574565	512	1.023534604885688	0.005135227661759671	0.00567727947050097	0.005220814789455666	0.005277872874586329	7316.29359237704	0.005698861333457881	0.005135227661759671	0.00567727947050097	0.005220814789455666	0.005277872874586329	7316.290425653315	0.0056988616330937505	1192831397	150.0	0.005135227661759671	0.00567727947050097	0.005220814789455666	0.005277872874586329	7316.296759100765	0.005698861034217274	6	COMPLETE
7	0.0056487504279356384	2020-03-11 05:15:32.515837	2020-03-11 06:22:31.055331	256	256	88	0.010624592333266784	256	1.1240246385991266	0.005135227661759671	0.0056487504279356384	0.005163756704325003	0.005249343832020997	8042.384200616228	0.005640517363881457	0.005135227661759671	0.0056487504279356384	0.005163756704325003	0.005249343832020997	8042.37889421431	0.005640517660930423	3106140570	150.0	0.005135227661759671	0.0056487504279356384	0.005163756704325003	0.005249343832020997	8042.389507018144	0.005640517066992422	7	COMPLETE
8	0.006019627981284948	2020-03-11 06:22:31.090017	2020-03-11 07:16:08.650622	256	256	24	0.0010059192290600763	256	0.9452283313949629	0.005135227661759671	0.006019627981284948	0.005420518087412987	0.005591692342804975	6746.954039712427	0.005947283640885012	0.005135227661759671	0.006019627981284948	0.005420518087412987	0.005591692342804975	6746.94861919434	0.005947284357744941	3795823961	150.0	0.005135227661759671	0.006019627981284948	0.005420518087412987	0.005591692342804975	6746.959460230515	0.005947282924922636	8	COMPLETE
9	0.00473582106584503	2020-03-11 07:16:08.685903	2020-03-11 08:09:59.401980	256	64	42	0.01887622275667258	256	1.1388161678081017	0.0031381946821864657	0.00473582106584503	0.004222298299669063	0.004422001597626383	8146.1409049412305	0.0040975018665695825	0.0031381946821864657	0.00473582106584503	0.004222298299669063	0.004422001597626383	8146.139193198676	0.004097502493353546	1083457477	150.0	0.0031381946821864657	0.00473582106584503	0.004222298299669063	0.004422001597626383	8146.142616683784	0.004097501241842877	9	COMPLETE
10	0.17083190688120506	2020-03-11 08:09:59.437164	2020-03-11 23:55:12.036650	256	256	11	0.001567534465191798	128	0.5357960677315712	0.00510669861919434	0.17083190688120506	0.10918064589752367	0.13605500399406595	3793.4381775647607	0.06759981315831465	0.00510669861919434	0.17083190688120506	0.10918064589752367	0.13605500399406595	3793.435096428164	0.06759981402493952	3806645474		0.00510669861919434	0.17083190688120506	0.10918064589752367	0.13605500399406595	3793.441258701358	0.06759981229447062	10	COMPLETE
