number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
10	0.23735955056179775	2020-05-16 21:55:21.834741	2020-05-16 22:12:38.456238	256	0.19652199211212085	0.18966549843029107	44	0.1289969602964427	55	0.005589296437342303	128	0.6938971640439251	0.03698501872659176	0.23735955056179775	0.08801498127340825	0.13295880149812733	33.486189138576776	0.10792259069966198	0.03698501872659176	0.23735955056179775	0.08801498127340825	0.13295880149812733	33.485955056179776	0.1079226912505198		4142704139.0	200.0	0.03698501872659176	0.23735955056179775	0.08801498127340825	0.13295880149812733	33.48642322097378	0.10792249220086249	10		COMPLETE
11	0.8141385767790262	2020-05-16 22:12:38.593300	2020-05-16 22:14:48.806352	128	0.09281371792823256	0.3509617057697803	52	0.424208829318281	5	0.001106865413777826	128	0.15756524524787505	0.2916666666666667	0.8141385767790262	0.5463483146067416	0.6704119850187266	7.553370786516854	0.4600809117338859	0.2916666666666667	0.8141385767790262	0.5463483146067416	0.6704119850187266	7.553370786516854	0.4600809117338859		3784898297.0	200.0	0.2916666666666667	0.8141385767790262	0.5463483146067416	0.6704119850187266	7.553370786516854	0.4600809117338859	11		COMPLETE
12	0.14279026217228463	2020-05-16 22:14:48.920193	2020-05-16 22:23:55.649193	128	0.18196340771653752	0.3252258259560743	62	0.477265861125131	45	0.050451749197440755	512	0.9480644476692426	0.017322097378277154	0.14279026217228463	0.05149812734082397	0.07818352059925093	45.596676029962545	0.06957284144257518	0.021067415730337078	0.14279026217228463	0.05149812734082397	0.07818352059925093	44.36985018726592	0.07129941482648385		3454173891.0	200.0	0.017322097378277154	0.14279026217228463	0.05149812734082397	0.07818352059925093	46.82350187265918	0.06877398288735011	12		COMPLETE
13	0.49953183520599254	2020-05-16 22:23:55.755365	2020-05-16 22:30:39.657720	256	0.1318170115729912	0.4438937421680005	16	0.2301896543436745	36	0.0033842733229283647	128	0.3733642269196233	0.12265917602996254	0.49953183520599254	0.2701310861423221	0.3684456928838951	17.862827715355806	0.2461063794150953	0.12265917602996254	0.49953183520599254	0.2701310861423221	0.3684456928838951	17.862827715355806	0.2461063794150953		549394470.0	200.0	0.12265917602996254	0.49953183520599254	0.2701310861423221	0.3684456928838951	17.862827715355806	0.2461063794150953	13		COMPLETE
14	0.3993445692883895	2020-05-16 22:30:39.770651	2020-05-16 22:44:15.066469	128	0.2705087205978032	0.18450495789008287	41	0.1700859627881371	78	0.002749676991206866	128	0.4199410357018968	0.05805243445692884	0.3993445692883895	0.1502808988764045	0.23923220973782772	20.242977528089888	0.16459102070663806	0.05805243445692884	0.4049625468164794	0.15168539325842698	0.24250936329588016	19.88998127340824	0.16593836039761026		3088851415.0	200.0	0.05805243445692884	0.397940074906367	0.1502808988764045	0.23923220973782772	20.595973782771537	0.16416704107745533	14		COMPLETE
15	0.1451310861423221	2020-05-16 22:44:15.143843	2020-05-16 22:50:40.387978	64	0.38633986013763516	0.44640534944503785	41	0.49079174971308115	46	0.03474180788283017	256	0.9227227014602836	0.01638576779026217	0.1451310861423221	0.04588014981273408	0.07771535580524344	44.44616104868914	0.06880964140142325	0.04119850187265917	0.18305243445692884	0.07256554307116105	0.10767790262172285	43.51685393258427	0.09425675577522014		701055715.0	250.0	0.01638576779026217	0.13717228464419476	0.04588014981273408	0.07771535580524344	45.37546816479401	0.06724518550493085	15		COMPLETE
16	0.6830524344569289	2020-05-16 22:50:40.540670	2020-05-16 22:57:58.514972	64	0.2118706577316275	0.43009051585945995	26	0.4338029178275247	61	0.008568174672307619	128	0.37607905900102345	0.19101123595505617	0.6830524344569289	0.40074906367041196	0.5126404494382022	17.98923220973783	0.3410138184204063	0.19101123595505617	0.6830524344569289	0.40074906367041196	0.5126404494382022	17.98923220973783	0.3410138184204063		506481777.0	250.0	0.19101123595505617	0.6830524344569289	0.40074906367041196	0.5126404494382022	17.98923220973783	0.3410138184204063	16		COMPLETE
17	0.048220973782771535	2020-05-16 22:57:58.618202	2020-05-16 23:03:09.735588	256	0.10856032136115085	0.13497947147594824	29	0.4797705666849412	13	0.0985045290433752	128	1.0132185012522443	0.0056179775280898875	0.048220973782771535	0.0149812734082397	0.025749063670411985	48.89817415730337	0.036590298973633945	0.5056179775280899	0.5482209737827716	0.5149812734082397	0.525749063670412	25.503277153558052	0.5260939457256678		1577022007.0	250.0	0.0056179775280898875	0.048220973782771535	0.0149812734082397	0.025749063670411985	72.29307116104869	0.03139798202247551	17		COMPLETE
18	0.5117041198501873	2020-05-16 23:03:09.835258	2020-05-16 23:12:21.546038	128	0.291948593115203	0.040362344672077055	36	0.38294830109335937	51	0.0046066702954028985	128	0.28787798134780973	0.07397003745318352	0.5117041198501873	0.19288389513108614	0.31226591760299627	13.934691011235955	0.2022738171110907	0.07397003745318352	0.5117041198501873	0.19288389513108614	0.31273408239700373	13.92556179775281	0.2023399167346543		3777665964.0	200.0	0.07397003745318352	0.5117041198501873	0.19288389513108614	0.31226591760299627	13.9438202247191	0.20223099578662407	18		COMPLETE
19	0.8539325842696629	2020-05-16 23:12:21.651393	2020-05-16 23:13:54.571498	64	0.3039133809608987	0.3619184290060994	36	0.14785052169386514	10	0.04087894663107615	256	0.12001219508761352	0.23735955056179775	0.8539325842696629	0.49812734082397003	0.6493445692883895	5.818352059925093	0.42306916018059715	0.23735955056179775	0.8539325842696629	0.49812734082397003	0.6493445692883895	5.818352059925093	0.42306916018059715		1521985204.0	200.0	0.23735955056179775	0.8539325842696629	0.49812734082397003	0.6493445692883895	5.818352059925093	0.42306916018059715	19		COMPLETE
20	0.3309925093632959	2020-05-16 23:13:54.729385	2020-05-16 23:25:32.436173	128	0.44989301360018297	0.016995608133448692	52	0.1504689314890214	63	0.012992861745384911	256	0.45886076169876794	0.04447565543071161	0.3309925093632959	0.1203183520599251	0.18867041198501872	22.20201310861423	0.1389456116616128	0.0552434456928839	0.3595505617977528	0.1451310861423221	0.21956928838951312	21.360955056179776	0.15579582294061098		3607918796.0	200.0	0.04447565543071161	0.3202247191011236	0.1203183520599251	0.1858614232209738	23.04307116104869	0.13719835926601914	20		COMPLETE
21	0.2743445692883895	2020-05-16 23:25:32.552415	2020-05-16 23:40:00.116375	256	0.19339405961243383	0.40826238074110505	20	0.0017195224822663668	80	0.001212832433547664	128	0.643276276123581	0.0552434456928839	0.2743445692883895	0.11938202247191011	0.1704119850187266	31.058988764044944	0.13243528152165263	0.0552434456928839	0.2743445692883895	0.11938202247191011	0.1704119850187266	31.058988764044944	0.13243528152165263		328870746.0	200.0	0.0552434456928839	0.2743445692883895	0.11938202247191011	0.1704119850187266	31.058988764044944	0.13243528152165263	21		COMPLETE
22	0.13904494382022473	2020-05-16 23:40:00.230909	2020-05-16 23:46:34.431583	64	0.28529333474299934	0.4045481479134924	35	0.498251493385496	74	0.032481372940391495	256	0.9523401236194726	0.0149812734082397	0.13904494382022473	0.05056179775280899	0.07443820224719101	45.901451310861425	0.06644766575280003	0.0299625468164794	0.16292134831460675	0.07256554307116105	0.09737827715355805	45.090823970037455	0.083858313073437		3051003448.0	200.0	0.0149812734082397	0.13202247191011235	0.04962546816479401	0.07350187265917603	46.712078651685395	0.06511985068255026	22		COMPLETE
23	0.6423220973782772	2020-05-16 23:46:34.595485	2020-05-16 23:56:45.508718	128	0.43152032122717726	0.0656593805632073	39	0.2822165006754383	66	0.019391591924230917	512	0.2115128801617604	0.06132958801498127	0.6423220973782772	0.22799625468164794	0.3609550561797753	10.219569288389513	0.2208229188451489	0.06132958801498127	0.6423220973782772	0.22799625468164794	0.3609550561797753	10.219569288389513	0.2208229188451489		2353551659.0	200.0	0.06132958801498127	0.6423220973782772	0.22799625468164794	0.3609550561797753	10.219569288389513	0.2208229188451489	23		COMPLETE
24		2020-05-16 23:56:45.619025	2020-05-16 23:56:47.575216	256	0.07435136728711383	0.33369083161624674	64	0.12156675344703088	49	0.04993331622436343	512														The current model can't be trained on this hardware with these parameters.									24	Setting status of trial#24 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
25	0.6938202247191011	2020-05-16 23:56:47.653019	2020-05-17 00:02:20.342530	256	0.2365265174162518	0.33334699375832894	39	0.27421406780699414	16	0.001549280650042095	256	0.2654422290731319	0.2551498127340824	0.6938202247191011	0.47191011235955055	0.5730337078651685	12.705992509363297	0.4023237485687475	0.2551498127340824	0.6938202247191011	0.47191011235955055	0.5730337078651685	12.705992509363297	0.4023237485687475		3073969531.0	200.0	0.2551498127340824	0.6938202247191011	0.47191011235955055	0.5730337078651685	12.705992509363297	0.4023237485687475	25		COMPLETE
26	0.2663857677902622	2020-05-17 00:02:20.434626	2020-05-17 00:15:29.725482	128	0.37827249051493445	0.3079123683662467	33	0.3174926864392651	68	0.002945157038606728	512	0.5650153678871538	0.04119850187265917	0.2663857677902622	0.10533707865168539	0.15683520599250936	27.391619850187265	0.12193942786189986	0.04119850187265917	0.2663857677902622	0.10533707865168539	0.15683520599250936	27.38951310861423	0.12194019094070344		3698007268.0	250.0	0.04119850187265917	0.2663857677902622	0.10533707865168539	0.15683520599250936	27.3937265917603	0.12193869055687433	26		COMPLETE
27	0.677434456928839	2020-05-17 00:15:29.824122	2020-05-17 00:29:18.665319	128	0.4124714369039705	0.07219604940242247	39	0.32873502744318944	89	0.003360389697573334	256	0.1970651055911158	0.09925093632958802	0.677434456928839	0.2654494382022472	0.4147940074906367	9.537453183520599	0.2583512798385033	0.09925093632958802	0.677434456928839	0.2654494382022472	0.4147940074906367	9.537453183520599	0.2583512798385033		4195017285.0	200.0	0.09925093632958802	0.677434456928839	0.2654494382022472	0.4147940074906367	9.537453183520599	0.2583512798385033	27		COMPLETE
28	0.054307116104868915	2020-05-17 00:29:18.759677	2020-05-17 00:37:46.421314	128	0.23441666866997446	0.30866532248624706	16	0.4154007047141078	67	0.00616357206563267	128	0.9766729278873638	0.006086142322097378	0.054307116104868915	0.0149812734082397	0.028089887640449437	47.122191011235955	0.038734576830336126	0.4101123595505618	0.5533707865168539	0.4461610486891386	0.476123595505618	24.307116104868914	0.45599574262347076		3233938117.0	200.0	0.006086142322097378	0.054307116104868915	0.0149812734082397	0.028089887640449437	69.937265917603	0.03356716123507614	28		COMPLETE
29	0.21348314606741572	2020-05-17 00:37:46.528576	2020-05-17 00:45:07.221074	128	0.359189580297579	0.23383741064738073	23	0.44267457793937187	58	0.005407089782547811	256	0.6849355914975318	0.011704119850187267	0.21348314606741572	0.06367041198501873	0.10533707865168539	32.84925093632959	0.08364224047050917	0.011704119850187267	0.21348314606741572	0.06367041198501873	0.10533707865168539	32.52153558052434	0.08405432724354756		4098692054.0	200.0	0.011704119850187267	0.21348314606741572	0.06367041198501873	0.10533707865168539	33.17696629213483	0.0834234515234485	29		COMPLETE
30	0.08333333333333333	2020-05-17 00:45:07.295371	2020-05-17 00:55:06.654920	128	0.3293084023234241	0.14000121516040814	52	0.48610101568953323	46	0.07352998102467789	128	1.006222595741505	0.009831460674157303	0.08333333333333333	0.02949438202247191	0.04962546816479401	48.49087078651685	0.047745004154131375	0.0149812734082397	0.41853932584269665	0.03089887640449438	0.1203183520599251	32.6189138576779	0.1002080191979236		1863228281.0	200.0	0.009831460674157303	0.08333333333333333	0.02762172284644195	0.04868913857677903	64.3628277153558	0.043064408107370174	30		COMPLETE
31	0.3136704119850187	2020-05-17 00:55:06.768726	2020-05-17 01:09:05.115365	256	0.2602915285887962	0.4138587441187831	18	0.2278999662340891	81	0.002078793079332455	128	0.5503833786556532	0.05945692883895131	0.3136704119850187	0.1301498127340824	0.19428838951310862	26.53675093632959	0.14520939917148087	0.05945692883895131	0.3136704119850187	0.1301498127340824	0.19428838951310862	26.536516853932586	0.14520944401485195		247048518.0	200.0	0.05945692883895131	0.3136704119850187	0.1301498127340824	0.19428838951310862	26.536985018726593	0.14520935494240256	31		COMPLETE
32	0.7617041198501873	2020-05-17 01:09:05.224483	2020-05-17 01:31:45.096568	64	0.33679837232144383	0.37310461702499687	48	0.06143821894857604	97	0.0022830359364575423	512	0.16145019040422073	0.1896067415730337	0.7617041198501873	0.41713483146067415	0.5500936329588015	7.775749063670412	0.36097920430787517	0.1896067415730337	0.7617041198501873	0.41713483146067415	0.5500936329588015	7.775749063670412	0.36097920430787517		3274180796.0	450.0	0.1896067415730337	0.7617041198501873	0.41713483146067415	0.5500936329588015	7.775749063670412	0.36097920430787517	32		COMPLETE
33	0.8796816479400749	2020-05-17 01:31:45.268448	2020-05-17 01:55:53.760716	256	0.46162448164126374	0.11723443308595366	27	0.39871829489046196	85	0.026937615619011524	128	0.11236339012398087	0.26825842696629215	0.8796816479400749	0.5800561797752809	0.7195692883895131	5.446629213483146	0.4660992995589508	0.26825842696629215	0.8796816479400749	0.5800561797752809	0.7195692883895131	5.446629213483146	0.4660992995589508		344030872.0	250.0	0.26825842696629215	0.8796816479400749	0.5800561797752809	0.7195692883895131	5.446629213483146	0.4660992995589508	33		COMPLETE
34	0.3038389513108614	2020-05-17 01:55:53.848617	2020-05-17 02:03:51.911932	64	0.06069639446999503	0.3001431097727504	33	0.17957463301805598	81	0.003520701103030355	128	0.5551256803178302	0.04447565543071161	0.3038389513108614	0.10908239700374532	0.17088014981273408	26.795411985018728	0.13061740450731055	0.04447565543071161	0.3038389513108614	0.10908239700374532	0.17088014981273408	26.795411985018728	0.13061740450731055		168322121.0	200.0	0.04447565543071161	0.3038389513108614	0.10908239700374532	0.17088014981273408	26.795411985018728	0.13061740450731055	34		COMPLETE
35	0.27715355805243447	2020-05-17 02:03:52.004670	2020-05-17 02:24:55.867585	128	0.1064593410240397	0.3568772686963546	51	0.4585638855308502	90	0.0031921644033634997	512	0.5248665694916475	0.042134831460674156	0.27715355805243447	0.11329588014981273	0.17696629213483145	25.261470037453183	0.12826912655455752	0.042134831460674156	0.2808988764044944	0.11329588014981273	0.17883895131086142	24.294475655430713	0.1299306689082744		3450328265.0	250.0	0.042134831460674156	0.27715355805243447	0.11329588014981273	0.17696629213483145	26.228464419475657	0.1277855548383643	35		COMPLETE
36	0.600187265917603	2020-05-17 02:24:56.009061	2020-05-17 02:39:27.899565	128	0.04348666387252126	0.10434151181290602	38	0.48133704492060164	69	0.001084328083253175	256	0.24589516367407493	0.08707865168539326	0.600187265917603	0.2205056179775281	0.3497191011235955	11.884597378277153	0.2289599469761607	0.08707865168539326	0.600187265917603	0.2205056179775281	0.350187265917603	11.88436329588015	0.22896845906332447		657185907.0	250.0	0.08707865168539326	0.600187265917603	0.2205056179775281	0.3497191011235955	11.884831460674157	0.2289528535701909	36		COMPLETE
37	0.9316479400749064	2020-05-17 02:39:28.043781	2020-05-17 02:45:00.968926	256	0.22893838104340652	0.48720740871194823	26	0.10723483702166353	15	0.0012941433915955088	256	0.08754538667949845	0.3586142322097378	0.9316479400749064	0.6896067415730337	0.8188202247191011	4.234550561797753	0.5529447009019864	0.3586142322097378	0.9316479400749064	0.6896067415730337	0.8188202247191011	4.234550561797753	0.5529447009019864		1323586509.0	250.0	0.3586142322097378	0.9316479400749064	0.6896067415730337	0.8188202247191011	4.234550561797753	0.5529447009019864	37		COMPLETE
38	0.28277153558052437	2020-05-17 02:45:01.127601	2020-05-17 03:01:49.391604	256	0.028108629155715825	0.41280531276153953	52	0.006159393475110964	36	0.0020277176992025965	512	0.560490812004931	0.05102996254681648	0.28277153558052437	0.11610486891385768	0.17649812734082396	26.955992509363295	0.13473266607704834	0.05102996254681648	0.28277153558052437	0.11610486891385768	0.17649812734082396	26.955992509363295	0.13473266607704834		1066718578.0	250.0	0.05102996254681648	0.28277153558052437	0.11610486891385768	0.17649812734082396	26.955992509363295	0.13473266607704834	38		COMPLETE
39	0.17228464419475656	2020-05-17 03:01:49.515185	2020-05-17 03:04:58.935443	128	0.354905815863313	0.12164061930177666	23	0.3131988518737275	17	0.06561644149155262	128	0.7807255319576041	0.02200374531835206	0.17228464419475656	0.06788389513108614	0.10205992509363296	37.795411985018724	0.08282749144580338	0.1900749063670412	0.39325842696629215	0.2565543071161049	0.29728464419475653	26.333333333333332	0.2617248397701109		1323493655.0	200.0	0.02200374531835206	0.17181647940074907	0.06788389513108614	0.10205992509363296	49.25749063670412	0.07928370108777476	39		COMPLETE
40	0.2350187265917603	2020-05-17 03:04:59.036454	2020-05-17 03:22:16.034791	128	0.2934172732854042	0.3083196074305044	60	0.13684409103348766	84	0.001881493379747937	128	0.6610023619054227	0.025280898876404494	0.2350187265917603	0.06741573033707865	0.11376404494382023	31.98618913857678	0.09573747849315435	0.025280898876404494	0.23548689138576778	0.06741573033707865	0.11376404494382023	31.93820224719101	0.09579052030385314		3337968752.0	200.0	0.025280898876404494	0.2350187265917603	0.06741573033707865	0.11376404494382023	32.034176029962545	0.09569779069564112	40		COMPLETE
41	0.5323033707865169	2020-05-17 03:22:16.137260	2020-05-17 03:35:52.081523	256	0.34510708350980673	0.01739747268653974	30	0.21141236756636267	62	0.01578012093415971	512	0.30424079812857346	0.07256554307116105	0.5323033707865169	0.19288389513108614	0.3103932584269663	14.631086142322097	0.20189609384726606	0.07256554307116105	0.5323033707865169	0.19288389513108614	0.3103932584269663	14.629681647940075	0.20190434539418456		1022883908.0	200.0	0.07256554307116105	0.5323033707865169	0.19288389513108614	0.3103932584269663	14.63249063670412	0.201888694395612	41		COMPLETE
42	0.8544007490636704	2020-05-17 03:35:52.180262	2020-05-17 03:41:20.326015	128	6.935787556233697e-05	0.47010391465515394	64	0.367269783613442	22	0.004205509492849303	256	0.11291155047027554	0.27902621722846443	0.8544007490636704	0.5613295880149812	0.7008426966292135	5.444756554307116	0.46383220300244526	0.27902621722846443	0.8544007490636704	0.5613295880149812	0.7008426966292135	5.444756554307116	0.46383220300244526		3378123626.0	200.0	0.27902621722846443	0.8544007490636704	0.5613295880149812	0.7008426966292135	5.444756554307116	0.46383220300244526	42		COMPLETE
43	0.6118913857677902	2020-05-17 03:41:20.421234	2020-05-17 03:46:33.715914	64	0.02340015937915213	0.1330112169237032	20	0.27843659623291395	59	0.0017824729633908614	512	0.2285655408876177	0.0997191011235955	0.6118913857677902	0.2607677902621723	0.3707865168539326	11.066479400749063	0.24747726088270203	0.0997191011235955	0.6118913857677902	0.2607677902621723	0.3707865168539326	11.066479400749063	0.24747726088270203		3536617476.0	250.0	0.0997191011235955	0.6118913857677902	0.2607677902621723	0.3707865168539326	11.066479400749063	0.24747726088270203	43		COMPLETE
44	0.10533707865168539	2020-05-17 03:46:33.820016	2020-05-17 03:48:56.738926	64	0.14457585703126347	0.14768658453394057	36	0.25112298378250814	6	0.04282580688123255	128	0.8554226722052035	0.009363295880149813	0.10533707865168539	0.02200374531835206	0.04681647940074907	41.31764981273408	0.053737352516253625	0.299625468164794	0.40636704119850187	0.31835205992509363	0.3455056179775281	28.78558052434457	0.3397318353612232		2286326878.0	250.0	0.009363295880149813	0.10299625468164794	0.02200374531835206	0.04681647940074907	53.8497191011236	0.0495003399683551	44		COMPLETE
45	0.6128277153558053	2020-05-17 03:48:56.873789	2020-05-17 03:55:59.440924	64	0.4976088262824228	0.05929808956459959	40	0.3727556082780214	78	0.0027034249852447676	256	0.22944822028272327	0.09784644194756555	0.6128277153558053	0.25140449438202245	0.37359550561797755	11.068586142322097	0.24269902688382	0.09784644194756555	0.6128277153558053	0.25140449438202245	0.37359550561797755	11.067883895131086	0.2426997912639836		3540636509.0	200.0	0.09784644194756555	0.6128277153558053	0.25140449438202245	0.37359550561797755	11.069288389513108	0.24269828943331648	45		COMPLETE
46	0.26685393258426965	2020-05-17 03:55:59.571008	2020-05-17 04:05:58.861065	64	0.13078610625541565	0.36585399628636545	18	0.48904192359699133	100	0.0013202000196241453	128	0.6408966965232156	0.039794007490636704	0.26685393258426965	0.10440074906367042	0.15589887640449437	30.764044943820224	0.11938114081663163	0.039794007490636704	0.26685393258426965	0.10440074906367042	0.15589887640449437	30.764044943820224	0.11938114081663163		38388483.0	250.0	0.039794007490636704	0.26685393258426965	0.10440074906367042	0.15589887640449437	30.764044943820224	0.11938114081663163	46		COMPLETE
47	0.9377340823970037	2020-05-17 04:05:58.935999	2020-05-17 04:27:49.914692	64	0.45820561944937055	0.4674811726691211	63	0.0817372285011182	94	0.0010535210501214833	128	0.08451203539730347	0.3604868913857678	0.9377340823970037	0.6741573033707865	0.8061797752808989	4.088014981273409	0.5516654886046322	0.3604868913857678	0.9377340823970037	0.6741573033707865	0.8061797752808989	4.088014981273409	0.5516654886046322		732670038.0	350.0	0.3604868913857678	0.9377340823970037	0.6741573033707865	0.8061797752808989	4.088014981273409	0.5516654886046322	47		COMPLETE
