number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
47	TrialState.COMPLETE	0.25911827195467424	2019-12-26 06:03:21.056176	2019-12-26 06:07:44.066755	4.223773436227573	350.0	2	1.0	0.002699700143182847	1600.0	0.18483797293726761	0.010623229461756374	0.25911827195467424	0.15217776203966005	0.1998495042492918	3746.1366634206797	0.10176408683855041	0.010623229461756374	0.25911827195467424	0.15217776203966005	0.1998495042492918	3746.1353576487254	0.10176408720461443	0.010623229461756374	0.25911827195467424	0.15217776203966005	0.1998495042492918	3746.1379691926345	0.10176408647322288	47	0.2827549575070821	0.2669971671388102																			
48	TrialState.COMPLETE	0.11608292557301056	2019-12-26 06:07:44.067582	2019-12-26 06:23:22.497457	4.480563187402646	250.0	1	1.0	0.0065702505031215224	1400.0	0.3556311084886986	0.001545197012619109	0.11608292557301056	0.06270924542879217	0.0854365181560649	7208.383828547515	0.04364005149792248	0.001545197012619109	0.11608292557301056	0.06270924542879217	0.0854365181560649	7208.378170873037	0.0436400539116265	0.001545197012619109	0.11608292557301056	0.06270924542879217	0.0854365181560649	7208.389486221993	0.04364004909862958	48								0.11504564054139126	0.11561614730878186												
49	TrialState.COMPLETE	0.23503895184135978	2019-12-26 06:23:22.498474	2019-12-26 06:27:57.505688	8.608184421349543	250.0	2	16.0	0.005187243196802	1700.0	0.18457201882305496	0.0169971671388102	0.23503895184135978	0.139606940509915	0.18316218130311615	3740.6545237252126	0.09689288060910499	0.0169971671388102	0.23503895184135978	0.139606940509915	0.18316218130311615	3740.6531515580737	0.09689288070138993	0.0169971671388102	0.23503895184135978	0.139606940509915	0.18316218130311615	3740.655895892351	0.09689288051688276	49	0.25106232294617564	0.24038007554296506																			
50	TrialState.COMPLETE	0.024504249291784703	2019-12-26 06:27:57.506833	2019-12-26 06:34:42.037572	9.160305809326147	50.0	1	36.0	0.0875538742845009	1800.0	0.9475915729028385	0.006373937677053824	0.024504249291784703	0.013137393767705383	0.017280453257790367	19210.11933427762	0.013159672420222895	0.0084985835694051	0.025106232294617562	0.014943342776203966	0.01851983002832861	19206.91214589235	0.014825936741153982	0.006373937677053824	0.02386685552407932	0.012818696883852692	0.016890934844192636	19213.32652266289	0.012826493585656091	50		0.024315391879131256	0.02443342776203966																		
51	TrialState.COMPLETE	0.0012393767705382436	2019-12-26 06:34:42.038610	2019-12-26 06:39:58.138051	0.8096681963409462	350.0	1	16.0	0.033994075949743796	1400.0	0.9418573870806967	4.426345609065156e-05	0.0012393767705382436	0.0002213172804532578	0.0005311614730878187	19093.654280276205	0.001071845180998075	0.0002213172804532578	0.0018590651558073655	0.000398371104815864	0.0005311614730878187	19093.604063385268	0.0012306768361644714	4.426345609065156e-05	0.0012393767705382436	0.0001327903682719547	0.0003541076487252125	19093.70449716714	0.0010288672592424506	51	0.0008852691218130312	0.0011213408876298394																			
52	TrialState.COMPLETE	0.41912855793875625	2019-12-26 06:39:58.139108	2019-12-26 07:20:27.073773	6.009127571853537	50.0	1	31.0	0.002539020770104165	1500.0	0.09093567176508333	0.022367799811142588	0.41912855793875625	0.25886112235262376	0.33954707945501145	1843.135526271415	0.16549084848193124	0.022367799811142588	0.41912855793875625	0.25886112235262376	0.33954707945501145	1843.134038176177	0.16549086032403212	0.022367799811142588	0.41912855793875625	0.25886112235262376	0.33954707945501145	1843.1370143666531	0.165490836999211	52																0.4178097510064112	0.41850212464589237				
53	TrialState.COMPLETE	0.3008292020774315	2019-12-26 07:20:27.074817	2019-12-26 07:42:11.172631	2.5166393260380784	50.0	2	31.0	0.0010373462351237635	1600.0	0.16121292428288342	0.01164128895184136	0.3008292020774315	0.1675814447592068	0.23120278564683663	3267.8459853045324	0.11200681276095499	0.01164128895184136	0.3008292020774315	0.1675814447592068	0.23120278564683663	3267.8446942870632	0.11200681439486025	0.01164128895184136	0.3008292020774315	0.1675814447592068	0.23120278564683663	3267.847276322002	0.11200681114539067	53									0.2992740793201133	0.30012232809683237											
54	TrialState.COMPLETE	0.40881728045325777	2019-12-26 07:42:11.173653	2019-12-26 08:02:02.812769	4.040873065626164	150.0	1	31.0	0.003868930888577637	2000.0	0.11841551623049225	0.006567087303631213	0.40881728045325777	0.24692570177697656	0.3294971671388102	2400.0897582410507	0.15053902943634598	0.006567087303631213	0.40881728045325777	0.24692570177697656	0.3294971671388102	2400.086498841102	0.15053908187745593	0.006567087303631213	0.40881728045325777	0.24692570177697656	0.3294971671388102	2400.0930176409993	0.15053897919051928	54								0.4269161158325464	0.4169617563739377												
55	TrialState.COMPLETE	0.18515403682719547	2019-12-26 08:02:02.813790	2019-12-26 08:08:23.741682	3.687211394891414	450.0	2	31.0	0.005619712956521276	500.0	0.2386726817019752	0.017661118980169973	0.18515403682719547	0.11260623229461757	0.14394475920679886	4837.615571883853	0.07986024412630567	0.017661118980169973	0.18515403682719547	0.11260623229461757	0.14394475920679886	4837.61344723796	0.07986024793951604	0.017661118980169973	0.18515403682719547	0.11260623229461757	0.14394475920679886	4837.617696529745	0.07986024034836407	55	0.20299220963172804	0.19110009442870632																			
56	TrialState.COMPLETE	0.0028328611898017	2019-12-26 08:08:23.742703	2019-12-26 08:13:40.434807	9.134129444965561	350.0	1	16.0	0.08019565742012741	1700.0	0.9228534048314664	4.426345609065156e-05	0.0028328611898017	0.0010180594900849858	0.0016377478753541077	18708.43519830028	0.0017502541525766166	0.000708215297450425	0.004160764872521246	0.002124645892351275	0.0029656515580736543	18708.240217776205	0.002656675307546295	4.426345609065156e-05	0.002700070821529745	0.0009295325779036828	0.001593484419263456	18708.63017882436	0.0016517817913088303	56	0.002478753541076487	0.0027148253068932956																			
57	TrialState.COMPLETE	0.00424929178470255	2019-12-26 08:13:40.435839	2019-12-26 08:22:24.021878	4.708969094438873	450.0	1	16.0	0.023973046490780643	2000.0	0.9535594429466792	0.00042492917847025496	0.00424929178470255	0.0012039660056657223	0.0016997167138810198	19330.860764872523	0.002273684196666744	0.0006728045325779037	0.004390934844192634	0.0012039660056657223	0.002160056657223796	19330.797804532576	0.002432306981257508	0.00042492917847025496	0.004036827195467422	0.0010977337110481585	0.0016997167138810198	19330.923725212466	0.0021945837189944334	57		0.004367327667610953	0.0042935552407932015																		
58	TrialState.COMPLETE	0.06786220153783894	2019-12-26 08:22:24.022928	2019-12-26 08:33:36.985657	9.221298318314473	50.0	2	41.0	0.026555074881101485	800.0	0.5267759369312716	0.007866248482395791	0.06786220153783894	0.03900242816673412	0.051143261837312826	10677.96518363011	0.030592057977491174	0.007866248482395791	0.06786220153783894	0.03900242816673412	0.051143261837312826	10677.962515176043	0.030592059979744526	0.007866248482395791	0.06786220153783894	0.03900242816673412	0.051143261837312826	10677.967852084177	0.030592055995474914	58				0.06738668555240793	0.06766406987724269																
59	TrialState.COMPLETE	0.250885269121813	2019-12-26 08:33:36.986676	2019-12-26 08:38:13.880810	6.941558879909905	250.0	2	6.0	0.004443494048529741	1900.0	0.17953380635265406	0.014385623229461757	0.250885269121813	0.14885800283286119	0.19365262039660056	3638.6276115439096	0.10101154397735289	0.014385623229461757	0.250885269121813	0.14885800283286119	0.19365262039660056	3638.626504957507	0.1010115445711652	0.014385623229461757	0.250885269121813	0.14885800283286119	0.19365262039660056	3638.6287181303114	0.10101154338547105	59	0.2636331444759207	0.2551345609065156																			
60	TrialState.COMPLETE	0.019652974504249292	2019-12-26 08:38:13.881869	2019-12-26 08:44:53.013279	8.995560351135056	450.0	2	41.0	0.018925761768225288	1200.0	0.9197186836637492	0.004205028328611898	0.019652974504249292	0.008764164305949009	0.012703611898016998	18645.103753541076	0.00952868272763267	0.004205028328611898	0.019652974504249292	0.008764164305949009	0.012747875354107648	18644.935950779036	0.009529535386982976	0.004205028328611898	0.019652974504249292	0.008764164305949009	0.012703611898016998	18645.271556303116	0.0095279651912027	60	0.025849858356940508	0.021718602455146365																			
61	TrialState.COMPLETE	0.41039109222536985	2019-12-26 08:44:53.014092	2019-12-26 09:03:31.248502	7.8666479782035035	350.0	1	31.0	0.0024287084704021442	800.0	0.11273863371630043	0.009482215926975134	0.41039109222536985	0.2387275731822474	0.324972458293988	2284.922735678313	0.14970342981832824	0.009482215926975134	0.41039109222536985	0.2387275731822474	0.324972458293988	2284.914010859301	0.1497034590198723	0.009482215926975134	0.41039109222536985	0.2387275731822474	0.324972458293988	2284.9314604973247	0.14970340112724836	61						0.4309743019020639	0.41939624645892354														
62	TrialState.COMPLETE	0.0032312322946175635	2019-12-26 09:03:31.249338	2019-12-26 09:09:00.807784	5.822351287466396	350.0	1	31.0	0.06944171039728153	2000.0	0.9295867865637008	8.852691218130312e-05	0.0032312322946175635	0.0016377478753541077	0.0018590651558073655	18844.809999114732	0.0023189921362133502	0.005134560906515581	0.01022485835694051	0.007037889518413598	0.007701841359773371	18833.44816749292	0.007780825932821251	8.852691218130312e-05	0.003186968838526912	0.0016377478753541077	0.0018590651558073655	18856.171830736545	0.0022011194884830067	62	0.0020361189801699716	0.0028328611898017																			
63	TrialState.COMPLETE	0.2473694860380413	2019-12-26 09:09:00.808750	2019-12-26 09:19:33.908135	7.091461619254778	50.0	2	21.0	0.006473682080688725	1100.0	0.1368998686473363	0.011356738162687171	0.2473694860380413	0.13033690813435855	0.17998785916632942	2774.618221367867	0.09400429758940503	0.011356738162687171	0.2473694860380413	0.13033690813435855	0.17998785916632942	2774.6173866855524	0.09400430764526119	0.011356738162687171	0.2473694860380413	0.13033690813435855	0.17998785916632942	2774.6190560501823	0.09400428770971425	63				0.24589235127478754	0.2467540132200189																
64	TrialState.COMPLETE	0.3831444759206799	2019-12-26 09:19:33.909156	2019-12-26 09:38:27.596303	3.205613102468702	50.0	1	36.0	0.0052140727397021296	1700.0	0.1258056726927364	0.01080028328611898	0.3831444759206799	0.2321980427504507	0.3045808653103271	2549.836619559619	0.14561675798144827	0.01080028328611898	0.3831444759206799	0.2321980427504507	0.3045808653103271	2549.835484805563	0.14561675923738351	0.01080028328611898	0.3831444759206799	0.2321980427504507	0.3045808653103271	2549.837754313675	0.14561675673724447	64								0.3948300283286119	0.38840297450424927												
65	TrialState.COMPLETE	0.014695467422096316	2019-12-26 09:38:27.597326	2019-12-26 09:43:05.733679	3.426308677688791	250.0	2	21.0	0.03639825342213062	1300.0	0.9202060165696444	0.0018590651558073655	0.014695467422096316	0.006108356940509915	0.008985481586402267	18654.924951310197	0.006442380703276365	0.0018590651558073655	0.014695467422096316	0.006108356940509915	0.008985481586402267	18654.645759560906	0.006442388612117794	0.0018590651558073655	0.014695467422096316	0.006108356940509915	0.008985481586402267	18655.20414305949	0.006442372839619288	65	0.017705382436260624	0.01569877242681775																			
66	TrialState.COMPLETE	0.012260977337110481	2019-12-26 09:43:05.734706	2019-12-26 09:48:10.923248	2.998253999648454	450.0	2	1.0	0.017100227750303704	600.0	0.8915274981797573	0.002080382436260623	0.012260977337110481	0.004205028328611898	0.0069936260623229465	18073.227204320112	0.0056132243701184185	0.002080382436260623	0.012260977337110481	0.004205028328611898	0.0069936260623229465	18073.217820467424	0.005613402139225179	0.002080382436260623	0.012260977337110481	0.004205028328611898	0.0069936260623229465	18073.236588172804	0.005613052679560939	66	0.01336756373937677	0.012629839471199245																			
67	TrialState.COMPLETE	0.00911827195467422	2019-12-26 09:48:10.924267	2019-12-26 09:52:41.265553	8.126720003649918	250.0	2	6.0	0.09112856841173804	1300.0	0.9230177421781265	0.0015492209631728046	0.00911827195467422	0.003585339943342776	0.005621458923512748	18711.933228576487	0.004326255097762857	0.0015492209631728046	0.009206798866855524	0.003585339943342776	0.005798512747875354	18711.203567634562	0.004343094206687563	0.0015492209631728046	0.00911827195467422	0.003585339943342776	0.005621458923512748	18712.662889518415	0.004313742055932622	67	0.010269121813031162	0.009501888574126535																			
68	TrialState.COMPLETE	0.23893413597733712	2019-12-26 09:52:41.266614	2019-12-26 09:57:46.944492	6.134443145284417	450.0	2	1.0	0.00297922238439284	1200.0	0.19386594165099616	0.01248229461756374	0.23893413597733712	0.14066926345609065	0.18488845609065155	3929.179200601983	0.09543725470042037	0.01248229461756374	0.23893413597733712	0.14066926345609065	0.18488845609065155	3929.177850566572	0.09543725489811228	0.01248229461756374	0.23893413597733712	0.14066926345609065	0.18488845609065155	3929.180550637394	0.09543725450297302	68	0.261685552407932	0.24651794145420208																			
69	TrialState.COMPLETE	0.0026558073654390935	2019-12-26 09:57:46.945497	2019-12-26 10:02:52.415992	1.8084642184244735	350.0	1	6.0	0.009575374670540421	1700.0	0.9415998039258952	0.0003098441926345609	0.0026558073654390935	0.000796742209631728	0.0012836402266288953	19088.887836402268	0.0018200766103189559	0.0003098441926345609	0.0026558073654390935	0.000796742209631728	0.0012836402266288953	19088.87557542493	0.0018200809470729758	0.0003098441926345609	0.0026558073654390935	0.000796742209631728	0.0012836402266288953	19088.900097379603	0.0018200723068005685	69	0.0026558073654390935	0.0026558073654390935																			
70	TrialState.COMPLETE	0.20418732294617564	2019-12-26 10:02:52.417122	2019-12-26 10:06:38.834976	8.301612165816259	250.0	2	1.0	0.004827166927022254	1900.0	0.2101976722648215	0.009605169971671388	0.20418732294617564	0.12110481586402266	0.1566926345609065	4260.33753098442	0.08187761668876013	0.009605169971671388	0.20418732294617564	0.12110481586402266	0.1566926345609065	4260.335959631728	0.08187762264912868	0.009605169971671388	0.20418732294617564	0.12110481586402266	0.1566926345609065	4260.3391023371105	0.08187761082359202	70	0.22052053824362605	0.2096317280453258																			
71	TrialState.COMPLETE	0.27142351274787535	2019-12-26 10:06:38.835996	2019-12-26 10:13:54.800959	5.070330552032779	250.0	2	1.0	0.001673843215896033	1000.0	0.1532427559682119	0.009737960339943343	0.27142351274787535	0.14016761095372993	0.19948064211520303	3105.807719546742	0.10029083822458892	0.009737960339943343	0.27142351274787535	0.14016761095372993	0.19948064211520303	3105.8063916430597	0.10029083863073676	0.009737960339943343	0.27142351274787535	0.14016761095372993	0.19948064211520303	3105.8090474504247	0.10029083781978909	71			0.272485835694051	0.2718484419263456																	
72	TrialState.COMPLETE	0.010906515580736544	2019-12-26 10:13:54.801993	2019-12-26 10:21:06.979547	8.510255810454018	250.0	1	41.0	0.03871590401597329	1600.0	0.9528983798407729	0.00141643059490085	0.010906515580736544	0.003824362606232295	0.005205382436260623	19317.501788243626	0.00514527355942971	0.00825070821529745	0.020396600566572238	0.012393767705382436	0.01419971671388102	19305.928682719546	0.01272792596252125	0.00141643059490085	0.009844192634560907	0.0036118980169971672	0.004851274787535411	19329.074893767705	0.0047811210743474416	72		0.011803588290840416	0.011242917847025496																		
73	TrialState.COMPLETE	0.0061614730878186965	2019-12-26 10:21:06.980416	2019-12-26 10:30:50.357196	8.428022487349129	450.0	1	46.0	0.07776363536610555	1500.0	0.9238939742714195	0.00042492917847025496	0.0061614730878186965	0.0016288951841359773	0.0035056657223796034	18729.75625	0.003237383511973355	0.0008498583569405099	0.006515580736543909	0.0020892351274787537	0.003824362606232295	18725.66476628895	0.0036153740951470562	0.00042492917847025496	0.005984419263456091	0.001593484419263456	0.003434844192634561	18733.84773371105	0.003160143510853121	73		0.006137865911237016	0.006152620396600567																		
74	TrialState.COMPLETE	0.3998396100649892	2019-12-26 10:30:50.358211	2019-12-26 11:05:06.248028	5.130886214451847	250.0	1	11.0	0.003913638219404845	800.0	0.09813250999561023	0.005301199800033328	0.3998396100649892	0.21164180969838362	0.3019913347775371	1988.944389476754	0.1381926861586715	0.005301199800033328	0.3998396100649892	0.21164180969838362	0.3019913347775371	1988.942603316114	0.1381927287213218	0.005301199800033328	0.3998396100649892	0.21164180969838362	0.3019913347775371	1988.9461756373937	0.1381926470323591	74																					
75	TrialState.COMPLETE	0.06491235835694051	2019-12-26 11:05:06.248843	2019-12-26 11:18:33.534724	8.716909920142554	250.0	1	21.0	0.006722760475062831	700.0	0.3453097921440968	0.00582064447592068	0.06491235835694051	0.029058958923512748	0.043909348441926344	6999.827737694759	0.02711673084427314	0.00582064447592068	0.06491235835694051	0.029058958923512748	0.043909348441926344	6999.705404567989	0.027117815218628893	0.00582064447592068	0.06491235835694051	0.029058958923512748	0.043909348441926344	6999.95007082153	0.02711571877290806	75					0.06435906515580736	0.06467523269931202															
76	TrialState.COMPLETE	0.030878186968838525	2019-12-26 11:18:33.535544	2019-12-26 11:26:06.591958	7.496881819378525	350.0	1	11.0	0.00740292029074894	800.0	0.6667198601424212	0.003824362606232295	0.030878186968838525	0.013597733711048159	0.020077903682719545	13516.04861898017	0.013693538981161884	0.003824362606232295	0.030878186968838525	0.013668555240793202	0.020077903682719545	13515.90573654391	0.013697265445955632	0.003824362606232295	0.030878186968838525	0.013597733711048159	0.020077903682719545	13516.191501416431	0.013690673981097952	76		0.030335221907459867	0.030674575070821528																		
77	TrialState.COMPLETE	0.013588881019830029	2019-12-26 11:26:06.592759	2019-12-26 11:31:24.185079	5.875329615703215	350.0	2	16.0	0.04302045910698861	900.0	0.9225110265106989	0.003098441926345609	0.013588881019830029	0.006329674220963173	0.010092067988668555	18701.727846140227	0.007005888217769413	0.003098441926345609	0.013588881019830029	0.006329674220963173	0.010092067988668555	18701.395095609067	0.007005982542072433	0.003098441926345609	0.013588881019830029	0.006329674220963173	0.010092067988668555	18702.06059667139	0.007005796990436677	77	0.0170856940509915	0.014754485363550519																			
78	TrialState.COMPLETE	0.30697913984032965	2019-12-26 11:31:24.185885	2019-12-26 11:51:25.980068	5.396833987959369	150.0	2	6.0	0.0011761347238117515	500.0	0.12601003683601777	0.009979397373165078	0.30697913984032965	0.1628251352047386	0.2271600566572238	2553.989304339428	0.11186509846597875	0.009979397373165078	0.30697913984032965	0.1628251352047386	0.2271600566572238	2553.9878154777234	0.11186509852371375	0.009979397373165078	0.30697913984032965	0.1628251352047386	0.2271600566572238	2553.9907932011333	0.11186509840828841	78																					
79	TrialState.COMPLETE	0.3613275102297765	2019-12-26 11:51:25.981115	2019-12-26 12:07:31.489869	7.3767300292220455	250.0	1	31.0	0.003670666833808556	2000.0	0.11209051757914676	0.008931381806735915	0.3613275102297765	0.18921152030217187	0.2673709474346868	2271.807237566887	0.12824923669428018	0.008931381806735915	0.3613275102297765	0.18921152030217187	0.2673709474346868	2271.786492760466	0.12824937772665065	0.008931381806735915	0.3613275102297765	0.18921152030217187	0.2673709474346868	2271.8279823733083	0.1282491001781241	79						0.3682972480777013	0.36437677053824363														
80	TrialState.COMPLETE	0.2969635269121813	2019-12-26 12:07:31.490768	2019-12-26 12:12:51.023148	7.487357739110204	350.0	2	16.0	0.002490399784058931	700.0	0.16977888494413168	0.013765934844192635	0.2969635269121813	0.17669971671388102	0.23211756373937678	3440.7912535410765	0.11673700811066609	0.013765934844192635	0.2969635269121813	0.17669971671388102	0.23211756373937678	3440.7897485835692	0.11673701030444801	0.013765934844192635	0.2969635269121813	0.17669971671388102	0.23211756373937678	3440.7927584985837	0.11673700593806262	80	0.31736898016997167	0.3037653446647781																			
81	TrialState.COMPLETE	0.045266761095373	2019-12-26 12:12:51.023961	2019-12-26 12:22:13.622201	9.159753839808946	250.0	1	36.0	0.00769660150144577	1900.0	0.479421585210581	0.007200188857412654	0.045266761095373	0.020656279508970726	0.029627006610009443	9718.681922804533	0.020729364262580662	0.007200188857412654	0.045266761095373	0.020656279508970726	0.029627006610009443	9718.022603871577	0.020729954116006102	0.007200188857412654	0.045266761095373	0.020656279508970726	0.029627006610009443	9719.341241737488	0.020728805039044892	81			0.04399787535410765	0.04475920679886686																	
82	TrialState.COMPLETE	0.010313385269121813	2019-12-26 12:22:13.623002	2019-12-26 12:28:04.991264	7.819963247732964	450.0	2	6.0	0.027351084300756473	1500.0	0.9216540924015239	0.0016377478753541077	0.010313385269121813	0.004160764872521246	0.006329674220963173	18684.2116457153	0.004780157240824604	0.0016377478753541077	0.010313385269121813	0.004160764872521246	0.006329674220963173	18684.050814447593	0.004780180343715549	0.0016377478753541077	0.010313385269121813	0.004160764872521246	0.006329674220963173	18684.372476983004	0.004780134471950829	82	0.014606940509915014	0.011744570349386214																			
83	TrialState.COMPLETE	0.19157223796033995	2019-12-26 12:28:04.992109	2019-12-26 12:32:16.120819	8.165426128044633	50.0	2	11.0	0.011961389865683247	900.0	0.19571006399374635	0.012615084985835695	0.19157223796033995	0.10915368271954674	0.14429886685552407	3966.577770892351	0.07842578797608644	0.012615084985835695	0.19157223796033995	0.10915368271954674	0.14429886685552407	3966.576531515581	0.07842578820224665	0.012615084985835695	0.19157223796033995	0.10915368271954674	0.14429886685552407	3966.5790102691217	0.07842578775024354	83	0.19652974504249293	0.1932247403210576																			
84	TrialState.COMPLETE	0.06334100566572239	2019-12-26 12:32:16.121625	2019-12-26 12:37:39.598071	3.9653062921859026	350.0	2	21.0	0.012316720458647713	1100.0	0.69569858373526	0.007524787535410765	0.06334100566572239	0.038199362606232294	0.048025849858356943	14102.324827372522	0.02824856804437036	0.007524787535410765	0.06334100566572239	0.038199362606232294	0.048025849858356943	14102.32144121813	0.028248570198679983	0.007524787535410765	0.06334100566572239	0.038199362606232294	0.048025849858356943	14102.328213526913	0.028248565905874923	84	0.06365084985835694	0.06344428706326723																			
85	TrialState.COMPLETE	0.001106586402266289	2019-12-26 12:37:39.598890	2019-12-26 12:43:29.903251	8.252831435079798	450.0	1	11.0	0.09349314168158893	900.0	0.9280521824144949	0.0	0.001106586402266289	8.852691218130312e-05	0.0006196883852691218	18813.778926168554	0.0008784208332116311	0.0008410056657223796	0.0019475920679886685	0.0011951133144475921	0.0014606940509915014	18812.72091890935	0.0017624787242477556	0.0	0.0008852691218130312	8.852691218130312e-05	0.0003541076487252125	18814.836933427763	0.0008139275175281127	85	0.0009737960339943342	0.0010623229461756375																			
86	TrialState.COMPLETE	0.0724592776203966	2019-12-26 12:43:29.904057	2019-12-26 12:49:01.012606	2.1189560880034044	350.0	2	31.0	0.011600945783149614	1800.0	0.63906316095157	0.009560906515580737	0.0724592776203966	0.04439624645892351	0.056568696883852694	12954.27184401558	0.03331213484586783	0.009560906515580737	0.0724592776203966	0.04439624645892351	0.056568696883852694	12954.26890049575	0.03331213499542306	0.009560906515580737	0.0724592776203966	0.04439624645892351	0.056568696883852694	12954.27478753541	0.03331213469646362	86	0.07268059490084985	0.07253305004721436																			
87	TrialState.COMPLETE	4.426345609065156e-05	2019-12-26 12:49:01.013413	2019-12-26 12:53:59.672084	7.307236712759467	450.0	1	1.0	0.06706198619183489	1900.0	0.9568370905520603	0.0	4.426345609065156e-05	4.426345609065156e-05	4.426345609065156e-05	19397.3588217068	0.000395366312015334	0.022397308781869688	0.031117209631728045	0.026823654390934846	0.028771246458923514	19099.389518413598	0.025782179142268293	0.0	4.426345609065156e-05	0.0	4.426345609065156e-05	19695.328125	0.0003253308633062375	87	8.852691218130312e-05	5.901794145420208e-05																			
88	TrialState.COMPLETE	0.012526558073654392	2019-12-26 12:53:59.673111	2019-12-26 12:58:01.557953	3.48150225992253	50.0	1	6.0	0.031142492008298432	600.0	0.9582507821100025	0.0016820113314447592	0.012526558073654392	0.00482471671388102	0.006905099150141643	19426.18670325779	0.005858616499440214	0.0016820113314447592	0.012526558073654392	0.00482471671388102	0.006905099150141643	19426.177496458924	0.005858618266898056	0.0016820113314447592	0.012526558073654392	0.00482471671388102	0.006905099150141643	19426.195910056656	0.005858614739326126	88	0.01566926345609065	0.013574126534466479																			
89	TrialState.COMPLETE	0.012098677998111425	2019-12-26 12:58:01.558999	2019-12-26 13:07:48.210878	6.491690143360791	250.0	1	46.0	0.019251095835030502	1900.0	0.9859073623445394	0.00047214353163361664	0.012098677998111425	0.002921388101983003	0.005606704438149197	19986.420753659113	0.004928843056052872	0.0036296033994334276	0.014577431539187913	0.006728045325779037	0.009000236071765817	19985.370780217185	0.007947159879676717	0.00047214353163361664	0.010387157695939566	0.002301699716713881	0.004514872521246459	19987.470727101037	0.004412565413711673	89			0.012570821529745042	0.012287535410764872																	
90	TrialState.COMPLETE	0.010180594900849858	2019-12-26 13:07:48.211698	2019-12-26 13:11:33.404091	7.586551600991429	250.0	2	1.0	0.08121806666456274	1300.0	0.9267790108160451	0.0005311614730878187	0.010180594900849858	0.0031427053824362606	0.005134560906515581	18788.15647131728	0.003964321687171081	0.000796742209631728	0.010357648725212465	0.0031427053824362606	0.0054444050991501415	18785.868050637393	0.004149434026595077	0.0005311614730878187	0.010092067988668555	0.0031427053824362606	0.005134560906515581	18790.444891997166	0.0038665484628129776	90	0.012039660056657223	0.01080028328611898																			
91	TrialState.COMPLETE	0.08441041076487252	2019-12-26 13:11:33.405095	2019-12-26 13:16:56.316970	1.7645071718488805	350.0	2	21.0	0.010427343916258734	1800.0	0.5708480048758352	0.010888810198300283	0.08441041076487252	0.053912889518413595	0.06661650141643059	11571.086335871105	0.03937028031378205	0.010888810198300283	0.08441041076487252	0.053912889518413595	0.06661650141643059	11571.08334808782	0.03937028099455024	0.010888810198300283	0.08441041076487252	0.053912889518413595	0.06661650141643059	11571.08932365439	0.03937027963510295	91	0.08967776203966006	0.08616619452313504																			
92	TrialState.COMPLETE	0.2384324834749764	2019-12-26 13:16:56.317980	2019-12-26 13:25:22.068533	7.575197901332966	50.0	2	21.0	0.007824454931404101	1500.0	0.14566298889534376	0.01448890462700661	0.2384324834749764	0.12983947119924458	0.17510623229461755	2952.0971730406045	0.09383175445379753	0.01448890462700661	0.2384324834749764	0.12983947119924458	0.17510623229461755	2952.0963762983947	0.09383175455245245	0.01448890462700661	0.2384324834749764	0.12983947119924458	0.17510623229461755	2952.097969782814	0.09383175435528082	92			0.23707507082152973	0.23788951841359773																	
93	TrialState.COMPLETE	0.14952195467422097	2019-12-26 13:25:22.069544	2019-12-26 13:30:36.187710	6.5750544649446026	350.0	2	11.0	0.007174155344371518	500.0	0.30559059426036905	0.015536473087818697	0.14952195467422097	0.0894564447592068	0.11844900849858357	6194.192678824363	0.06527708357291552	0.015536473087818697	0.14952195467422097	0.0894564447592068	0.11844900849858357	6194.191041076488	0.06527709444194696	0.015536473087818697	0.14952195467422097	0.0894564447592068	0.11844900849858357	6194.194316572238	0.06527707286277745	93	0.1595254957507082	0.1528564683663834																			
94	TrialState.COMPLETE	0.45351915553756916	2019-12-26 13:30:36.188532	2019-12-26 14:13:33.101178	5.401537114734002	250.0	1	31.0	0.0014370357939426765	1300.0	0.1385353363800222	0.004763590988803453	0.45351915553756916	0.2850313638203157	0.375387832186699	2807.7290317685147	0.16760709220657966	0.004763590988803453	0.45351915553756916	0.2850313638203157	0.375387832186699	2807.7262242007287	0.16760709323951276	0.004763590988803453	0.45351915553756916	0.2850313638203157	0.375387832186699	2807.731839336301	0.16760709118151285	94																0.45172021768301773	0.45266466005665723				
95	TrialState.COMPLETE	0.0016820113314447592	2019-12-26 14:13:33.102190	2019-12-26 14:18:27.269426	2.0468652865445365	250.0	1	46.0	0.08462692763557891	600.0	0.9309427781569127	8.852691218130312e-05	0.0016820113314447592	0.0003541076487252125	0.0008852691218130312	18872.568896069406	0.001518908376044751	0.0006196883852691218	0.0025230169971671387	0.0009737960339943342	0.001593484419263456	18869.538907577902	0.0021221815989517136	8.852691218130312e-05	0.0016820113314447592	0.0002655807365439094	0.0008852691218130312	18875.598884560906	0.0014504442191891802	95	0.002478753541076487	0.0019475920679886685																			
