number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					loss.adversarial_temperature	loss.margin	model.embedding_dim	model.relation_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.0005705808513066301	2020-01-18 01:57:44.913546	2020-01-18 06:32:38.823444	0.36104414472855967	8.363339536663316	50.0	150.0	140.0	0.06028773384440271	600.0	1.145849503207446	5.705808513066301e-05	0.0005705808513066301	0.00014264521282665753	0.00019970329795732054	8195.740813648294	0.0008419118296594908	5.705808513066301e-05	0.0005705808513066301	0.00014264521282665753	0.00019970329795732054	8175.754364943513	0.0008435279364412577	3450858314	5.705808513066301e-05	0.0005705808513066301	0.00014264521282665753	0.00019970329795732054	8215.727262353075	0.0008403279995026243	0
1	TrialState.COMPLETE	0.22683441743695082	2020-01-18 06:32:38.824321	2020-01-18 14:09:01.139711	0.8293590021790892	1.3557579966681774	450.0	150.0	110.0	0.005631411110642609	900.0	0.09295674998328224	0.07283464566929133	0.22683441743695082	0.13009243409791169	0.1656110920917494	649.6531011069269	0.12525027554833423	0.07283464566929133	0.22683441743695082	0.13009243409791169	0.1656110920917494	649.6528871391076	0.125250275972652	1537801814	0.07283464566929133	0.22683441743695082	0.13009243409791169	0.1656110920917494	649.653315074746	0.1252502751254359	1
2	TrialState.COMPLETE	0.005391989044847655	2020-01-18 14:09:01.140590	2020-01-18 21:11:52.110090	0.2761438067576222	5.456652572189698	250.0	50.0	140.0	0.0031584279914976922	900.0	0.8319590779311842	0.0027958461714024875	0.005391989044847655	0.004051124044277074	0.004479059682757047	5976.865471299783	0.004201076966272326	0.0027958461714024875	0.005391989044847655	0.004051124044277074	0.004479059682757047	5976.862946479516	0.004201077226306198	3019842899	0.0027958461714024875	0.005391989044847655	0.004051124044277074	0.004479059682757047	5976.8679961200505	0.004201076706511204	2
3	TrialState.COMPLETE	0.0004279356384799726	2020-01-18 21:11:52.110963	2020-01-19 04:04:45.466300	0.43695648213676463	11.773294970289914	150.0	450.0	150.0	0.0015776059538997267	700.0	1.2640587955353242	0.00017117425539198904	0.0004279356384799726	0.00028529042565331506	0.0003138194682186466	9052.225907223554	0.0005395184713011292	0.00017117425539198904	0.0004564646810453041	0.00028529042565331506	0.0003138194682186466	9045.208176423599	0.0005469761359251563	1997336305	0.00017117425539198904	0.0004279356384799726	0.00028529042565331506	0.0003138194682186466	9059.243638023509	0.0005376241449512611	3
