number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
0	0.324185552407932	2020-05-05 16:12:15.345366	2020-05-05 20:17:56.655644	64	0.009274871065636956	512	0.024055976966306326	0.3292366878952824	0.23689801699716714	0.324185552407932	0.2790368271954674	0.29904390934844194	6673.384029745042	0.2676794942355866	0.23689801699716714	0.324185552407932	0.2790368271954674	0.29904390934844194	6673.383144475921	0.26767949424018433		3805519222.0	300.0	0.23689801699716714	0.324185552407932	0.2790368271954674	0.29904390934844194	6673.384915014164	0.26767949423098925	0		COMPLETE
1	0.01363314447592068	2020-05-05 20:17:56.711186	2020-05-05 23:35:01.772044	64	0.05588186070962774	256	0.08619865663531756	0.7744662201252567	0.005134560906515581	0.01363314447592068	0.00796742209631728	0.010446175637393768	15699.493360481587	0.008327432875231355	0.005134560906515581	0.01363314447592068	0.00796742209631728	0.010446175637393768	15699.48902266289	0.008327432893019111		318037247.0	250.0	0.005134560906515581	0.01363314447592068	0.00796742209631728	0.010446175637393768	15699.497698300283	0.008327432857445494	1		COMPLETE
2	0.07152974504249292	2020-05-05 23:35:01.814483	2020-05-06 03:55:42.769119	128	0.013130176448692925	128	0.003489757939130746	0.5749248526771001	0.022308781869688384	0.07152974504249292	0.0453257790368272	0.057188385269121816	11653.454762747875	0.03975242297745434	0.022308781869688384	0.07152974504249292	0.0453257790368272	0.057188385269121816	11653.452195467422	0.03975242302704583		4113744299.0	200.0	0.022308781869688384	0.07152974504249292	0.0453257790368272	0.057188385269121816	11653.457330028328	0.03975242292787695	2		COMPLETE
3	0.002478753541076487	2020-05-06 03:55:42.803753	2020-05-06 03:57:50.134457	128	0.015566034131974962	256	0.46622184708190906														CUDA out of memory. Tried to allocate 9.36 GiB (GPU 0; 31.75 GiB total capacity; 14.19 GiB already allocated; 7.45 GiB free; 9.27 GiB cached; 0 bytes inactive)									3	Setting status of trial#3 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
4	0.22946175637393768	2020-05-06 03:57:50.143001	2020-05-06 17:41:34.379250	256	0.006854801191396065	256	0.12084125716401757	0.5542876628288795	0.1703257790368272	0.22946175637393768	0.19936260623229463	0.2106940509915014	11235.53160410765	0.19106324138464748	0.1703257790368272	0.22946175637393768	0.19936260623229463	0.2106940509915014	11235.52956798867	0.19106324143514417		1885303374.0	300.0	0.1703257790368272	0.22946175637393768	0.19936260623229463	0.2106940509915014	11235.53364022663	0.19106324133416788	4		COMPLETE
