number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.18475407965308685	2020-03-04 17:31:06.596915	2020-03-04 20:17:44.603208	8.039734767594554	256	35	0.025780955236289864	128	0.1818223730434111	0.03417779299326715	0.18475407965308685	0.0789683898208376	0.11405911217619537	1267.744650804519	0.08370961024732242	0.03417779299326715	0.18475407965308685	0.0789683898208376	0.11405911217619537	1267.74455095287	0.08370962175725673	1482374609	600	0.03417779299326715	0.18475407965308685	0.0789683898208376	0.11405911217619537	1267.744750656168	0.08370959905631929	0	COMPLETE
1	0.1962227547643501	2020-03-04 20:17:44.652192	2020-03-04 21:09:49.269661	6.802178763589247	256	89	0.051981694715029274	256	0.16149936461604883	0.036773935866712314	0.1962227547643501	0.08818327056943968	0.1261268971813306	1131.872517973297	0.08998572401223047	0.036773935866712314	0.1962227547643501	0.08818327056943968	0.1261268971813306	1131.8724751797329	0.08998572406456284	181080608	300	0.036773935866712314	0.1962227547643501	0.08818327056943968	0.1261268971813306	1131.8725607668607	0.08998572395996658	1	COMPLETE
2	0.1750256761383088	2020-03-04 21:09:49.315824	2020-03-04 21:35:54.638350	7.98048711472102	128	36	0.01929146548573415	256	0.167791541274612	0.038171858952413554	0.1750256761383088	0.08359009471642131	0.11651260983681387	1182.5381148008673	0.08417750382006259	0.038171858952413554	0.1750256761383088	0.08359009471642131	0.11651260983681387	1182.5380292137395	0.08417750493516796	960676660	200	0.038171858952413554	0.1750256761383088	0.08359009471642131	0.11651260983681387	1182.538200387995	0.08417750271447974	2	COMPLETE
3	0.16147438091977634	2020-03-04 21:35:54.670069	2020-03-04 22:00:16.630757	8.210251404401163	256	7	0.08205747216220328	256	0.14424315349306052	0.037258929590322946	0.16147438091977634	0.07999543535318955	0.10986534291909164	1024.1758102248089	0.0802206569663955	0.037258929590322946	0.16147438091977634	0.07999543535318955	0.10986534291909164	1024.1757389022025	0.08022065764596849	2655612296	200	0.037258929590322946	0.16147438091977634	0.07999543535318955	0.10986534291909164	1024.1758815474152	0.08022065629016008	3	COMPLETE
4	0.16812164783749858	2020-03-04 22:00:16.665288	2020-03-04 22:17:16.050701	6.665743495647843	64	60	0.001905604043687064	512	0.171428929895256	0.029470500969987448	0.16812164783749858	0.07434668492525391	0.10903800068469702	1220.2287886568527	0.07517889209313165	0.029470500969987448	0.16812164783749858	0.07434668492525391	0.10903800068469702	1220.2287173342463	0.07517890915893695	647870778	200	0.029470500969987448	0.16812164783749858	0.07434668492525391	0.10903800068469702	1220.228859979459	0.07517887558419734	4	COMPLETE
5	0.2283749857354787	2020-03-04 22:17:16.090289	2020-03-04 23:56:19.270061	5.061805337851444	256	76	0.01391872147686918	256	0.1809789140150546	0.034234851078397806	0.2283749857354787	0.09554376355129522	0.14347255506105216	1264.3255021111493	0.09419430735387786	0.034234851078397806	0.2283749857354787	0.09554376355129522	0.14347255506105216	1264.32528814333	0.09419430744002548	1579635971	550	0.034234851078397806	0.2283749857354787	0.09554376355129522	0.14347255506105216	1264.3257160789683	0.09419430726783054	5	COMPLETE
6	0.1440716649549241	2020-03-04 23:56:19.319864	2020-03-05 00:40:35.602316	5.116299699826564	128	29	0.003160511537488684	128	0.3027350324740977	0.027188177564760926	0.1440716649549241	0.06561679790026247	0.09505876982768459	2131.5331792765037	0.06615639419111306	0.027188177564760926	0.1440716649549241	0.06561679790026247	0.09505876982768459	2131.5330936893756	0.06615639427165855	3561003934	200	0.027188177564760926	0.1440716649549241	0.06561679790026247	0.09505876982768459	2131.5332648636313	0.0661563941107369	6	COMPLETE
7	0.15833618623758985	2020-03-05 00:40:35.639225	2020-03-05 01:22:07.669151	2.6881766563201563	256	14	0.009256992271488315	256	0.19294303487043782	0.03372132831222184	0.15833618623758985	0.0760584274791738	0.1079253680246491	1362.4117596713454	0.07619339127965147	0.03372132831222184	0.15833618623758985	0.0760584274791738	0.1079253680246491	1362.4117026132603	0.07619375800426875	2294270436	300	0.03372132831222184	0.15833618623758985	0.0760584274791738	0.1079253680246491	1362.4118167294305	0.07619307681363341	7	COMPLETE
8	0.14327285176309484	2020-03-05 01:22:07.707122	2020-03-05 01:55:42.473104	3.831888563486592	128	25	0.003369317128260202	256	0.24159334153148182	0.02852904256533151	0.14327285176309484	0.06826999885883829	0.09505876982768459	1714.520341207349	0.06776129701677326	0.02852904256533151	0.14327285176309484	0.06826999885883829	0.09505876982768459	1714.5202270911789	0.06776129751424669	2235771581	250	0.02852904256533151	0.14327285176309484	0.06826999885883829	0.09505876982768459	1714.5204553235194	0.06776129652170898	8	COMPLETE
9	0.254479059682757	2020-03-05 01:55:42.509569	2020-03-05 04:03:03.313040	9.297508637632797	64	100	0.012161436944935053	256	0.13553699141541445	0.03534748373844574	0.254479059682757	0.10652744493894785	0.16021910304690173	944.5392702270912	0.10288612358424946	0.03534748373844574	0.254479059682757	0.10652744493894785	0.16021910304690173	944.5389992011868	0.10288612371627022	4004717812	700	0.03534748373844574	0.254479059682757	0.10652744493894785	0.16021910304690173	944.5395412529956	0.10288612345239632	9	COMPLETE
