number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.6404494382022472	2020-04-13 18:13:31.754906	2020-04-13 18:14:41.128090	128	128	0.005795850931743916	0.2611681421083304	0.17228464419475656	0.6404494382022472	0.36797752808988765	0.4798689138576779	12.72003745318352	0.32030308444650685	0.17228464419475656	0.6404494382022472	0.36797752808988765	0.4798689138576779	12.72003745318352	0.32030308444650685	1232114591	750.0	0.17228464419475656	0.6404494382022472	0.36797752808988765	0.4798689138576779	12.72003745318352	0.32030308444650685	0	COMPLETE
1	0.36235955056179775	2020-04-13 18:14:41.160806	2020-04-13 18:15:19.094557	256	256	0.0022201511459634974	0.5502927100254494	0.07958801498127341	0.36235955056179775	0.17228464419475656	0.23127340823970038	26.668539325842698	0.17401555683128633	0.07958801498127341	0.36235955056179775	0.17228464419475656	0.23127340823970038	26.668539325842698	0.17401555683128633	2937498399	500.0	0.07958801498127341	0.36235955056179775	0.17228464419475656	0.23127340823970038	26.668539325842698	0.17401555683128633	1	COMPLETE
2	0.7205056179775281	2020-04-13 18:15:19.116044	2020-04-13 18:17:01.576345	128	128	0.2481385847883945	0.22619781786164317	0.20318352059925093	0.7205056179775281	0.41385767790262173	0.5519662921348315	11.010299625468164	0.3604244800585738	0.20318352059925093	0.7205056179775281	0.41385767790262173	0.5519662921348315	11.010299625468164	0.3604244800585738	3650117071		0.20318352059925093	0.7205056179775281	0.41385767790262173	0.5519662921348315	11.010299625468164	0.3604244800585738	2	COMPLETE
3	0.7794943820224719	2020-04-13 18:17:01.621403	2020-04-13 18:18:09.515310	64	512	0.12078398894602836	0.17165165986475092	0.26217228464419473	0.7794943820224719	0.5060861423220974	0.6348314606741573	8.38623595505618	0.4292579615556662	0.26217228464419473	0.7794943820224719	0.5060861423220974	0.6348314606741573	8.38623595505618	0.4292579615556662	1812291937		0.26217228464419473	0.7794943820224719	0.5060861423220974	0.6348314606741573	8.38623595505618	0.4292579615556662	3	COMPLETE
4	0.8361423220973783	2020-04-13 18:18:09.541581	2020-04-13 18:19:16.598648	64	512	0.0017625737174320887	0.1420441836193692	0.2654494382022472	0.8361423220973783	0.5491573033707865	0.6835205992509363	6.932584269662922	0.4485283883292879	0.2654494382022472	0.8361423220973783	0.5491573033707865	0.6835205992509363	6.932584269662922	0.4485283883292879	3479165498		0.2654494382022472	0.8361423220973783	0.5491573033707865	0.6835205992509363	6.932584269662922	0.4485283883292879	4	COMPLETE
5	0.3441011235955056	2020-04-13 18:19:16.628196	2020-04-13 18:19:48.367033	256	128	0.002088616407465633	0.5762898944351431	0.07350187265917603	0.3441011235955056	0.16338951310861424	0.2298689138576779	27.88436329588015	0.16381783659948973	0.07350187265917603	0.3441011235955056	0.16338951310861424	0.2298689138576779	27.88436329588015	0.16381783659948973	1920815641	350.0	0.07350187265917603	0.3441011235955056	0.16338951310861424	0.2298689138576779	27.88436329588015	0.16381783659948973	5	COMPLETE
6	0.10159176029962547	2020-04-13 18:19:48.407546	2020-04-13 18:19:56.324247	64	512	0.013729305423640216	0.985328251202957	0.010299625468164793	0.10159176029962547	0.030430711610486893	0.05571161048689138	47.5500936329588	0.05403417526330569	0.010299625468164793	0.10159176029962547	0.030430711610486893	0.05571161048689138	47.5500936329588	0.05403417526330569	706137365	150.0	0.010299625468164793	0.10159176029962547	0.030430711610486893	0.05571161048689138	47.5500936329588	0.05403417526330569	6	COMPLETE
7	0.3693820224719101	2020-04-13 18:19:56.352290	2020-04-13 18:20:37.968905	256	256	0.05425101027411753	0.5270790709121578	0.08895131086142322	0.3693820224719101	0.1858614232209738	0.24157303370786518	25.51310861423221	0.18362183444405447	0.08895131086142322	0.3693820224719101	0.1858614232209738	0.24157303370786518	25.51310861423221	0.18362183444405447	3377606903	550.0	0.08895131086142322	0.3693820224719101	0.1858614232209738	0.24157303370786518	25.51310861423221	0.18362183444405447	7	COMPLETE
8	0.6540262172284644	2020-04-13 18:20:37.995534	2020-04-13 18:21:41.282681	128	256	0.06036168813667578	0.25382823968212004	0.15262172284644196	0.6540262172284644	0.3553370786516854	0.4859550561797753	12.32865168539326	0.3085106374604083	0.15262172284644196	0.6540262172284644	0.3553370786516854	0.4859550561797753	12.32865168539326	0.3085106374604083	2668805667	850.0	0.15262172284644196	0.6540262172284644	0.3553370786516854	0.4859550561797753	12.32865168539326	0.3085106374604083	8	COMPLETE
9	0.8665730337078652	2020-04-13 18:21:41.309459	2020-04-13 18:22:56.871927	64	128	0.005806927888463078	0.118984539806494	0.3347378277153558	0.8665730337078652	0.6175093632958801	0.7448501872659176	5.787921348314606	0.5113632740659572	0.3347378277153558	0.8665730337078652	0.6175093632958801	0.7448501872659176	5.787921348314606	0.5113632740659572	3690476411	800.0	0.3347378277153558	0.8665730337078652	0.6175093632958801	0.7448501872659176	5.787921348314606	0.5113632740659572	9	COMPLETE
10	0.3946629213483146	2020-04-13 18:22:56.904693	2020-04-13 18:23:49.023128	256	512	0.09977598918854255	0.5316564884169327	0.09410112359550561	0.3946629213483146	0.18445692883895132	0.25749063670411987	25.76123595505618	0.19023202152568205	0.09410112359550561	0.3946629213483146	0.18445692883895132	0.25749063670411987	25.76123595505618	0.19023202152568205	3977703939	750.0	0.09410112359550561	0.3946629213483146	0.18445692883895132	0.25749063670411987	25.76123595505618	0.19023202152568205	10	COMPLETE
11	0.6666666666666666	2020-04-13 18:23:49.049005	2020-04-13 18:24:57.503857	128	512	0.0010481104865908534	0.23865605989289695	0.16900749063670412	0.6666666666666666	0.3698501872659176	0.4934456928838951	11.599250936329588	0.3224705155919553	0.16900749063670412	0.6666666666666666	0.3698501872659176	0.4934456928838951	11.599250936329588	0.3224705155919553	1140430533		0.16900749063670412	0.6666666666666666	0.3698501872659176	0.4934456928838951	11.599250936329588	0.3224705155919553	11	COMPLETE
12	0.41058052434456926	2020-04-13 18:24:57.530337	2020-04-13 18:25:35.498555	256	256	0.001209896108437825	0.4892714291938305	0.09363295880149813	0.41058052434456926	0.2055243445692884	0.27668539325842695	23.707865168539325	0.1972541013306372	0.09363295880149813	0.41058052434456926	0.2055243445692884	0.27668539325842695	23.707865168539325	0.1972541013306372	1463930885	500.0	0.09363295880149813	0.41058052434456926	0.2055243445692884	0.27668539325842695	23.707865168539325	0.1972541013306372	12	COMPLETE
13	0.09082397003745318	2020-04-13 18:25:35.526732	2020-04-13 18:25:47.074872	256	128	0.7465076997176643	1.058599111688592	0.008426966292134831	0.09082397003745318	0.023408239700374533	0.04119850187265917	51.090823970037455	0.046877653358231346	0.008426966292134831	0.09082397003745318	0.023408239700374533	0.04119850187265917	51.090823970037455	0.046877653358231346	1036670930	150.0	0.008426966292134831	0.09082397003745318	0.023408239700374533	0.04119850187265917	51.090823970037455	0.046877653358231346	13	COMPLETE
14	0.6980337078651685	2020-04-13 18:25:47.100849	2020-04-13 18:27:29.463232	128	128	0.16392910240178654	0.22390047882680086	0.19054307116104868	0.6980337078651685	0.4190074906367041	0.549625468164794	10.894662921348315	0.35356042119983844	0.19054307116104868	0.6980337078651685	0.4190074906367041	0.549625468164794	10.894662921348315	0.35356042119983844	1421636144		0.19054307116104868	0.6980337078651685	0.4190074906367041	0.549625468164794	10.894662921348315	0.35356042119983844	14	COMPLETE
