number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.25749063670411987	2020-05-17 10:13:01.459468	2020-05-17 10:18:54.954404	256	64	1	128	0.7837670848387959	0.6414467916991352	0.0	0.25749063670411987	0.05805243445692884	0.12921348314606743	30.804775280898877	0.08352971946521238	0.0	0.25749063670411987	0.05805243445692884	0.12921348314606743	30.804775280898877	0.08352971946521238	3642373726	950.0	0.0	0.25749063670411987	0.05805243445692884	0.12921348314606743	30.804775280898877	0.08352971946521238	10	COMPLETE
11	0.32771535580524347	2020-05-17 10:18:54.966457	2020-05-17 10:22:12.232424	256	128	1	512	0.20367569142619477	0.49130687883214447	0.0009363295880149813	0.32771535580524347	0.10533707865168539	0.17368913857677903	23.55430711610487	0.10955812998626736	0.0009363295880149813	0.32771535580524347	0.10533707865168539	0.17368913857677903	23.55430711610487	0.10955812998626736	4109445317		0.0009363295880149813	0.32771535580524347	0.10533707865168539	0.17368913857677903	23.55430711610487	0.10955812998626736	11	COMPLETE
12	0.3637640449438202	2020-05-17 10:22:12.244352	2020-05-17 10:28:46.855519	64	64	1	128	0.0019174012479889965	0.412841810998315	0.020599250936329586	0.3637640449438202	0.12078651685393259	0.18867041198501872	19.862827715355806	0.13068036393811572	0.020599250936329586	0.3637640449438202	0.12078651685393259	0.18867041198501872	19.862827715355806	0.13068036393811572	92067525		0.020599250936329586	0.3637640449438202	0.12078651685393259	0.18867041198501872	19.862827715355806	0.13068036393811572	12	COMPLETE
13	0.09831460674157304	2020-05-17 10:28:46.868214	2020-05-17 10:29:07.968486	256	64	2	512	0.9635546797882241	0.9892722394418544	0.0	0.09831460674157304	0.020131086142322098	0.042134831460674156	47.72284644194757	0.04461319749143715	0.0	0.09831460674157304	0.020131086142322098	0.042134831460674156	47.72284644194757	0.04461319749143715	1485511774	150.0	0.0	0.09831460674157304	0.020131086142322098	0.042134831460674156	47.72284644194757	0.04461319749143715	13	COMPLETE
14	0.36891385767790263	2020-05-17 10:29:07.979605	2020-05-17 10:33:27.211713	256	128	1	256	0.002785770067697414	0.4064047026338077	0.011704119850187267	0.36891385767790263	0.11797752808988764	0.1947565543071161	19.50187265917603	0.12669455067117277	0.011704119850187267	0.36891385767790263	0.11797752808988764	0.1947565543071161	19.50187265917603	0.12669455067117277	3746721315		0.011704119850187267	0.36891385767790263	0.11797752808988764	0.1947565543071161	19.50187265917603	0.12669455067117277	14	COMPLETE
15	0.3103932584269663	2020-05-17 10:33:27.224344	2020-05-17 10:37:45.403910	64	64	2	256	0.0074483742465274935	0.5149368361992	0.012172284644194757	0.3103932584269663	0.10767790262172285	0.16853932584269662	24.74063670411985	0.11386256898932308	0.012172284644194757	0.3103932584269663	0.10767790262172285	0.16853932584269662	24.74063670411985	0.11386256898932308	193014815		0.012172284644194757	0.3103932584269663	0.10767790262172285	0.16853932584269662	24.74063670411985	0.11386256898932308	15	COMPLETE
16	0.38342696629213485	2020-05-17 10:37:45.416006	2020-05-17 10:42:07.931199	128	64	1	256	0.041884831673677694	0.39362234913234767	0.020599250936329586	0.38342696629213485	0.12359550561797752	0.20131086142322097	18.926498127340825	0.13386354644829282	0.020599250936329586	0.38342696629213485	0.12359550561797752	0.20131086142322097	18.926498127340825	0.13386354644829282	2718201799		0.020599250936329586	0.38342696629213485	0.12359550561797752	0.20131086142322097	18.926498127340825	0.13386354644829282	16	COMPLETE
17	0.3197565543071161	2020-05-17 10:42:07.952027	2020-05-17 10:48:45.304375	256	256	2	128	0.1088408811235447	0.4947167699014217	0.0028089887640449437	0.3197565543071161	0.0997191011235955	0.17322097378277154	23.723782771535582	0.10923164357662349	0.0028089887640449437	0.3197565543071161	0.0997191011235955	0.17322097378277154	23.723782771535582	0.10923164357662349	1136779222		0.0028089887640449437	0.3197565543071161	0.0997191011235955	0.17322097378277154	23.723782771535582	0.10923164357662349	17	COMPLETE
18	0.25749063670411987	2020-05-17 10:48:45.316432	2020-05-17 10:55:29.699313	256	256	1	128	0.4654959774704093	0.600535664698702	0.0	0.25749063670411987	0.08099250936329588	0.12640449438202248	28.810861423220974	0.08882075091583747	0.0	0.25749063670411987	0.08099250936329588	0.12640449438202248	28.810861423220974	0.08882075091583747	678417938		0.0	0.25749063670411987	0.08099250936329588	0.12640449438202248	28.810861423220974	0.08882075091583747	18	COMPLETE
19	0.16573033707865167	2020-05-17 10:55:29.711619	2020-05-17 10:58:29.412290	64	256	2	128	0.021313940153106517	0.8007219875386605	0.00046816479400749064	0.16573033707865167	0.05337078651685393	0.08754681647940075	38.38202247191011	0.06705088815045405	0.00046816479400749064	0.16573033707865167	0.05337078651685393	0.08754681647940075	38.38202247191011	0.06705088815045405	2497131777	500.0	0.00046816479400749064	0.16573033707865167	0.05337078651685393	0.08754681647940075	38.38202247191011	0.06705088815045405	19	COMPLETE
20	0.49812734082397003	2020-05-17 10:58:29.424869	2020-05-17 11:02:51.767288	256	64	2	256	0.025496799067138594	0.30561109990045454	0.032303370786516857	0.49812734082397003	0.150749063670412	0.25234082397003743	14.659644194756554	0.16517579120571504	0.032303370786516857	0.49812734082397003	0.150749063670412	0.25234082397003743	14.659644194756554	0.16517579120571504	332086746		0.032303370786516857	0.49812734082397003	0.150749063670412	0.25234082397003743	14.659644194756554	0.16517579120571504	20	COMPLETE
21	0.2607677902621723	2020-05-17 11:02:51.785998	2020-05-17 11:09:38.939406	128	256	1	128	0.0017191466471128637	0.6257148690247901	0.0014044943820224719	0.2607677902621723	0.08895131086142322	0.14747191011235955	30.023408239700373	0.09389386590162617	0.0014044943820224719	0.2607677902621723	0.08895131086142322	0.14747191011235955	30.023408239700373	0.09389386590162617	4157310663		0.0014044943820224719	0.2607677902621723	0.08895131086142322	0.14747191011235955	30.023408239700373	0.09389386590162617	21	COMPLETE
22	0.50187265917603	2020-05-17 11:09:38.951673	2020-05-17 11:14:02.140593	256	64	1	256	0.004070918606803553	0.2980098805838519	0.03745318352059925	0.50187265917603	0.16198501872659177	0.2663857677902622	14.297284644194757	0.17091875117239347	0.03745318352059925	0.50187265917603	0.16198501872659177	0.2663857677902622	14.297284644194757	0.17091875117239347	2351174317		0.03745318352059925	0.50187265917603	0.16198501872659177	0.2663857677902622	14.297284644194757	0.17091875117239347	22	COMPLETE
23	0.39279026217228463	2020-05-17 11:14:02.159228	2020-05-17 11:18:26.116659	128	64	1	256	0.024015377151986927	0.39099789446582567	0.02247191011235955	0.39279026217228463	0.125	0.20411985018726592	18.79119850187266	0.13596052835970032	0.02247191011235955	0.39279026217228463	0.125	0.20411985018726592	18.79119850187266	0.13596052835970032	1400531299		0.02247191011235955	0.39279026217228463	0.125	0.20411985018726592	18.79119850187266	0.13596052835970032	23	COMPLETE
24	0.3586142322097378	2020-05-17 11:18:26.128955	2020-05-17 11:21:37.206361	128	64	2	512	0.01062130287591121	0.447060430904655	0.008426966292134831	0.3586142322097378	0.11142322097378277	0.17275280898876405	21.464887640449437	0.11956386477206289	0.008426966292134831	0.3586142322097378	0.11142322097378277	0.17275280898876405	21.464887640449437	0.11956386477206289	3559701826		0.008426966292134831	0.3586142322097378	0.11142322097378277	0.17275280898876405	21.464887640449437	0.11956386477206289	24	COMPLETE
25	0.5140449438202247	2020-05-17 11:21:37.218648	2020-05-17 11:26:00.864734	256	64	1	256	0.003740967821996382	0.29893556648990915	0.03604868913857678	0.5140449438202247	0.1605805243445693	0.26732209737827717	14.346441947565543	0.1708756634532634	0.03604868913857678	0.5140449438202247	0.1605805243445693	0.26732209737827717	14.346441947565543	0.1708756634532634	2661284676		0.03604868913857678	0.5140449438202247	0.1605805243445693	0.26732209737827717	14.346441947565543	0.1708756634532634	25	COMPLETE
26	0.46441947565543074	2020-05-17 11:26:00.883369	2020-05-17 11:29:16.207536	256	64	2	512	0.02304029191492515	0.33809967395022844	0.02294007490636704	0.46441947565543074	0.13951310861423222	0.2448501872659176	16.221910112359552	0.15239547475467516	0.02294007490636704	0.46441947565543074	0.13951310861423222	0.2448501872659176	16.221910112359552	0.15239547475467516	2395452567		0.02294007490636704	0.46441947565543074	0.13951310861423222	0.2448501872659176	16.221910112359552	0.15239547475467516	26	COMPLETE
27	0.23314606741573032	2020-05-17 11:29:16.219855	2020-05-17 11:33:38.232756	64	128	2	256	0.0031277033932516885	0.6709114311765252	0.0014044943820224719	0.23314606741573032	0.08146067415730338	0.1306179775280899	32.21910112359551	0.08695067579670578	0.0014044943820224719	0.23314606741573032	0.08146067415730338	0.1306179775280899	32.21910112359551	0.08695067579670578	2499620525		0.0014044943820224719	0.23314606741573032	0.08146067415730338	0.1306179775280899	32.21910112359551	0.08695067579670578	27	COMPLETE
28	0.3544007490636704	2020-05-17 11:33:38.245024	2020-05-17 11:40:16.483770	64	64	2	128	0.0032177121423089066	0.4154817301026556	0.020131086142322098	0.3544007490636704	0.11329588014981273	0.1896067415730337	19.98548689138577	0.12739555145550277	0.020131086142322098	0.3544007490636704	0.11329588014981273	0.1896067415730337	19.98548689138577	0.12739555145550277	2450410482		0.020131086142322098	0.3544007490636704	0.11329588014981273	0.1896067415730337	19.98548689138577	0.12739555145550277	28	COMPLETE
29	0.2556179775280899	2020-05-17 11:40:16.495986	2020-05-17 11:46:53.428249	64	128	2	128	0.1604766058418151	0.6329835005931221	0.0009363295880149813	0.2556179775280899	0.08567415730337079	0.14232209737827714	30.38436329588015	0.09165643039351419	0.0009363295880149813	0.2556179775280899	0.08567415730337079	0.14232209737827714	30.38436329588015	0.09165643039351419	1932180061		0.0009363295880149813	0.2556179775280899	0.08567415730337079	0.14232209737827714	30.38436329588015	0.09165643039351419	29	COMPLETE
30	0.2612359550561798	2020-05-17 11:46:53.440381	2020-05-17 11:50:08.656755	128	128	1	512	0.0036697032800408662	0.6190785501685956	0.0023408239700374533	0.2612359550561798	0.09597378277153558	0.1451310861423221	29.74812734082397	0.09652548545588885	0.0023408239700374533	0.2612359550561798	0.09597378277153558	0.1451310861423221	29.74812734082397	0.09652548545588885	2763624403		0.0023408239700374533	0.2612359550561798	0.09597378277153558	0.1451310861423221	29.74812734082397	0.09652548545588885	30	COMPLETE
31	0.29775280898876405	2020-05-17 11:50:08.668984	2020-05-17 11:54:26.037222	128	128	2	128	0.00956786164754305	0.5116389684495952	0.00749063670411985	0.29775280898876405	0.10018726591760299	0.16526217228464418	24.557818352059925	0.10934942214144028	0.00749063670411985	0.29775280898876405	0.10018726591760299	0.16526217228464418	24.55758426966292	0.1093504289474489	1180161144	700.0	0.00749063670411985	0.29775280898876405	0.10018726591760299	0.16526217228464418	24.55805243445693	0.10934847826080721	31	COMPLETE
32	0.13389513108614232	2020-05-17 11:54:26.049784	2020-05-17 11:56:01.158850	64	128	2	512	0.028058494053018506	0.823655427072532	0.0	0.13389513108614232	0.03698501872659176	0.06835205992509363	39.561797752808985	0.05863377218961379	0.0	0.13389513108614232	0.03698501872659176	0.06835205992509363	39.561797752808985	0.05863377218961379	1789867155	550.0	0.0	0.13389513108614232	0.03698501872659176	0.06835205992509363	39.561797752808985	0.05863377218961379	32	COMPLETE
33	0.2794943820224719	2020-05-17 11:56:01.171220	2020-05-17 12:00:21.261759	128	128	2	256	0.18165207244108927	0.5723881305985445	0.0014044943820224719	0.2794943820224719	0.09316479400749064	0.1540262172284644	27.485955056179776	0.09879018872743951	0.0014044943820224719	0.2794943820224719	0.09316479400749064	0.1540262172284644	27.485955056179776	0.09879018872743951	2709395112		0.0014044943820224719	0.2794943820224719	0.09316479400749064	0.1540262172284644	27.485955056179776	0.09879018872743951	33	COMPLETE
34	0.2546816479400749	2020-05-17 12:00:21.279803	2020-05-17 12:03:34.040939	64	64	1	512	0.0015918685138175772	0.6172135228026059	0.0056179775280898875	0.2546816479400749	0.09410112359550561	0.149812734082397	29.67743445692884	0.09717308681848849	0.0056179775280898875	0.2546816479400749	0.09410112359550561	0.149812734082397	29.67743445692884	0.09717308681848849	3033436965		0.0056179775280898875	0.2546816479400749	0.09410112359550561	0.149812734082397	29.67743445692884	0.09717308681848849	34	COMPLETE
35	0.3553370786516854	2020-05-17 12:03:34.053258	2020-05-17 12:07:58.380080	128	64	1	256	0.24655086723596892	0.45270378741676387	0.0018726591760299626	0.3553370786516854	0.09878277153558053	0.17322097378277154	21.7563202247191	0.11151233702300983	0.0018726591760299626	0.3553370786516854	0.09878277153558053	0.17322097378277154	21.756086142322097	0.11151349013826602	764164977		0.0018726591760299626	0.3553370786516854	0.09878277153558053	0.17322097378277154	21.756554307116104	0.11151126078210406	35	COMPLETE
36	0.25234082397003743	2020-05-17 12:07:58.392154	2020-05-17 12:14:33.448743	128	64	2	128	0.6694039866967155	0.6023638726191156	0.0	0.25234082397003743	0.06320224719101124	0.1151685393258427	28.918539325842698	0.08492052856759129	0.0	0.25234082397003743	0.06320224719101124	0.1151685393258427	28.918539325842698	0.08492052856759129	3381808313		0.0	0.25234082397003743	0.06320224719101124	0.1151685393258427	28.918539325842698	0.08492052856759129	36	COMPLETE
37	0.5028089887640449	2020-05-17 12:14:33.460825	2020-05-17 12:18:46.657520	256	64	1	256	0.09853493909187595	0.3075096555096045	0.02153558052434457	0.5028089887640449	0.14606741573033707	0.26170411985018727	14.749531835205993	0.1585467974392988	0.02153558052434457	0.5028089887640449	0.14606741573033707	0.26170411985018727	14.749531835205993	0.1585467974392988	155807019		0.02153558052434457	0.5028089887640449	0.14606741573033707	0.26170411985018727	14.749531835205993	0.1585467974392988	37	COMPLETE
38	0.2649812734082397	2020-05-17 12:18:46.669695	2020-05-17 12:25:20.123002	64	128	1	128	0.00434119086669447	0.5897745308841227	0.0046816479400749065	0.2649812734082397	0.09363295880149813	0.14279026217228463	28.296348314606742	0.097655864103196	0.0046816479400749065	0.2649812734082397	0.09363295880149813	0.14279026217228463	28.296348314606742	0.097655864103196	1865259448		0.0046816479400749065	0.2649812734082397	0.09363295880149813	0.14279026217228463	28.296348314606742	0.097655864103196	38	COMPLETE
39	0.34737827715355807	2020-05-17 12:25:20.134162	2020-05-17 12:28:27.896839	128	64	2	512	0.014278751244808043	0.4446420102826693	0.007958801498127341	0.34737827715355807	0.10065543071161048	0.18352059925093633	21.353464419475657	0.11729106814490947	0.007958801498127341	0.34737827715355807	0.10065543071161048	0.18352059925093633	21.353464419475657	0.11729106814490947	3145538660		0.007958801498127341	0.34737827715355807	0.10065543071161048	0.18352059925093633	21.353464419475657	0.11729106814490947	39	COMPLETE
40	0.3595505617977528	2020-05-17 12:28:27.909163	2020-05-17 12:35:02.328111	64	64	2	128	0.007989111136403814	0.4133993237390975	0.024344569288389514	0.3595505617977528	0.1198501872659176	0.19194756554307116	19.883895131086142	0.1326902742149458	0.024344569288389514	0.3595505617977528	0.1198501872659176	0.19194756554307116	19.883895131086142	0.1326902742149458	1059523206		0.024344569288389514	0.3595505617977528	0.1198501872659176	0.19194756554307116	19.883895131086142	0.1326902742149458	40	COMPLETE
41	0.3136704119850187	2020-05-17 12:35:02.340048	2020-05-17 12:40:48.966010	256	256	2	128	0.002101700454880127	0.5064488506652693	0.004213483146067416	0.3136704119850187	0.0997191011235955	0.16807116104868913	24.304775280898877	0.10889229809080003	0.004213483146067416	0.3136704119850187	0.0997191011235955	0.16807116104868913	24.304775280898877	0.10889229809080003	2995342757	900.0	0.004213483146067416	0.3136704119850187	0.0997191011235955	0.16807116104868913	24.304775280898877	0.10889229809080003	41	COMPLETE
42	0.3146067415730337	2020-05-17 12:40:48.978162	2020-05-17 12:46:50.932987	256	256	2	128	0.004971160374947164	0.49490614996940485	0.0046816479400749065	0.3146067415730337	0.1100187265917603	0.17415730337078653	23.750468164794007	0.11117531967733113	0.0046816479400749065	0.3146067415730337	0.1100187265917603	0.17415730337078653	23.750468164794007	0.11117531967733113	3935673483	950.0	0.0046816479400749065	0.3146067415730337	0.1100187265917603	0.17415730337078653	23.750468164794007	0.11117531967733113	42	COMPLETE
43	0.23314606741573032	2020-05-17 12:46:50.945655	2020-05-17 12:51:15.719051	128	256	1	256	0.004035771895911797	0.6670497229614047	0.0014044943820224719	0.23314606741573032	0.08286516853932584	0.12874531835205993	32.00889513108614	0.08709618774432859	0.0014044943820224719	0.23314606741573032	0.08286516853932584	0.12874531835205993	32.00889513108614	0.08709618774432859	4031429391		0.0014044943820224719	0.23314606741573032	0.08286516853932584	0.12874531835205993	32.00889513108614	0.08709618774432859	43	COMPLETE
44	0.09082397003745318	2020-05-17 12:51:15.731165	2020-05-17 12:51:56.645084	64	128	2	256	0.7131915842338362	0.984456773196811	0.0	0.09082397003745318	0.020131086142322098	0.03698501872659176	47.47986891385768	0.04319641068268199	0.0	0.09082397003745318	0.020131086142322098	0.03698501872659176	47.47986891385768	0.04319641068268199	4004125315	200.0	0.0	0.09082397003745318	0.020131086142322098	0.03698501872659176	47.47986891385768	0.04319641068268199	44	COMPLETE
45	0.46254681647940077	2020-05-17 12:51:56.655720	2020-05-17 12:55:00.870727	256	64	1	512	0.004127828738512486	0.3312406753371243	0.030430711610486893	0.46254681647940077	0.14840823970037453	0.23689138576779026	15.908239700374532	0.1567649445228634	0.030430711610486893	0.46254681647940077	0.14840823970037453	0.23689138576779026	15.908239700374532	0.1567649445228634	862922839		0.030430711610486893	0.46254681647940077	0.14840823970037453	0.23689138576779026	15.908239700374532	0.1567649445228634	45	COMPLETE
46	0.5065543071161048	2020-05-17 12:55:00.882693	2020-05-17 12:59:18.068549	256	64	1	256	0.00390628374755433	0.3045187389185087	0.032303370786516857	0.5065543071161048	0.15870786516853932	0.25795880149812733	14.611423220973784	0.16540991054793178	0.032303370786516857	0.5065543071161048	0.15870786516853932	0.25795880149812733	14.611423220973784	0.16540991054793178	1439391600		0.032303370786516857	0.5065543071161048	0.15870786516853932	0.25795880149812733	14.611423220973784	0.16540991054793178	46	COMPLETE
47	0.19850187265917604	2020-05-17 12:59:18.078909	2020-05-17 13:05:10.612189	128	256	2	128	0.3842166616929387	0.7182559253951388	0.0	0.19850187265917604	0.060393258426966294	0.10674157303370786	34.46910112359551	0.0759698924134987	0.0	0.19850187265917604	0.060393258426966294	0.10674157303370786	34.46910112359551	0.0759698924134987	2818162019	950.0	0.0	0.19850187265917604	0.060393258426966294	0.10674157303370786	34.46910112359551	0.0759698924134987	47	COMPLETE
48	0.22284644194756553	2020-05-17 13:05:10.624457	2020-05-17 13:09:40.700997	128	256	1	256	0.032817411035887846	0.6863836041383082	0.0009363295880149813	0.22284644194756553	0.08052434456928839	0.12827715355805244	32.914794007490634	0.08575710581183833	0.0009363295880149813	0.22284644194756553	0.08052434456928839	0.12827715355805244	32.914794007490634	0.08575710581183833	3003219215		0.0009363295880149813	0.22284644194756553	0.08052434456928839	0.12827715355805244	32.914794007490634	0.08575710581183833	48	COMPLETE
49	0.4302434456928839	2020-05-17 13:09:40.713389	2020-05-17 13:16:09.630047	128	64	1	128	0.044812289401361914	0.3305058353310207	0.02902621722846442	0.4302434456928839	0.1441947565543071	0.22191011235955055	15.889513108614231	0.1528220139898471	0.02902621722846442	0.4302434456928839	0.1441947565543071	0.22191011235955055	15.889513108614231	0.1528220139898471	1345853332		0.02902621722846442	0.4302434456928839	0.1441947565543071	0.22191011235955055	15.889513108614231	0.1528220139898471	49	COMPLETE
50	0.14279026217228463	2020-05-17 13:16:09.641990	2020-05-17 13:19:03.804811	128	128	2	512	0.6570150322541078	0.8521369005996413	0.0	0.14279026217228463	0.032303370786516857	0.06554307116104868	40.91151685393258	0.0564114380570735	0.0	0.14279026217228463	0.032303370786516857	0.06554307116104868	40.91151685393258	0.0564114380570735	3798319837	950.0	0.0	0.14279026217228463	0.032303370786516857	0.06554307116104868	40.91151685393258	0.0564114380570735	50	COMPLETE
51	0.24344569288389514	2020-05-17 13:19:03.824524	2020-05-17 13:21:55.598885	128	128	1	512	0.03994893216497685	0.6319430198490773	0.00046816479400749064	0.24344569288389514	0.09363295880149813	0.14279026217228463	30.366573033707866	0.09291143806628804	0.00046816479400749064	0.24344569288389514	0.09363295880149813	0.14279026217228463	30.366573033707866	0.09291143806628804	2223235355	950.0	0.00046816479400749064	0.24344569288389514	0.09363295880149813	0.14279026217228463	30.366573033707866	0.09291143806628804	51	COMPLETE
52	0.2607677902621723	2020-05-17 13:21:55.612847	2020-05-17 13:28:27.371541	64	128	1	128	0.0059899613145835825	0.5982857389045942	0.004213483146067416	0.2607677902621723	0.09737827715355805	0.14700374531835206	28.65449438202247	0.0985368385271927	0.004213483146067416	0.2607677902621723	0.09737827715355805	0.14700374531835206	28.65449438202247	0.0985368385271927	3525509602		0.004213483146067416	0.2607677902621723	0.09737827715355805	0.14700374531835206	28.65449438202247	0.0985368385271927	52	COMPLETE
53	0.5046816479400749	2020-05-17 13:28:27.383520	2020-05-17 13:32:47.127941	256	64	2	256	0.0016052858254707902	0.3012127662775166	0.0351123595505618	0.5046816479400749	0.1601123595505618	0.26264044943820225	14.47940074906367	0.16919145514501338	0.0351123595505618	0.5046816479400749	0.1601123595505618	0.26264044943820225	14.47940074906367	0.16919145514501338	553352375		0.0351123595505618	0.5046816479400749	0.1601123595505618	0.26264044943820225	14.47940074906367	0.16919145514501338	53	COMPLETE
