number	value	datetime_start	datetime_complete	params_loss.margin	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.28885767790262173	2020-03-13 23:19:51.182045	2020-03-13 23:32:16.615561	7.107516191613001	5.359188212516757	0.06645029870469427	256	42	0.00840223302332773	512	0.5561803137623681	0.032303370786516857	0.28885767790262173	0.0997191011235955	0.15589887640449437	26.539794007490638	0.11928954778677221	0.032303370786516857	0.28885767790262173	0.0997191011235955	0.15589887640449437	26.539794007490638	0.11928954778677221	3248442692		0.032303370786516857	0.28885767790262173	0.0997191011235955	0.15589887640449437	26.539794007490638	0.11928954778677221	10	COMPLETE
11	0.7191011235955056	2020-03-13 23:32:16.628031	2020-03-13 23:40:21.034187	1.5096025977170917	7.30753393150396	0.016558991575427878	128	29	0.07076570543172518	512	0.19518729819120903	0.16245318352059926	0.7191011235955056	0.37687265917602997	0.5205992509363296	9.35440074906367	0.3274068742872257	0.16245318352059926	0.7191011235955056	0.37687265917602997	0.5205992509363296	9.35440074906367	0.3274068742872257	2577772256	850.0	0.16245318352059926	0.7191011235955056	0.37687265917602997	0.5205992509363296	9.35440074906367	0.3274068742872257	11	COMPLETE
12	0.7546816479400749	2020-03-13 23:40:21.046605	2020-03-13 23:50:07.204058	5.913772777681902	6.824776018705988	0.040085610491539844	64	19	0.03739871743362787	512	0.18679523917110394	0.20224719101123595	0.7546816479400749	0.4410112359550562	0.5805243445692884	8.938670411985019	0.37186976613381945	0.20224719101123595	0.7546816479400749	0.4410112359550562	0.5805243445692884	8.938670411985019	0.37186976613381945	2899996289		0.20224719101123595	0.7546816479400749	0.4410112359550562	0.5805243445692884	8.938670411985019	0.37186976613381945	12	COMPLETE
13	0.5969101123595506	2020-03-13 23:50:07.216525	2020-03-14 00:00:20.400717	4.314183971926904	4.45606350892008	0.03023739284829791	64	23	0.022907228066105064	512	0.26495296137288826	0.09784644194756555	0.5969101123595506	0.25702247191011235	0.3838951310861423	12.713483146067416	0.2428135651987237	0.09784644194756555	0.5969101123595506	0.25702247191011235	0.3838951310861423	12.713483146067416	0.2428135651987237	1202613343		0.09784644194756555	0.5969101123595506	0.25702247191011235	0.3838951310861423	12.713483146067416	0.2428135651987237	13	COMPLETE
14	0.09737827715355805	2020-03-14 00:00:20.413005	2020-03-14 00:07:40.287273	0.964594690142543	6.305927922694092	0.016340228024813407	64	36	0.0012777616581018674	256	0.9711965840721454	0.012172284644194757	0.09737827715355805	0.02902621722846442	0.047752808988764044	46.778558052434455	0.05434962744558436	0.012172284644194757	0.09737827715355805	0.02902621722846442	0.047752808988764044	46.778558052434455	0.05434962744558436	4289817098	400.0	0.012172284644194757	0.09737827715355805	0.02902621722846442	0.047752808988764044	46.778558052434455	0.05434962744558436	14	COMPLETE
15	0.8047752808988764	2020-03-14 00:07:40.299700	2020-03-14 00:17:22.605208	7.470025198524428	7.757634100125538	0.04773340579330899	64	30	0.049750390320199164	512	0.15608433866524574	0.19709737827715357	0.8047752808988764	0.47237827715355807	0.6203183520599251	7.485955056179775	0.3850054258802411	0.19709737827715357	0.8047752808988764	0.47237827715355807	0.6203183520599251	7.485486891385768	0.38500993340549317	3310168565		0.19709737827715357	0.8047752808988764	0.47237827715355807	0.6203183520599251	7.486423220973783	0.3850014763913571	15	COMPLETE
16	0.10861423220973783	2020-03-14 00:17:22.616774	2020-03-14 00:19:17.208732	8.448983383198534	8.058171974838078	0.010523442898264554	128	70	0.0014163693526997759	256	0.9601573285224677	0.006554307116104869	0.10861423220973783	0.023876404494382022	0.0449438202247191	46.258426966292134	0.05056715854588293	0.006554307116104869	0.10861423220973783	0.023876404494382022	0.0449438202247191	46.258426966292134	0.05056715854588293	3343841399	150.0	0.006554307116104869	0.10861423220973783	0.023876404494382022	0.0449438202247191	46.258426966292134	0.05056715854588293	16	COMPLETE
17	0.798689138576779	2020-03-14 00:19:17.220723	2020-03-14 00:25:28.802823	4.771404939457873	9.679701434645926	0.07852447995666222	256	8	0.08420523415407875	512	0.16303513902815037	0.16245318352059926	0.798689138576779	0.40777153558052437	0.5739700374531835	7.859082397003745	0.34842644428208447	0.16245318352059926	0.798689138576779	0.40777153558052437	0.5739700374531835	7.859082397003745	0.34842644428208447	1782744346	650.0	0.16245318352059926	0.798689138576779	0.40777153558052437	0.5739700374531835	7.859082397003745	0.34842644428208447	17	COMPLETE
18	0.10018726591760299	2020-03-14 00:25:28.822339	2020-03-14 00:29:28.061901	2.0373243608332112	3.4738128714718157	0.016787711862530988	128	93	0.0014727158840534252	256	0.9359969543354161	0.007958801498127341	0.10018726591760299	0.027153558052434457	0.04307116104868914	45.05945692883895	0.052494302116239774	0.007958801498127341	0.10018726591760299	0.027153558052434457	0.04307116104868914	45.05945692883895	0.052494302116239774	1145368887	250.0	0.007958801498127341	0.10018726591760299	0.027153558052434457	0.04307116104868914	45.05945692883895	0.052494302116239774	18	COMPLETE
19	0.5706928838951311	2020-03-14 00:29:28.074048	2020-03-14 00:41:15.874810	7.4748094214827265	9.065191483657332	0.046776003475189475	256	2	0.015357686681879206	256	0.3165778058331655	0.09269662921348315	0.5706928838951311	0.24157303370786518	0.35767790262172283	15.105805243445692	0.23018343678805192	0.09269662921348315	0.5706928838951311	0.24157303370786518	0.35767790262172283	15.105805243445692	0.23018343678805192	1448293034		0.09269662921348315	0.5706928838951311	0.24157303370786518	0.35767790262172283	15.105805243445692	0.23018343678805192	19	COMPLETE
20	0.5894194756554307	2020-03-14 00:41:15.886807	2020-03-14 01:00:45.455916	5.588361313747761	9.603542979974344	0.014937897292743143	128	46	0.011032221387103852	256	0.28646140785413454	0.09831460674157304	0.5894194756554307	0.23361423220973782	0.3450374531835206	13.672752808988765	0.23325679830601742	0.09831460674157304	0.5894194756554307	0.23361423220973782	0.3450374531835206	13.672752808988765	0.23325679830601742	18766046		0.09831460674157304	0.5894194756554307	0.23361423220973782	0.3450374531835206	13.672752808988765	0.23325679830601742	20	COMPLETE
21	0.5379213483146067	2020-03-14 01:00:45.467886	2020-03-14 01:20:59.934289	9.028044081531997	5.142017198813228	0.016390682992850552	64	85	0.011311382845925344	256	0.3134513692965222	0.09550561797752809	0.5379213483146067	0.2308052434456929	0.33801498127340823	14.976825842696629	0.2260204511099113	0.09550561797752809	0.5379213483146067	0.2308052434456929	0.33801498127340823	14.976591760299625	0.2260205762542027	1050291532		0.09550561797752809	0.5379213483146067	0.2308052434456929	0.33801498127340823	14.977059925093632	0.22602032880980838	21	COMPLETE
22	0.5014044943820225	2020-03-14 01:20:59.946481	2020-03-14 01:32:29.871082	3.751085400334457	7.064428771541681	0.056721752910601546	128	68	0.01485050932474907	512	0.34382845916042337	0.06882022471910113	0.5014044943820225	0.19288389513108614	0.2949438202247191	16.42743445692884	0.19487745467997242	0.06882022471910113	0.5014044943820225	0.19288389513108614	0.2949438202247191	16.42743445692884	0.19487745467997242	136307306		0.06882022471910113	0.5014044943820225	0.19288389513108614	0.2949438202247191	16.42743445692884	0.19487745467997242	22	COMPLETE
23	0.775749063670412	2020-03-14 01:32:29.883430	2020-03-14 01:41:04.442993	6.9109991367624914	2.449390769543414	0.016912398097592953	256	4	0.05998892167961095	512	0.17477865851386573	0.1793071161048689	0.775749063670412	0.40730337078651685	0.5613295880149812	8.388108614232209	0.35477249478844863	0.1793071161048689	0.775749063670412	0.40730337078651685	0.5613295880149812	8.388108614232209	0.35477249478844863	3849753523	900.0	0.1793071161048689	0.775749063670412	0.40730337078651685	0.5613295880149812	8.388108614232209	0.35477249478844863	23	COMPLETE
24	0.1750936329588015	2020-03-14 01:41:04.455627	2020-03-14 02:17:20.965760	1.411498245333332	9.492770253271111	0.01906932041979084	64	60	0.004263370813274202	128	0.7231908429680873	0.010767790262172285	0.1750936329588015	0.04400749063670412	0.08848314606741572	34.524812734082396	0.07362190047809127	0.010767790262172285	0.1750936329588015	0.04400749063670412	0.08848314606741572	34.524812734082396	0.07362190047809127	4026191273		0.010767790262172285	0.1750936329588015	0.04400749063670412	0.08848314606741572	34.524812734082396	0.07362190047809127	24	COMPLETE
25	0.10861423220973783	2020-03-14 02:17:20.977539	2020-03-14 02:18:39.121014	2.6680102270751114	6.6595689045385935	0.09899421479563505	128	88	0.003305092083814225	512	0.9712677227327956	0.009831460674157303	0.10861423220973783	0.033707865168539325	0.05383895131086142	46.84035580524345	0.05498301415327598	0.009831460674157303	0.10861423220973783	0.033707865168539325	0.05383895131086142	46.84035580524345	0.05498301415327598	3854141684	150.0	0.009831460674157303	0.10861423220973783	0.033707865168539325	0.05383895131086142	46.84035580524345	0.05498301415327598	25	COMPLETE
26	0.6381086142322098	2020-03-14 02:18:39.131765	2020-03-14 02:47:19.694678	1.1977268079124612	8.786030742131329	0.026087291037732274	128	10	0.042258598617366736	128	0.25121009757843443	0.09784644194756555	0.6381086142322098	0.299625468164794	0.4302434456928839	12.040730337078651	0.25831392032520667	0.09784644194756555	0.6381086142322098	0.299625468164794	0.4302434456928839	12.040730337078651	0.25831392032520667	331423696	1000.0	0.09784644194756555	0.6381086142322098	0.299625468164794	0.4302434456928839	12.040730337078651	0.25831392032520667	26	COMPLETE
27	0.7294007490636704	2020-03-14 02:47:19.706870	2020-03-14 02:57:23.153440	3.255083946049494	2.6969255041664284	0.012995582503164542	128	97	0.02564459515189347	512	0.2075479991981683	0.1760299625468165	0.7294007490636704	0.39419475655430714	0.5234082397003745	9.952715355805243	0.34093535549899157	0.1760299625468165	0.7294007490636704	0.39419475655430714	0.5234082397003745	9.952715355805243	0.34093535549899157	388322027		0.1760299625468165	0.7294007490636704	0.39419475655430714	0.5234082397003745	9.952715355805243	0.34093535549899157	27	COMPLETE
28	0.6226591760299626	2020-03-14 02:57:23.165236	2020-03-14 03:05:12.387447	3.493773696795448	9.342364510169025	0.015681456712215703	128	25	0.014194793629338615	512	0.2675275501641637	0.09410112359550561	0.6226591760299626	0.2710674157303371	0.3937265917602996	12.835440074906368	0.24809545447132048	0.0945692883895131	0.6226591760299626	0.2710674157303371	0.3937265917602996	12.835205992509364	0.24825150940265633	3674290516		0.09410112359550561	0.6226591760299626	0.2710674157303371	0.3937265917602996	12.835674157303371	0.24801742700565257	28	COMPLETE
29	0.8539325842696629	2020-03-14 03:05:12.400734	2020-03-14 03:14:06.177703	7.0575233031649205	6.1298341234260025	0.0320698728451422	64	95	0.06266524941080116	512	0.12773206364363432	0.25374531835205993	0.8539325842696629	0.5547752808988764	0.700374531835206	6.133895131086143	0.44756680170944363	0.25374531835205993	0.8539325842696629	0.5547752808988764	0.700374531835206	6.133895131086143	0.44756680170944363	2067791658		0.25374531835205993	0.8539325842696629	0.5547752808988764	0.700374531835206	6.133895131086143	0.44756680170944363	29	COMPLETE
30	0.802434456928839	2020-03-14 03:14:06.194518	2020-03-14 03:22:54.133091	4.2342372979771	4.259785071702008	0.055355750644130994	256	12	0.0803237858902923	256	0.15883418850771636	0.17368913857677903	0.802434456928839	0.45318352059925093	0.6062734082397003	7.647003745318352	0.36569714441780765	0.17368913857677903	0.802434456928839	0.45318352059925093	0.6062734082397003	7.647003745318352	0.36569714441780765	1807548094	700.0	0.17368913857677903	0.802434456928839	0.45318352059925093	0.6062734082397003	7.647003745318352	0.36569714441780765	30	COMPLETE
31	0.5931647940074907	2020-03-14 03:22:54.145520	2020-03-14 03:37:18.514475	3.9299215263506606	2.3588245902252627	0.07607012827514953	64	51	0.014970311189034694	256	0.2930393264365595	0.09644194756554307	0.5931647940074907	0.2448501872659176	0.3703183520599251	13.991104868913858	0.2374381790660901	0.09644194756554307	0.5931647940074907	0.2448501872659176	0.3703183520599251	13.991104868913858	0.2374381790660901	62611065		0.09644194756554307	0.5931647940074907	0.2448501872659176	0.3703183520599251	13.991104868913858	0.2374381790660901	31	COMPLETE
32	0.7036516853932584	2020-03-14 03:37:18.527021	2020-03-14 04:06:12.986758	4.105649498345922	6.29487786728403	0.044776074801530695	128	92	0.01296983388712941	128	0.2314400695149232	0.13717228464419476	0.7036516853932584	0.3408239700374532	0.4803370786516854	11.066947565543071	0.30245609282558217	0.13717228464419476	0.7036516853932584	0.3408239700374532	0.4803370786516854	11.066947565543071	0.30245609282558217	3147934502		0.13717228464419476	0.7036516853932584	0.3408239700374532	0.4803370786516854	11.066947565543071	0.30245609282558217	32	COMPLETE
33	0.5079588014981273	2020-03-14 04:06:12.999051	2020-03-14 04:34:10.993049	1.3180257957095514	5.085165911107778	0.021788134019554185	128	61	0.014874325375963834	128	0.3709227681850617	0.05805243445692884	0.5079588014981273	0.1999063670411985	0.3080524344569288	17.691479400749063	0.19067411958738403	0.05805243445692884	0.5079588014981273	0.1999063670411985	0.3080524344569288	17.691011235955056	0.19067455356003912	1398142468		0.05805243445692884	0.5079588014981273	0.1999063670411985	0.3080524344569288	17.69194756554307	0.19067369868196424	33	COMPLETE
34	0.44709737827715357	2020-03-14 04:34:11.005200	2020-03-14 04:41:45.390275	6.979446064419259	9.194925191032267	0.031655701663305745	128	9	0.01251745803320448	512	0.3874830317505625	0.048220973782771535	0.44709737827715357	0.15730337078651685	0.25374531835205993	18.53417602996255	0.16513087095328524	0.048220973782771535	0.44709737827715357	0.15730337078651685	0.25374531835205993	18.53417602996255	0.16513087095328524	5859306		0.048220973782771535	0.44709737827715357	0.15730337078651685	0.25374531835205993	18.53417602996255	0.16513087095328524	34	COMPLETE
35	0.8590823970037453	2020-03-14 04:41:45.402539	2020-03-14 04:48:08.619128	4.972634109175531	2.157734226390793	0.03528539632510539	128	52	0.09084122831456744	512	0.13600542189637094	0.22237827715355804	0.8590823970037453	0.522003745318352	0.6722846441947565	6.535112359550562	0.41945475758920153	0.22237827715355804	0.8590823970037453	0.522003745318352	0.6722846441947565	6.535112359550562	0.41945475758920153	2158421213	800.0	0.22237827715355804	0.8590823970037453	0.522003745318352	0.6722846441947565	6.535112359550562	0.41945475758920153	35	COMPLETE
36	0.599250936329588	2020-03-14 04:48:08.635972	2020-03-14 04:57:32.167693	3.7244529294254054	9.727932464938725	0.037550429350634615	256	46	0.012295451436959181	512	0.28192702673326775	0.0898876404494382	0.599250936329588	0.25842696629213485	0.3913857677902622	13.518258426966293	0.23843825728737658	0.09035580524344569	0.599250936329588	0.25842696629213485	0.3913857677902622	13.517790262172285	0.23859446417093372	2501419369		0.0898876404494382	0.599250936329588	0.25842696629213485	0.3913857677902622	13.5187265917603	0.2383600816682928	36	COMPLETE
37	0.798689138576779	2020-03-14 04:57:32.179534	2020-03-14 05:26:13.482546	9.962235432155358	8.788707500196102	0.05493003614320608	128	82	0.042807342576341	128	0.1659153444188462	0.22331460674157302	0.798689138576779	0.4854868913857678	0.6264044943820225	7.951076779026217	0.402944816622564	0.22331460674157302	0.798689138576779	0.4854868913857678	0.6264044943820225	7.950842696629214	0.40294493617434995	2613493950		0.22331460674157302	0.798689138576779	0.4854868913857678	0.6264044943820225	7.951310861423221	0.4029446997274843	37	COMPLETE
38	0.0997191011235955	2020-03-14 05:26:13.495505	2020-03-14 05:27:15.090774	5.246021207307731	6.843899025157925	0.031098873867327282	128	96	0.0012584922948975983	512	0.9974992078160414	0.008426966292134831	0.0997191011235955	0.02949438202247191	0.04915730337078652	48.137172284644194	0.05185916448330844	0.008426966292134831	0.0997191011235955	0.02949438202247191	0.04915730337078652	48.137172284644194	0.05185916448330844	1565887619	150.0	0.008426966292134831	0.0997191011235955	0.02949438202247191	0.04915730337078652	48.137172284644194	0.05185916448330844	38	COMPLETE
39	0.575374531835206	2020-03-14 05:27:15.102840	2020-03-14 05:53:51.981542	1.386581465345893	4.081258346698842	0.0532866602051711	64	34	0.017363757836405813	128	0.2742676420437263	0.08754681647940075	0.575374531835206	0.24297752808988765	0.3600187265917603	13.11750936329588	0.2297733793497371	0.08754681647940075	0.575374531835206	0.24297752808988765	0.3600187265917603	13.11750936329588	0.2297733793497371	2100325590		0.08754681647940075	0.575374531835206	0.24297752808988765	0.3600187265917603	13.11750936329588	0.2297733793497371	39	COMPLETE
40	0.3586142322097378	2020-03-14 05:53:51.994800	2020-03-14 06:07:18.015881	3.066681608452572	3.675875163677079	0.06221560837087194	128	9	0.007838279692216607	256	0.48811089409836167	0.039794007490636704	0.3586142322097378	0.13249063670411984	0.20833333333333334	23.34808052434457	0.14218587826586662	0.039794007490636704	0.3586142322097378	0.13249063670411984	0.20833333333333334	23.347846441947567	0.14218932065405784	2231962280		0.039794007490636704	0.3586142322097378	0.13249063670411984	0.20833333333333334	23.348314606741575	0.14218281836525218	40	COMPLETE
41	0.3707865168539326	2020-03-14 06:07:18.028169	2020-03-14 06:24:22.809787	2.93941118414531	6.635162486109697	0.029553707759544846	256	81	0.00576831594543095	256	0.4739741879752541	0.04353932584269663	0.3707865168539326	0.12734082397003746	0.20833333333333334	22.659644194756556	0.14472394060574514	0.04353932584269663	0.3707865168539326	0.12734082397003746	0.20833333333333334	22.65917602996255	0.14472520804695835	2011773287		0.04353932584269663	0.3707865168539326	0.12734082397003746	0.20833333333333334	22.660112359550563	0.14472275252422925	41	COMPLETE
42	0.28370786516853935	2020-03-14 06:24:22.822150	2020-03-14 06:53:44.079149	1.6503671534694742	5.426373136698756	0.052594137668068426	128	99	0.006073471921737685	128	0.5495049456929725	0.027153558052434457	0.28370786516853935	0.08707865168539326	0.14559925093632958	26.293539325842698	0.11162410032704208	0.02762172284644195	0.28370786516853935	0.08707865168539326	0.14559925093632958	26.29307116104869	0.11178058834329375	550043218		0.027153558052434457	0.28370786516853935	0.08707865168539326	0.14559925093632958	26.294007490636705	0.11154565782166317	42	COMPLETE
43	0.11329588014981273	2020-03-14 06:53:44.089034	2020-03-14 06:57:23.292879	1.034288505417997	2.6767281455427585	0.0927044458021741	64	52	0.011134446506436687	256	0.8455382021447497	0.008895131086142321	0.11329588014981273	0.030430711610486893	0.05571161048689138	40.62804307116105	0.058374920015355075	0.008895131086142321	0.11329588014981273	0.030430711610486893	0.05571161048689138	40.627808988764045	0.05837517584311135	3554740522	300.0	0.008895131086142321	0.11329588014981273	0.030430711610486893	0.05571161048689138	40.62827715355805	0.058374672440107044	43	COMPLETE
44	0.4330524344569288	2020-03-14 06:57:23.302874	2020-03-14 07:11:37.380298	3.823550298031026	3.315884653195357	0.013695779783008342	256	30	0.0057444514747571115	256	0.4040801336305139	0.06647940074906367	0.4330524344569288	0.1699438202247191	0.25280898876404495	19.305945692883896	0.1775439329099547	0.06647940074906367	0.43352059925093633	0.1699438202247191	0.25280898876404495	19.30571161048689	0.17754616226611666	3438909588		0.06647940074906367	0.4330524344569288	0.1699438202247191	0.25280898876404495	19.3061797752809	0.17754190622253477	44	COMPLETE
45	0.6942883895131086	2020-03-14 07:11:37.392409	2020-03-14 07:37:34.715668	8.716289452156273	2.7138372866205973	0.018015263820863384	64	19	0.025956350412124043	128	0.2158794872661571	0.15870786516853932	0.6942883895131086	0.3389513108614232	0.49063670411985016	10.280430711610487	0.31308387043958835	0.15870786516853932	0.6942883895131086	0.3389513108614232	0.49063670411985016	10.280430711610487	0.31308387043958835	3821015991		0.15870786516853932	0.6942883895131086	0.3389513108614232	0.49063670411985016	10.280430711610487	0.31308387043958835	45	COMPLETE
46	0.11423220973782772	2020-03-14 07:37:34.727962	2020-03-14 07:38:46.405097	4.524376753813545	8.777479568831843	0.011059200684034255	128	29	0.0018045045023407725	512	0.9596031973075666	0.01544943820224719	0.11423220973782772	0.040262172284644196	0.05945692883895131	46.25795880149813	0.0601758431465866	0.01544943820224719	0.11423220973782772	0.040262172284644196	0.05945692883895131	46.25795880149813	0.0601758431465866	1877454515	200.0	0.01544943820224719	0.11423220973782772	0.040262172284644196	0.05945692883895131	46.25795880149813	0.0601758431465866	46	COMPLETE
47	0.10955056179775281	2020-03-14 07:38:46.417793	2020-03-14 07:39:45.393187	2.7234579775156855	4.280368758786618	0.05654297771111857	128	84	0.004845328013817823	512	0.9500605365024245	0.009363295880149813	0.10955056179775281	0.02762172284644195	0.054775280898876406	45.816947565543074	0.05418063564338034	0.009363295880149813	0.10955056179775281	0.02762172284644195	0.054775280898876406	45.816947565543074	0.05418063564338034	654823016	150.0	0.009363295880149813	0.10955056179775281	0.02762172284644195	0.054775280898876406	45.816947565543074	0.05418063564338034	47	COMPLETE
48	0.4747191011235955	2020-03-14 07:39:45.404977	2020-03-14 07:54:09.763450	7.320578470394381	5.9187862205832875	0.038362784370331596	128	46	0.008590790395749177	256	0.38142595431865073	0.07443820224719101	0.4747191011235955	0.20646067415730338	0.29868913857677903	18.227059925093634	0.19763660151276272	0.07443820224719101	0.4747191011235955	0.20646067415730338	0.29868913857677903	18.227059925093634	0.19763660151276272	3469747276		0.07443820224719101	0.4747191011235955	0.20646067415730338	0.29868913857677903	18.227059925093634	0.19763660151276272	48	COMPLETE
