number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
					model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101
0	TrialState.COMPLETE	0.00017705382436260624	2020-01-01 08:41:16.357932	2020-01-01 08:56:33.376967	450.0	11.0	0.001492575740087568	700.0	1.004885984025904	0.0	0.00017705382436260624	0.0	0.0	20372.350013279036	0.0002042462222160272	0.0	0.00017705382436260624	0.0	0.0	20372.349769830027	0.00020424622423166914	0.0	0.00017705382436260624	0.0	0.0	20372.350256728045	0.00020424622020080816	0	0.00017705382436260624	0.00017705382436260624
1	TrialState.COMPLETE	0.00017705382436260624	2020-01-01 08:56:33.378116	2020-01-01 09:08:55.879878	250.0	41.0	0.0011812507335730751	500.0	0.9835311934653492	0.0	0.00017705382436260624	0.0	0.00017705382436260624	19939.403505665723	0.0002941766691501103	0.0	0.00017705382436260624	0.0	0.00017705382436260624	19939.402930240794	0.00029417668575276436	0.0	0.00017705382436260624	0.0	0.00017705382436260624	19939.40408109065	0.0002941766525525352	1	0.00017705382436260624	0.00017705382436260624
2	TrialState.COMPLETE	0.0003541076487252125	2020-01-01 09:08:55.881478	2020-01-01 09:19:48.973263	50.0	11.0	0.002397753914355735	600.0	1.0082674651658254	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20441.17096759915	0.00031485347362598135	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20441.170724150143	0.0003148534785459938	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20441.17121104816	0.0003148534687076515	2	0.0003541076487252125	0.0003541076487252125
3	TrialState.COMPLETE	0.00017705382436260624	2020-01-01 09:19:48.974501	2020-01-01 09:35:12.987484	450.0	21.0	0.0050720827780150485	500.0	1.0126140735436828	0.0	0.00017705382436260624	0.0	0.0	20528.966625354107	0.00021379162295136282	0.0	0.00017705382436260624	0.0	0.0	20528.96635977337	0.00021379163551537978	0.0	0.00017705382436260624	0.0	0.0	20528.966890934844	0.0002137916103950211	3	0.00017705382436260624	0.00017705382436260624
4	TrialState.COMPLETE	0.0	2020-01-01 09:35:12.988516	2020-01-01 09:46:37.225337	150.0	41.0	0.012936094836502585	800.0	0.9979897949027094	0.0	0.0	0.0	0.0	20232.593240970255	0.00017871962974009008	0.0	0.0	0.0	0.0	20232.59295325779	0.00017871963165640964	0.0	0.0	0.0	0.0	20232.59352868272	0.00017871962782399674	4	0.0	0.0
5	TrialState.COMPLETE	0.0002655807365439094	2020-01-01 09:46:37.227444	2020-01-01 09:59:01.838673	350.0	1.0	0.0045901064382941606	1000.0	0.986940301663154	0.0	0.0002655807365439094	0.00017705382436260624	0.00017705382436260624	20008.663310021246	0.00031639675697522207	0.0	0.0002655807365439094	0.00017705382436260624	0.00017705382436260624	20008.6628009915	0.0003163967958452245	0.0	0.0002655807365439094	0.00017705382436260624	0.00017705382436260624	20008.66381905099	0.000316396718139773	5	0.00017705382436260624	0.00023607176581680832
6	TrialState.COMPLETE	0.0005311614730878187	2020-01-01 09:59:01.839727	2020-01-01 10:12:09.096543	250.0	91.0	0.0011512788348106147	500.0	1.004739339683249	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20369.457861189803	0.0003066937394581866	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20369.457595609067	0.00030669374014948253	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20369.45812677054	0.00030669373876693367	6	0.0005311614730878187	0.0005311614730878187
7	TrialState.COMPLETE	0.0003541076487252125	2020-01-01 10:12:09.098026	2020-01-01 10:26:13.783285	450.0	1.0	0.005624266508488624	700.0	1.003513475387225	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20344.531382790366	0.00026631848007953313	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20344.531072946174	0.00026631849265622986	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20344.531692634562	0.0002663184675077294	7	0.0003541076487252125	0.0003541076487252125
8	TrialState.COMPLETE	0.00017705382436260624	2020-01-01 10:26:13.784427	2020-01-01 10:37:19.253957	150.0	11.0	0.0014251812005135335	700.0	0.9973183444136898	0.0	0.00017705382436260624	0.0	0.0	20218.75566572238	0.00023979889075286342	0.0	0.00017705382436260624	0.0	0.0	20218.755267351276	0.00023979890777702073	0.0	0.00017705382436260624	0.0	0.0	20218.756064093486	0.00023979887373653817	8	0.00017705382436260624	0.00017705382436260624
